16480648	58
16482203	54
16646989	1474
16647137	836
16657826	54
16806054	516
16807519	54
16961035	1474
16961148	836
16962307	54
17115788	1474
17115895	836
17117553	54
17270735	1474
17270839	836
17272281	54
17425559	1474
17425708	836
17427174	54
17579206	584
17581556	54
17734095	1392
17735789	54
17887653	593
17891286	54
18552597	1474
18552740	1474
18553121	1474
18553229	1474
18553382	1474
18554506	1215
18554702	1450
18564897	54
25242393	1474
25289080	1474
25289257	1474
25298088	1474
25298356	1474
25298549	1474
25298723	1474
25306881	1474
25307089	1474
25307428	1323
25400139	1474
25400358	1474
25400462	1474
25400577	1474
25401093	1474
25401288	1474
25401778	1474
25402249	250
25402446	1474
25402776	1474
25412925	1474
25413049	1474
25413156	1474
25413248	1474
25413735	1474
25413913	1474
25414105	1474
25414217	1474
25414566	1474
25414790	362
25437328	1474
25437438	1474
25437528	110
25547172	1474
25547291	1474
25547990	110
25548272	1474
25548371	1474
25548473	1474
25548577	1474
25548689	166
25549805	1474
25550129	1474
25550235	1474
25550385	1474
25550498	166
25550626	1474
25551055	1474
25551192	1474
25551451	1474
25551751	166
25551943	1474
25552066	1474
25552183	110
25552307	1474
25552508	82
25553265	1474
25553457	1474
25553815	1474
25553941	1474
25554069	1474
25554293	1474
25554396	1474
25554513	250
25569168	1474
25569564	1474
25569847	1474
25570050	1474
25570146	1474
25570254	1474
25570512	1474
25571100	1474
25571284	1474
25571488	390
25587539	1474
25588240	1474
25588398	1474
25588690	1474
25588985	138
25591360	1474
25689551	1474
25689776	1474
25690290	1474
25690667	1474
25691040	1474
25691848	1474
25692858	1474
25693064	1474
25693197	1474
25693534	1474
25693661	1474
25694145	1474
25694553	1474
25694971	1474
25695517	1474
25696056	1474
25696352	1474
25696790	1474
25697267	1474
25697797	1474
25698270	1474
25698477	1474
25698753	1474
25699119	1474
25699320	1474
25699717	1474
25700146	1474
25700509	1474
25700811	1474
25701098	1474
25701382	866
25701717	1474
25702083	1474
25702355	1474
25702633	1474
25702761	1474
25703103	1474
25703697	1474
25703941	1474
25704470	1474
25704648	1474
25704851	1474
25704964	362
25729656	1474
25729762	1474
25729845	1474
25729941	1474
25730056	166
25845287	1474
25845523	1474
25845698	1474
25845821	1474
25846171	166
25846441	1474
25846752	1474
25847068	1474
25847571	1474
25847812	1474
25848035	1474
25848131	222
25854158	1474
25854297	1474
25854726	1474
25854877	1474
25855400	1474
25856053	1474
25856230	1474
25856967	1474
25857142	1474
25857642	1474
25858029	1474
25864377	1474
25864567	1474
25864664	1474
25865142	1474
25865339	1474
25865786	1474
25866116	1474
25866477	1474
25866875	1474
25867537	1474
25868029	1474
25868367	1474
25876070	1474
25876595	1474
25876801	1474
25877123	1474
25877431	1474
25878193	1474
25878477	1474
25878680	1474
25878903	1474
25879083	1474
25879310	1474
25879654	1474
25887636	1474
25887931	1474
25888029	1474
25888136	1474
25888234	1474
25888377	1474
25888679	1474
25889047	1474
25889221	1474
25889419	1474
25889506	1474
25889610	1474
25890037	1474
25896182	1474
25896649	1474
25896754	1474
25897246	1474
25897422	1474
25897559	1474
25897656	1474
25897810	146
25995470	1474
25995572	1474
25995662	1474
25995807	1474
25995910	1474
25996343	1474
25996633	1474
25996732	1474
25996843	1474
25996945	306
25997130	1474
25997387	82
25998268	1474
25998471	1474
