11795974	58
11797414	54
11845531	1474
11845865	1474
11846609	1474
11846812	1474
11847398	1474
11847592	1474
11848188	1474
11848652	1474
11848870	1474
11849071	1474
11849362	334
11880925	1474
11881133	1474
11881246	110
11881595	1474
11881844	1474
11882259	1474
11882665	1474
11883190	1474
11883592	194
11883793	1474
11887211	1474
11887342	1474
11887647	1474
11888086	1474
11888296	1474
11888574	1474
11888850	1474
11888961	1474
11889118	1474
11889443	1474
11889878	1474
11890154	1474
11890613	418
11910341	1474
11910638	1474
11911044	1474
11911247	1474
11911379	1474
11911491	1474
11911623	1474
11911879	1474
11912093	1474
11912603	1474
11912928	1474
11913182	1474
11913296	1474
11913581	1474
11913885	446
11914140	1474
11914258	1474
11914393	1474
11914693	1474
11915000	1474
11915110	1474
11915472	1474
11915578	1474
11915789	1474
11915892	1474
11916038	334
11916333	1474
11916742	1474
11916853	1474
11916993	1474
11917195	1474
11917298	1474
11917454	1474
11917556	1474
11917683	1474
11918095	1474
11918541	1474
11918832	1474
11919073	1474
11919272	1474
11919637	1474
11919746	1474
11920243	502
11941907	1474
11942028	1474
11942378	110
11942598	1474
11942978	82
11943182	1474
11943622	1474
11943821	1474
11944262	1474
11944636	1474
11944956	194
11945068	1474
11945319	1474
11945483	1474
11945603	138
11945929	1474
11946051	1474
11946356	1474
11946495	138
11947004	1474
11947207	1474
11947313	1474
11947429	1474
11947530	1474
11947629	1474
11947945	1474
11948124	1474
11948393	278
11948508	1474
11948749	1474
11948853	110
11949203	1474
11949333	1474
11949569	1474
11949683	1474
11950035	1474
11950191	1474
11950322	1474
11950569	1474
11950966	1474
11951120	1474
11951242	1474
11951522	1474
11951813	1474
11951966	1474
11952072	1474
11952174	1474
11952434	1474
11952738	1474
11952850	1474
11953135	1474
11953248	1030
11972944	1474
11973138	1474
11973780	110
11974621	1474
11975011	82
11975350	1474
11975529	1474
11975723	1474
11975888	1474
11976622	1474
11976894	1474
11977076	1474
11977423	1474
11977686	1474
11977835	306
11977995	1474
11978162	1474
11978306	1142
11978447	1474
11978582	1474
11978767	1474
11978911	1474
11979053	166
11979188	1474
11979339	1474
11979500	1474
11979641	1474
11979784	1474
11979921	1474
11980061	222
11986536	1474
11986765	1474
11986912	1474
11987052	1474
11987189	1474
11987339	1474
11987500	1474
11987638	1474
11987773	1474
11987910	1474
11988047	1474
11988187	1474
11988331	1474
11988469	1474
11988605	1474
11988744	1474
11988879	1474
11989017	1474
11989153	1474
11989299	1474
11989436	1474
11989596	1474
11989738	1474
11990183	1474
12044871	1474
12045218	1474
12045505	1474
12045826	1474
12046366	1474
12046795	1474
12046939	1474
12047101	1474
12071251	1474
12677829	1474
12678205	1474
12678540	1474
12678983	1474
12679335	1474
12679879	1474
12680157	1474
12680511	1474
12680812	1474
12681196	1474
12681508	1474
12698461	1474
14059974	1474
14072390	1474
14072819	1474
14092585	1474
14093198	1474
14093546	1474
14093750	1474
14129943	1474
14130404	1474
14130801	1474
14131167	1474
14131732	1474
14131839	1474
14131956	1474
14132241	256
14195884	1474
14196086	1474
14196501	1474
14196833	1474
14196954	1474
14197092	1474
14197199	1474
14247430	1474
14247629	1474
14247847	1474
14248064	1474
14248177	1474
14248294	1474
14248395	1474
14257942	1474
14258091	1474
14258559	1474
14258845	1474
14259032	1474
14259136	1474
14259256	1474
14299648	1474
14299838	1474
14299935	1474
14300058	1474
14300155	1474
14300295	1474
14300394	1474
14340227	1474
14340540	1474
14340644	1474
14340766	1474
14340864	1474
14340972	1474
14341088	1474
14380345	1474
14380618	1474
14380718	1474
14380815	1474
14380922	1474
14381017	1474
14381137	1474
14419775	1474
14420032	1474
15049813	1474
15050070	1474
15050185	1474
15050405	1474
15050499	1474
15050633	1474
15050836	1474
15050953	1474
15111607	1474
15111930	1474
15112399	1474
15112662	1474
15112926	1474
15113084	1474
15113208	1474
15113450	1474
15180160	1474
15180506	1474
15600970	1474
15601190	1474
15601529	1474
15601813	1474
15601916	1474
15602014	1474
15602126	1474
15602222	1474
15616650	1474
15649700	1474
15649896	1474
15650183	1474
15650399	1474
16383089	1474
16383364	1474
16383462	1474
16383561	1474
16383656	1474
16383751	1474
16383845	1474
16383939	1474
16423873	1474
16424072	1474
16424173	1474
16424271	1474
16424366	1474
16424460	1474
16424579	1474
16424673	1474
16424770	1474
16464025	1474
16464299	1474
17195196	1474
17195335	1474
17195696	1474
17195985	1474
17196181	1474
17196402	1474
17196497	1474
17196590	1474
17196683	1474
17213510	1474
17248897	1474
17249047	1474
17249149	1474
17249339	1474
17249633	1474
17249731	1474
17249824	1474
17249950	1474
17983371	1474
17983608	1474
17983705	1474
17983800	1474
17983898	1474
17984004	1474
17984127	1474
17984294	1474
17984390	1474
17984879	1474
18023863	1474
18024146	1474
18024244	1474
18024341	1474
18024434	1474
18787482	1474
18787724	1474
18787817	1474
18787915	1474
18788009	1474
18788101	1474
18788192	1474
18788284	1474
18788376	1474
18827832	1474
18828163	1474
18828259	1474
18828380	1474
18828472	1474
18828566	1474
18828657	1474
18828769	1474
18828860	1474
19587427	1474
19587704	1474
19587795	1474
19587973	1474
19588063	1474
19588157	1474
19588248	1474
19588340	1474
19588431	1474
19588521	1474
19628051	1474
19628427	1474
19628524	1474
19628643	1474
19628740	1474
19628865	1474
19628960	1474
19629054	1474
19629140	1474
20116649	1474
20116894	1474
20117017	1474
20117108	1474
20117200	1474
20117293	1474
20117387	1474
20117480	1474
20117600	1474
20117719	1474
20155474	1474
20919387	1474
20919537	1474
20919633	1474
20919800	1474
20919896	1474
20919991	1474
20920086	1474
20920177	1474
20920269	1474
20920361	1474
20960002	1474
20960147	1474
20960247	1474
20960367	1474
20960457	1474
20960549	1474
20960635	1474
20960743	1474
20960840	1474
21718736	1474
21718881	1474
21718976	1474
21719070	1474
21719166	1474
21719259	1474
21719353	1474
21719446	1474
21719540	1474
21719666	1474
21762001	1474
21762147	1474
21762243	1474
21762337	1474
21762430	1474
21762527	1474
21762806	1474
21763051	1474
22515549	1474
22515758	1474
22515855	1474
22515948	1474
22516045	1474
22516243	1474
22516344	1474
22516440	1474
22516533	1474
22516759	1474
22516858	1474
22556470	1474
23315799	1474
23315940	1474
23316039	1474
23316135	1474
23316231	1474
23316322	1474
23316415	1474
23316510	1474
23316621	1474
23316713	1474
23316807	1474
23355414	1474
23355560	1474
23355658	1474
23355755	1474
23355850	1474
23355939	1474
23356060	1474
23356153	1474
24115371	1474
24115532	1474
24115633	1474
24115729	1474
24115922	1474
24116020	1474
24116116	1474
24116209	1474
24116303	1474
24116400	1474
24116562	1474
24155160	1474
24155300	1474
24155396	1474
24155500	1474
24916286	1474
24916433	1474
24916544	1474
24916640	1474
24916736	1474
24916934	1474
24917035	1474
24917130	1474
24917223	1474
24917317	1474
24917502	1474
24917599	1474
24955067	1474
24955272	1474
24955368	1474
24955497	1474
24955591	1474
24955684	1474
24955777	1474
24955868	1474
25715670	1474
25715788	1474
25716004	1474
25716128	1474
25716774	1474
25716881	1474
25716978	1474
25717087	1474
25717186	1474
25717311	1474
25717425	1474
25717529	1474
25755739	1474
25755898	1474
25755999	1474
26515802	1474
26515951	1474
26516049	1474
26516143	1474
26516275	1474
26516369	1474
26516479	1474
26516577	1474
26516672	1474
26516770	1474
26516865	1474
26554716	1474
26554916	1474
26555018	1474
26555115	1474
26555215	1474
26555314	1474
26555420	1474
26555516	1474
26555610	1474
27316289	1474
27316398	1474
27316494	1474
27316590	1474
27316712	1474
27316808	1474
27316904	1474
27317000	1474
27317095	1474
27317191	1474
27317287	1474
27317391	1474
27354737	1474
27354883	1474
27354983	1474
28118728	1474
28118873	1474
28118970	1474
28119069	1474
28119190	1474
28119287	1474
28119396	1474
28119491	1474
28119592	1474
28119686	1474
28119785	1474
28119878	1474
28158892	1474
28159065	1474
28159163	1474
28159260	1474
28159444	1474
28159539	1474
28159633	1474
28159727	1474
28915412	1474
28915528	1474
28915742	1474
28915881	1474
28916024	1474
28916151	1474
28916331	1474
28916432	1474
28916855	1474
28916963	1474
28917052	1474
28917153	1474
28917288	1474
28954896	1474
29715421	1474
29715676	1474
29715780	1474
29715874	1474
29715972	1474
29716175	1474
29716323	1474
29716423	1474
29716521	1474
29716639	1474
29716928	1474
29717028	1474
29717378	1474
29754594	1474
29754778	1474
29754914	1474
29755041	1474
30515583	1474
30515817	1474
30515952	1474
30516055	1474
30516164	1474
30516281	1474
30516557	1474
30516662	1474
30516943	1474
30517048	1474
30517174	1474
30517286	1474
30517386	1474
30517501	1474
30554865	1474
30555012	1474
30555107	1474
31315059	1474
31315305	1474
31315408	1474
31315507	1474
31315606	1474
31315704	1474
31315802	1474
31315901	1474
31315999	1474
31316135	1474
31316232	1474
31316329	1474
31316452	1474
31355388	1474
31355539	1474
31355639	1474
32114870	1474
32115065	1474
32115216	1474
32115378	1474
32115514	1474
32115647	1474
32115782	1474
32115916	1474
32116053	1474
32116201	1474
32116336	1474
32116491	1474
32116629	1474
32158117	1474
32158319	1474
32158468	1474
32158602	1474
32158810	1474
32158951	1474
32159092	1474
32159254	1474
32159390	1474
32918357	1474
32918559	1474
32918801	1474
32918943	1474
32919121	1474
32919259	1474
32919395	1474
32919533	1474
32919670	1474
32919836	1474
32919980	1474
32920118	1474
32920254	1474
32958428	1474
32958626	1474
33716477	1474
33716626	1474
33716780	1474
33716936	1474
33717038	1474
33717149	1474
33717245	1474
33717341	1474
33717441	1474
33717540	1474
33717673	1474
33717771	1474
33717872	1474
33754174	1474
33754323	1474
33754450	1474
34514291	1474
34514486	1474
34514976	1474
34515174	1474
34515331	1474
34515486	1474
34515625	1474
34515788	1474
34515972	1474
34516113	1474
34516253	1474
34516390	1474
34516529	1474
34516692	1474
34554815	1474
34555117	1474
34555216	1474
34555311	1474
34555402	1474
34555523	1474
34555648	1474
34555766	1474
35316358	1474
35316549	1474
35316652	1474
35316898	1474
35317000	1474
35317216	1474
35317345	1474
35317443	1474
35317541	1474
35317640	1474
35317732	1474
35317867	1474
35317965	1474
35360946	1474
35361222	1474
36114610	1474
36114944	1474
36115063	1474
36115158	1474
36115254	1474
36115352	1474
36115446	1474
36115545	1474
36115641	1474
36115735	1474
36115916	1474
36116013	1474
36116106	1474
36116194	1474
36153713	1474
36153956	1474
36917311	1474
36917457	1474
36917585	1474
36917698	1474
36917902	1474
36917995	1474
36918090	1474
36918185	1474
36918307	1474
36918400	1474
36918496	1474
36918643	1474
36918779	1474
36918873	1474
36957899	1474
36958135	1474
36958286	1474
36958399	1474
36958621	1474
36958770	1474
36958872	1474
36958992	1474
37713871	1474
37714364	1474
37714523	1474
37714776	1474
37714887	1474
37715011	1474
37715130	1474
37715227	1474
37715344	1474
37715458	1474
37715563	1474
37715676	1474
37715774	1474
37715873	1474
37753484	1474
38514512	1474
38514679	1474
38514869	1474
38515071	1474
38515187	1474
38515287	1474
38515403	1474
38515526	1474
38515650	1474
38515816	1474
38515921	1474
38516041	1474
38516163	1474
38516259	1474
38553690	1474
38553837	1474
38553944	1474
39314618	1474
39314816	1474
39315086	1474
39315199	1474
39315346	1474
39315488	1474
39315695	1474
39315801	1474
39315928	1474
39316051	1474
39316304	1474
39316414	1474
39316812	1474
39316984	1474
39317074	1474
39355900	1474
39356174	1474
39356279	1474
40114503	1474
40114891	1474
40114983	1474
40115078	1474
40115174	1474
40115392	1474
40115539	1474
40115700	1474
40115846	1474
40115969	1474
40116111	1474
40116292	1474
40116547	1474
40116698	1474
40153258	1474
40153547	1474
40153690	1474
40913948	1474
40914100	1474
40914814	1474
40914948	1474
40915182	1474
40915285	1474
40915379	1474
40915528	1474
40915713	1474
40915816	1474
40915932	1474
40916053	1474
40916151	1474
40916249	1474
40916369	1474
40916466	1474
40953315	1474
40953466	1474
41982084	1474
41982185	1474
41982307	1474
41982403	1474
41982512	1474
41982633	1474
41982778	1474
41982886	1474
41982982	1474
41983075	1474
41983189	1474
41983292	1474
41983414	1474
41983538	1474
41983654	1474
42023941	1474
42024089	1474
42024229	1474
42515999	1474
42516174	1474
42516343	1474
42516474	1474
42516570	1474
42516665	1474
42516758	1474
42516852	1474
42516945	1474
42517039	1474
42517133	1474
42517228	1474
42517321	1474
42517456	1474
42517551	1474
42557861	1474
43313467	1474
43313784	1474
43313877	1474
43313994	1474
43314085	1474
43314182	1474
43314300	1474
43314407	1474
43314501	1474
43314649	1474
43314785	1474
43314878	1474
43314974	1474
43315068	1474
43315160	1474
43353447	1474
43353689	1474
43353824	1474
44380117	1474
44380458	1474
44380645	1474
44380750	1474
44380844	1474
44380941	1474
44381137	1474
44381239	1474
44381452	1474
44381548	1474
44381642	1474
44381739	1474
44381833	1474
44381929	1474
44382023	1474
44382117	1474
44422678	1474
44422780	1474
45180111	1474
45180559	1474
45180662	1474
45180783	1474
