117.120.2.17_19.19.19.33.out.average, 
219.216.128.25_19.19.19.5.out.average,0.087488,very-weak
23.79.234.240_19.19.19.48.out.average,-0.025734,very-weak
31.193.177.85_19.19.19.2.out.average,0.024402,very-weak
5.101.158.166_19.19.19.31.out.average,0.052020,very-weak
58.28.25.150_19.19.19.24.out.average,0.088362,very-weak
62.44.96.38_19.19.19.3.out.average,0.037461,very-weak
78.154.171.62_19.19.19.43.out.average,0.073665,very-weak
78.96.7.8_19.19.19.30.out.average,-0.031895,very-weak
95.173.191.11_19.19.19.42.out.average,0.043492,very-weak
130.133.3.130_19.19.19.12.out.average, 
117.120.2.17_19.19.19.33.out.average,0.113820,very-weak
122.152.116.24_19.19.19.20.out.average,-0.082619,very-weak
130.133.3.130_19.19.19.12.out.average,0.593644,strong
130.161.131.20_19.19.19.21.out.average,0.087768,very-weak
130.206.1.5_19.19.19.35.out.average,0.055225,very-weak
130.225.254.116_19.19.19.8.out.average,-0.009065,very-weak
130.236.254.50_19.19.19.37.out.average,-0.021627,very-weak
130.75.2.22_19.19.19.13.out.average,0.031438,very-weak
137.189.4.14_19.19.19.15.out.average,-0.016493,very-weak
140.117.11.7_19.19.19.39.out.average,0.022420,very-weak
140.128.9.18_19.19.19.38.out.average,0.134541,very-weak
141.217.0.199_19.19.19.47.out.average,0.097187,very-weak
147.102.222.211_19.19.19.14.out.average,0.058211,very-weak
149.20.37.36_19.19.19.22.out.average,-0.035439,very-weak
153.19.251.225_19.19.19.28.out.average,-0.072146,very-weak
155.210.4.101_19.19.19.34.out.average,0.039404,very-weak
162.213.3.248_19.19.19.49.out.average,0.075815,very-weak
163.1.160.163_19.19.19.46.out.average,-0.013378,very-weak
163.178.174.25_19.19.19.6.out.average,-0.067215,very-weak
185.87.121.190_19.19.19.41.out.average,0.059205,very-weak
192.38.78.162_19.19.19.7.out.average,0.031535,very-weak
193.136.164.6_19.19.19.29.out.average,0.031523,very-weak
193.166.3.3_19.19.19.9.out.average,0.082850,very-weak
193.6.176.62_19.19.19.16.out.average,-0.040830,very-weak
194.105.226.20_19.19.19.17.out.average,0.006434,very-weak
194.116.84.15_19.19.19.18.out.average,-0.054447,very-weak
194.2.0.36_19.19.19.10.out.average,-0.066172,very-weak
195.14.50.21_19.19.19.32.out.average,-0.061731,very-weak
202.28.209.254_19.19.19.40.out.average,0.046326,very-weak
202.38.97.230_19.19.19.4.out.average,0.121337,very-weak
202.8.44.105_19.19.19.23.out.average,-0.052024,very-weak
202.90.159.172_19.19.19.25.out.average,-0.030778,very-weak
203.0.178.32_19.19.19.1.out.average,0.010668,very-weak
203.178.132.80_19.19.19.19.out.average,-0.023485,very-weak
212.110.161.69_19.19.19.45.out.average,0.073342,very-weak
212.191.2.18_19.19.19.26.out.average,-0.034389,very-weak
212.191.2.18_19.19.19.27.out.average,-0.009992,very-weak
212.47.239.32_19.19.19.11.out.average,0.025419,very-weak
213.166.187.92_19.19.19.36.out.average,0.114378,very-weak
213.229.119.169_19.19.19.44.out.average,0.124038,very-weak
219.216.128.25_19.19.19.5.out.average,0.054543,very-weak
23.79.234.240_19.19.19.48.out.average,-0.004533,very-weak
31.193.177.85_19.19.19.2.out.average,0.003184,very-weak
5.101.158.166_19.19.19.31.out.average,0.025198,very-weak
58.28.25.150_19.19.19.24.out.average,0.065102,very-weak
62.44.96.38_19.19.19.3.out.average,-0.020431,very-weak
78.154.171.62_19.19.19.43.out.average,0.070384,very-weak
78.96.7.8_19.19.19.30.out.average,0.063173,very-weak
95.173.191.11_19.19.19.42.out.average,0.010072,very-weak
130.161.131.20_19.19.19.21.out.average, 
117.120.2.17_19.19.19.33.out.average,0.064656,very-weak
122.152.116.24_19.19.19.20.out.average,-0.030083,very-weak
130.133.3.130_19.19.19.12.out.average,-0.018900,very-weak
130.161.131.20_19.19.19.21.out.average,0.463675,moderate
130.206.1.5_19.19.19.35.out.average,0.059865,very-weak
130.225.254.116_19.19.19.8.out.average,0.054765,very-weak
130.236.254.50_19.19.19.37.out.average,-0.043189,very-weak
130.75.2.22_19.19.19.13.out.average,-0.021661,very-weak
137.189.4.14_19.19.19.15.out.average,0.005655,very-weak
140.117.11.7_19.19.19.39.out.average,-0.089824,very-weak
140.128.9.18_19.19.19.38.out.average,-0.014775,very-weak
141.217.0.199_19.19.19.47.out.average,-0.050546,very-weak
147.102.222.211_19.19.19.14.out.average,0.102010,very-weak
149.20.37.36_19.19.19.22.out.average,0.112611,very-weak
153.19.251.225_19.19.19.28.out.average,-0.095134,very-weak
155.210.4.101_19.19.19.34.out.average,0.052872,very-weak
162.213.3.248_19.19.19.49.out.average,0.037181,very-weak
163.1.160.163_19.19.19.46.out.average,0.125670,very-weak
163.178.174.25_19.19.19.6.out.average,0.022167,very-weak
185.87.121.190_19.19.19.41.out.average,0.057524,very-weak
192.38.78.162_19.19.19.7.out.average,-0.012191,very-weak
193.136.164.6_19.19.19.29.out.average,0.093857,very-weak
193.166.3.3_19.19.19.9.out.average,-0.082530,very-weak
193.6.176.62_19.19.19.16.out.average,0.085346,very-weak
194.105.226.20_19.19.19.17.out.average,-0.098909,very-weak
194.116.84.15_19.19.19.18.out.average,0.056613,very-weak
194.2.0.36_19.19.19.10.out.average,0.094067,very-weak
195.14.50.21_19.19.19.32.out.average,0.054883,very-weak
202.28.209.254_19.19.19.40.out.average,-0.025085,very-weak
202.38.97.230_19.19.19.4.out.average,-0.003049,very-weak
202.8.44.105_19.19.19.23.out.average,0.092862,very-weak
202.90.159.172_19.19.19.25.out.average,0.088379,very-weak
203.0.178.32_19.19.19.1.out.average,-0.048829,very-weak
203.178.132.80_19.19.19.19.out.average,-0.068598,very-weak
212.110.161.69_19.19.19.45.out.average,-0.003457,very-weak
212.191.2.18_19.19.19.26.out.average,0.091093,very-weak
212.191.2.18_19.19.19.27.out.average,0.034997,very-weak
212.47.239.32_19.19.19.11.out.average,0.059779,very-weak
213.166.187.92_19.19.19.36.out.average,-0.125568,very-weak
213.229.119.169_19.19.19.44.out.average,0.046783,very-weak
219.216.128.25_19.19.19.5.out.average,0.025313,very-weak
23.79.234.240_19.19.19.48.out.average,0.014924,very-weak
31.193.177.85_19.19.19.2.out.average,0.032497,very-weak
5.101.158.166_19.19.19.31.out.average,0.047931,very-weak
58.28.25.150_19.19.19.24.out.average,-0.004822,very-weak
62.44.96.38_19.19.19.3.out.average,0.108492,very-weak
78.154.171.62_19.19.19.43.out.average,0.013311,very-weak
78.96.7.8_19.19.19.30.out.average,-0.029122,very-weak
95.173.191.11_19.19.19.42.out.average,-0.074730,very-weak
130.206.1.5_19.19.19.35.out.average, 
117.120.2.17_19.19.19.33.out.average,0.024370,very-weak
122.152.116.24_19.19.19.20.out.average,0.089159,very-weak
130.133.3.130_19.19.19.12.out.average,-0.014132,very-weak
130.161.131.20_19.19.19.21.out.average,0.083868,very-weak
130.206.1.5_19.19.19.35.out.average,0.609141,strong
130.225.254.116_19.19.19.8.out.average,0.073897,very-weak
130.236.254.50_19.19.19.37.out.average,-0.052244,very-weak
130.75.2.22_19.19.19.13.out.average,0.036047,very-weak
137.189.4.14_19.19.19.15.out.average,-0.099566,very-weak
140.117.11.7_19.19.19.39.out.average,-0.061162,very-weak
140.128.9.18_19.19.19.38.out.average,-0.027523,very-weak
141.217.0.199_19.19.19.47.out.average,-0.049329,very-weak
147.102.222.211_19.19.19.14.out.average,0.092320,very-weak
149.20.37.36_19.19.19.22.out.average,0.038225,very-weak
153.19.251.225_19.19.19.28.out.average,0.011154,very-weak
155.210.4.101_19.19.19.34.out.average,0.037765,very-weak
162.213.3.248_19.19.19.49.out.average,0.031702,very-weak
163.1.160.163_19.19.19.46.out.average,0.014748,very-weak
163.178.174.25_19.19.19.6.out.average,-0.024803,very-weak
185.87.121.190_19.19.19.41.out.average,-0.070009,very-weak
192.38.78.162_19.19.19.7.out.average,0.054452,very-weak
193.136.164.6_19.19.19.29.out.average,0.011848,very-weak
193.166.3.3_19.19.19.9.out.average,0.071076,very-weak
193.6.176.62_19.19.19.16.out.average,-0.039777,very-weak
194.105.226.20_19.19.19.17.out.average,-0.026424,very-weak
194.116.84.15_19.19.19.18.out.average,0.025464,very-weak
194.2.0.36_19.19.19.10.out.average,0.038455,very-weak
195.14.50.21_19.19.19.32.out.average,-0.099493,very-weak
202.28.209.254_19.19.19.40.out.average,-0.060217,very-weak
202.38.97.230_19.19.19.4.out.average,0.090183,very-weak
202.8.44.105_19.19.19.23.out.average,0.028772,very-weak
202.90.159.172_19.19.19.25.out.average,0.075999,very-weak
203.0.178.32_19.19.19.1.out.average,0.101628,very-weak
203.178.132.80_19.19.19.19.out.average,0.032034,very-weak
212.110.161.69_19.19.19.45.out.average,0.018298,very-weak
212.191.2.18_19.19.19.26.out.average,-0.011163,very-weak
212.191.2.18_19.19.19.27.out.average,0.114234,very-weak
212.47.239.32_19.19.19.11.out.average,0.073494,very-weak
213.166.187.92_19.19.19.36.out.average,-0.089372,very-weak
213.229.119.169_19.19.19.44.out.average,-0.028709,very-weak
219.216.128.25_19.19.19.5.out.average,0.042091,very-weak
23.79.234.240_19.19.19.48.out.average,-0.035918,very-weak
31.193.177.85_19.19.19.2.out.average,0.073304,very-weak
5.101.158.166_19.19.19.31.out.average,0.076476,very-weak
58.28.25.150_19.19.19.24.out.average,0.122074,very-weak
62.44.96.38_19.19.19.3.out.average,-0.013086,very-weak
78.154.171.62_19.19.19.43.out.average,0.045070,very-weak
78.96.7.8_19.19.19.30.out.average,-0.026068,very-weak
95.173.191.11_19.19.19.42.out.average,-0.016518,very-weak
130.225.254.116_19.19.19.8.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.038506,very-weak
122.152.116.24_19.19.19.20.out.average,0.090296,very-weak
130.133.3.130_19.19.19.12.out.average,0.024239,very-weak
130.161.131.20_19.19.19.21.out.average,0.040209,very-weak
130.206.1.5_19.19.19.35.out.average,0.154193,very-weak
130.225.254.116_19.19.19.8.out.average,0.626208,strong
130.236.254.50_19.19.19.37.out.average,0.076409,very-weak
130.75.2.22_19.19.19.13.out.average,0.063879,very-weak
137.189.4.14_19.19.19.15.out.average,-0.078286,very-weak
140.117.11.7_19.19.19.39.out.average,-0.025574,very-weak
140.128.9.18_19.19.19.38.out.average,0.095427,very-weak
141.217.0.199_19.19.19.47.out.average,0.047826,very-weak
147.102.222.211_19.19.19.14.out.average,0.031572,very-weak
149.20.37.36_19.19.19.22.out.average,0.111879,very-weak
153.19.251.225_19.19.19.28.out.average,0.074922,very-weak
155.210.4.101_19.19.19.34.out.average,0.018573,very-weak
162.213.3.248_19.19.19.49.out.average,-0.040597,very-weak
163.1.160.163_19.19.19.46.out.average,-0.025569,very-weak
163.178.174.25_19.19.19.6.out.average,-0.082756,very-weak
185.87.121.190_19.19.19.41.out.average,0.003122,very-weak
192.38.78.162_19.19.19.7.out.average,-0.013349,very-weak
193.136.164.6_19.19.19.29.out.average,0.100751,very-weak
193.166.3.3_19.19.19.9.out.average,0.070145,very-weak
193.6.176.62_19.19.19.16.out.average,0.078067,very-weak
194.105.226.20_19.19.19.17.out.average,-0.045780,very-weak
194.116.84.15_19.19.19.18.out.average,-0.042133,very-weak
194.2.0.36_19.19.19.10.out.average,0.040876,very-weak
195.14.50.21_19.19.19.32.out.average,-0.031646,very-weak
202.28.209.254_19.19.19.40.out.average,0.035323,very-weak
202.38.97.230_19.19.19.4.out.average,0.000093,very-weak
202.8.44.105_19.19.19.23.out.average,0.007610,very-weak
202.90.159.172_19.19.19.25.out.average,0.145284,very-weak
203.0.178.32_19.19.19.1.out.average,0.082997,very-weak
203.178.132.80_19.19.19.19.out.average,0.031552,very-weak
212.110.161.69_19.19.19.45.out.average,-0.074102,very-weak
212.191.2.18_19.19.19.26.out.average,-0.023238,very-weak
212.191.2.18_19.19.19.27.out.average,0.151034,very-weak
212.47.239.32_19.19.19.11.out.average,-0.109553,very-weak
213.166.187.92_19.19.19.36.out.average,0.037396,very-weak
213.229.119.169_19.19.19.44.out.average,-0.025891,very-weak
219.216.128.25_19.19.19.5.out.average,0.095564,very-weak
23.79.234.240_19.19.19.48.out.average,0.020526,very-weak
31.193.177.85_19.19.19.2.out.average,0.076222,very-weak
5.101.158.166_19.19.19.31.out.average,0.059406,very-weak
58.28.25.150_19.19.19.24.out.average,0.092660,very-weak
62.44.96.38_19.19.19.3.out.average,0.060310,very-weak
78.154.171.62_19.19.19.43.out.average,-0.016217,very-weak
78.96.7.8_19.19.19.30.out.average,0.027364,very-weak
95.173.191.11_19.19.19.42.out.average,0.038620,very-weak
130.236.254.50_19.19.19.37.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.068207,very-weak
122.152.116.24_19.19.19.20.out.average,0.001374,very-weak
130.133.3.130_19.19.19.12.out.average,0.002946,very-weak
130.161.131.20_19.19.19.21.out.average,0.026798,very-weak
130.206.1.5_19.19.19.35.out.average,0.057029,very-weak
130.225.254.116_19.19.19.8.out.average,0.057547,very-weak
130.236.254.50_19.19.19.37.out.average,0.575585,moderate
130.75.2.22_19.19.19.13.out.average,-0.052223,very-weak
137.189.4.14_19.19.19.15.out.average,-0.040575,very-weak
140.117.11.7_19.19.19.39.out.average,0.126120,very-weak
140.128.9.18_19.19.19.38.out.average,0.013810,very-weak
141.217.0.199_19.19.19.47.out.average,0.006718,very-weak
147.102.222.211_19.19.19.14.out.average,0.003868,very-weak
149.20.37.36_19.19.19.22.out.average,0.046480,very-weak
153.19.251.225_19.19.19.28.out.average,0.030543,very-weak
155.210.4.101_19.19.19.34.out.average,-0.185956,very-weak
162.213.3.248_19.19.19.49.out.average,0.007562,very-weak
163.1.160.163_19.19.19.46.out.average,-0.014606,very-weak
163.178.174.25_19.19.19.6.out.average,0.001678,very-weak
185.87.121.190_19.19.19.41.out.average,0.030791,very-weak
192.38.78.162_19.19.19.7.out.average,0.068521,very-weak
193.136.164.6_19.19.19.29.out.average,0.135338,very-weak
193.166.3.3_19.19.19.9.out.average,0.007865,very-weak
193.6.176.62_19.19.19.16.out.average,0.026885,very-weak
194.105.226.20_19.19.19.17.out.average,-0.002359,very-weak
194.116.84.15_19.19.19.18.out.average,-0.035243,very-weak
194.2.0.36_19.19.19.10.out.average,-0.009979,very-weak
195.14.50.21_19.19.19.32.out.average,0.008063,very-weak
202.28.209.254_19.19.19.40.out.average,-0.034019,very-weak
202.38.97.230_19.19.19.4.out.average,0.164684,very-weak
202.8.44.105_19.19.19.23.out.average,0.013424,very-weak
202.90.159.172_19.19.19.25.out.average,-0.028554,very-weak
203.0.178.32_19.19.19.1.out.average,0.094242,very-weak
203.178.132.80_19.19.19.19.out.average,-0.005438,very-weak
212.110.161.69_19.19.19.45.out.average,-0.007011,very-weak
212.191.2.18_19.19.19.26.out.average,-0.027813,very-weak
212.191.2.18_19.19.19.27.out.average,-0.068867,very-weak
212.47.239.32_19.19.19.11.out.average,-0.180114,very-weak
213.166.187.92_19.19.19.36.out.average,-0.062466,very-weak
213.229.119.169_19.19.19.44.out.average,0.052270,very-weak
219.216.128.25_19.19.19.5.out.average,0.216231,weak
23.79.234.240_19.19.19.48.out.average,0.037431,very-weak
31.193.177.85_19.19.19.2.out.average,-0.021309,very-weak
5.101.158.166_19.19.19.31.out.average,-0.158591,very-weak
58.28.25.150_19.19.19.24.out.average,0.081508,very-weak
62.44.96.38_19.19.19.3.out.average,0.088307,very-weak
78.154.171.62_19.19.19.43.out.average,0.050743,very-weak
78.96.7.8_19.19.19.30.out.average,-0.069942,very-weak
95.173.191.11_19.19.19.42.out.average,-0.080134,very-weak
130.75.2.22_19.19.19.13.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.009980,very-weak
122.152.116.24_19.19.19.20.out.average,0.068482,very-weak
130.133.3.130_19.19.19.12.out.average,-0.032852,very-weak
130.161.131.20_19.19.19.21.out.average,0.004926,very-weak
130.206.1.5_19.19.19.35.out.average,0.037820,very-weak
130.225.254.116_19.19.19.8.out.average,0.096692,very-weak
130.236.254.50_19.19.19.37.out.average,0.034201,very-weak
130.75.2.22_19.19.19.13.out.average,0.615583,strong
137.189.4.14_19.19.19.15.out.average,0.009388,very-weak
140.117.11.7_19.19.19.39.out.average,0.027171,very-weak
140.128.9.18_19.19.19.38.out.average,-0.000487,very-weak
141.217.0.199_19.19.19.47.out.average,-0.058587,very-weak
147.102.222.211_19.19.19.14.out.average,0.079064,very-weak
149.20.37.36_19.19.19.22.out.average,-0.042759,very-weak
153.19.251.225_19.19.19.28.out.average,0.042016,very-weak
155.210.4.101_19.19.19.34.out.average,-0.002240,very-weak
162.213.3.248_19.19.19.49.out.average,0.086296,very-weak
163.1.160.163_19.19.19.46.out.average,0.081092,very-weak
163.178.174.25_19.19.19.6.out.average,-0.035769,very-weak
185.87.121.190_19.19.19.41.out.average,0.120718,very-weak
192.38.78.162_19.19.19.7.out.average,0.026229,very-weak
193.136.164.6_19.19.19.29.out.average,0.030067,very-weak
193.166.3.3_19.19.19.9.out.average,0.064240,very-weak
193.6.176.62_19.19.19.16.out.average,0.059159,very-weak
194.105.226.20_19.19.19.17.out.average,-0.010060,very-weak
194.116.84.15_19.19.19.18.out.average,0.009989,very-weak
194.2.0.36_19.19.19.10.out.average,0.086829,very-weak
195.14.50.21_19.19.19.32.out.average,0.031323,very-weak
202.28.209.254_19.19.19.40.out.average,0.025252,very-weak
202.38.97.230_19.19.19.4.out.average,0.096802,very-weak
202.8.44.105_19.19.19.23.out.average,0.051832,very-weak
202.90.159.172_19.19.19.25.out.average,0.063461,very-weak
203.0.178.32_19.19.19.1.out.average,-0.048865,very-weak
203.178.132.80_19.19.19.19.out.average,0.015655,very-weak
212.110.161.69_19.19.19.45.out.average,-0.103415,very-weak
212.191.2.18_19.19.19.26.out.average,0.016247,very-weak
212.191.2.18_19.19.19.27.out.average,0.038135,very-weak
212.47.239.32_19.19.19.11.out.average,0.118506,very-weak
213.166.187.92_19.19.19.36.out.average,0.145088,very-weak
213.229.119.169_19.19.19.44.out.average,0.107702,very-weak
219.216.128.25_19.19.19.5.out.average,0.064259,very-weak
23.79.234.240_19.19.19.48.out.average,-0.051715,very-weak
31.193.177.85_19.19.19.2.out.average,0.102674,very-weak
5.101.158.166_19.19.19.31.out.average,0.097782,very-weak
58.28.25.150_19.19.19.24.out.average,-0.009448,very-weak
62.44.96.38_19.19.19.3.out.average,0.046834,very-weak
78.154.171.62_19.19.19.43.out.average,-0.042205,very-weak
78.96.7.8_19.19.19.30.out.average,-0.055231,very-weak
95.173.191.11_19.19.19.42.out.average,-0.015380,very-weak
137.189.4.14_19.19.19.15.out.average, 
117.120.2.17_19.19.19.33.out.average,0.061388,very-weak
122.152.116.24_19.19.19.20.out.average,0.023419,very-weak
130.133.3.130_19.19.19.12.out.average,0.096070,very-weak
130.161.131.20_19.19.19.21.out.average,-0.037403,very-weak
130.206.1.5_19.19.19.35.out.average,-0.026426,very-weak
130.225.254.116_19.19.19.8.out.average,-0.069627,very-weak
130.236.254.50_19.19.19.37.out.average,-0.083974,very-weak
130.75.2.22_19.19.19.13.out.average,-0.007162,very-weak
137.189.4.14_19.19.19.15.out.average,0.516374,moderate
140.117.11.7_19.19.19.39.out.average,-0.033680,very-weak
140.128.9.18_19.19.19.38.out.average,-0.015901,very-weak
141.217.0.199_19.19.19.47.out.average,-0.039717,very-weak
147.102.222.211_19.19.19.14.out.average,-0.038940,very-weak
149.20.37.36_19.19.19.22.out.average,-0.077336,very-weak
153.19.251.225_19.19.19.28.out.average,0.059894,very-weak
155.210.4.101_19.19.19.34.out.average,-0.037954,very-weak
162.213.3.248_19.19.19.49.out.average,0.078468,very-weak
163.1.160.163_19.19.19.46.out.average,-0.025081,very-weak
163.178.174.25_19.19.19.6.out.average,0.008300,very-weak
185.87.121.190_19.19.19.41.out.average,0.037283,very-weak
192.38.78.162_19.19.19.7.out.average,-0.081961,very-weak
193.136.164.6_19.19.19.29.out.average,-0.054519,very-weak
193.166.3.3_19.19.19.9.out.average,-0.041368,very-weak
193.6.176.62_19.19.19.16.out.average,-0.025463,very-weak
194.105.226.20_19.19.19.17.out.average,0.017899,very-weak
194.116.84.15_19.19.19.18.out.average,0.104816,very-weak
194.2.0.36_19.19.19.10.out.average,0.103561,very-weak
195.14.50.21_19.19.19.32.out.average,0.109075,very-weak
202.28.209.254_19.19.19.40.out.average,-0.079897,very-weak
202.38.97.230_19.19.19.4.out.average,-0.001938,very-weak
202.8.44.105_19.19.19.23.out.average,0.068135,very-weak
202.90.159.172_19.19.19.25.out.average,0.034253,very-weak
203.0.178.32_19.19.19.1.out.average,0.035850,very-weak
203.178.132.80_19.19.19.19.out.average,-0.090900,very-weak
212.110.161.69_19.19.19.45.out.average,0.015903,very-weak
212.191.2.18_19.19.19.26.out.average,-0.007576,very-weak
212.191.2.18_19.19.19.27.out.average,-0.046650,very-weak
212.47.239.32_19.19.19.11.out.average,0.035065,very-weak
213.166.187.92_19.19.19.36.out.average,-0.048719,very-weak
213.229.119.169_19.19.19.44.out.average,0.020635,very-weak
219.216.128.25_19.19.19.5.out.average,0.012107,very-weak
23.79.234.240_19.19.19.48.out.average,-0.015956,very-weak
31.193.177.85_19.19.19.2.out.average,0.047398,very-weak
5.101.158.166_19.19.19.31.out.average,-0.055019,very-weak
58.28.25.150_19.19.19.24.out.average,-0.067135,very-weak
62.44.96.38_19.19.19.3.out.average,-0.008242,very-weak
78.154.171.62_19.19.19.43.out.average,0.017826,very-weak
78.96.7.8_19.19.19.30.out.average,0.119566,very-weak
95.173.191.11_19.19.19.42.out.average,0.073397,very-weak
140.117.11.7_19.19.19.39.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.045084,very-weak
122.152.116.24_19.19.19.20.out.average,0.143144,very-weak
130.133.3.130_19.19.19.12.out.average,-0.050850,very-weak
130.161.131.20_19.19.19.21.out.average,-0.175583,very-weak
130.206.1.5_19.19.19.35.out.average,-0.078160,very-weak
130.225.254.116_19.19.19.8.out.average,-0.032514,very-weak
130.236.254.50_19.19.19.37.out.average,0.212066,weak
130.75.2.22_19.19.19.13.out.average,0.068990,very-weak
137.189.4.14_19.19.19.15.out.average,0.036069,very-weak
140.117.11.7_19.19.19.39.out.average,0.571210,moderate
140.128.9.18_19.19.19.38.out.average,-0.011855,very-weak
141.217.0.199_19.19.19.47.out.average,-0.002019,very-weak
