117.120.2.17_19.19.19.33.out.average, 
78.96.7.8_19.19.19.30.out.average,0.164798,very-weak
95.173.191.11_19.19.19.42.out.average,0.375769,weak
130.133.3.130_19.19.19.12.out.average, 
117.120.2.17_19.19.19.33.out.average,0.267238,weak
122.152.116.24_19.19.19.20.out.average,0.045748,very-weak
130.133.3.130_19.19.19.12.out.average,0.999990,very-strong
130.161.131.20_19.19.19.21.out.average,0.155399,very-weak
130.206.1.5_19.19.19.35.out.average,-0.093992,very-weak
130.225.254.116_19.19.19.8.out.average,-0.037361,very-weak
130.236.254.50_19.19.19.37.out.average,0.329765,weak
130.75.2.22_19.19.19.13.out.average,0.200228,weak
137.189.4.14_19.19.19.15.out.average,0.040211,very-weak
140.117.11.7_19.19.19.39.out.average,-0.096376,very-weak
140.128.9.18_19.19.19.38.out.average,0.111396,very-weak
141.217.0.199_19.19.19.47.out.average,-0.070833,very-weak
147.102.222.211_19.19.19.14.out.average,0.205475,weak
149.20.37.36_19.19.19.22.out.average,-0.145606,very-weak
153.19.251.225_19.19.19.28.out.average,-0.120640,very-weak
155.210.4.101_19.19.19.34.out.average,-0.029520,very-weak
162.213.3.248_19.19.19.49.out.average,-0.130938,very-weak
163.1.160.163_19.19.19.46.out.average,-0.159273,very-weak
163.178.174.25_19.19.19.6.out.average,-0.059559,very-weak
185.87.121.190_19.19.19.41.out.average,0.486555,moderate
192.38.78.162_19.19.19.7.out.average,0.073446,very-weak
193.136.164.6_19.19.19.29.out.average,-0.031904,very-weak
193.166.3.3_19.19.19.9.out.average,0.101251,very-weak
193.6.176.62_19.19.19.16.out.average,-0.017904,very-weak
194.105.226.20_19.19.19.17.out.average,0.046340,very-weak
194.116.84.15_19.19.19.18.out.average,0.070562,very-weak
194.2.0.36_19.19.19.10.out.average,-0.157800,very-weak
195.14.50.21_19.19.19.32.out.average,0.095724,very-weak
202.28.209.254_19.19.19.40.out.average,-0.029320,very-weak
202.38.97.230_19.19.19.4.out.average,0.039862,very-weak
202.8.44.105_19.19.19.23.out.average,0.172595,very-weak
202.90.159.172_19.19.19.25.out.average,0.154648,very-weak
203.0.178.32_19.19.19.1.out.average,0.315906,weak
203.178.132.80_19.19.19.19.out.average,-0.053335,very-weak
212.110.161.69_19.19.19.45.out.average,-0.069770,very-weak
212.191.2.18_19.19.19.26.out.average,-0.024778,very-weak
212.191.2.18_19.19.19.27.out.average,-0.050704,very-weak
212.47.239.32_19.19.19.11.out.average,-0.198512,weak
213.166.187.92_19.19.19.36.out.average,0.224994,weak
213.229.119.169_19.19.19.44.out.average,0.290558,weak
219.216.128.25_19.19.19.5.out.average,-0.071457,very-weak
23.79.234.240_19.19.19.48.out.average,-0.137660,very-weak
31.193.177.85_19.19.19.2.out.average,-0.109200,very-weak
5.101.158.166_19.19.19.31.out.average,0.180192,very-weak
58.28.25.150_19.19.19.24.out.average,-0.115649,very-weak
62.44.96.38_19.19.19.3.out.average,-0.086233,very-weak
78.154.171.62_19.19.19.43.out.average,0.208594,weak
78.96.7.8_19.19.19.30.out.average,-0.031427,very-weak
95.173.191.11_19.19.19.42.out.average,0.207368,weak
130.161.131.20_19.19.19.21.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.010597,very-weak
122.152.116.24_19.19.19.20.out.average,-0.106341,very-weak
130.133.3.130_19.19.19.12.out.average,0.155330,very-weak
130.161.131.20_19.19.19.21.out.average,1.000000,very-strong
130.206.1.5_19.19.19.35.out.average,-0.028109,very-weak
130.225.254.116_19.19.19.8.out.average,-0.106981,very-weak
130.236.254.50_19.19.19.37.out.average,0.250539,weak
130.75.2.22_19.19.19.13.out.average,0.638300,strong
137.189.4.14_19.19.19.15.out.average,-0.074052,very-weak
140.117.11.7_19.19.19.39.out.average,-0.067928,very-weak
140.128.9.18_19.19.19.38.out.average,0.597494,strong
141.217.0.199_19.19.19.47.out.average,-0.010532,very-weak
147.102.222.211_19.19.19.14.out.average,-0.002675,very-weak
149.20.37.36_19.19.19.22.out.average,-0.063826,very-weak
153.19.251.225_19.19.19.28.out.average,-0.024242,very-weak
155.210.4.101_19.19.19.34.out.average,-0.036202,very-weak
162.213.3.248_19.19.19.49.out.average,0.050644,very-weak
163.1.160.163_19.19.19.46.out.average,0.187564,very-weak
163.178.174.25_19.19.19.6.out.average,-0.163167,very-weak
185.87.121.190_19.19.19.41.out.average,-0.069510,very-weak
192.38.78.162_19.19.19.7.out.average,0.636751,strong
193.136.164.6_19.19.19.29.out.average,0.027789,very-weak
193.166.3.3_19.19.19.9.out.average,-0.144645,very-weak
193.6.176.62_19.19.19.16.out.average,-0.140779,very-weak
194.105.226.20_19.19.19.17.out.average,0.137852,very-weak
194.116.84.15_19.19.19.18.out.average,0.120401,very-weak
194.2.0.36_19.19.19.10.out.average,-0.030170,very-weak
195.14.50.21_19.19.19.32.out.average,-0.188087,very-weak
202.28.209.254_19.19.19.40.out.average,-0.025346,very-weak
202.38.97.230_19.19.19.4.out.average,0.104830,very-weak
202.8.44.105_19.19.19.23.out.average,0.460773,moderate
202.90.159.172_19.19.19.25.out.average,0.066119,very-weak
203.0.178.32_19.19.19.1.out.average,0.512174,moderate
203.178.132.80_19.19.19.19.out.average,-0.107190,very-weak
212.110.161.69_19.19.19.45.out.average,0.013213,very-weak
212.191.2.18_19.19.19.26.out.average,0.040256,very-weak
212.191.2.18_19.19.19.27.out.average,0.079760,very-weak
212.47.239.32_19.19.19.11.out.average,-0.074531,very-weak
213.166.187.92_19.19.19.36.out.average,0.083482,very-weak
213.229.119.169_19.19.19.44.out.average,0.031279,very-weak
219.216.128.25_19.19.19.5.out.average,0.014349,very-weak
23.79.234.240_19.19.19.48.out.average,-0.095331,very-weak
31.193.177.85_19.19.19.2.out.average,-0.025454,very-weak
5.101.158.166_19.19.19.31.out.average,0.593730,strong
58.28.25.150_19.19.19.24.out.average,-0.097344,very-weak
62.44.96.38_19.19.19.3.out.average,-0.037923,very-weak
78.154.171.62_19.19.19.43.out.average,0.432999,moderate
78.96.7.8_19.19.19.30.out.average,-0.057605,very-weak
95.173.191.11_19.19.19.42.out.average,-0.075729,very-weak
130.206.1.5_19.19.19.35.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.176594,very-weak
122.152.116.24_19.19.19.20.out.average,-0.129323,very-weak
130.133.3.130_19.19.19.12.out.average,-0.094273,very-weak
130.161.131.20_19.19.19.21.out.average,-0.028271,very-weak
130.206.1.5_19.19.19.35.out.average,0.999941,very-strong
130.225.254.116_19.19.19.8.out.average,-0.153627,very-weak
130.236.254.50_19.19.19.37.out.average,-0.115024,very-weak
130.75.2.22_19.19.19.13.out.average,-0.027134,very-weak
137.189.4.14_19.19.19.15.out.average,-0.007586,very-weak
140.117.11.7_19.19.19.39.out.average,-0.152061,very-weak
140.128.9.18_19.19.19.38.out.average,-0.034241,very-weak
141.217.0.199_19.19.19.47.out.average,-0.094619,very-weak
147.102.222.211_19.19.19.14.out.average,-0.188735,very-weak
149.20.37.36_19.19.19.22.out.average,-0.015545,very-weak
153.19.251.225_19.19.19.28.out.average,-0.081478,very-weak
155.210.4.101_19.19.19.34.out.average,-0.021228,very-weak
162.213.3.248_19.19.19.49.out.average,-0.154997,very-weak
163.1.160.163_19.19.19.46.out.average,-0.013055,very-weak
163.178.174.25_19.19.19.6.out.average,-0.155706,very-weak
185.87.121.190_19.19.19.41.out.average,-0.110732,very-weak
192.38.78.162_19.19.19.7.out.average,-0.126790,very-weak
193.136.164.6_19.19.19.29.out.average,-0.003133,very-weak
193.166.3.3_19.19.19.9.out.average,-0.175333,very-weak
193.6.176.62_19.19.19.16.out.average,-0.114644,very-weak
194.105.226.20_19.19.19.17.out.average,-0.126105,very-weak
194.116.84.15_19.19.19.18.out.average,-0.094552,very-weak
194.2.0.36_19.19.19.10.out.average,-0.160582,very-weak
195.14.50.21_19.19.19.32.out.average,-0.149748,very-weak
202.28.209.254_19.19.19.40.out.average,-0.081301,very-weak
202.38.97.230_19.19.19.4.out.average,-0.081869,very-weak
202.8.44.105_19.19.19.23.out.average,-0.065749,very-weak
202.90.159.172_19.19.19.25.out.average,-0.090569,very-weak
203.0.178.32_19.19.19.1.out.average,-0.072378,very-weak
203.178.132.80_19.19.19.19.out.average,0.002569,very-weak
212.110.161.69_19.19.19.45.out.average,-0.063148,very-weak
212.191.2.18_19.19.19.26.out.average,-0.132227,very-weak
212.191.2.18_19.19.19.27.out.average,-0.146428,very-weak
212.47.239.32_19.19.19.11.out.average,-0.138854,very-weak
213.166.187.92_19.19.19.36.out.average,-0.128966,very-weak
213.229.119.169_19.19.19.44.out.average,-0.101531,very-weak
219.216.128.25_19.19.19.5.out.average,-0.070511,very-weak
23.79.234.240_19.19.19.48.out.average,-0.142525,very-weak
31.193.177.85_19.19.19.2.out.average,0.050588,very-weak
5.101.158.166_19.19.19.31.out.average,-0.095065,very-weak
58.28.25.150_19.19.19.24.out.average,-0.174261,very-weak
62.44.96.38_19.19.19.3.out.average,-0.008344,very-weak
78.154.171.62_19.19.19.43.out.average,-0.109084,very-weak
78.96.7.8_19.19.19.30.out.average,-0.122773,very-weak
95.173.191.11_19.19.19.42.out.average,-0.111665,very-weak
130.225.254.116_19.19.19.8.out.average, 
117.120.2.17_19.19.19.33.out.average,0.058997,very-weak
122.152.116.24_19.19.19.20.out.average,0.059272,very-weak
130.133.3.130_19.19.19.12.out.average,-0.036989,very-weak
130.161.131.20_19.19.19.21.out.average,-0.107040,very-weak
130.206.1.5_19.19.19.35.out.average,-0.152843,very-weak
130.225.254.116_19.19.19.8.out.average,1.000000,very-strong
130.236.254.50_19.19.19.37.out.average,-0.002182,very-weak
130.75.2.22_19.19.19.13.out.average,-0.114199,very-weak
137.189.4.14_19.19.19.15.out.average,0.035755,very-weak
140.117.11.7_19.19.19.39.out.average,0.021046,very-weak
140.128.9.18_19.19.19.38.out.average,-0.153979,very-weak
141.217.0.199_19.19.19.47.out.average,0.172236,very-weak
147.102.222.211_19.19.19.14.out.average,0.040981,very-weak
149.20.37.36_19.19.19.22.out.average,0.376304,weak
153.19.251.225_19.19.19.28.out.average,0.407983,moderate
155.210.4.101_19.19.19.34.out.average,0.629087,strong
162.213.3.248_19.19.19.49.out.average,0.150415,very-weak
163.1.160.163_19.19.19.46.out.average,0.487549,moderate
163.178.174.25_19.19.19.6.out.average,0.344477,weak
185.87.121.190_19.19.19.41.out.average,-0.022647,very-weak
192.38.78.162_19.19.19.7.out.average,-0.158605,very-weak
193.136.164.6_19.19.19.29.out.average,-0.056913,very-weak
193.166.3.3_19.19.19.9.out.average,0.063679,very-weak
193.6.176.62_19.19.19.16.out.average,0.013639,very-weak
194.105.226.20_19.19.19.17.out.average,0.083232,very-weak
194.116.84.15_19.19.19.18.out.average,0.048272,very-weak
194.2.0.36_19.19.19.10.out.average,0.301538,weak
195.14.50.21_19.19.19.32.out.average,0.146020,very-weak
202.28.209.254_19.19.19.40.out.average,-0.027022,very-weak
202.38.97.230_19.19.19.4.out.average,0.044985,very-weak
202.8.44.105_19.19.19.23.out.average,0.038003,very-weak
202.90.159.172_19.19.19.25.out.average,0.027456,very-weak
203.0.178.32_19.19.19.1.out.average,-0.141627,very-weak
203.178.132.80_19.19.19.19.out.average,0.198625,weak
212.110.161.69_19.19.19.45.out.average,0.240245,weak
212.191.2.18_19.19.19.26.out.average,0.162998,very-weak
212.191.2.18_19.19.19.27.out.average,0.106180,very-weak
212.47.239.32_19.19.19.11.out.average,0.449847,moderate
213.166.187.92_19.19.19.36.out.average,0.149427,very-weak
213.229.119.169_19.19.19.44.out.average,0.186923,very-weak
219.216.128.25_19.19.19.5.out.average,0.368112,weak
23.79.234.240_19.19.19.48.out.average,0.242067,weak
31.193.177.85_19.19.19.2.out.average,0.475740,moderate
5.101.158.166_19.19.19.31.out.average,0.032574,very-weak
58.28.25.150_19.19.19.24.out.average,0.266639,weak
62.44.96.38_19.19.19.3.out.average,0.503280,moderate
78.154.171.62_19.19.19.43.out.average,-0.007503,very-weak
78.96.7.8_19.19.19.30.out.average,0.068248,very-weak
95.173.191.11_19.19.19.42.out.average,-0.054404,very-weak
130.236.254.50_19.19.19.37.out.average, 
117.120.2.17_19.19.19.33.out.average,0.177771,very-weak
122.152.116.24_19.19.19.20.out.average,0.081183,very-weak
130.133.3.130_19.19.19.12.out.average,0.330078,weak
130.161.131.20_19.19.19.21.out.average,0.249506,weak
130.206.1.5_19.19.19.35.out.average,-0.115698,very-weak
130.225.254.116_19.19.19.8.out.average,-0.002054,very-weak
130.236.254.50_19.19.19.37.out.average,0.999931,very-strong
130.75.2.22_19.19.19.13.out.average,0.064828,very-weak
137.189.4.14_19.19.19.15.out.average,-0.057880,very-weak
140.117.11.7_19.19.19.39.out.average,0.236372,weak
140.128.9.18_19.19.19.38.out.average,0.173126,very-weak
141.217.0.199_19.19.19.47.out.average,0.198711,weak
147.102.222.211_19.19.19.14.out.average,0.191222,weak
149.20.37.36_19.19.19.22.out.average,0.140805,very-weak
153.19.251.225_19.19.19.28.out.average,-0.082600,very-weak
155.210.4.101_19.19.19.34.out.average,-0.067384,very-weak
162.213.3.248_19.19.19.49.out.average,0.190910,weak
163.1.160.163_19.19.19.46.out.average,0.027405,very-weak
163.178.174.25_19.19.19.6.out.average,-0.030789,very-weak
185.87.121.190_19.19.19.41.out.average,0.397704,moderate
192.38.78.162_19.19.19.7.out.average,0.099448,very-weak
193.136.164.6_19.19.19.29.out.average,0.031591,very-weak
193.166.3.3_19.19.19.9.out.average,0.132340,very-weak
193.6.176.62_19.19.19.16.out.average,0.103694,very-weak
194.105.226.20_19.19.19.17.out.average,0.183910,very-weak
194.116.84.15_19.19.19.18.out.average,0.097901,very-weak
194.2.0.36_19.19.19.10.out.average,-0.146970,very-weak
195.14.50.21_19.19.19.32.out.average,0.209363,weak
202.28.209.254_19.19.19.40.out.average,0.232406,weak
202.38.97.230_19.19.19.4.out.average,0.080392,very-weak
202.8.44.105_19.19.19.23.out.average,0.091527,very-weak
202.90.159.172_19.19.19.25.out.average,0.140916,very-weak
203.0.178.32_19.19.19.1.out.average,0.259229,weak
203.178.132.80_19.19.19.19.out.average,-0.072434,very-weak
212.110.161.69_19.19.19.45.out.average,0.245511,weak
212.191.2.18_19.19.19.26.out.average,0.210743,weak
212.191.2.18_19.19.19.27.out.average,0.224368,weak
212.47.239.32_19.19.19.11.out.average,-0.011913,very-weak
213.166.187.92_19.19.19.36.out.average,0.344333,weak
213.229.119.169_19.19.19.44.out.average,0.267191,weak
219.216.128.25_19.19.19.5.out.average,0.052086,very-weak
23.79.234.240_19.19.19.48.out.average,0.011775,very-weak
31.193.177.85_19.19.19.2.out.average,-0.028540,very-weak
5.101.158.166_19.19.19.31.out.average,0.166676,very-weak
58.28.25.150_19.19.19.24.out.average,-0.032911,very-weak
62.44.96.38_19.19.19.3.out.average,0.004460,very-weak
78.154.171.62_19.19.19.43.out.average,0.043603,very-weak
78.96.7.8_19.19.19.30.out.average,0.180418,very-weak
95.173.191.11_19.19.19.42.out.average,0.262081,weak
130.75.2.22_19.19.19.13.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.054263,very-weak
122.152.116.24_19.19.19.20.out.average,-0.156462,very-weak
130.133.3.130_19.19.19.12.out.average,0.200187,weak
130.161.131.20_19.19.19.21.out.average,0.638150,strong
130.206.1.5_19.19.19.35.out.average,-0.026125,very-weak
130.225.254.116_19.19.19.8.out.average,-0.114357,very-weak
130.236.254.50_19.19.19.37.out.average,0.064985,very-weak
130.75.2.22_19.19.19.13.out.average,0.999999,very-strong
137.189.4.14_19.19.19.15.out.average,-0.114539,very-weak
140.117.11.7_19.19.19.39.out.average,-0.130331,very-weak
140.128.9.18_19.19.19.38.out.average,0.623080,strong
141.217.0.199_19.19.19.47.out.average,-0.107495,very-weak
147.102.222.211_19.19.19.14.out.average,-0.067346,very-weak
149.20.37.36_19.19.19.22.out.average,-0.089243,very-weak
153.19.251.225_19.19.19.28.out.average,-0.067486,very-weak
155.210.4.101_19.19.19.34.out.average,0.018289,very-weak
162.213.3.248_19.19.19.49.out.average,-0.057655,very-weak
163.1.160.163_19.19.19.46.out.average,0.027686,very-weak
163.178.174.25_19.19.19.6.out.average,-0.078448,very-weak
185.87.121.190_19.19.19.41.out.average,-0.165866,very-weak
192.38.78.162_19.19.19.7.out.average,0.581722,moderate
193.136.164.6_19.19.19.29.out.average,-0.040323,very-weak
193.166.3.3_19.19.19.9.out.average,-0.001772,very-weak
193.6.176.62_19.19.19.16.out.average,-0.140303,very-weak
194.105.226.20_19.19.19.17.out.average,0.179851,very-weak
194.116.84.15_19.19.19.18.out.average,0.110672,very-weak
194.2.0.36_19.19.19.10.out.average,0.016483,very-weak
195.14.50.21_19.19.19.32.out.average,-0.208266,weak
202.28.209.254_19.19.19.40.out.average,-0.102121,very-weak
202.38.97.230_19.19.19.4.out.average,0.102410,very-weak
202.8.44.105_19.19.19.23.out.average,0.416511,moderate
202.90.159.172_19.19.19.25.out.average,0.235147,weak
203.0.178.32_19.19.19.1.out.average,0.441341,moderate
203.178.132.80_19.19.19.19.out.average,-0.020236,very-weak
212.110.161.69_19.19.19.45.out.average,-0.133973,very-weak
212.191.2.18_19.19.19.26.out.average,-0.080913,very-weak
212.191.2.18_19.19.19.27.out.average,-0.101004,very-weak
212.47.239.32_19.19.19.11.out.average,-0.086024,very-weak
213.166.187.92_19.19.19.36.out.average,-0.146538,very-weak
213.229.119.169_19.19.19.44.out.average,-0.146684,very-weak
219.216.128.25_19.19.19.5.out.average,-0.059053,very-weak
23.79.234.240_19.19.19.48.out.average,-0.127191,very-weak
31.193.177.85_19.19.19.2.out.average,-0.065729,very-weak
5.101.158.166_19.19.19.31.out.average,0.539811,moderate
58.28.25.150_19.19.19.24.out.average,-0.188114,very-weak
62.44.96.38_19.19.19.3.out.average,-0.106396,very-weak
78.154.171.62_19.19.19.43.out.average,0.520022,moderate
78.96.7.8_19.19.19.30.out.average,-0.151220,very-weak
95.173.191.11_19.19.19.42.out.average,-0.107034,very-weak
137.189.4.14_19.19.19.15.out.average, 
117.120.2.17_19.19.19.33.out.average,0.313452,weak
122.152.116.24_19.19.19.20.out.average,0.194215,weak
130.133.3.130_19.19.19.12.out.average,0.039157,very-weak
130.161.131.20_19.19.19.21.out.average,-0.074612,very-weak
130.206.1.5_19.19.19.35.out.average,-0.007175,very-weak
130.225.254.116_19.19.19.8.out.average,0.035437,very-weak
130.236.254.50_19.19.19.37.out.average,-0.059273,very-weak
130.75.2.22_19.19.19.13.out.average,-0.115158,very-weak
137.189.4.14_19.19.19.15.out.average,0.999999,very-strong
140.117.11.7_19.19.19.39.out.average,-0.045006,very-weak
140.128.9.18_19.19.19.38.out.average,-0.064839,very-weak
141.217.0.199_19.19.19.47.out.average,-0.041569,very-weak
147.102.222.211_19.19.19.14.out.average,0.102208,very-weak
149.20.37.36_19.19.19.22.out.average,-0.063624,very-weak
153.19.251.225_19.19.19.28.out.average,-0.023136,very-weak
155.210.4.101_19.19.19.34.out.average,-0.036741,very-weak
162.213.3.248_19.19.19.49.out.average,-0.200598,weak
163.1.160.163_19.19.19.46.out.average,-0.113103,very-weak
163.178.174.25_19.19.19.6.out.average,-0.201121,weak
185.87.121.190_19.19.19.41.out.average,0.111288,very-weak
192.38.78.162_19.19.19.7.out.average,-0.112304,very-weak
193.136.164.6_19.19.19.29.out.average,-0.074660,very-weak
193.166.3.3_19.19.19.9.out.average,-0.138886,very-weak
193.6.176.62_19.19.19.16.out.average,0.089640,very-weak
194.105.226.20_19.19.19.17.out.average,-0.070518,very-weak
194.116.84.15_19.19.19.18.out.average,0.185099,very-weak
194.2.0.36_19.19.19.10.out.average,0.026834,very-weak
195.14.50.21_19.19.19.32.out.average,-0.036404,very-weak
202.28.209.254_19.19.19.40.out.average,-0.089302,very-weak
202.38.97.230_19.19.19.4.out.average,-0.000826,very-weak
202.8.44.105_19.19.19.23.out.average,-0.150209,very-weak
202.90.159.172_19.19.19.25.out.average,-0.087730,very-weak
203.0.178.32_19.19.19.1.out.average,-0.040388,very-weak
203.178.132.80_19.19.19.19.out.average,-0.017952,very-weak
212.110.161.69_19.19.19.45.out.average,-0.034018,very-weak
212.191.2.18_19.19.19.26.out.average,-0.004058,very-weak
212.191.2.18_19.19.19.27.out.average,0.106638,very-weak
212.47.239.32_19.19.19.11.out.average,0.004564,very-weak
213.166.187.92_19.19.19.36.out.average,0.134071,very-weak
213.229.119.169_19.19.19.44.out.average,-0.063900,very-weak
219.216.128.25_19.19.19.5.out.average,-0.073484,very-weak
23.79.234.240_19.19.19.48.out.average,0.337806,weak
31.193.177.85_19.19.19.2.out.average,-0.068668,very-weak
5.101.158.166_19.19.19.31.out.average,0.068552,very-weak
58.28.25.150_19.19.19.24.out.average,0.245198,weak
62.44.96.38_19.19.19.3.out.average,-0.087260,very-weak
78.154.171.62_19.19.19.43.out.average,-0.159531,very-weak
78.96.7.8_19.19.19.30.out.average,-0.051724,very-weak
95.173.191.11_19.19.19.42.out.average,0.008818,very-weak
140.117.11.7_19.19.19.39.out.average, 
117.120.2.17_19.19.19.33.out.average,0.006136,very-weak
122.152.116.24_19.19.19.20.out.average,0.094720,very-weak
130.133.3.130_19.19.19.12.out.average,-0.094886,very-weak
130.161.131.20_19.19.19.21.out.average,-0.067800,very-weak
130.206.1.5_19.19.19.35.out.average,-0.151884,very-weak
130.225.254.116_19.19.19.8.out.average,0.021239,very-weak
130.236.254.50_19.19.19.37.out.average,0.236715,weak
130.75.2.22_19.19.19.13.out.average,-0.129414,very-weak
137.189.4.14_19.19.19.15.out.average,-0.044093,very-weak
140.117.11.7_19.19.19.39.out.average,0.999999,very-strong
140.128.9.18_19.19.19.38.out.average,-0.010852,very-weak
141.217.0.199_19.19.19.47.out.average,0.493974,moderate
147.102.222.211_19.19.19.14.out.average,0.208607,weak
149.20.37.36_19.19.19.22.out.average,0.417515,moderate
153.19.251.225_19.19.19.28.out.average,-0.077093,very-weak
