10.0.2.2_19.19.19.12.out.average, 
117.120.2.17_19.19.19.33.out.average, 
10.0.2.2_19.19.19.12.out.average,0.178959,very-weak
10.0.2.2_19.19.19.13.out.average,-0.100624,very-weak
10.0.2.2_19.19.19.15.out.average,-0.465600,moderate
10.0.2.2_19.19.19.7.out.average,0.127562,very-weak
117.120.2.17_19.19.19.33.out.average,-0.451416,moderate
122.152.116.24_19.19.19.20.out.average,-0.187019,very-weak
130.133.3.130_19.19.19.12.out.average,-0.126798,very-weak
130.161.131.20_19.19.19.21.out.average,-0.405112,moderate
130.206.1.5_19.19.19.35.out.average,0.252891,weak
130.225.254.116_19.19.19.8.out.average,0.007076,very-weak
130.236.254.50_19.19.19.37.out.average,-0.294936,weak
130.75.2.22_19.19.19.13.out.average,-0.508276,moderate
137.189.4.14_19.19.19.15.out.average,0.025990,very-weak
140.117.11.7_19.19.19.39.out.average,-0.282569,weak
140.128.9.18_19.19.19.38.out.average,-0.343714,weak
141.217.0.199_19.19.19.47.out.average,0.087283,very-weak
147.102.222.211_19.19.19.14.out.average,0.200207,weak
153.19.251.225_19.19.19.28.out.average,-0.409109,moderate
155.210.4.101_19.19.19.34.out.average,-0.300012,weak
162.213.3.248_19.19.19.49.out.average,-0.235606,weak
163.1.160.163_19.19.19.46.out.average,-0.307262,weak
163.178.174.25_19.19.19.6.out.average,0.124093,very-weak
185.87.121.190_19.19.19.41.out.average,-0.370444,weak
192.38.78.162_19.19.19.7.out.average,-0.524977,moderate
193.136.164.6_19.19.19.29.out.average,0.024849,very-weak
193.166.3.3_19.19.19.9.out.average,-0.042070,very-weak
193.6.176.62_19.19.19.16.out.average,0.202552,weak
194.105.226.20_19.19.19.17.out.average,0.138693,very-weak
194.116.84.15_19.19.19.18.out.average,-0.135159,very-weak
194.2.0.36_19.19.19.10.out.average,-0.125080,very-weak
195.14.50.21_19.19.19.32.out.average,-0.329537,weak
198.145.20.143_19.19.19.22.out.average,-0.237603,weak
202.28.209.254_19.19.19.40.out.average,-0.026315,very-weak
202.38.97.230_19.19.19.4.out.average,-0.280160,weak
202.8.44.105_19.19.19.23.out.average,0.017673,very-weak
202.90.159.172_19.19.19.25.out.average,-0.303735,weak
203.0.178.32_19.19.19.1.out.average,0.229803,weak
203.178.132.80_19.19.19.19.out.average,-0.108759,very-weak
212.110.161.69_19.19.19.45.out.average,-0.086805,very-weak
212.191.2.18_19.19.19.26.out.average,-0.074681,very-weak
212.191.2.18_19.19.19.27.out.average,-0.290847,weak
212.47.239.32_19.19.19.11.out.average,0.248615,weak
213.166.187.92_19.19.19.36.out.average,-0.351436,weak
213.229.119.169_19.19.19.44.out.average,-0.100714,very-weak
219.216.128.25_19.19.19.5.out.average,-0.101442,very-weak
23.79.234.240_19.19.19.48.out.average,0.179783,very-weak
31.193.177.85_19.19.19.2.out.average,-0.044412,very-weak
5.101.158.166_19.19.19.31.out.average,-0.277933,weak
58.28.25.150_19.19.19.24.out.average,0.075533,very-weak
62.44.96.38_19.19.19.3.out.average,-0.288706,weak
78.154.171.62_19.19.19.43.out.average,-0.152503,very-weak
78.96.7.8_19.19.19.30.out.average,-0.372446,weak
95.173.191.11_19.19.19.42.out.average,-0.307472,weak
122.152.116.24_19.19.19.20.out.average, 
10.0.2.2_19.19.19.12.out.average,-0.047632,very-weak
10.0.2.2_19.19.19.13.out.average,-0.310938,weak
10.0.2.2_19.19.19.15.out.average,-0.247385,weak
10.0.2.2_19.19.19.7.out.average,0.017766,very-weak
117.120.2.17_19.19.19.33.out.average,-0.168488,very-weak
122.152.116.24_19.19.19.20.out.average,-0.451416,moderate
130.133.3.130_19.19.19.12.out.average,0.067386,very-weak
130.161.131.20_19.19.19.21.out.average,-0.048436,very-weak
130.206.1.5_19.19.19.35.out.average,-0.085277,very-weak
130.225.254.116_19.19.19.8.out.average,0.049801,very-weak
130.236.254.50_19.19.19.37.out.average,-0.187117,very-weak
130.75.2.22_19.19.19.13.out.average,-0.286559,weak
137.189.4.14_19.19.19.15.out.average,-0.085659,very-weak
140.117.11.7_19.19.19.39.out.average,-0.104509,very-weak
140.128.9.18_19.19.19.38.out.average,-0.163698,very-weak
141.217.0.199_19.19.19.47.out.average,-0.057992,very-weak
147.102.222.211_19.19.19.14.out.average,0.018129,very-weak
153.19.251.225_19.19.19.28.out.average,-0.198046,weak
155.210.4.101_19.19.19.34.out.average,-0.306867,weak
162.213.3.248_19.19.19.49.out.average,0.078795,very-weak
163.1.160.163_19.19.19.46.out.average,-0.259486,weak
163.178.174.25_19.19.19.6.out.average,-0.004267,very-weak
185.87.121.190_19.19.19.41.out.average,-0.227249,weak
192.38.78.162_19.19.19.7.out.average,-0.195130,weak
193.136.164.6_19.19.19.29.out.average,-0.430523,moderate
193.166.3.3_19.19.19.9.out.average,0.097990,very-weak
193.6.176.62_19.19.19.16.out.average,-0.109382,very-weak
194.105.226.20_19.19.19.17.out.average,-0.081052,very-weak
194.116.84.15_19.19.19.18.out.average,-0.290807,weak
194.2.0.36_19.19.19.10.out.average,0.074900,very-weak
195.14.50.21_19.19.19.32.out.average,-0.242444,weak
198.145.20.143_19.19.19.22.out.average,-0.183188,very-weak
202.28.209.254_19.19.19.40.out.average,0.108353,very-weak
202.38.97.230_19.19.19.4.out.average,-0.184982,very-weak
202.8.44.105_19.19.19.23.out.average,-0.199677,weak
202.90.159.172_19.19.19.25.out.average,-0.167573,very-weak
203.0.178.32_19.19.19.1.out.average,-0.046966,very-weak
203.178.132.80_19.19.19.19.out.average,-0.104653,very-weak
212.110.161.69_19.19.19.45.out.average,0.173984,very-weak
212.191.2.18_19.19.19.26.out.average,0.062610,very-weak
212.191.2.18_19.19.19.27.out.average,-0.282628,weak
212.47.239.32_19.19.19.11.out.average,0.033169,very-weak
213.166.187.92_19.19.19.36.out.average,-0.106415,very-weak
213.229.119.169_19.19.19.44.out.average,-0.325635,weak
219.216.128.25_19.19.19.5.out.average,-0.332963,weak
23.79.234.240_19.19.19.48.out.average,0.089966,very-weak
31.193.177.85_19.19.19.2.out.average,0.121081,very-weak
5.101.158.166_19.19.19.31.out.average,-0.172859,very-weak
58.28.25.150_19.19.19.24.out.average,0.152561,very-weak
62.44.96.38_19.19.19.3.out.average,-0.213421,weak
78.154.171.62_19.19.19.43.out.average,-0.083962,very-weak
78.96.7.8_19.19.19.30.out.average,-0.187526,very-weak
95.173.191.11_19.19.19.42.out.average,-0.067536,very-weak
130.133.3.130_19.19.19.12.out.average, 
10.0.2.2_19.19.19.12.out.average,0.113578,very-weak
10.0.2.2_19.19.19.13.out.average,-0.364966,weak
10.0.2.2_19.19.19.15.out.average,-0.049991,very-weak
10.0.2.2_19.19.19.7.out.average,-0.036530,very-weak
117.120.2.17_19.19.19.33.out.average,-0.076302,very-weak
122.152.116.24_19.19.19.20.out.average,-0.294587,weak
130.133.3.130_19.19.19.12.out.average,1.000000,very-strong
130.161.131.20_19.19.19.21.out.average,-0.075592,very-weak
130.206.1.5_19.19.19.35.out.average,0.004350,very-weak
130.225.254.116_19.19.19.8.out.average,0.008926,very-weak
130.236.254.50_19.19.19.37.out.average,-0.187501,very-weak
130.75.2.22_19.19.19.13.out.average,-0.137387,very-weak
137.189.4.14_19.19.19.15.out.average,-0.002694,very-weak
140.117.11.7_19.19.19.39.out.average,-0.047057,very-weak
140.128.9.18_19.19.19.38.out.average,-0.017370,very-weak
141.217.0.199_19.19.19.47.out.average,-0.024453,very-weak
147.102.222.211_19.19.19.14.out.average,-0.037589,very-weak
153.19.251.225_19.19.19.28.out.average,-0.133261,very-weak
155.210.4.101_19.19.19.34.out.average,-0.116576,very-weak
162.213.3.248_19.19.19.49.out.average,0.027959,very-weak
163.1.160.163_19.19.19.46.out.average,-0.132369,very-weak
163.178.174.25_19.19.19.6.out.average,-0.041640,very-weak
185.87.121.190_19.19.19.41.out.average,-0.081064,very-weak
192.38.78.162_19.19.19.7.out.average,-0.129557,very-weak
193.136.164.6_19.19.19.29.out.average,-0.435824,moderate
193.166.3.3_19.19.19.9.out.average,0.089051,very-weak
193.6.176.62_19.19.19.16.out.average,-0.012524,very-weak
194.105.226.20_19.19.19.17.out.average,-0.024659,very-weak
194.116.84.15_19.19.19.18.out.average,-0.041334,very-weak
194.2.0.36_19.19.19.10.out.average,0.185104,very-weak
195.14.50.21_19.19.19.32.out.average,-0.082775,very-weak
198.145.20.143_19.19.19.22.out.average,-0.062994,very-weak
202.28.209.254_19.19.19.40.out.average,0.295266,weak
202.38.97.230_19.19.19.4.out.average,-0.113856,very-weak
202.8.44.105_19.19.19.23.out.average,-0.181610,very-weak
202.90.159.172_19.19.19.25.out.average,-0.070739,very-weak
203.0.178.32_19.19.19.1.out.average,-0.065805,very-weak
203.178.132.80_19.19.19.19.out.average,0.090970,very-weak
212.110.161.69_19.19.19.45.out.average,0.143272,very-weak
212.191.2.18_19.19.19.26.out.average,0.204153,weak
212.191.2.18_19.19.19.27.out.average,-0.062806,very-weak
212.47.239.32_19.19.19.11.out.average,0.113299,very-weak
213.166.187.92_19.19.19.36.out.average,-0.018373,very-weak
213.229.119.169_19.19.19.44.out.average,-0.208362,weak
219.216.128.25_19.19.19.5.out.average,-0.162236,very-weak
23.79.234.240_19.19.19.48.out.average,0.044801,very-weak
31.193.177.85_19.19.19.2.out.average,0.282531,weak
5.101.158.166_19.19.19.31.out.average,0.028637,very-weak
58.28.25.150_19.19.19.24.out.average,-0.000933,very-weak
62.44.96.38_19.19.19.3.out.average,-0.164527,very-weak
78.154.171.62_19.19.19.43.out.average,-0.147718,very-weak
78.96.7.8_19.19.19.30.out.average,-0.051439,very-weak
95.173.191.11_19.19.19.42.out.average,-0.068158,very-weak
130.161.131.20_19.19.19.21.out.average, 
10.0.2.2_19.19.19.12.out.average,0.278594,weak
10.0.2.2_19.19.19.13.out.average,0.046411,very-weak
10.0.2.2_19.19.19.15.out.average,-0.394848,moderate
10.0.2.2_19.19.19.7.out.average,0.267155,weak
117.120.2.17_19.19.19.33.out.average,-0.302504,weak
122.152.116.24_19.19.19.20.out.average,-0.157550,very-weak
130.133.3.130_19.19.19.12.out.average,0.097066,very-weak
130.161.131.20_19.19.19.21.out.average,-0.422949,moderate
130.206.1.5_19.19.19.35.out.average,0.379210,weak
130.225.254.116_19.19.19.8.out.average,0.247109,weak
130.236.254.50_19.19.19.37.out.average,-0.286949,weak
130.75.2.22_19.19.19.13.out.average,-0.408969,moderate
137.189.4.14_19.19.19.15.out.average,0.258482,weak
140.117.11.7_19.19.19.39.out.average,-0.299381,weak
140.128.9.18_19.19.19.38.out.average,-0.225863,weak
141.217.0.199_19.19.19.47.out.average,0.316775,weak
147.102.222.211_19.19.19.14.out.average,0.276967,weak
153.19.251.225_19.19.19.28.out.average,-0.249194,weak
155.210.4.101_19.19.19.34.out.average,-0.307497,weak
162.213.3.248_19.19.19.49.out.average,-0.097153,very-weak
163.1.160.163_19.19.19.46.out.average,-0.325022,weak
163.178.174.25_19.19.19.6.out.average,0.309747,weak
185.87.121.190_19.19.19.41.out.average,-0.302496,weak
192.38.78.162_19.19.19.7.out.average,-0.476444,moderate
193.136.164.6_19.19.19.29.out.average,-0.088735,very-weak
193.166.3.3_19.19.19.9.out.average,0.069211,very-weak
193.6.176.62_19.19.19.16.out.average,0.260868,weak
194.105.226.20_19.19.19.17.out.average,0.291389,weak
194.116.84.15_19.19.19.18.out.average,-0.003598,very-weak
194.2.0.36_19.19.19.10.out.average,0.020222,very-weak
195.14.50.21_19.19.19.32.out.average,-0.347836,weak
198.145.20.143_19.19.19.22.out.average,-0.275786,weak
202.28.209.254_19.19.19.40.out.average,0.059136,very-weak
202.38.97.230_19.19.19.4.out.average,-0.221956,weak
202.8.44.105_19.19.19.23.out.average,0.089166,very-weak
202.90.159.172_19.19.19.25.out.average,-0.375041,weak
203.0.178.32_19.19.19.1.out.average,0.209258,weak
203.178.132.80_19.19.19.19.out.average,0.069369,very-weak
212.110.161.69_19.19.19.45.out.average,0.134105,very-weak
212.191.2.18_19.19.19.26.out.average,-0.045155,very-weak
212.191.2.18_19.19.19.27.out.average,-0.330531,weak
212.47.239.32_19.19.19.11.out.average,0.334512,weak
213.166.187.92_19.19.19.36.out.average,-0.389783,weak
213.229.119.169_19.19.19.44.out.average,-0.083067,very-weak
219.216.128.25_19.19.19.5.out.average,0.064778,very-weak
23.79.234.240_19.19.19.48.out.average,0.277645,weak
31.193.177.85_19.19.19.2.out.average,0.028043,very-weak
5.101.158.166_19.19.19.31.out.average,-0.290867,weak
58.28.25.150_19.19.19.24.out.average,0.221233,weak
62.44.96.38_19.19.19.3.out.average,-0.330210,weak
78.154.171.62_19.19.19.43.out.average,-0.172861,very-weak
78.96.7.8_19.19.19.30.out.average,-0.214265,weak
95.173.191.11_19.19.19.42.out.average,-0.190451,weak
130.206.1.5_19.19.19.35.out.average, 
10.0.2.2_19.19.19.12.out.average,-0.415684,moderate
10.0.2.2_19.19.19.13.out.average,-0.132894,very-weak
10.0.2.2_19.19.19.15.out.average,0.350615,weak
10.0.2.2_19.19.19.7.out.average,-0.474830,moderate
117.120.2.17_19.19.19.33.out.average,0.294188,weak
122.152.116.24_19.19.19.20.out.average,0.115784,very-weak
130.133.3.130_19.19.19.12.out.average,-0.202051,weak
130.161.131.20_19.19.19.21.out.average,0.289503,weak
130.206.1.5_19.19.19.35.out.average,-0.435949,moderate
130.225.254.116_19.19.19.8.out.average,-0.205140,weak
130.236.254.50_19.19.19.37.out.average,0.256792,weak
130.75.2.22_19.19.19.13.out.average,0.317690,weak
137.189.4.14_19.19.19.15.out.average,-0.390640,moderate
140.117.11.7_19.19.19.39.out.average,0.236767,weak
140.128.9.18_19.19.19.38.out.average,0.279493,weak
141.217.0.199_19.19.19.47.out.average,-0.295062,weak
147.102.222.211_19.19.19.14.out.average,-0.275961,weak
153.19.251.225_19.19.19.28.out.average,0.292715,weak
155.210.4.101_19.19.19.34.out.average,0.232630,weak
162.213.3.248_19.19.19.49.out.average,0.075290,very-weak
163.1.160.163_19.19.19.46.out.average,0.217425,weak
163.178.174.25_19.19.19.6.out.average,-0.331682,weak
185.87.121.190_19.19.19.41.out.average,0.197146,weak
192.38.78.162_19.19.19.7.out.average,0.281438,weak
193.136.164.6_19.19.19.29.out.average,0.033817,very-weak
193.166.3.3_19.19.19.9.out.average,-0.079751,very-weak
193.6.176.62_19.19.19.16.out.average,-0.250159,weak
194.105.226.20_19.19.19.17.out.average,-0.295525,weak
194.116.84.15_19.19.19.18.out.average,0.052927,very-weak
194.2.0.36_19.19.19.10.out.average,0.035459,very-weak
195.14.50.21_19.19.19.32.out.average,0.282815,weak
198.145.20.143_19.19.19.22.out.average,0.302395,weak
202.28.209.254_19.19.19.40.out.average,0.022140,very-weak
202.38.97.230_19.19.19.4.out.average,0.243153,weak
202.8.44.105_19.19.19.23.out.average,-0.083682,very-weak
202.90.159.172_19.19.19.25.out.average,0.273034,weak
203.0.178.32_19.19.19.1.out.average,-0.360638,weak
203.178.132.80_19.19.19.19.out.average,0.053411,very-weak
