117.120.2.17_19.19.19.33.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.064566,very-weak
122.152.116.24_19.19.19.20.out.average,0.822664,very-strong
130.133.3.130_19.19.19.12.out.average,-0.028723,very-weak
130.161.131.20_19.19.19.21.out.average,-0.099532,very-weak
130.206.1.5_19.19.19.35.out.average,0.024805,very-weak
130.225.254.116_19.19.19.8.out.average,-0.020474,very-weak
130.236.254.50_19.19.19.37.out.average,0.031902,very-weak
130.75.2.22_19.19.19.13.out.average,-0.049167,very-weak
137.189.4.14_19.19.19.15.out.average,0.249837,weak
140.117.11.7_19.19.19.39.out.average,-0.072791,very-weak
140.128.9.18_19.19.19.38.out.average,0.033152,very-weak
141.217.0.199_19.19.19.47.out.average,0.161272,very-weak
147.102.222.211_19.19.19.14.out.average,-0.071150,very-weak
149.20.37.36_19.19.19.22.out.average,-0.081239,very-weak
153.19.251.225_19.19.19.28.out.average,-0.031111,very-weak
155.210.4.101_19.19.19.34.out.average,0.250445,weak
162.213.3.248_19.19.19.49.out.average,0.226091,weak
163.1.160.163_19.19.19.46.out.average,-0.117382,very-weak
163.178.174.25_19.19.19.6.out.average,0.142297,very-weak
185.87.121.190_19.19.19.41.out.average,0.185488,very-weak
192.38.78.162_19.19.19.7.out.average,0.158296,very-weak
193.136.164.6_19.19.19.29.out.average,0.018456,very-weak
193.166.3.3_19.19.19.9.out.average,0.036432,very-weak
193.6.176.62_19.19.19.16.out.average,0.006125,very-weak
194.105.226.20_19.19.19.17.out.average,0.169363,very-weak
194.116.84.15_19.19.19.18.out.average,-0.030162,very-weak
194.2.0.36_19.19.19.10.out.average,0.074930,very-weak
195.14.50.21_19.19.19.32.out.average,-0.094446,very-weak
202.28.209.254_19.19.19.40.out.average,0.273497,weak
202.38.97.230_19.19.19.4.out.average,0.002148,very-weak
202.8.44.105_19.19.19.23.out.average,-0.072484,very-weak
202.90.159.172_19.19.19.25.out.average,-0.049291,very-weak
203.0.178.32_19.19.19.1.out.average,-0.103788,very-weak
203.178.132.80_19.19.19.19.out.average,0.024155,very-weak
212.110.161.69_19.19.19.45.out.average,-0.035834,very-weak
212.191.2.18_19.19.19.26.out.average,0.080503,very-weak
212.191.2.18_19.19.19.27.out.average,0.151598,very-weak
212.47.239.32_19.19.19.11.out.average,-0.058235,very-weak
213.166.187.92_19.19.19.36.out.average,0.115043,very-weak
213.229.119.169_19.19.19.44.out.average,-0.032228,very-weak
219.216.128.25_19.19.19.5.out.average,0.100706,very-weak
23.79.234.240_19.19.19.48.out.average,0.152707,very-weak
31.193.177.85_19.19.19.2.out.average,-0.118635,very-weak
5.101.158.166_19.19.19.31.out.average,0.235740,weak
58.28.25.150_19.19.19.24.out.average,0.009703,very-weak
62.44.96.38_19.19.19.3.out.average,0.151292,very-weak
78.154.171.62_19.19.19.43.out.average,0.034793,very-weak
78.96.7.8_19.19.19.30.out.average,0.140857,very-weak
95.173.191.11_19.19.19.42.out.average,-0.002399,very-weak
130.133.3.130_19.19.19.12.out.average, 
117.120.2.17_19.19.19.33.out.average,0.020783,very-weak
122.152.116.24_19.19.19.20.out.average,0.037242,very-weak
130.133.3.130_19.19.19.12.out.average,0.682322,strong
130.161.131.20_19.19.19.21.out.average,-0.120244,very-weak
130.206.1.5_19.19.19.35.out.average,0.185942,very-weak
130.225.254.116_19.19.19.8.out.average,0.049747,very-weak
130.236.254.50_19.19.19.37.out.average,0.056942,very-weak
130.75.2.22_19.19.19.13.out.average,-0.016707,very-weak
137.189.4.14_19.19.19.15.out.average,0.097106,very-weak
140.117.11.7_19.19.19.39.out.average,-0.132451,very-weak
140.128.9.18_19.19.19.38.out.average,-0.161956,very-weak
141.217.0.199_19.19.19.47.out.average,-0.135130,very-weak
147.102.222.211_19.19.19.14.out.average,-0.003695,very-weak
149.20.37.36_19.19.19.22.out.average,-0.054488,very-weak
153.19.251.225_19.19.19.28.out.average,-0.002349,very-weak
155.210.4.101_19.19.19.34.out.average,-0.077685,very-weak
162.213.3.248_19.19.19.49.out.average,-0.056990,very-weak
163.1.160.163_19.19.19.46.out.average,-0.141426,very-weak
163.178.174.25_19.19.19.6.out.average,-0.039423,very-weak
185.87.121.190_19.19.19.41.out.average,-0.165578,very-weak
192.38.78.162_19.19.19.7.out.average,0.084653,very-weak
193.136.164.6_19.19.19.29.out.average,-0.000047,very-weak
193.166.3.3_19.19.19.9.out.average,-0.041516,very-weak
193.6.176.62_19.19.19.16.out.average,0.153876,very-weak
194.105.226.20_19.19.19.17.out.average,-0.122244,very-weak
194.116.84.15_19.19.19.18.out.average,-0.101444,very-weak
194.2.0.36_19.19.19.10.out.average,-0.157568,very-weak
195.14.50.21_19.19.19.32.out.average,-0.056767,very-weak
202.28.209.254_19.19.19.40.out.average,-0.102165,very-weak
202.38.97.230_19.19.19.4.out.average,0.015669,very-weak
202.8.44.105_19.19.19.23.out.average,0.022375,very-weak
202.90.159.172_19.19.19.25.out.average,-0.035576,very-weak
203.0.178.32_19.19.19.1.out.average,0.007755,very-weak
203.178.132.80_19.19.19.19.out.average,-0.094050,very-weak
212.110.161.69_19.19.19.45.out.average,0.305603,weak
212.191.2.18_19.19.19.26.out.average,-0.013596,very-weak
212.191.2.18_19.19.19.27.out.average,-0.033713,very-weak
212.47.239.32_19.19.19.11.out.average,-0.116565,very-weak
213.166.187.92_19.19.19.36.out.average,-0.124878,very-weak
213.229.119.169_19.19.19.44.out.average,-0.069972,very-weak
219.216.128.25_19.19.19.5.out.average,0.022009,very-weak
23.79.234.240_19.19.19.48.out.average,-0.048002,very-weak
31.193.177.85_19.19.19.2.out.average,0.041752,very-weak
5.101.158.166_19.19.19.31.out.average,0.099851,very-weak
58.28.25.150_19.19.19.24.out.average,-0.006633,very-weak
62.44.96.38_19.19.19.3.out.average,-0.098896,very-weak
78.154.171.62_19.19.19.43.out.average,-0.054382,very-weak
78.96.7.8_19.19.19.30.out.average,0.039861,very-weak
95.173.191.11_19.19.19.42.out.average,0.045576,very-weak
130.161.131.20_19.19.19.21.out.average, 
117.120.2.17_19.19.19.33.out.average,0.105801,very-weak
122.152.116.24_19.19.19.20.out.average,-0.071245,very-weak
130.133.3.130_19.19.19.12.out.average,-0.045003,very-weak
130.161.131.20_19.19.19.21.out.average,0.804379,very-strong
130.206.1.5_19.19.19.35.out.average,0.244438,weak
130.225.254.116_19.19.19.8.out.average,-0.011122,very-weak
130.236.254.50_19.19.19.37.out.average,0.141488,very-weak
130.75.2.22_19.19.19.13.out.average,-0.102849,very-weak
137.189.4.14_19.19.19.15.out.average,0.052198,very-weak
140.117.11.7_19.19.19.39.out.average,0.301562,weak
140.128.9.18_19.19.19.38.out.average,0.164378,very-weak
141.217.0.199_19.19.19.47.out.average,0.061163,very-weak
147.102.222.211_19.19.19.14.out.average,0.138653,very-weak
149.20.37.36_19.19.19.22.out.average,-0.043612,very-weak
153.19.251.225_19.19.19.28.out.average,0.062400,very-weak
155.210.4.101_19.19.19.34.out.average,0.046225,very-weak
162.213.3.248_19.19.19.49.out.average,0.183951,very-weak
163.1.160.163_19.19.19.46.out.average,0.390515,moderate
163.178.174.25_19.19.19.6.out.average,-0.064515,very-weak
185.87.121.190_19.19.19.41.out.average,0.040935,very-weak
192.38.78.162_19.19.19.7.out.average,0.032010,very-weak
193.136.164.6_19.19.19.29.out.average,-0.220402,weak
193.166.3.3_19.19.19.9.out.average,0.025611,very-weak
193.6.176.62_19.19.19.16.out.average,-0.127738,very-weak
194.105.226.20_19.19.19.17.out.average,-0.125200,very-weak
194.116.84.15_19.19.19.18.out.average,-0.071319,very-weak
194.2.0.36_19.19.19.10.out.average,0.086071,very-weak
195.14.50.21_19.19.19.32.out.average,-0.083271,very-weak
202.28.209.254_19.19.19.40.out.average,0.112036,very-weak
202.38.97.230_19.19.19.4.out.average,0.272967,weak
202.8.44.105_19.19.19.23.out.average,0.148901,very-weak
202.90.159.172_19.19.19.25.out.average,-0.228104,weak
203.0.178.32_19.19.19.1.out.average,0.097877,very-weak
203.178.132.80_19.19.19.19.out.average,-0.031621,very-weak
212.110.161.69_19.19.19.45.out.average,-0.158555,very-weak
212.191.2.18_19.19.19.26.out.average,0.043395,very-weak
212.191.2.18_19.19.19.27.out.average,-0.172204,very-weak
212.47.239.32_19.19.19.11.out.average,0.308442,weak
213.166.187.92_19.19.19.36.out.average,-0.084076,very-weak
213.229.119.169_19.19.19.44.out.average,-0.096721,very-weak
219.216.128.25_19.19.19.5.out.average,-0.126313,very-weak
23.79.234.240_19.19.19.48.out.average,0.017781,very-weak
31.193.177.85_19.19.19.2.out.average,0.134982,very-weak
5.101.158.166_19.19.19.31.out.average,-0.170262,very-weak
58.28.25.150_19.19.19.24.out.average,-0.225488,weak
62.44.96.38_19.19.19.3.out.average,0.116502,very-weak
78.154.171.62_19.19.19.43.out.average,0.360623,weak
78.96.7.8_19.19.19.30.out.average,-0.035951,very-weak
95.173.191.11_19.19.19.42.out.average,-0.117847,very-weak
130.206.1.5_19.19.19.35.out.average, 
117.120.2.17_19.19.19.33.out.average,0.221737,weak
122.152.116.24_19.19.19.20.out.average,0.007749,very-weak
130.133.3.130_19.19.19.12.out.average,0.116129,very-weak
130.161.131.20_19.19.19.21.out.average,0.172134,very-weak
130.206.1.5_19.19.19.35.out.average,0.790283,very-strong
130.225.254.116_19.19.19.8.out.average,0.104470,very-weak
130.236.254.50_19.19.19.37.out.average,0.255658,weak
130.75.2.22_19.19.19.13.out.average,-0.039118,very-weak
137.189.4.14_19.19.19.15.out.average,-0.057200,very-weak
140.117.11.7_19.19.19.39.out.average,0.177313,very-weak
140.128.9.18_19.19.19.38.out.average,-0.099375,very-weak
141.217.0.199_19.19.19.47.out.average,-0.041765,very-weak
147.102.222.211_19.19.19.14.out.average,0.191145,weak
149.20.37.36_19.19.19.22.out.average,0.122310,very-weak
153.19.251.225_19.19.19.28.out.average,0.207698,weak
155.210.4.101_19.19.19.34.out.average,0.058310,very-weak
162.213.3.248_19.19.19.49.out.average,0.202892,weak
163.1.160.163_19.19.19.46.out.average,-0.007040,very-weak
163.178.174.25_19.19.19.6.out.average,-0.028821,very-weak
185.87.121.190_19.19.19.41.out.average,0.198104,weak
192.38.78.162_19.19.19.7.out.average,-0.076272,very-weak
193.136.164.6_19.19.19.29.out.average,0.233489,weak
193.166.3.3_19.19.19.9.out.average,0.025898,very-weak
193.6.176.62_19.19.19.16.out.average,0.027067,very-weak
194.105.226.20_19.19.19.17.out.average,-0.156254,very-weak
194.116.84.15_19.19.19.18.out.average,-0.081738,very-weak
194.2.0.36_19.19.19.10.out.average,0.052409,very-weak
195.14.50.21_19.19.19.32.out.average,-0.018731,very-weak
202.28.209.254_19.19.19.40.out.average,0.028156,very-weak
202.38.97.230_19.19.19.4.out.average,0.091659,very-weak
202.8.44.105_19.19.19.23.out.average,0.170881,very-weak
202.90.159.172_19.19.19.25.out.average,-0.052412,very-weak
203.0.178.32_19.19.19.1.out.average,0.146099,very-weak
203.178.132.80_19.19.19.19.out.average,0.026550,very-weak
212.110.161.69_19.19.19.45.out.average,-0.110228,very-weak
212.191.2.18_19.19.19.26.out.average,0.140721,very-weak
212.191.2.18_19.19.19.27.out.average,0.126924,very-weak
212.47.239.32_19.19.19.11.out.average,0.085282,very-weak
213.166.187.92_19.19.19.36.out.average,-0.109575,very-weak
213.229.119.169_19.19.19.44.out.average,0.088423,very-weak
219.216.128.25_19.19.19.5.out.average,-0.056273,very-weak
23.79.234.240_19.19.19.48.out.average,0.029555,very-weak
31.193.177.85_19.19.19.2.out.average,0.199501,weak
5.101.158.166_19.19.19.31.out.average,0.133451,very-weak
58.28.25.150_19.19.19.24.out.average,0.006664,very-weak
62.44.96.38_19.19.19.3.out.average,0.092271,very-weak
78.154.171.62_19.19.19.43.out.average,0.360225,weak
78.96.7.8_19.19.19.30.out.average,0.049058,very-weak
95.173.191.11_19.19.19.42.out.average,0.098503,very-weak
130.225.254.116_19.19.19.8.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.027525,very-weak
122.152.116.24_19.19.19.20.out.average,-0.026089,very-weak
130.133.3.130_19.19.19.12.out.average,-0.041832,very-weak
130.161.131.20_19.19.19.21.out.average,-0.052363,very-weak
130.206.1.5_19.19.19.35.out.average,0.152930,very-weak
130.225.254.116_19.19.19.8.out.average,0.724541,strong
130.236.254.50_19.19.19.37.out.average,-0.100159,very-weak
130.75.2.22_19.19.19.13.out.average,0.105562,very-weak
137.189.4.14_19.19.19.15.out.average,-0.062269,very-weak
140.117.11.7_19.19.19.39.out.average,-0.045104,very-weak
140.128.9.18_19.19.19.38.out.average,0.211174,weak
141.217.0.199_19.19.19.47.out.average,-0.260879,weak
147.102.222.211_19.19.19.14.out.average,-0.132960,very-weak
149.20.37.36_19.19.19.22.out.average,0.059311,very-weak
153.19.251.225_19.19.19.28.out.average,0.024901,very-weak
155.210.4.101_19.19.19.34.out.average,-0.041458,very-weak
162.213.3.248_19.19.19.49.out.average,-0.008583,very-weak
163.1.160.163_19.19.19.46.out.average,-0.029182,very-weak
163.178.174.25_19.19.19.6.out.average,-0.199590,weak
185.87.121.190_19.19.19.41.out.average,0.019713,very-weak
192.38.78.162_19.19.19.7.out.average,-0.057013,very-weak
193.136.164.6_19.19.19.29.out.average,0.428145,moderate
193.166.3.3_19.19.19.9.out.average,-0.019893,very-weak
193.6.176.62_19.19.19.16.out.average,-0.005684,very-weak
194.105.226.20_19.19.19.17.out.average,-0.040587,very-weak
194.116.84.15_19.19.19.18.out.average,-0.164881,very-weak
194.2.0.36_19.19.19.10.out.average,-0.042583,very-weak
195.14.50.21_19.19.19.32.out.average,-0.031317,very-weak
202.28.209.254_19.19.19.40.out.average,-0.146048,very-weak
202.38.97.230_19.19.19.4.out.average,-0.226253,weak
202.8.44.105_19.19.19.23.out.average,0.130911,very-weak
202.90.159.172_19.19.19.25.out.average,0.373206,weak
203.0.178.32_19.19.19.1.out.average,0.150496,very-weak
203.178.132.80_19.19.19.19.out.average,0.005081,very-weak
212.110.161.69_19.19.19.45.out.average,-0.079643,very-weak
212.191.2.18_19.19.19.26.out.average,0.052576,very-weak
212.191.2.18_19.19.19.27.out.average,-0.066748,very-weak
212.47.239.32_19.19.19.11.out.average,-0.180078,very-weak
213.166.187.92_19.19.19.36.out.average,0.024897,very-weak
213.229.119.169_19.19.19.44.out.average,-0.064606,very-weak
219.216.128.25_19.19.19.5.out.average,0.217370,weak
23.79.234.240_19.19.19.48.out.average,-0.239868,weak
31.193.177.85_19.19.19.2.out.average,0.095566,very-weak
5.101.158.166_19.19.19.31.out.average,-0.118611,very-weak
58.28.25.150_19.19.19.24.out.average,0.269939,weak
62.44.96.38_19.19.19.3.out.average,-0.013716,very-weak
78.154.171.62_19.19.19.43.out.average,-0.165627,very-weak
78.96.7.8_19.19.19.30.out.average,-0.155004,very-weak
95.173.191.11_19.19.19.42.out.average,0.291141,weak
130.236.254.50_19.19.19.37.out.average, 
117.120.2.17_19.19.19.33.out.average,0.140239,very-weak
122.152.116.24_19.19.19.20.out.average,0.074720,very-weak
130.133.3.130_19.19.19.12.out.average,0.024131,very-weak
130.161.131.20_19.19.19.21.out.average,0.143732,very-weak
130.206.1.5_19.19.19.35.out.average,0.278205,weak
130.225.254.116_19.19.19.8.out.average,-0.116478,very-weak
130.236.254.50_19.19.19.37.out.average,0.829912,very-strong
130.75.2.22_19.19.19.13.out.average,0.035572,very-weak
137.189.4.14_19.19.19.15.out.average,0.112655,very-weak
140.117.11.7_19.19.19.39.out.average,0.029708,very-weak
140.128.9.18_19.19.19.38.out.average,-0.080395,very-weak
141.217.0.199_19.19.19.47.out.average,-0.020432,very-weak
147.102.222.211_19.19.19.14.out.average,0.093189,very-weak
149.20.37.36_19.19.19.22.out.average,0.070101,very-weak
153.19.251.225_19.19.19.28.out.average,0.248025,weak
155.210.4.101_19.19.19.34.out.average,-0.001915,very-weak
162.213.3.248_19.19.19.49.out.average,0.341527,weak
163.1.160.163_19.19.19.46.out.average,-0.110419,very-weak
163.178.174.25_19.19.19.6.out.average,0.007382,very-weak
185.87.121.190_19.19.19.41.out.average,0.007639,very-weak
192.38.78.162_19.19.19.7.out.average,0.104979,very-weak
193.136.164.6_19.19.19.29.out.average,0.080955,very-weak
193.166.3.3_19.19.19.9.out.average,0.111151,very-weak
193.6.176.62_19.19.19.16.out.average,0.242489,weak
194.105.226.20_19.19.19.17.out.average,0.116756,very-weak
194.116.84.15_19.19.19.18.out.average,-0.132960,very-weak
194.2.0.36_19.19.19.10.out.average,0.097122,very-weak
195.14.50.21_19.19.19.32.out.average,0.219032,weak
202.28.209.254_19.19.19.40.out.average,0.079461,very-weak
202.38.97.230_19.19.19.4.out.average,0.050489,very-weak
202.8.44.105_19.19.19.23.out.average,0.020634,very-weak
202.90.159.172_19.19.19.25.out.average,-0.101406,very-weak
203.0.178.32_19.19.19.1.out.average,0.013878,very-weak
203.178.132.80_19.19.19.19.out.average,0.013518,very-weak
212.110.161.69_19.19.19.45.out.average,0.181411,very-weak
212.191.2.18_19.19.19.26.out.average,0.047478,very-weak
212.191.2.18_19.19.19.27.out.average,0.007904,very-weak
212.47.239.32_19.19.19.11.out.average,0.041394,very-weak
213.166.187.92_19.19.19.36.out.average,0.205306,weak
213.229.119.169_19.19.19.44.out.average,0.397601,moderate
219.216.128.25_19.19.19.5.out.average,-0.149196,very-weak
23.79.234.240_19.19.19.48.out.average,0.063362,very-weak
31.193.177.85_19.19.19.2.out.average,0.169401,very-weak
5.101.158.166_19.19.19.31.out.average,-0.013677,very-weak
58.28.25.150_19.19.19.24.out.average,0.051432,very-weak
62.44.96.38_19.19.19.3.out.average,0.024842,very-weak
78.154.171.62_19.19.19.43.out.average,0.375961,weak
78.96.7.8_19.19.19.30.out.average,-0.065101,very-weak
95.173.191.11_19.19.19.42.out.average,0.021003,very-weak
130.75.2.22_19.19.19.13.out.average, 
117.120.2.17_19.19.19.33.out.average,0.012111,very-weak
122.152.116.24_19.19.19.20.out.average,-0.100965,very-weak
130.133.3.130_19.19.19.12.out.average,0.025056,very-weak
130.161.131.20_19.19.19.21.out.average,-0.146812,very-weak
130.206.1.5_19.19.19.35.out.average,0.036944,very-weak
130.225.254.116_19.19.19.8.out.average,0.114458,very-weak
130.236.254.50_19.19.19.37.out.average,-0.029157,very-weak
130.75.2.22_19.19.19.13.out.average,0.730710,strong
137.189.4.14_19.19.19.15.out.average,0.191513,weak
140.117.11.7_19.19.19.39.out.average,-0.165331,very-weak
140.128.9.18_19.19.19.38.out.average,0.096967,very-weak
141.217.0.199_19.19.19.47.out.average,-0.066516,very-weak
147.102.222.211_19.19.19.14.out.average,-0.122397,very-weak
149.20.37.36_19.19.19.22.out.average,0.001731,very-weak
153.19.251.225_19.19.19.28.out.average,-0.042833,very-weak
155.210.4.101_19.19.19.34.out.average,-0.238485,weak
162.213.3.248_19.19.19.49.out.average,-0.179060,very-weak
163.1.160.163_19.19.19.46.out.average,-0.149047,very-weak
163.178.174.25_19.19.19.6.out.average,0.058801,very-weak
185.87.121.190_19.19.19.41.out.average,-0.204199,weak
192.38.78.162_19.19.19.7.out.average,0.132424,very-weak
193.136.164.6_19.19.19.29.out.average,0.038311,very-weak
193.166.3.3_19.19.19.9.out.average,0.014229,very-weak
193.6.176.62_19.19.19.16.out.average,0.155596,very-weak
194.105.226.20_19.19.19.17.out.average,-0.041881,very-weak
194.116.84.15_19.19.19.18.out.average,0.024071,very-weak
194.2.0.36_19.19.19.10.out.average,0.033815,very-weak
195.14.50.21_19.19.19.32.out.average,0.313184,weak
202.28.209.254_19.19.19.40.out.average,-0.146312,very-weak
202.38.97.230_19.19.19.4.out.average,-0.195131,weak
202.8.44.105_19.19.19.23.out.average,0.082532,very-weak
202.90.159.172_19.19.19.25.out.average,0.181415,very-weak
203.0.178.32_19.19.19.1.out.average,-0.113021,very-weak
203.178.132.80_19.19.19.19.out.average,-0.144756,very-weak
212.110.161.69_19.19.19.45.out.average,0.092464,very-weak
212.191.2.18_19.19.19.26.out.average,0.175456,very-weak
212.191.2.18_19.19.19.27.out.average,-0.076920,very-weak
212.47.239.32_19.19.19.11.out.average,-0.242116,weak
213.166.187.92_19.19.19.36.out.average,0.194647,weak
213.229.119.169_19.19.19.44.out.average,0.135747,very-weak
219.216.128.25_19.19.19.5.out.average,0.026056,very-weak
23.79.234.240_19.19.19.48.out.average,-0.054971,very-weak
31.193.177.85_19.19.19.2.out.average,0.043888,very-weak
5.101.158.166_19.19.19.31.out.average,-0.078183,very-weak
58.28.25.150_19.19.19.24.out.average,0.147630,very-weak
62.44.96.38_19.19.19.3.out.average,-0.108634,very-weak
78.154.171.62_19.19.19.43.out.average,-0.134400,very-weak
78.96.7.8_19.19.19.30.out.average,-0.047975,very-weak
95.173.191.11_19.19.19.42.out.average,0.000454,very-weak
137.189.4.14_19.19.19.15.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.005393,very-weak
122.152.116.24_19.19.19.20.out.average,0.191321,weak
130.133.3.130_19.19.19.12.out.average,0.151802,very-weak
130.161.131.20_19.19.19.21.out.average,-0.041797,very-weak
130.206.1.5_19.19.19.35.out.average,0.026302,very-weak
130.225.254.116_19.19.19.8.out.average,0.057927,very-weak
130.236.254.50_19.19.19.37.out.average,0.099051,very-weak
130.75.2.22_19.19.19.13.out.average,0.184147,very-weak
137.189.4.14_19.19.19.15.out.average,0.733998,strong
140.117.11.7_19.19.19.39.out.average,-0.042865,very-weak
140.128.9.18_19.19.19.38.out.average,0.204816,weak
141.217.0.199_19.19.19.47.out.average,-0.080933,very-weak
147.102.222.211_19.19.19.14.out.average,-0.099760,very-weak
149.20.37.36_19.19.19.22.out.average,-0.180492,very-weak
153.19.251.225_19.19.19.28.out.average,-0.075063,very-weak
155.210.4.101_19.19.19.34.out.average,0.008032,very-weak
162.213.3.248_19.19.19.49.out.average,0.032085,very-weak
163.1.160.163_19.19.19.46.out.average,-0.073805,very-weak
163.178.174.25_19.19.19.6.out.average,-0.019249,very-weak
185.87.121.190_19.19.19.41.out.average,-0.200211,weak
192.38.78.162_19.19.19.7.out.average,0.309401,weak
193.136.164.6_19.19.19.29.out.average,-0.101046,very-weak
193.166.3.3_19.19.19.9.out.average,0.133366,very-weak
193.6.176.62_19.19.19.16.out.average,0.137543,very-weak
194.105.226.20_19.19.19.17.out.average,0.083809,very-weak
194.116.84.15_19.19.19.18.out.average,-0.188229,very-weak
194.2.0.36_19.19.19.10.out.average,-0.065033,very-weak
195.14.50.21_19.19.19.32.out.average,0.144766,very-weak
202.28.209.254_19.19.19.40.out.average,-0.058693,very-weak
202.38.97.230_19.19.19.4.out.average,0.025640,very-weak
202.8.44.105_19.19.19.23.out.average,0.012656,very-weak
202.90.159.172_19.19.19.25.out.average,-0.153619,very-weak
203.0.178.32_19.19.19.1.out.average,-0.116246,very-weak
203.178.132.80_19.19.19.19.out.average,-0.080303,very-weak
212.110.161.69_19.19.19.45.out.average,0.289496,weak
212.191.2.18_19.19.19.26.out.average,0.097287,very-weak
212.191.2.18_19.19.19.27.out.average,0.003653,very-weak
212.47.239.32_19.19.19.11.out.average,-0.119820,very-weak
213.166.187.92_19.19.19.36.out.average,0.392998,moderate
213.229.119.169_19.19.19.44.out.average,0.132939,very-weak
219.216.128.25_19.19.19.5.out.average,-0.200581,weak
23.79.234.240_19.19.19.48.out.average,0.003068,very-weak
31.193.177.85_19.19.19.2.out.average,-0.073069,very-weak
5.101.158.166_19.19.19.31.out.average,0.021652,very-weak
58.28.25.150_19.19.19.24.out.average,-0.143332,very-weak
62.44.96.38_19.19.19.3.out.average,-0.097800,very-weak
78.154.171.62_19.19.19.43.out.average,-0.056688,very-weak
78.96.7.8_19.19.19.30.out.average,0.004102,very-weak
95.173.191.11_19.19.19.42.out.average,-0.017211,very-weak
140.117.11.7_19.19.19.39.out.average, 
117.120.2.17_19.19.19.33.out.average,0.141618,very-weak
122.152.116.24_19.19.19.20.out.average,-0.057997,very-weak
130.133.3.130_19.19.19.12.out.average,-0.067528,very-weak
130.161.131.20_19.19.19.21.out.average,0.331471,weak
130.206.1.5_19.19.19.35.out.average,0.174868,very-weak
130.225.254.116_19.19.19.8.out.average,-0.022411,very-weak
130.236.254.50_19.19.19.37.out.average,0.059940,very-weak
130.75.2.22_19.19.19.13.out.average,-0.122320,very-weak
137.189.4.14_19.19.19.15.out.average,-0.002520,very-weak
140.117.11.7_19.19.19.39.out.average,0.733513,strong
140.128.9.18_19.19.19.38.out.average,0.020632,very-weak
141.217.0.199_19.19.19.47.out.average,0.054873,very-weak
147.102.222.211_19.19.19.14.out.average,0.005050,very-weak
149.20.37.36_19.19.19.22.out.average,0.052448,very-weak
153.19.251.225_19.19.19.28.out.average,-0.084239,very-weak
