117.120.2.17_19.19.19.33.out.average, 
212.47.239.32_19.19.19.11.out.average,-0.043177,very-weak
213.166.187.92_19.19.19.36.out.average,0.142145,very-weak
213.229.119.169_19.19.19.44.out.average,0.137826,very-weak
219.216.128.25_19.19.19.5.out.average,0.109156,very-weak
23.79.234.240_19.19.19.48.out.average,-0.096906,very-weak
31.193.177.85_19.19.19.2.out.average,0.090639,very-weak
5.101.158.166_19.19.19.31.out.average,0.044302,very-weak
58.28.25.150_19.19.19.24.out.average,0.080803,very-weak
62.44.96.38_19.19.19.3.out.average,0.206330,weak
78.154.171.62_19.19.19.43.out.average,0.249813,weak
78.96.7.8_19.19.19.30.out.average,0.155080,very-weak
95.173.191.11_19.19.19.42.out.average,0.275557,weak
122.152.116.24_19.19.19.20.out.average, 
117.120.2.17_19.19.19.33.out.average,0.070184,very-weak
122.152.116.24_19.19.19.20.out.average,0.993933,very-strong
130.133.3.130_19.19.19.12.out.average,-0.061598,very-weak
130.161.131.20_19.19.19.21.out.average,-0.108330,very-weak
130.206.1.5_19.19.19.35.out.average,0.057756,very-weak
130.225.254.116_19.19.19.8.out.average,-0.124409,very-weak
130.236.254.50_19.19.19.37.out.average,0.035741,very-weak
130.75.2.22_19.19.19.13.out.average,-0.040841,very-weak
137.189.4.14_19.19.19.15.out.average,0.273184,weak
140.117.11.7_19.19.19.39.out.average,0.131069,very-weak
140.128.9.18_19.19.19.38.out.average,0.354620,weak
141.217.0.199_19.19.19.47.out.average,0.093058,very-weak
147.102.222.211_19.19.19.14.out.average,0.191888,weak
149.20.37.36_19.19.19.22.out.average,0.094823,very-weak
153.19.251.225_19.19.19.28.out.average,-0.153631,very-weak
155.210.4.101_19.19.19.34.out.average,-0.029033,very-weak
162.213.3.248_19.19.19.49.out.average,0.039207,very-weak
163.1.221.67_19.19.19.46.out.average,0.154633,very-weak
163.178.174.25_19.19.19.6.out.average,-0.071640,very-weak
185.87.121.190_19.19.19.41.out.average,-0.000782,very-weak
192.38.78.162_19.19.19.7.out.average,-0.134166,very-weak
193.136.164.6_19.19.19.29.out.average,-0.067258,very-weak
193.166.3.3_19.19.19.9.out.average,-0.083304,very-weak
193.6.176.62_19.19.19.16.out.average,0.228511,weak
194.105.226.20_19.19.19.17.out.average,-0.079013,very-weak
194.116.84.15_19.19.19.18.out.average,0.156492,very-weak
194.2.0.36_19.19.19.10.out.average,-0.133391,very-weak
195.14.50.21_19.19.19.32.out.average,0.167226,very-weak
202.28.209.254_19.19.19.40.out.average,0.347249,weak
202.38.97.230_19.19.19.4.out.average,0.204213,weak
202.8.44.105_19.19.19.23.out.average,0.004165,very-weak
202.90.159.172_19.19.19.25.out.average,0.189531,very-weak
203.0.178.32_19.19.19.1.out.average,-0.065606,very-weak
203.178.132.80_19.19.19.19.out.average,0.134591,very-weak
212.110.161.69_19.19.19.45.out.average,-0.134020,very-weak
212.191.2.18_19.19.19.26.out.average,0.016373,very-weak
212.191.2.18_19.19.19.27.out.average,-0.110914,very-weak
212.47.239.32_19.19.19.11.out.average,0.372170,weak
213.166.187.92_19.19.19.36.out.average,-0.053796,very-weak
213.229.119.169_19.19.19.44.out.average,0.062351,very-weak
219.216.128.25_19.19.19.5.out.average,0.156049,very-weak
23.79.234.240_19.19.19.48.out.average,0.024516,very-weak
31.193.177.85_19.19.19.2.out.average,0.127385,very-weak
5.101.158.166_19.19.19.31.out.average,0.019026,very-weak
58.28.25.150_19.19.19.24.out.average,0.120525,very-weak
62.44.96.38_19.19.19.3.out.average,0.164846,very-weak
78.154.171.62_19.19.19.43.out.average,0.014485,very-weak
78.96.7.8_19.19.19.30.out.average,-0.049856,very-weak
95.173.191.11_19.19.19.42.out.average,0.153249,very-weak
130.133.3.130_19.19.19.12.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.048864,very-weak
122.152.116.24_19.19.19.20.out.average,-0.069958,very-weak
130.133.3.130_19.19.19.12.out.average,0.993755,very-strong
130.161.131.20_19.19.19.21.out.average,0.169827,very-weak
130.206.1.5_19.19.19.35.out.average,0.139733,very-weak
130.225.254.116_19.19.19.8.out.average,0.023398,very-weak
130.236.254.50_19.19.19.37.out.average,-0.064722,very-weak
130.75.2.22_19.19.19.13.out.average,0.168059,very-weak
137.189.4.14_19.19.19.15.out.average,0.043443,very-weak
140.117.11.7_19.19.19.39.out.average,-0.116686,very-weak
140.128.9.18_19.19.19.38.out.average,-0.120846,very-weak
141.217.0.199_19.19.19.47.out.average,-0.018229,very-weak
147.102.222.211_19.19.19.14.out.average,-0.058584,very-weak
149.20.37.36_19.19.19.22.out.average,-0.028482,very-weak
153.19.251.225_19.19.19.28.out.average,-0.076243,very-weak
155.210.4.101_19.19.19.34.out.average,-0.185873,very-weak
162.213.3.248_19.19.19.49.out.average,-0.121613,very-weak
163.1.221.67_19.19.19.46.out.average,0.487524,moderate
163.178.174.25_19.19.19.6.out.average,0.440294,moderate
185.87.121.190_19.19.19.41.out.average,-0.075853,very-weak
192.38.78.162_19.19.19.7.out.average,0.426193,moderate
193.136.164.6_19.19.19.29.out.average,-0.019971,very-weak
193.166.3.3_19.19.19.9.out.average,-0.089078,very-weak
193.6.176.62_19.19.19.16.out.average,-0.075969,very-weak
194.105.226.20_19.19.19.17.out.average,0.504582,moderate
194.116.84.15_19.19.19.18.out.average,-0.077023,very-weak
194.2.0.36_19.19.19.10.out.average,0.220569,weak
195.14.50.21_19.19.19.32.out.average,-0.043810,very-weak
202.28.209.254_19.19.19.40.out.average,-0.212731,weak
202.38.97.230_19.19.19.4.out.average,-0.088153,very-weak
202.8.44.105_19.19.19.23.out.average,0.005091,very-weak
202.90.159.172_19.19.19.25.out.average,-0.077608,very-weak
203.0.178.32_19.19.19.1.out.average,0.011324,very-weak
203.178.132.80_19.19.19.19.out.average,-0.063168,very-weak
212.110.161.69_19.19.19.45.out.average,0.091130,very-weak
212.191.2.18_19.19.19.26.out.average,-0.147286,very-weak
212.191.2.18_19.19.19.27.out.average,-0.091121,very-weak
212.47.239.32_19.19.19.11.out.average,-0.124338,very-weak
213.166.187.92_19.19.19.36.out.average,-0.098352,very-weak
213.229.119.169_19.19.19.44.out.average,-0.091831,very-weak
219.216.128.25_19.19.19.5.out.average,-0.045601,very-weak
23.79.234.240_19.19.19.48.out.average,0.074631,very-weak
31.193.177.85_19.19.19.2.out.average,0.469401,moderate
5.101.158.166_19.19.19.31.out.average,-0.064045,very-weak
58.28.25.150_19.19.19.24.out.average,-0.082444,very-weak
62.44.96.38_19.19.19.3.out.average,-0.107646,very-weak
78.154.171.62_19.19.19.43.out.average,0.010569,very-weak
78.96.7.8_19.19.19.30.out.average,0.230773,weak
95.173.191.11_19.19.19.42.out.average,-0.096729,very-weak
130.161.131.20_19.19.19.21.out.average, 
117.120.2.17_19.19.19.33.out.average,0.147727,very-weak
122.152.116.24_19.19.19.20.out.average,-0.093854,very-weak
130.133.3.130_19.19.19.12.out.average,0.158904,very-weak
130.161.131.20_19.19.19.21.out.average,0.991929,very-strong
130.206.1.5_19.19.19.35.out.average,0.133956,very-weak
130.225.254.116_19.19.19.8.out.average,0.409197,moderate
130.236.254.50_19.19.19.37.out.average,0.158657,very-weak
130.75.2.22_19.19.19.13.out.average,0.224051,weak
137.189.4.14_19.19.19.15.out.average,-0.051601,very-weak
140.117.11.7_19.19.19.39.out.average,0.076601,very-weak
140.128.9.18_19.19.19.38.out.average,0.061377,very-weak
141.217.0.199_19.19.19.47.out.average,0.110285,very-weak
147.102.222.211_19.19.19.14.out.average,0.092410,very-weak
149.20.37.36_19.19.19.22.out.average,0.339142,weak
153.19.251.225_19.19.19.28.out.average,0.566923,moderate
155.210.4.101_19.19.19.34.out.average,0.187296,very-weak
162.213.3.248_19.19.19.49.out.average,0.247765,weak
163.1.221.67_19.19.19.46.out.average,0.062609,very-weak
163.178.174.25_19.19.19.6.out.average,0.190028,weak
185.87.121.190_19.19.19.41.out.average,0.142466,very-weak
192.38.78.162_19.19.19.7.out.average,0.287806,weak
193.136.164.6_19.19.19.29.out.average,0.427261,moderate
193.166.3.3_19.19.19.9.out.average,-0.085957,very-weak
193.6.176.62_19.19.19.16.out.average,-0.093323,very-weak
194.105.226.20_19.19.19.17.out.average,0.112286,very-weak
194.116.84.15_19.19.19.18.out.average,0.107747,very-weak
194.2.0.36_19.19.19.10.out.average,0.362818,weak
195.14.50.21_19.19.19.32.out.average,0.035923,very-weak
202.28.209.254_19.19.19.40.out.average,0.023675,very-weak
202.38.97.230_19.19.19.4.out.average,0.045329,very-weak
202.8.44.105_19.19.19.23.out.average,0.106925,very-weak
202.90.159.172_19.19.19.25.out.average,-0.006439,very-weak
203.0.178.32_19.19.19.1.out.average,0.115731,very-weak
203.178.132.80_19.19.19.19.out.average,0.049852,very-weak
212.110.161.69_19.19.19.45.out.average,0.394054,moderate
212.191.2.18_19.19.19.26.out.average,0.273828,weak
212.191.2.18_19.19.19.27.out.average,0.362642,weak
212.47.239.32_19.19.19.11.out.average,0.074961,very-weak
213.166.187.92_19.19.19.36.out.average,0.403082,moderate
213.229.119.169_19.19.19.44.out.average,0.247138,weak
219.216.128.25_19.19.19.5.out.average,0.009618,very-weak
23.79.234.240_19.19.19.48.out.average,0.172526,very-weak
31.193.177.85_19.19.19.2.out.average,0.239485,weak
5.101.158.166_19.19.19.31.out.average,0.342482,weak
58.28.25.150_19.19.19.24.out.average,0.157701,very-weak
62.44.96.38_19.19.19.3.out.average,0.206657,weak
78.154.171.62_19.19.19.43.out.average,0.203557,weak
78.96.7.8_19.19.19.30.out.average,0.234496,weak
95.173.191.11_19.19.19.42.out.average,0.160710,very-weak
130.206.1.5_19.19.19.35.out.average, 
117.120.2.17_19.19.19.33.out.average,0.247192,weak
122.152.116.24_19.19.19.20.out.average,0.045295,very-weak
130.133.3.130_19.19.19.12.out.average,0.151408,very-weak
130.161.131.20_19.19.19.21.out.average,0.139614,very-weak
130.206.1.5_19.19.19.35.out.average,0.993252,very-strong
130.225.254.116_19.19.19.8.out.average,-0.106501,very-weak
130.236.254.50_19.19.19.37.out.average,0.278877,weak
130.75.2.22_19.19.19.13.out.average,0.017652,very-weak
137.189.4.14_19.19.19.15.out.average,-0.081925,very-weak
140.117.11.7_19.19.19.39.out.average,0.365263,weak
140.128.9.18_19.19.19.38.out.average,0.257336,weak
141.217.0.199_19.19.19.47.out.average,0.333145,weak
147.102.222.211_19.19.19.14.out.average,0.192834,weak
149.20.37.36_19.19.19.22.out.average,0.409287,moderate
153.19.251.225_19.19.19.28.out.average,0.210623,weak
155.210.4.101_19.19.19.34.out.average,0.330550,weak
162.213.3.248_19.19.19.49.out.average,0.596364,strong
163.1.221.67_19.19.19.46.out.average,0.248155,weak
163.178.174.25_19.19.19.6.out.average,0.053140,very-weak
185.87.121.190_19.19.19.41.out.average,0.413998,moderate
192.38.78.162_19.19.19.7.out.average,-0.076307,very-weak
193.136.164.6_19.19.19.29.out.average,-0.055700,very-weak
193.166.3.3_19.19.19.9.out.average,-0.147825,very-weak
193.6.176.62_19.19.19.16.out.average,0.189817,very-weak
194.105.226.20_19.19.19.17.out.average,0.071501,very-weak
194.116.84.15_19.19.19.18.out.average,0.139157,very-weak
194.2.0.36_19.19.19.10.out.average,0.110490,very-weak
195.14.50.21_19.19.19.32.out.average,0.422118,moderate
202.28.209.254_19.19.19.40.out.average,0.259889,weak
202.38.97.230_19.19.19.4.out.average,0.197533,weak
202.8.44.105_19.19.19.23.out.average,0.353594,weak
202.90.159.172_19.19.19.25.out.average,0.244010,weak
203.0.178.32_19.19.19.1.out.average,0.033788,very-weak
203.178.132.80_19.19.19.19.out.average,0.202094,weak
212.110.161.69_19.19.19.45.out.average,0.250118,weak
212.191.2.18_19.19.19.26.out.average,0.339330,weak
212.191.2.18_19.19.19.27.out.average,0.238119,weak
212.47.239.32_19.19.19.11.out.average,0.101374,very-weak
213.166.187.92_19.19.19.36.out.average,0.285363,weak
213.229.119.169_19.19.19.44.out.average,0.244189,weak
219.216.128.25_19.19.19.5.out.average,0.320494,weak
23.79.234.240_19.19.19.48.out.average,0.043002,very-weak
31.193.177.85_19.19.19.2.out.average,0.217618,weak
5.101.158.166_19.19.19.31.out.average,0.026900,very-weak
58.28.25.150_19.19.19.24.out.average,0.356902,weak
62.44.96.38_19.19.19.3.out.average,-0.038136,very-weak
78.154.171.62_19.19.19.43.out.average,0.450417,moderate
78.96.7.8_19.19.19.30.out.average,0.225605,weak
95.173.191.11_19.19.19.42.out.average,0.349744,weak
130.225.254.116_19.19.19.8.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.104211,very-weak
122.152.116.24_19.19.19.20.out.average,-0.118702,very-weak
130.133.3.130_19.19.19.12.out.average,0.030287,very-weak
130.161.131.20_19.19.19.21.out.average,0.390575,moderate
130.206.1.5_19.19.19.35.out.average,-0.111353,very-weak
130.225.254.116_19.19.19.8.out.average,0.994623,very-strong
130.236.254.50_19.19.19.37.out.average,-0.056199,very-weak
130.75.2.22_19.19.19.13.out.average,0.478327,moderate
137.189.4.14_19.19.19.15.out.average,-0.022474,very-weak
140.117.11.7_19.19.19.39.out.average,0.031138,very-weak
140.128.9.18_19.19.19.38.out.average,-0.056066,very-weak
141.217.0.199_19.19.19.47.out.average,0.184112,very-weak
147.102.222.211_19.19.19.14.out.average,0.271826,weak
149.20.37.36_19.19.19.22.out.average,0.098301,very-weak
153.19.251.225_19.19.19.28.out.average,0.322509,weak
155.210.4.101_19.19.19.34.out.average,0.117556,very-weak
162.213.3.248_19.19.19.49.out.average,-0.085058,very-weak
163.1.221.67_19.19.19.46.out.average,-0.167470,very-weak
163.178.174.25_19.19.19.6.out.average,-0.049680,very-weak
185.87.121.190_19.19.19.41.out.average,0.008173,very-weak
192.38.78.162_19.19.19.7.out.average,0.422028,moderate
193.136.164.6_19.19.19.29.out.average,0.594958,strong
193.166.3.3_19.19.19.9.out.average,-0.124577,very-weak
193.6.176.62_19.19.19.16.out.average,0.131136,very-weak
194.105.226.20_19.19.19.17.out.average,-0.009995,very-weak
194.116.84.15_19.19.19.18.out.average,0.105184,very-weak
194.2.0.36_19.19.19.10.out.average,0.477251,moderate
195.14.50.21_19.19.19.32.out.average,0.028993,very-weak
202.28.209.254_19.19.19.40.out.average,-0.051456,very-weak
202.38.97.230_19.19.19.4.out.average,0.082611,very-weak
202.8.44.105_19.19.19.23.out.average,0.146075,very-weak
202.90.159.172_19.19.19.25.out.average,0.183564,very-weak
203.0.178.32_19.19.19.1.out.average,0.124434,very-weak
203.178.132.80_19.19.19.19.out.average,-0.000857,very-weak
212.110.161.69_19.19.19.45.out.average,0.115886,very-weak
212.191.2.18_19.19.19.26.out.average,0.029107,very-weak
212.191.2.18_19.19.19.27.out.average,0.121036,very-weak
212.47.239.32_19.19.19.11.out.average,0.012809,very-weak
213.166.187.92_19.19.19.36.out.average,0.177243,very-weak
213.229.119.169_19.19.19.44.out.average,0.049359,very-weak
219.216.128.25_19.19.19.5.out.average,-0.023540,very-weak
23.79.234.240_19.19.19.48.out.average,-0.084019,very-weak
31.193.177.85_19.19.19.2.out.average,-0.150727,very-weak
5.101.158.166_19.19.19.31.out.average,0.409207,moderate
58.28.25.150_19.19.19.24.out.average,0.034041,very-weak
62.44.96.38_19.19.19.3.out.average,0.241196,weak
78.154.171.62_19.19.19.43.out.average,0.098911,very-weak
78.96.7.8_19.19.19.30.out.average,-0.077590,very-weak
95.173.191.11_19.19.19.42.out.average,-0.041489,very-weak
130.236.254.50_19.19.19.37.out.average, 
117.120.2.17_19.19.19.33.out.average,0.060247,very-weak
122.152.116.24_19.19.19.20.out.average,0.039847,very-weak
130.133.3.130_19.19.19.12.out.average,-0.059831,very-weak
130.161.131.20_19.19.19.21.out.average,0.164970,very-weak
130.206.1.5_19.19.19.35.out.average,0.273288,weak
130.225.254.116_19.19.19.8.out.average,-0.061514,very-weak
130.236.254.50_19.19.19.37.out.average,0.992102,very-strong
130.75.2.22_19.19.19.13.out.average,-0.126377,very-weak
137.189.4.14_19.19.19.15.out.average,0.029827,very-weak
140.117.11.7_19.19.19.39.out.average,0.301624,weak
140.128.9.18_19.19.19.38.out.average,0.111139,very-weak
141.217.0.199_19.19.19.47.out.average,0.069330,very-weak
147.102.222.211_19.19.19.14.out.average,0.035265,very-weak
149.20.37.36_19.19.19.22.out.average,0.168515,very-weak
153.19.251.225_19.19.19.28.out.average,0.244367,weak
155.210.4.101_19.19.19.34.out.average,0.383307,weak
162.213.3.248_19.19.19.49.out.average,0.304393,weak
163.1.221.67_19.19.19.46.out.average,0.054784,very-weak
163.178.174.25_19.19.19.6.out.average,0.210341,weak
185.87.121.190_19.19.19.41.out.average,0.291645,weak
192.38.78.162_19.19.19.7.out.average,-0.110504,very-weak
193.136.164.6_19.19.19.29.out.average,-0.025571,very-weak
193.166.3.3_19.19.19.9.out.average,-0.085942,very-weak
193.6.176.62_19.19.19.16.out.average,0.276528,weak
194.105.226.20_19.19.19.17.out.average,0.031654,very-weak
194.116.84.15_19.19.19.18.out.average,0.255841,weak
194.2.0.36_19.19.19.10.out.average,-0.002172,very-weak
195.14.50.21_19.19.19.32.out.average,0.239939,weak
202.28.209.254_19.19.19.40.out.average,0.173800,very-weak
202.38.97.230_19.19.19.4.out.average,0.116005,very-weak
202.8.44.105_19.19.19.23.out.average,0.203015,weak
202.90.159.172_19.19.19.25.out.average,0.216265,weak
203.0.178.32_19.19.19.1.out.average,0.489246,moderate
203.178.132.80_19.19.19.19.out.average,0.168821,very-weak
212.110.161.69_19.19.19.45.out.average,0.155230,very-weak
212.191.2.18_19.19.19.26.out.average,0.310547,weak
212.191.2.18_19.19.19.27.out.average,0.290357,weak
212.47.239.32_19.19.19.11.out.average,0.016741,very-weak
213.166.187.92_19.19.19.36.out.average,0.348449,weak
213.229.119.169_19.19.19.44.out.average,0.198117,weak
219.216.128.25_19.19.19.5.out.average,0.257674,weak
23.79.234.240_19.19.19.48.out.average,0.509512,moderate
31.193.177.85_19.19.19.2.out.average,-0.062794,very-weak
5.101.158.166_19.19.19.31.out.average,0.056814,very-weak
58.28.25.150_19.19.19.24.out.average,0.205583,weak
62.44.96.38_19.19.19.3.out.average,0.079023,very-weak
78.154.171.62_19.19.19.43.out.average,0.164153,very-weak
78.96.7.8_19.19.19.30.out.average,0.320161,weak
95.173.191.11_19.19.19.42.out.average,0.272979,weak
130.75.2.22_19.19.19.13.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.074637,very-weak
122.152.116.24_19.19.19.20.out.average,-0.038509,very-weak
130.133.3.130_19.19.19.12.out.average,0.170803,very-weak
130.161.131.20_19.19.19.21.out.average,0.215477,weak
130.206.1.5_19.19.19.35.out.average,0.028258,very-weak
130.225.254.116_19.19.19.8.out.average,0.470486,moderate
130.236.254.50_19.19.19.37.out.average,-0.129399,very-weak
130.75.2.22_19.19.19.13.out.average,0.999975,very-strong
137.189.4.14_19.19.19.15.out.average,-0.098191,very-weak
140.117.11.7_19.19.19.39.out.average,-0.001505,very-weak
140.128.9.18_19.19.19.38.out.average,-0.095152,very-weak
141.217.0.199_19.19.19.47.out.average,0.158705,very-weak
147.102.222.211_19.19.19.14.out.average,0.330100,weak
149.20.37.36_19.19.19.22.out.average,0.165927,very-weak
153.19.251.225_19.19.19.28.out.average,0.055777,very-weak
155.210.4.101_19.19.19.34.out.average,-0.157858,very-weak
162.213.3.248_19.19.19.49.out.average,-0.112195,very-weak
163.1.221.67_19.19.19.46.out.average,0.017520,very-weak
163.178.174.25_19.19.19.6.out.average,0.126445,very-weak
185.87.121.190_19.19.19.41.out.average,-0.157904,very-weak
192.38.78.162_19.19.19.7.out.average,0.520274,moderate
193.136.164.6_19.19.19.29.out.average,0.417605,moderate
193.166.3.3_19.19.19.9.out.average,-0.087493,very-weak
193.6.176.62_19.19.19.16.out.average,0.066927,very-weak
194.105.226.20_19.19.19.17.out.average,-0.023410,very-weak
194.116.84.15_19.19.19.18.out.average,0.115072,very-weak
194.2.0.36_19.19.19.10.out.average,0.476837,moderate
195.14.50.21_19.19.19.32.out.average,-0.127908,very-weak
202.28.209.254_19.19.19.40.out.average,-0.070432,very-weak
202.38.97.230_19.19.19.4.out.average,0.012472,very-weak
202.8.44.105_19.19.19.23.out.average,0.065528,very-weak
202.90.159.172_19.19.19.25.out.average,0.156543,very-weak
203.0.178.32_19.19.19.1.out.average,-0.005103,very-weak
203.178.132.80_19.19.19.19.out.average,-0.043773,very-weak
212.110.161.69_19.19.19.45.out.average,-0.162685,very-weak
212.191.2.18_19.19.19.26.out.average,-0.089028,very-weak
212.191.2.18_19.19.19.27.out.average,-0.076826,very-weak
212.47.239.32_19.19.19.11.out.average,-0.000116,very-weak
213.166.187.92_19.19.19.36.out.average,-0.047317,very-weak
213.229.119.169_19.19.19.44.out.average,-0.021043,very-weak
219.216.128.25_19.19.19.5.out.average,-0.074486,very-weak
23.79.234.240_19.19.19.48.out.average,-0.001574,very-weak
31.193.177.85_19.19.19.2.out.average,0.014662,very-weak
5.101.158.166_19.19.19.31.out.average,0.196490,weak
58.28.25.150_19.19.19.24.out.average,-0.082260,very-weak
62.44.96.38_19.19.19.3.out.average,0.083703,very-weak
78.154.171.62_19.19.19.43.out.average,0.033277,very-weak
78.96.7.8_19.19.19.30.out.average,-0.033109,very-weak
95.173.191.11_19.19.19.42.out.average,-0.094971,very-weak
137.189.4.14_19.19.19.15.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.094835,very-weak
122.152.116.24_19.19.19.20.out.average,0.275441,weak
130.133.3.130_19.19.19.12.out.average,0.036968,very-weak
130.161.131.20_19.19.19.21.out.average,-0.055909,very-weak
130.206.1.5_19.19.19.35.out.average,-0.084525,very-weak
130.225.254.116_19.19.19.8.out.average,-0.023882,very-weak
130.236.254.50_19.19.19.37.out.average,0.028949,very-weak
130.75.2.22_19.19.19.13.out.average,-0.096416,very-weak
137.189.4.14_19.19.19.15.out.average,0.993078,very-strong
140.117.11.7_19.19.19.39.out.average,-0.163760,very-weak
140.128.9.18_19.19.19.38.out.average,-0.091080,very-weak
141.217.0.199_19.19.19.47.out.average,-0.102315,very-weak
147.102.222.211_19.19.19.14.out.average,-0.141111,very-weak
149.20.37.36_19.19.19.22.out.average,-0.067408,very-weak
153.19.251.225_19.19.19.28.out.average,-0.178541,very-weak
155.210.4.101_19.19.19.34.out.average,0.021232,very-weak
162.213.3.248_19.19.19.49.out.average,0.046848,very-weak
163.1.221.67_19.19.19.46.out.average,0.126962,very-weak
163.178.174.25_19.19.19.6.out.average,0.043980,very-weak
185.87.121.190_19.19.19.41.out.average,-0.113957,very-weak
192.38.78.162_19.19.19.7.out.average,0.021231,very-weak
193.136.164.6_19.19.19.29.out.average,-0.086672,very-weak
193.166.3.3_19.19.19.9.out.average,-0.090749,very-weak
193.6.176.62_19.19.19.16.out.average,-0.012711,very-weak
194.105.226.20_19.19.19.17.out.average,0.049690,very-weak
194.116.84.15_19.19.19.18.out.average,0.165357,very-weak
194.2.0.36_19.19.19.10.out.average,-0.027169,very-weak
195.14.50.21_19.19.19.32.out.average,-0.190387,weak
202.28.209.254_19.19.19.40.out.average,-0.065982,very-weak
202.38.97.230_19.19.19.4.out.average,-0.044158,very-weak
202.8.44.105_19.19.19.23.out.average,-0.199237,weak
202.90.159.172_19.19.19.25.out.average,-0.086213,very-weak
203.0.178.32_19.19.19.1.out.average,0.138202,very-weak
203.178.132.80_19.19.19.19.out.average,-0.036856,very-weak
212.110.161.69_19.19.19.45.out.average,-0.053243,very-weak
212.191.2.18_19.19.19.26.out.average,-0.126551,very-weak
212.191.2.18_19.19.19.27.out.average,-0.114113,very-weak
212.47.239.32_19.19.19.11.out.average,0.461425,moderate
213.166.187.92_19.19.19.36.out.average,-0.105222,very-weak
213.229.119.169_19.19.19.44.out.average,-0.039482,very-weak
219.216.128.25_19.19.19.5.out.average,0.032083,very-weak
23.79.234.240_19.19.19.48.out.average,0.164418,very-weak
31.193.177.85_19.19.19.2.out.average,0.085480,very-weak
5.101.158.166_19.19.19.31.out.average,-0.041712,very-weak
58.28.25.150_19.19.19.24.out.average,-0.072259,very-weak
62.44.96.38_19.19.19.3.out.average,0.283085,weak
78.154.171.62_19.19.19.43.out.average,-0.024253,very-weak
78.96.7.8_19.19.19.30.out.average,0.055661,very-weak
95.173.191.11_19.19.19.42.out.average,-0.120900,very-weak
140.117.11.7_19.19.19.39.out.average, 
117.120.2.17_19.19.19.33.out.average,0.151995,very-weak
122.152.116.24_19.19.19.20.out.average,0.128254,very-weak
130.133.3.130_19.19.19.12.out.average,-0.098514,very-weak
130.161.131.20_19.19.19.21.out.average,0.084240,very-weak
130.206.1.5_19.19.19.35.out.average,0.345921,weak
130.225.254.116_19.19.19.8.out.average,0.012617,very-weak
130.236.254.50_19.19.19.37.out.average,0.285384,weak
130.75.2.22_19.19.19.13.out.average,-0.002154,very-weak
137.189.4.14_19.19.19.15.out.average,-0.141309,very-weak
140.117.11.7_19.19.19.39.out.average,0.992719,very-strong
140.128.9.18_19.19.19.38.out.average,0.328321,weak
141.217.0.199_19.19.19.47.out.average,0.376994,weak
147.102.222.211_19.19.19.14.out.average,0.338062,weak
149.20.37.36_19.19.19.22.out.average,0.307723,weak
153.19.251.225_19.19.19.28.out.average,0.227712,weak
155.210.4.101_19.19.19.34.out.average,0.338519,weak
162.213.3.248_19.19.19.49.out.average,0.302233,weak
163.1.221.67_19.19.19.46.out.average,0.078652,very-weak
163.178.174.25_19.19.19.6.out.average,0.011140,very-weak
