117.120.2.17_19.19.19.33.out.average, 
202.28.209.254_19.19.19.40.out.average,-0.043377,very-weak
202.38.97.230_19.19.19.4.out.average,-0.045845,very-weak
202.8.44.105_19.19.19.23.out.average,0.551569,moderate
202.90.159.172_19.19.19.25.out.average,-0.124036,very-weak
203.0.178.32_19.19.19.1.out.average,0.464035,moderate
203.178.132.80_19.19.19.19.out.average,0.008458,very-weak
212.110.161.69_19.19.19.45.out.average,0.197839,weak
212.191.2.18_19.19.19.26.out.average,-0.053526,very-weak
212.191.2.18_19.19.19.27.out.average,-0.066932,very-weak
212.47.239.32_19.19.19.11.out.average,0.241750,weak
213.166.187.92_19.19.19.36.out.average,-0.117386,very-weak
213.229.119.169_19.19.19.44.out.average,-0.137595,very-weak
219.216.128.25_19.19.19.5.out.average,0.027929,very-weak
23.79.234.240_19.19.19.48.out.average,-0.040546,very-weak
31.193.177.85_19.19.19.2.out.average,0.383547,weak
5.101.158.166_19.19.19.31.out.average,0.018844,very-weak
58.28.25.150_19.19.19.24.out.average,-0.028921,very-weak
62.44.96.38_19.19.19.3.out.average,-0.082084,very-weak
78.154.171.62_19.19.19.43.out.average,0.058822,very-weak
78.96.7.8_19.19.19.30.out.average,-0.113888,very-weak
95.173.191.11_19.19.19.42.out.average,-0.107799,very-weak
130.225.254.116_19.19.19.8.out.average, 
117.120.2.17_19.19.19.33.out.average,0.161217,very-weak
122.152.116.24_19.19.19.20.out.average,-0.058865,very-weak
130.133.3.130_19.19.19.12.out.average,-0.000473,very-weak
130.161.131.20_19.19.19.21.out.average,0.261486,weak
130.206.1.5_19.19.19.35.out.average,0.040226,very-weak
130.225.254.116_19.19.19.8.out.average,0.992622,very-strong
130.236.254.50_19.19.19.37.out.average,0.193067,weak
130.75.2.22_19.19.19.13.out.average,-0.027878,very-weak
137.189.4.14_19.19.19.15.out.average,-0.043221,very-weak
140.117.11.7_19.19.19.39.out.average,0.454129,moderate
140.128.9.18_19.19.19.38.out.average,-0.089396,very-weak
141.217.0.199_19.19.19.47.out.average,0.058639,very-weak
147.102.222.211_19.19.19.14.out.average,0.482063,moderate
149.20.37.36_19.19.19.22.out.average,0.023254,very-weak
153.19.251.225_19.19.19.28.out.average,0.457982,moderate
155.210.4.101_19.19.19.34.out.average,0.001751,very-weak
162.213.3.248_19.19.19.49.out.average,0.015980,very-weak
163.1.160.163_19.19.19.46.out.average,-0.031373,very-weak
163.178.174.25_19.19.19.6.out.average,0.369943,weak
185.87.121.190_19.19.19.41.out.average,0.064571,very-weak
192.38.78.162_19.19.19.7.out.average,0.334480,weak
193.136.164.6_19.19.19.29.out.average,-0.158795,very-weak
193.166.3.3_19.19.19.9.out.average,0.429971,moderate
193.6.176.62_19.19.19.16.out.average,0.555161,moderate
194.105.226.20_19.19.19.17.out.average,0.080338,very-weak
194.116.84.15_19.19.19.18.out.average,0.445623,moderate
194.2.0.36_19.19.19.10.out.average,0.506029,moderate
195.14.50.21_19.19.19.32.out.average,0.051336,very-weak
198.145.20.143_19.19.19.22.out.average,0.108414,very-weak
202.28.209.254_19.19.19.40.out.average,0.307265,weak
202.38.97.230_19.19.19.4.out.average,-0.032155,very-weak
202.8.44.105_19.19.19.23.out.average,0.151151,very-weak
202.90.159.172_19.19.19.25.out.average,0.530311,moderate
203.0.178.32_19.19.19.1.out.average,0.144620,very-weak
203.178.132.80_19.19.19.19.out.average,-0.070446,very-weak
212.110.161.69_19.19.19.45.out.average,0.087174,very-weak
212.191.2.18_19.19.19.26.out.average,-0.021164,very-weak
212.191.2.18_19.19.19.27.out.average,0.019542,very-weak
212.47.239.32_19.19.19.11.out.average,0.126668,very-weak
213.166.187.92_19.19.19.36.out.average,0.481256,moderate
213.229.119.169_19.19.19.44.out.average,-0.040588,very-weak
219.216.128.25_19.19.19.5.out.average,0.017076,very-weak
23.79.234.240_19.19.19.48.out.average,0.076857,very-weak
31.193.177.85_19.19.19.2.out.average,0.018880,very-weak
5.101.158.166_19.19.19.31.out.average,0.014957,very-weak
58.28.25.150_19.19.19.24.out.average,-0.077173,very-weak
62.44.96.38_19.19.19.3.out.average,-0.103863,very-weak
78.154.171.62_19.19.19.43.out.average,-0.136213,very-weak
78.96.7.8_19.19.19.30.out.average,0.277820,weak
95.173.191.11_19.19.19.42.out.average,0.099988,very-weak
130.236.254.50_19.19.19.37.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.160968,very-weak
122.152.116.24_19.19.19.20.out.average,-0.057394,very-weak
130.133.3.130_19.19.19.12.out.average,0.054054,very-weak
130.161.131.20_19.19.19.21.out.average,-0.091402,very-weak
130.206.1.5_19.19.19.35.out.average,-0.068796,very-weak
130.225.254.116_19.19.19.8.out.average,0.192279,weak
130.236.254.50_19.19.19.37.out.average,0.993125,very-strong
130.75.2.22_19.19.19.13.out.average,0.180503,very-weak
137.189.4.14_19.19.19.15.out.average,-0.097259,very-weak
140.117.11.7_19.19.19.39.out.average,-0.025801,very-weak
140.128.9.18_19.19.19.38.out.average,-0.019618,very-weak
141.217.0.199_19.19.19.47.out.average,0.458356,moderate
147.102.222.211_19.19.19.14.out.average,0.046629,very-weak
149.20.37.36_19.19.19.22.out.average,0.116576,very-weak
153.19.251.225_19.19.19.28.out.average,0.191091,weak
155.210.4.101_19.19.19.34.out.average,0.009630,very-weak
162.213.3.248_19.19.19.49.out.average,0.075258,very-weak
163.1.160.163_19.19.19.46.out.average,-0.057590,very-weak
163.178.174.25_19.19.19.6.out.average,0.440005,moderate
185.87.121.190_19.19.19.41.out.average,-0.064718,very-weak
192.38.78.162_19.19.19.7.out.average,-0.074485,very-weak
193.136.164.6_19.19.19.29.out.average,0.065486,very-weak
193.166.3.3_19.19.19.9.out.average,0.266818,weak
193.6.176.62_19.19.19.16.out.average,0.090833,very-weak
194.105.226.20_19.19.19.17.out.average,-0.120519,very-weak
194.116.84.15_19.19.19.18.out.average,-0.064133,very-weak
194.2.0.36_19.19.19.10.out.average,0.094886,very-weak
195.14.50.21_19.19.19.32.out.average,-0.139634,very-weak
198.145.20.143_19.19.19.22.out.average,0.210564,weak
202.28.209.254_19.19.19.40.out.average,0.377911,weak
202.38.97.230_19.19.19.4.out.average,0.066517,very-weak
202.8.44.105_19.19.19.23.out.average,0.001419,very-weak
202.90.159.172_19.19.19.25.out.average,0.061465,very-weak
203.0.178.32_19.19.19.1.out.average,-0.110307,very-weak
203.178.132.80_19.19.19.19.out.average,0.036768,very-weak
212.110.161.69_19.19.19.45.out.average,0.276771,weak
212.191.2.18_19.19.19.26.out.average,0.123121,very-weak
212.191.2.18_19.19.19.27.out.average,-0.002470,very-weak
212.47.239.32_19.19.19.11.out.average,0.079528,very-weak
213.166.187.92_19.19.19.36.out.average,0.056229,very-weak
213.229.119.169_19.19.19.44.out.average,0.051085,very-weak
219.216.128.25_19.19.19.5.out.average,0.023293,very-weak
23.79.234.240_19.19.19.48.out.average,0.098733,very-weak
31.193.177.85_19.19.19.2.out.average,0.225490,weak
5.101.158.166_19.19.19.31.out.average,0.040832,very-weak
58.28.25.150_19.19.19.24.out.average,-0.036038,very-weak
62.44.96.38_19.19.19.3.out.average,-0.048316,very-weak
78.154.171.62_19.19.19.43.out.average,0.002044,very-weak
78.96.7.8_19.19.19.30.out.average,-0.053135,very-weak
95.173.191.11_19.19.19.42.out.average,-0.046962,very-weak
130.75.2.22_19.19.19.13.out.average, 
117.120.2.17_19.19.19.33.out.average,0.439358,moderate
122.152.116.24_19.19.19.20.out.average,-0.037232,very-weak
130.133.3.130_19.19.19.12.out.average,0.088755,very-weak
130.161.131.20_19.19.19.21.out.average,-0.051765,very-weak
130.206.1.5_19.19.19.35.out.average,0.379361,weak
130.225.254.116_19.19.19.8.out.average,-0.042716,very-weak
130.236.254.50_19.19.19.37.out.average,0.178189,very-weak
130.75.2.22_19.19.19.13.out.average,1.000000,very-strong
137.189.4.14_19.19.19.15.out.average,-0.090757,very-weak
140.117.11.7_19.19.19.39.out.average,-0.141901,very-weak
140.128.9.18_19.19.19.38.out.average,0.025321,very-weak
141.217.0.199_19.19.19.47.out.average,0.153420,very-weak
147.102.222.211_19.19.19.14.out.average,-0.152812,very-weak
149.20.37.36_19.19.19.22.out.average,-0.109610,very-weak
153.19.251.225_19.19.19.28.out.average,-0.065357,very-weak
155.210.4.101_19.19.19.34.out.average,0.021250,very-weak
162.213.3.248_19.19.19.49.out.average,0.066937,very-weak
163.1.160.163_19.19.19.46.out.average,0.256734,weak
163.178.174.25_19.19.19.6.out.average,0.099429,very-weak
185.87.121.190_19.19.19.41.out.average,-0.123129,very-weak
192.38.78.162_19.19.19.7.out.average,0.237856,weak
193.136.164.6_19.19.19.29.out.average,-0.104311,very-weak
193.166.3.3_19.19.19.9.out.average,-0.024196,very-weak
193.6.176.62_19.19.19.16.out.average,-0.141011,very-weak
194.105.226.20_19.19.19.17.out.average,0.152397,very-weak
194.116.84.15_19.19.19.18.out.average,-0.076188,very-weak
194.2.0.36_19.19.19.10.out.average,-0.169604,very-weak
195.14.50.21_19.19.19.32.out.average,0.311905,weak
198.145.20.143_19.19.19.22.out.average,-0.030843,very-weak
202.28.209.254_19.19.19.40.out.average,-0.099926,very-weak
202.38.97.230_19.19.19.4.out.average,-0.043922,very-weak
202.8.44.105_19.19.19.23.out.average,0.356851,weak
202.90.159.172_19.19.19.25.out.average,-0.138237,very-weak
203.0.178.32_19.19.19.1.out.average,0.229300,weak
203.178.132.80_19.19.19.19.out.average,-0.028736,very-weak
212.110.161.69_19.19.19.45.out.average,0.528662,moderate
212.191.2.18_19.19.19.26.out.average,-0.042986,very-weak
212.191.2.18_19.19.19.27.out.average,-0.121840,very-weak
212.47.239.32_19.19.19.11.out.average,0.290201,weak
213.166.187.92_19.19.19.36.out.average,-0.210317,weak
213.229.119.169_19.19.19.44.out.average,-0.117251,very-weak
219.216.128.25_19.19.19.5.out.average,-0.001821,very-weak
23.79.234.240_19.19.19.48.out.average,0.024163,very-weak
31.193.177.85_19.19.19.2.out.average,0.494672,moderate
5.101.158.166_19.19.19.31.out.average,-0.213920,weak
58.28.25.150_19.19.19.24.out.average,-0.081623,very-weak
62.44.96.38_19.19.19.3.out.average,-0.152155,very-weak
78.154.171.62_19.19.19.43.out.average,-0.092755,very-weak
78.96.7.8_19.19.19.30.out.average,-0.053127,very-weak
95.173.191.11_19.19.19.42.out.average,-0.082783,very-weak
137.189.4.14_19.19.19.15.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.137615,very-weak
122.152.116.24_19.19.19.20.out.average,-0.027451,very-weak
130.133.3.130_19.19.19.12.out.average,-0.022115,very-weak
130.161.131.20_19.19.19.21.out.average,-0.140380,very-weak
130.206.1.5_19.19.19.35.out.average,-0.151128,very-weak
130.225.254.116_19.19.19.8.out.average,-0.042967,very-weak
130.236.254.50_19.19.19.37.out.average,-0.093240,very-weak
130.75.2.22_19.19.19.13.out.average,-0.090757,very-weak
137.189.4.14_19.19.19.15.out.average,1.000000,very-strong
140.117.11.7_19.19.19.39.out.average,-0.059219,very-weak
140.128.9.18_19.19.19.38.out.average,-0.018061,very-weak
141.217.0.199_19.19.19.47.out.average,-0.087593,very-weak
147.102.222.211_19.19.19.14.out.average,-0.039386,very-weak
149.20.37.36_19.19.19.22.out.average,-0.109444,very-weak
153.19.251.225_19.19.19.28.out.average,-0.098038,very-weak
155.210.4.101_19.19.19.34.out.average,-0.116417,very-weak
162.213.3.248_19.19.19.49.out.average,-0.078804,very-weak
163.1.160.163_19.19.19.46.out.average,-0.144828,very-weak
163.178.174.25_19.19.19.6.out.average,-0.151456,very-weak
185.87.121.190_19.19.19.41.out.average,-0.128085,very-weak
192.38.78.162_19.19.19.7.out.average,-0.059364,very-weak
193.136.164.6_19.19.19.29.out.average,-0.065357,very-weak
193.166.3.3_19.19.19.9.out.average,-0.065250,very-weak
193.6.176.62_19.19.19.16.out.average,0.001230,very-weak
194.105.226.20_19.19.19.17.out.average,-0.164648,very-weak
194.116.84.15_19.19.19.18.out.average,-0.052389,very-weak
194.2.0.36_19.19.19.10.out.average,-0.066758,very-weak
195.14.50.21_19.19.19.32.out.average,-0.006699,very-weak
198.145.20.143_19.19.19.22.out.average,-0.006524,very-weak
202.28.209.254_19.19.19.40.out.average,-0.081109,very-weak
202.38.97.230_19.19.19.4.out.average,0.056507,very-weak
202.8.44.105_19.19.19.23.out.average,-0.146549,very-weak
202.90.159.172_19.19.19.25.out.average,-0.114085,very-weak
203.0.178.32_19.19.19.1.out.average,-0.030335,very-weak
203.178.132.80_19.19.19.19.out.average,-0.109190,very-weak
212.110.161.69_19.19.19.45.out.average,-0.010934,very-weak
212.191.2.18_19.19.19.26.out.average,-0.044805,very-weak
212.191.2.18_19.19.19.27.out.average,-0.051629,very-weak
212.47.239.32_19.19.19.11.out.average,-0.130464,very-weak
213.166.187.92_19.19.19.36.out.average,-0.029970,very-weak
213.229.119.169_19.19.19.44.out.average,-0.005037,very-weak
219.216.128.25_19.19.19.5.out.average,0.070870,very-weak
23.79.234.240_19.19.19.48.out.average,-0.149781,very-weak
31.193.177.85_19.19.19.2.out.average,-0.130278,very-weak
5.101.158.166_19.19.19.31.out.average,-0.126283,very-weak
58.28.25.150_19.19.19.24.out.average,-0.093110,very-weak
62.44.96.38_19.19.19.3.out.average,-0.174744,very-weak
78.154.171.62_19.19.19.43.out.average,-0.120110,very-weak
78.96.7.8_19.19.19.30.out.average,-0.097288,very-weak
95.173.191.11_19.19.19.42.out.average,-0.152458,very-weak
140.117.11.7_19.19.19.39.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.002797,very-weak
122.152.116.24_19.19.19.20.out.average,-0.157852,very-weak
130.133.3.130_19.19.19.12.out.average,-0.121692,very-weak
130.161.131.20_19.19.19.21.out.average,0.429287,moderate
130.206.1.5_19.19.19.35.out.average,-0.016122,very-weak
