117.120.2.17_19.19.19.33.out.average, 
147.102.222.211_19.19.19.14.out.average,0.124510,very-weak
149.20.37.36_19.19.19.22.out.average,0.102913,very-weak
153.19.251.225_19.19.19.28.out.average,0.114095,very-weak
155.210.4.101_19.19.19.34.out.average,0.166418,very-weak
162.213.3.248_19.19.19.49.out.average,0.171785,very-weak
163.1.160.163_19.19.19.46.out.average,0.185219,very-weak
163.178.174.25_19.19.19.6.out.average,0.189750,very-weak
185.87.121.190_19.19.19.41.out.average,0.197080,weak
19.19.19.10_194.2.0.36.out.average,0.171345,very-weak
19.19.19.11_212.47.239.32.out.average,0.144247,very-weak
19.19.19.12_130.133.3.130.out.average,0.002839,very-weak
19.19.19.13_130.75.2.22.out.average,0.145779,very-weak
19.19.19.14_147.102.222.211.out.average,0.029903,very-weak
19.19.19.15_137.189.4.14.out.average,0.088726,very-weak
19.19.19.16_193.6.176.62.out.average,0.194422,weak
19.19.19.17_194.105.226.20.out.average,0.155142,very-weak
19.19.19.18_194.116.84.15.out.average,0.132701,very-weak
19.19.19.19_203.178.132.80.out.average,0.211072,weak
19.19.19.1_203.0.178.32.out.average,0.114454,very-weak
19.19.19.20_122.152.116.24.out.average,0.272179,weak
19.19.19.21_130.161.131.20.out.average,0.145941,very-weak
19.19.19.22_149.20.37.36.out.average,0.119875,very-weak
19.19.19.23_202.8.44.105.out.average,0.015496,very-weak
19.19.19.24_58.28.25.150.out.average,0.107988,very-weak
19.19.19.25_202.90.159.172.out.average,0.278416,weak
19.19.19.26_212.191.2.18.out.average,0.215158,weak
19.19.19.27_212.191.2.18.out.average,0.091410,very-weak
19.19.19.28_153.19.251.225.out.average,0.129203,very-weak
19.19.19.29_193.136.164.6.out.average,0.175424,very-weak
19.19.19.2_31.193.177.85.out.average,0.159189,very-weak
19.19.19.30_78.96.7.8.out.average,0.098536,very-weak
19.19.19.31_5.101.158.166.out.average,0.041734,very-weak
19.19.19.32_195.14.50.21.out.average,0.124020,very-weak
19.19.19.33_117.120.2.17.out.average,0.136871,very-weak
19.19.19.34_155.210.4.101.out.average,0.110299,very-weak
19.19.19.35_130.206.1.5.out.average,0.229204,weak
19.19.19.36_213.166.187.92.out.average,0.061678,very-weak
19.19.19.37_130.236.254.50.out.average,0.178656,very-weak
19.19.19.38_140.128.9.18.out.average,0.140353,very-weak
19.19.19.39_140.117.11.7.out.average,0.155105,very-weak
19.19.19.3_62.44.96.38.out.average,0.007767,very-weak
19.19.19.40_202.28.209.254.out.average,0.250014,weak
19.19.19.41_185.87.121.190.out.average,0.111497,very-weak
19.19.19.42_95.173.191.11.out.average,0.149994,very-weak
19.19.19.43_78.154.171.62.out.average,0.279869,weak
19.19.19.44_213.229.119.169.out.average,0.064002,very-weak
19.19.19.45_212.110.161.69.out.average,0.134371,very-weak
19.19.19.46_163.1.160.163.out.average,0.129411,very-weak
19.19.19.47_141.217.0.199.out.average,0.172976,very-weak
19.19.19.48_23.79.234.240.out.average,0.114721,very-weak
19.19.19.49_162.213.3.248.out.average,0.146455,very-weak
19.19.19.4_202.38.97.230.out.average,0.142878,very-weak
19.19.19.5_219.216.128.25.out.average,0.202344,weak
19.19.19.6_163.178.174.25.out.average,0.145491,very-weak
19.19.19.7_192.38.78.162.out.average,0.128871,very-weak
19.19.19.8_130.225.254.116.out.average,0.097201,very-weak
19.19.19.9_193.166.3.3.out.average,0.126891,very-weak
192.38.78.162_19.19.19.7.out.average,0.133471,very-weak
193.136.164.6_19.19.19.29.out.average,0.168943,very-weak
193.166.3.3_19.19.19.9.out.average,0.106471,very-weak
193.6.176.62_19.19.19.16.out.average,0.188151,very-weak
194.105.226.20_19.19.19.17.out.average,0.087491,very-weak
194.116.84.15_19.19.19.18.out.average,0.119834,very-weak
194.2.0.36_19.19.19.10.out.average,0.149775,very-weak
195.14.50.21_19.19.19.32.out.average,0.127306,very-weak
202.28.209.254_19.19.19.40.out.average,0.246303,weak
202.38.97.230_19.19.19.4.out.average,0.147443,very-weak
202.8.44.105_19.19.19.23.out.average,0.047895,very-weak
202.90.159.172_19.19.19.25.out.average,0.231626,weak
203.0.178.32_19.19.19.1.out.average,0.178056,very-weak
203.178.132.80_19.19.19.19.out.average,0.260028,weak
212.110.161.69_19.19.19.45.out.average,0.022885,very-weak
212.191.2.18_19.19.19.26.out.average,0.229959,weak
212.191.2.18_19.19.19.27.out.average,0.185127,very-weak
212.47.239.32_19.19.19.11.out.average,0.128694,very-weak
213.166.187.92_19.19.19.36.out.average,0.006897,very-weak
213.229.119.169_19.19.19.44.out.average,0.092901,very-weak
219.216.128.25_19.19.19.5.out.average,0.108548,very-weak
23.79.234.240_19.19.19.48.out.average,0.079205,very-weak
31.193.177.85_19.19.19.2.out.average,0.115541,very-weak
5.101.158.166_19.19.19.31.out.average,0.102859,very-weak
58.28.25.150_19.19.19.24.out.average,0.190898,weak
62.44.96.38_19.19.19.3.out.average,0.015510,very-weak
78.154.171.62_19.19.19.43.out.average,0.303113,weak
78.96.7.8_19.19.19.30.out.average,0.113561,very-weak
95.173.191.11_19.19.19.42.out.average,0.116812,very-weak
130.133.3.130_19.19.19.12.out.average, 
117.120.2.17_19.19.19.33.out.average,0.216661,weak
122.152.116.24_19.19.19.20.out.average,0.087970,very-weak
130.133.3.130_19.19.19.12.out.average,1.000000,very-strong
130.161.131.20_19.19.19.21.out.average,0.111719,very-weak
130.206.1.5_19.19.19.35.out.average,0.331315,weak
130.225.254.116_19.19.19.8.out.average,0.126686,very-weak
130.236.254.50_19.19.19.37.out.average,0.173294,very-weak
130.75.2.22_19.19.19.13.out.average,0.148850,very-weak
137.189.4.14_19.19.19.15.out.average,0.190787,weak
140.117.11.7_19.19.19.39.out.average,0.161949,very-weak
140.128.9.18_19.19.19.38.out.average,0.262392,weak
141.217.0.199_19.19.19.47.out.average,0.240179,weak
147.102.222.211_19.19.19.14.out.average,0.274489,weak
149.20.37.36_19.19.19.22.out.average,0.176899,very-weak
153.19.251.225_19.19.19.28.out.average,0.297775,weak
155.210.4.101_19.19.19.34.out.average,0.253470,weak
162.213.3.248_19.19.19.49.out.average,0.100215,very-weak
163.1.160.163_19.19.19.46.out.average,0.352539,weak
163.178.174.25_19.19.19.6.out.average,0.115879,very-weak
185.87.121.190_19.19.19.41.out.average,0.060606,very-weak
19.19.19.10_194.2.0.36.out.average,0.163162,very-weak
19.19.19.11_212.47.239.32.out.average,0.164884,very-weak
19.19.19.12_130.133.3.130.out.average,0.589187,moderate
19.19.19.13_130.75.2.22.out.average,0.106879,very-weak
19.19.19.14_147.102.222.211.out.average,0.146837,very-weak
19.19.19.15_137.189.4.14.out.average,0.144020,very-weak
19.19.19.16_193.6.176.62.out.average,0.027244,very-weak
19.19.19.17_194.105.226.20.out.average,0.204908,weak
19.19.19.18_194.116.84.15.out.average,0.175648,very-weak
19.19.19.19_203.178.132.80.out.average,0.318868,weak
19.19.19.1_203.0.178.32.out.average,0.168371,very-weak
19.19.19.20_122.152.116.24.out.average,0.129899,very-weak
19.19.19.21_130.161.131.20.out.average,0.166157,very-weak
19.19.19.22_149.20.37.36.out.average,0.178003,very-weak
19.19.19.23_202.8.44.105.out.average,0.120374,very-weak
19.19.19.24_58.28.25.150.out.average,0.166791,very-weak
19.19.19.25_202.90.159.172.out.average,0.046198,very-weak
19.19.19.26_212.191.2.18.out.average,0.097232,very-weak
19.19.19.27_212.191.2.18.out.average,0.104078,very-weak
19.19.19.28_153.19.251.225.out.average,0.266610,weak
19.19.19.29_193.136.164.6.out.average,0.203596,weak
19.19.19.2_31.193.177.85.out.average,0.195096,weak
19.19.19.30_78.96.7.8.out.average,0.110270,very-weak
19.19.19.31_5.101.158.166.out.average,0.160237,very-weak
19.19.19.32_195.14.50.21.out.average,0.134135,very-weak
19.19.19.33_117.120.2.17.out.average,0.289261,weak
19.19.19.34_155.210.4.101.out.average,0.162658,very-weak
19.19.19.35_130.206.1.5.out.average,0.245526,weak
19.19.19.36_213.166.187.92.out.average,0.203050,weak
19.19.19.37_130.236.254.50.out.average,0.053193,very-weak
19.19.19.38_140.128.9.18.out.average,0.154189,very-weak
19.19.19.39_140.117.11.7.out.average,0.239914,weak
19.19.19.3_62.44.96.38.out.average,0.070139,very-weak
19.19.19.40_202.28.209.254.out.average,0.114792,very-weak
19.19.19.41_185.87.121.190.out.average,0.116728,very-weak
19.19.19.42_95.173.191.11.out.average,0.214435,weak
19.19.19.43_78.154.171.62.out.average,0.153859,very-weak
19.19.19.44_213.229.119.169.out.average,0.077186,very-weak
19.19.19.45_212.110.161.69.out.average,0.226431,weak
19.19.19.46_163.1.160.163.out.average,0.286797,weak
19.19.19.47_141.217.0.199.out.average,0.208459,weak
19.19.19.48_23.79.234.240.out.average,0.169117,very-weak
19.19.19.49_162.213.3.248.out.average,0.171833,very-weak
19.19.19.4_202.38.97.230.out.average,0.174894,very-weak
19.19.19.5_219.216.128.25.out.average,0.131147,very-weak
19.19.19.6_163.178.174.25.out.average,0.149744,very-weak
19.19.19.7_192.38.78.162.out.average,0.111383,very-weak
19.19.19.8_130.225.254.116.out.average,0.200716,weak
19.19.19.9_193.166.3.3.out.average,0.123296,very-weak
192.38.78.162_19.19.19.7.out.average,0.111505,very-weak
193.136.164.6_19.19.19.29.out.average,0.359852,weak
193.166.3.3_19.19.19.9.out.average,0.194819,weak
193.6.176.62_19.19.19.16.out.average,0.149569,very-weak
194.105.226.20_19.19.19.17.out.average,0.194941,weak
194.116.84.15_19.19.19.18.out.average,0.135374,very-weak
194.2.0.36_19.19.19.10.out.average,0.196916,weak
195.14.50.21_19.19.19.32.out.average,0.188559,very-weak
202.28.209.254_19.19.19.40.out.average,0.165641,very-weak
202.38.97.230_19.19.19.4.out.average,0.147462,very-weak
202.8.44.105_19.19.19.23.out.average,0.199009,weak
202.90.159.172_19.19.19.25.out.average,0.027393,very-weak
203.0.178.32_19.19.19.1.out.average,0.126481,very-weak
203.178.132.80_19.19.19.19.out.average,0.330872,weak
212.110.161.69_19.19.19.45.out.average,0.242095,weak
212.191.2.18_19.19.19.26.out.average,0.131332,very-weak
212.191.2.18_19.19.19.27.out.average,0.112643,very-weak
212.47.239.32_19.19.19.11.out.average,0.115408,very-weak
213.166.187.92_19.19.19.36.out.average,0.222839,weak
213.229.119.169_19.19.19.44.out.average,0.205611,weak
219.216.128.25_19.19.19.5.out.average,0.093973,very-weak
23.79.234.240_19.19.19.48.out.average,0.197213,weak
31.193.177.85_19.19.19.2.out.average,0.173372,very-weak
5.101.158.166_19.19.19.31.out.average,0.253985,weak
58.28.25.150_19.19.19.24.out.average,0.163634,very-weak
62.44.96.38_19.19.19.3.out.average,-0.009134,very-weak
78.154.171.62_19.19.19.43.out.average,0.163546,very-weak
78.96.7.8_19.19.19.30.out.average,0.062732,very-weak
95.173.191.11_19.19.19.42.out.average,0.235875,weak
130.161.131.20_19.19.19.21.out.average, 
117.120.2.17_19.19.19.33.out.average,0.288479,weak
122.152.116.24_19.19.19.20.out.average,0.139147,very-weak
130.133.3.130_19.19.19.12.out.average,0.111719,very-weak
130.161.131.20_19.19.19.21.out.average,1.000000,very-strong
130.206.1.5_19.19.19.35.out.average,0.133265,very-weak
130.225.254.116_19.19.19.8.out.average,0.104194,very-weak
130.236.254.50_19.19.19.37.out.average,0.154722,very-weak
130.75.2.22_19.19.19.13.out.average,0.204185,weak
137.189.4.14_19.19.19.15.out.average,0.131438,very-weak
140.117.11.7_19.19.19.39.out.average,0.110854,very-weak
140.128.9.18_19.19.19.38.out.average,0.174587,very-weak
141.217.0.199_19.19.19.47.out.average,0.232605,weak
147.102.222.211_19.19.19.14.out.average,0.255346,weak
149.20.37.36_19.19.19.22.out.average,0.249808,weak
153.19.251.225_19.19.19.28.out.average,0.174257,very-weak
155.210.4.101_19.19.19.34.out.average,0.227544,weak
162.213.3.248_19.19.19.49.out.average,0.110551,very-weak
163.1.160.163_19.19.19.46.out.average,0.245841,weak
163.178.174.25_19.19.19.6.out.average,0.095660,very-weak
185.87.121.190_19.19.19.41.out.average,0.164916,very-weak
19.19.19.10_194.2.0.36.out.average,0.185932,very-weak
19.19.19.11_212.47.239.32.out.average,0.176911,very-weak
19.19.19.12_130.133.3.130.out.average,0.189999,very-weak
19.19.19.13_130.75.2.22.out.average,0.265817,weak
19.19.19.14_147.102.222.211.out.average,0.211237,weak
19.19.19.15_137.189.4.14.out.average,0.112640,very-weak
19.19.19.16_193.6.176.62.out.average,0.159862,very-weak
19.19.19.17_194.105.226.20.out.average,0.140289,very-weak
19.19.19.18_194.116.84.15.out.average,0.187814,very-weak
19.19.19.19_203.178.132.80.out.average,0.210404,weak
19.19.19.1_203.0.178.32.out.average,0.155707,very-weak
19.19.19.20_122.152.116.24.out.average,0.178122,very-weak
19.19.19.21_130.161.131.20.out.average,0.501631,moderate
19.19.19.22_149.20.37.36.out.average,0.277441,weak
19.19.19.23_202.8.44.105.out.average,0.140735,very-weak
19.19.19.24_58.28.25.150.out.average,0.153655,very-weak
19.19.19.25_202.90.159.172.out.average,0.162591,very-weak
19.19.19.26_212.191.2.18.out.average,0.112725,very-weak
19.19.19.27_212.191.2.18.out.average,0.045231,very-weak
19.19.19.28_153.19.251.225.out.average,0.130153,very-weak
19.19.19.29_193.136.164.6.out.average,0.278536,weak
19.19.19.2_31.193.177.85.out.average,0.145225,very-weak
19.19.19.30_78.96.7.8.out.average,0.137157,very-weak
19.19.19.31_5.101.158.166.out.average,0.189657,very-weak
19.19.19.32_195.14.50.21.out.average,0.216162,weak
19.19.19.33_117.120.2.17.out.average,0.237035,weak
19.19.19.34_155.210.4.101.out.average,0.214248,weak
19.19.19.35_130.206.1.5.out.average,0.232268,weak
19.19.19.36_213.166.187.92.out.average,0.227049,weak
19.19.19.37_130.236.254.50.out.average,0.163738,very-weak
19.19.19.38_140.128.9.18.out.average,0.137872,very-weak
19.19.19.39_140.117.11.7.out.average,0.072203,very-weak
19.19.19.3_62.44.96.38.out.average,0.106554,very-weak
19.19.19.40_202.28.209.254.out.average,0.172489,very-weak
19.19.19.41_185.87.121.190.out.average,0.218561,weak
19.19.19.42_95.173.191.11.out.average,0.178282,very-weak
19.19.19.43_78.154.171.62.out.average,0.179398,very-weak
19.19.19.44_213.229.119.169.out.average,0.135763,very-weak
19.19.19.45_212.110.161.69.out.average,0.172201,very-weak
19.19.19.46_163.1.160.163.out.average,0.253977,weak
19.19.19.47_141.217.0.199.out.average,0.165587,very-weak
19.19.19.48_23.79.234.240.out.average,0.194618,weak
19.19.19.49_162.213.3.248.out.average,0.190052,weak
19.19.19.4_202.38.97.230.out.average,0.228925,weak
19.19.19.5_219.216.128.25.out.average,0.205435,weak
19.19.19.6_163.178.174.25.out.average,0.134500,very-weak
19.19.19.7_192.38.78.162.out.average,0.130796,very-weak
19.19.19.8_130.225.254.116.out.average,0.233991,weak
19.19.19.9_193.166.3.3.out.average,0.122614,very-weak
192.38.78.162_19.19.19.7.out.average,0.178764,very-weak
193.136.164.6_19.19.19.29.out.average,0.206330,weak
193.166.3.3_19.19.19.9.out.average,0.186689,very-weak
193.6.176.62_19.19.19.16.out.average,0.178613,very-weak
194.105.226.20_19.19.19.17.out.average,0.088510,very-weak
194.116.84.15_19.19.19.18.out.average,0.141682,very-weak
194.2.0.36_19.19.19.10.out.average,0.147394,very-weak
195.14.50.21_19.19.19.32.out.average,0.211158,weak
202.28.209.254_19.19.19.40.out.average,0.168060,very-weak
202.38.97.230_19.19.19.4.out.average,0.124648,very-weak
202.8.44.105_19.19.19.23.out.average,0.050946,very-weak
202.90.159.172_19.19.19.25.out.average,0.123570,very-weak
203.0.178.32_19.19.19.1.out.average,0.139066,very-weak
203.178.132.80_19.19.19.19.out.average,0.235473,weak
212.110.161.69_19.19.19.45.out.average,0.104429,very-weak
212.191.2.18_19.19.19.26.out.average,0.121166,very-weak
212.191.2.18_19.19.19.27.out.average,0.133129,very-weak
212.47.239.32_19.19.19.11.out.average,0.147762,very-weak
213.166.187.92_19.19.19.36.out.average,0.136547,very-weak
213.229.119.169_19.19.19.44.out.average,0.136782,very-weak
219.216.128.25_19.19.19.5.out.average,0.167820,very-weak
23.79.234.240_19.19.19.48.out.average,0.138727,very-weak
31.193.177.85_19.19.19.2.out.average,0.140392,very-weak
5.101.158.166_19.19.19.31.out.average,0.236342,weak
58.28.25.150_19.19.19.24.out.average,0.223708,weak
62.44.96.38_19.19.19.3.out.average,0.114321,very-weak
78.154.171.62_19.19.19.43.out.average,0.173756,very-weak
78.96.7.8_19.19.19.30.out.average,0.086576,very-weak
95.173.191.11_19.19.19.42.out.average,0.167685,very-weak
130.206.1.5_19.19.19.35.out.average, 
117.120.2.17_19.19.19.33.out.average,0.254052,weak
122.152.116.24_19.19.19.20.out.average,0.161750,very-weak
130.133.3.130_19.19.19.12.out.average,0.331143,weak
130.161.131.20_19.19.19.21.out.average,0.133444,very-weak
130.206.1.5_19.19.19.35.out.average,0.999991,very-strong
130.225.254.116_19.19.19.8.out.average,0.186355,very-weak
130.236.254.50_19.19.19.37.out.average,0.148751,very-weak
130.75.2.22_19.19.19.13.out.average,0.204598,weak
137.189.4.14_19.19.19.15.out.average,0.183785,very-weak
140.117.11.7_19.19.19.39.out.average,0.120298,very-weak
140.128.9.18_19.19.19.38.out.average,0.322819,weak
141.217.0.199_19.19.19.47.out.average,0.277650,weak
147.102.222.211_19.19.19.14.out.average,0.233347,weak
149.20.37.36_19.19.19.22.out.average,0.201158,weak
153.19.251.225_19.19.19.28.out.average,0.314779,weak
155.210.4.101_19.19.19.34.out.average,0.219587,weak
162.213.3.248_19.19.19.49.out.average,0.183371,very-weak
163.1.160.163_19.19.19.46.out.average,0.317814,weak
163.178.174.25_19.19.19.6.out.average,0.201997,weak
185.87.121.190_19.19.19.41.out.average,0.145453,very-weak
19.19.19.10_194.2.0.36.out.average,0.156997,very-weak
19.19.19.11_212.47.239.32.out.average,0.193989,weak
19.19.19.12_130.133.3.130.out.average,0.250784,weak
19.19.19.13_130.75.2.22.out.average,0.154958,very-weak
19.19.19.14_147.102.222.211.out.average,0.189327,very-weak
19.19.19.15_137.189.4.14.out.average,0.170366,very-weak
19.19.19.16_193.6.176.62.out.average,0.061824,very-weak
19.19.19.17_194.105.226.20.out.average,0.162610,very-weak
19.19.19.18_194.116.84.15.out.average,0.284596,weak
19.19.19.19_203.178.132.80.out.average,0.297456,weak
19.19.19.1_203.0.178.32.out.average,0.168624,very-weak
19.19.19.20_122.152.116.24.out.average,0.090528,very-weak
19.19.19.21_130.161.131.20.out.average,0.145926,very-weak
19.19.19.22_149.20.37.36.out.average,0.258584,weak
19.19.19.23_202.8.44.105.out.average,0.140666,very-weak
19.19.19.24_58.28.25.150.out.average,0.178790,very-weak
19.19.19.25_202.90.159.172.out.average,0.158882,very-weak
19.19.19.26_212.191.2.18.out.average,0.070182,very-weak
19.19.19.27_212.191.2.18.out.average,0.100333,very-weak
19.19.19.28_153.19.251.225.out.average,0.248876,weak
19.19.19.29_193.136.164.6.out.average,0.296993,weak
19.19.19.2_31.193.177.85.out.average,0.255437,weak
19.19.19.30_78.96.7.8.out.average,0.196442,weak
19.19.19.31_5.101.158.166.out.average,0.234007,weak
19.19.19.32_195.14.50.21.out.average,0.175370,very-weak
19.19.19.33_117.120.2.17.out.average,0.280720,weak
19.19.19.34_155.210.4.101.out.average,0.161471,very-weak
19.19.19.35_130.206.1.5.out.average,0.336517,weak
19.19.19.36_213.166.187.92.out.average,0.220207,weak
19.19.19.37_130.236.254.50.out.average,0.112310,very-weak
19.19.19.38_140.128.9.18.out.average,0.298488,weak
19.19.19.39_140.117.11.7.out.average,0.184041,very-weak
19.19.19.3_62.44.96.38.out.average,0.130359,very-weak
19.19.19.40_202.28.209.254.out.average,0.160939,very-weak
19.19.19.41_185.87.121.190.out.average,0.118668,very-weak
19.19.19.42_95.173.191.11.out.average,0.226424,weak
19.19.19.43_78.154.171.62.out.average,0.205270,weak
19.19.19.44_213.229.119.169.out.average,0.133309,very-weak
19.19.19.45_212.110.161.69.out.average,0.296802,weak
19.19.19.46_163.1.160.163.out.average,0.267027,weak
19.19.19.47_141.217.0.199.out.average,0.278279,weak
19.19.19.48_23.79.234.240.out.average,0.254477,weak
19.19.19.49_162.213.3.248.out.average,0.196427,weak
19.19.19.4_202.38.97.230.out.average,0.251808,weak
19.19.19.5_219.216.128.25.out.average,0.111026,very-weak
19.19.19.6_163.178.174.25.out.average,0.224320,weak
19.19.19.7_192.38.78.162.out.average,0.197046,weak
19.19.19.8_130.225.254.116.out.average,0.166081,very-weak
19.19.19.9_193.166.3.3.out.average,0.249952,weak
192.38.78.162_19.19.19.7.out.average,0.195564,weak
193.136.164.6_19.19.19.29.out.average,0.340349,weak
193.166.3.3_19.19.19.9.out.average,0.167173,very-weak
193.6.176.62_19.19.19.16.out.average,0.120455,very-weak
194.105.226.20_19.19.19.17.out.average,0.175939,very-weak
194.116.84.15_19.19.19.18.out.average,0.227272,weak
194.2.0.36_19.19.19.10.out.average,0.217899,weak
195.14.50.21_19.19.19.32.out.average,0.198014,weak
202.28.209.254_19.19.19.40.out.average,0.176417,very-weak
202.38.97.230_19.19.19.4.out.average,0.299917,weak
202.8.44.105_19.19.19.23.out.average,0.156176,very-weak
202.90.159.172_19.19.19.25.out.average,0.235510,weak
203.0.178.32_19.19.19.1.out.average,0.144592,very-weak
203.178.132.80_19.19.19.19.out.average,0.332126,weak
