117.120.2.17_19.19.19.33.out.average, 
78.154.171.62_19.19.19.43.out.average,0.278882,weak
78.96.7.8_19.19.19.30.out.average,0.013204,very-weak
95.173.191.11_19.19.19.42.out.average,0.106372,very-weak
122.152.116.24_19.19.19.20.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.018269,very-weak
122.152.116.24_19.19.19.20.out.average,0.993502,very-strong
130.133.3.130_19.19.19.12.out.average,-0.171949,very-weak
130.161.131.20_19.19.19.21.out.average,-0.071357,very-weak
130.206.1.5_19.19.19.35.out.average,0.020683,very-weak
130.225.254.116_19.19.19.8.out.average,-0.021111,very-weak
130.236.254.50_19.19.19.37.out.average,0.069739,very-weak
130.75.2.22_19.19.19.13.out.average,-0.074548,very-weak
137.189.4.14_19.19.19.15.out.average,0.044741,very-weak
140.117.11.7_19.19.19.39.out.average,0.064072,very-weak
140.128.9.18_19.19.19.38.out.average,0.212986,weak
141.217.0.199_19.19.19.47.out.average,-0.018089,very-weak
147.102.222.211_19.19.19.14.out.average,0.203317,weak
149.20.37.36_19.19.19.22.out.average,0.055497,very-weak
153.19.251.225_19.19.19.28.out.average,-0.060429,very-weak
155.210.4.101_19.19.19.34.out.average,-0.033576,very-weak
162.213.3.248_19.19.19.49.out.average,-0.052497,very-weak
163.1.160.163_19.19.19.46.out.average,0.132899,very-weak
163.178.174.25_19.19.19.6.out.average,-0.143058,very-weak
185.87.121.190_19.19.19.41.out.average,0.015519,very-weak
192.38.78.162_19.19.19.7.out.average,0.191820,weak
193.136.164.6_19.19.19.29.out.average,-0.025272,very-weak
193.166.3.3_19.19.19.9.out.average,0.262303,weak
193.6.176.62_19.19.19.16.out.average,-0.077536,very-weak
194.105.226.20_19.19.19.17.out.average,0.020708,very-weak
194.116.84.15_19.19.19.18.out.average,0.158883,very-weak
194.2.0.36_19.19.19.10.out.average,-0.028344,very-weak
195.14.50.21_19.19.19.32.out.average,0.325668,weak
202.28.209.254_19.19.19.40.out.average,-0.049653,very-weak
202.38.97.230_19.19.19.4.out.average,0.131214,very-weak
202.8.44.105_19.19.19.23.out.average,0.050684,very-weak
202.90.159.172_19.19.19.25.out.average,-0.091757,very-weak
203.0.178.32_19.19.19.1.out.average,0.502365,moderate
203.178.132.80_19.19.19.19.out.average,0.205967,weak
212.110.161.69_19.19.19.45.out.average,-0.089926,very-weak
212.191.2.18_19.19.19.26.out.average,0.031701,very-weak
212.191.2.18_19.19.19.27.out.average,0.208142,weak
212.47.239.32_19.19.19.11.out.average,-0.172923,very-weak
213.166.187.92_19.19.19.36.out.average,-0.114287,very-weak
213.229.119.169_19.19.19.44.out.average,-0.145041,very-weak
219.216.128.25_19.19.19.5.out.average,-0.113019,very-weak
23.79.234.240_19.19.19.48.out.average,0.086784,very-weak
31.193.177.85_19.19.19.2.out.average,0.129930,very-weak
5.101.158.166_19.19.19.31.out.average,-0.027293,very-weak
58.28.25.150_19.19.19.24.out.average,0.175640,very-weak
62.44.96.38_19.19.19.3.out.average,-0.080936,very-weak
78.154.171.62_19.19.19.43.out.average,0.210883,weak
78.96.7.8_19.19.19.30.out.average,-0.075102,very-weak
95.173.191.11_19.19.19.42.out.average,-0.032361,very-weak
130.133.3.130_19.19.19.12.out.average, 
117.120.2.17_19.19.19.33.out.average,0.154515,very-weak
122.152.116.24_19.19.19.20.out.average,-0.170166,very-weak
130.133.3.130_19.19.19.12.out.average,0.996184,very-strong
130.161.131.20_19.19.19.21.out.average,-0.008209,very-weak
130.206.1.5_19.19.19.35.out.average,0.451152,moderate
130.225.254.116_19.19.19.8.out.average,0.577949,moderate
130.236.254.50_19.19.19.37.out.average,0.104467,very-weak
130.75.2.22_19.19.19.13.out.average,0.532313,moderate
137.189.4.14_19.19.19.15.out.average,-0.097084,very-weak
140.117.11.7_19.19.19.39.out.average,0.421952,moderate
140.128.9.18_19.19.19.38.out.average,-0.070143,very-weak
141.217.0.199_19.19.19.47.out.average,0.029899,very-weak
147.102.222.211_19.19.19.14.out.average,0.082880,very-weak
149.20.37.36_19.19.19.22.out.average,-0.139702,very-weak
153.19.251.225_19.19.19.28.out.average,-0.141032,very-weak
155.210.4.101_19.19.19.34.out.average,0.517865,moderate
162.213.3.248_19.19.19.49.out.average,-0.042743,very-weak
163.1.160.163_19.19.19.46.out.average,-0.051922,very-weak
163.178.174.25_19.19.19.6.out.average,0.643435,strong
185.87.121.190_19.19.19.41.out.average,0.010558,very-weak
192.38.78.162_19.19.19.7.out.average,0.379025,weak
193.136.164.6_19.19.19.29.out.average,-0.106788,very-weak
193.166.3.3_19.19.19.9.out.average,0.090252,very-weak
193.6.176.62_19.19.19.16.out.average,-0.056955,very-weak
194.105.226.20_19.19.19.17.out.average,-0.115507,very-weak
194.116.84.15_19.19.19.18.out.average,-0.018545,very-weak
194.2.0.36_19.19.19.10.out.average,-0.115844,very-weak
195.14.50.21_19.19.19.32.out.average,-0.007940,very-weak
202.28.209.254_19.19.19.40.out.average,0.073456,very-weak
202.38.97.230_19.19.19.4.out.average,-0.086534,very-weak
202.8.44.105_19.19.19.23.out.average,-0.078579,very-weak
202.90.159.172_19.19.19.25.out.average,-0.033641,very-weak
203.0.178.32_19.19.19.1.out.average,-0.082620,very-weak
203.178.132.80_19.19.19.19.out.average,-0.041467,very-weak
212.110.161.69_19.19.19.45.out.average,0.465257,moderate
212.191.2.18_19.19.19.26.out.average,-0.122599,very-weak
212.191.2.18_19.19.19.27.out.average,0.184908,very-weak
212.47.239.32_19.19.19.11.out.average,0.599613,strong
213.166.187.92_19.19.19.36.out.average,-0.024855,very-weak
213.229.119.169_19.19.19.44.out.average,0.561052,moderate
219.216.128.25_19.19.19.5.out.average,0.014173,very-weak
23.79.234.240_19.19.19.48.out.average,-0.112348,very-weak
31.193.177.85_19.19.19.2.out.average,-0.097183,very-weak
5.101.158.166_19.19.19.31.out.average,-0.039470,very-weak
58.28.25.150_19.19.19.24.out.average,-0.075155,very-weak
62.44.96.38_19.19.19.3.out.average,0.463369,moderate
78.154.171.62_19.19.19.43.out.average,0.289020,weak
78.96.7.8_19.19.19.30.out.average,0.517268,moderate
95.173.191.11_19.19.19.42.out.average,0.599454,strong
130.161.131.20_19.19.19.21.out.average, 
117.120.2.17_19.19.19.33.out.average,0.168701,very-weak
122.152.116.24_19.19.19.20.out.average,-0.078264,very-weak
130.133.3.130_19.19.19.12.out.average,-0.013428,very-weak
130.161.131.20_19.19.19.21.out.average,0.996012,very-strong
130.206.1.5_19.19.19.35.out.average,-0.111013,very-weak
130.225.254.116_19.19.19.8.out.average,0.186637,very-weak
130.236.254.50_19.19.19.37.out.average,0.158527,very-weak
130.75.2.22_19.19.19.13.out.average,-0.006735,very-weak
137.189.4.14_19.19.19.15.out.average,-0.116900,very-weak
140.117.11.7_19.19.19.39.out.average,0.210924,weak
140.128.9.18_19.19.19.38.out.average,0.192114,weak
141.217.0.199_19.19.19.47.out.average,0.222801,weak
147.102.222.211_19.19.19.14.out.average,0.061554,very-weak
149.20.37.36_19.19.19.22.out.average,0.624077,strong
153.19.251.225_19.19.19.28.out.average,0.526350,moderate
155.210.4.101_19.19.19.34.out.average,0.118989,very-weak
162.213.3.248_19.19.19.49.out.average,0.575474,moderate
163.1.160.163_19.19.19.46.out.average,0.588772,moderate
163.178.174.25_19.19.19.6.out.average,0.041186,very-weak
185.87.121.190_19.19.19.41.out.average,0.380576,weak
192.38.78.162_19.19.19.7.out.average,-0.082149,very-weak
193.136.164.6_19.19.19.29.out.average,0.070793,very-weak
193.166.3.3_19.19.19.9.out.average,0.088500,very-weak
193.6.176.62_19.19.19.16.out.average,0.178595,very-weak
194.105.226.20_19.19.19.17.out.average,0.096243,very-weak
194.116.84.15_19.19.19.18.out.average,-0.032675,very-weak
194.2.0.36_19.19.19.10.out.average,0.107011,very-weak
195.14.50.21_19.19.19.32.out.average,0.059468,very-weak
202.28.209.254_19.19.19.40.out.average,0.261977,weak
202.38.97.230_19.19.19.4.out.average,0.193096,weak
202.8.44.105_19.19.19.23.out.average,0.333735,weak
202.90.159.172_19.19.19.25.out.average,0.015250,very-weak
203.0.178.32_19.19.19.1.out.average,-0.076380,very-weak
203.178.132.80_19.19.19.19.out.average,0.149230,very-weak
212.110.161.69_19.19.19.45.out.average,0.154270,very-weak
212.191.2.18_19.19.19.26.out.average,0.661222,strong
212.191.2.18_19.19.19.27.out.average,0.066404,very-weak
212.47.239.32_19.19.19.11.out.average,0.128792,very-weak
213.166.187.92_19.19.19.36.out.average,0.039132,very-weak
213.229.119.169_19.19.19.44.out.average,0.111991,very-weak
219.216.128.25_19.19.19.5.out.average,0.053355,very-weak
23.79.234.240_19.19.19.48.out.average,-0.057387,very-weak
31.193.177.85_19.19.19.2.out.average,0.551551,moderate
5.101.158.166_19.19.19.31.out.average,0.589858,moderate
58.28.25.150_19.19.19.24.out.average,0.400852,moderate
62.44.96.38_19.19.19.3.out.average,0.252410,weak
78.154.171.62_19.19.19.43.out.average,-0.133344,very-weak
78.96.7.8_19.19.19.30.out.average,0.129095,very-weak
95.173.191.11_19.19.19.42.out.average,-0.042037,very-weak
130.206.1.5_19.19.19.35.out.average, 
117.120.2.17_19.19.19.33.out.average,0.273873,weak
122.152.116.24_19.19.19.20.out.average,0.025996,very-weak
130.133.3.130_19.19.19.12.out.average,0.448966,moderate
130.161.131.20_19.19.19.21.out.average,-0.115301,very-weak
130.206.1.5_19.19.19.35.out.average,0.994756,very-strong
130.225.254.116_19.19.19.8.out.average,0.465449,moderate
130.236.254.50_19.19.19.37.out.average,0.223336,weak
130.75.2.22_19.19.19.13.out.average,0.381645,weak
137.189.4.14_19.19.19.15.out.average,-0.168932,very-weak
140.117.11.7_19.19.19.39.out.average,0.317261,weak
140.128.9.18_19.19.19.38.out.average,0.080205,very-weak
141.217.0.199_19.19.19.47.out.average,0.160845,very-weak
147.102.222.211_19.19.19.14.out.average,0.107260,very-weak
149.20.37.36_19.19.19.22.out.average,-0.080942,very-weak
153.19.251.225_19.19.19.28.out.average,-0.053957,very-weak
155.210.4.101_19.19.19.34.out.average,0.314258,weak
162.213.3.248_19.19.19.49.out.average,-0.027374,very-weak
163.1.160.163_19.19.19.46.out.average,0.071580,very-weak
163.178.174.25_19.19.19.6.out.average,0.517064,moderate
185.87.121.190_19.19.19.41.out.average,0.027467,very-weak
192.38.78.162_19.19.19.7.out.average,0.246889,weak
193.136.164.6_19.19.19.29.out.average,-0.096271,very-weak
193.166.3.3_19.19.19.9.out.average,0.033675,very-weak
193.6.176.62_19.19.19.16.out.average,-0.147758,very-weak
194.105.226.20_19.19.19.17.out.average,-0.133141,very-weak
194.116.84.15_19.19.19.18.out.average,0.107843,very-weak
194.2.0.36_19.19.19.10.out.average,-0.056883,very-weak
195.14.50.21_19.19.19.32.out.average,-0.050177,very-weak
202.28.209.254_19.19.19.40.out.average,0.165404,very-weak
202.38.97.230_19.19.19.4.out.average,0.052343,very-weak
202.8.44.105_19.19.19.23.out.average,0.055092,very-weak
202.90.159.172_19.19.19.25.out.average,-0.046621,very-weak
203.0.178.32_19.19.19.1.out.average,0.102006,very-weak
203.178.132.80_19.19.19.19.out.average,-0.008166,very-weak
212.110.161.69_19.19.19.45.out.average,0.404551,moderate
212.191.2.18_19.19.19.26.out.average,-0.136279,very-weak
212.191.2.18_19.19.19.27.out.average,0.063427,very-weak
212.47.239.32_19.19.19.11.out.average,0.443990,moderate
213.166.187.92_19.19.19.36.out.average,-0.066189,very-weak
213.229.119.169_19.19.19.44.out.average,0.364823,weak
219.216.128.25_19.19.19.5.out.average,-0.115970,very-weak
23.79.234.240_19.19.19.48.out.average,0.170736,very-weak
31.193.177.85_19.19.19.2.out.average,-0.059334,very-weak
5.101.158.166_19.19.19.31.out.average,-0.002350,very-weak
58.28.25.150_19.19.19.24.out.average,0.233543,weak
62.44.96.38_19.19.19.3.out.average,0.313723,weak
78.154.171.62_19.19.19.43.out.average,0.398940,moderate
78.96.7.8_19.19.19.30.out.average,0.308474,weak
95.173.191.11_19.19.19.42.out.average,0.412402,moderate
130.225.254.116_19.19.19.8.out.average, 
117.120.2.17_19.19.19.33.out.average,0.088191,very-weak
122.152.116.24_19.19.19.20.out.average,-0.024786,very-weak
130.133.3.130_19.19.19.12.out.average,0.589382,moderate
130.161.131.20_19.19.19.21.out.average,0.191263,weak
130.206.1.5_19.19.19.35.out.average,0.467292,moderate
130.225.254.116_19.19.19.8.out.average,0.996040,very-strong
130.236.254.50_19.19.19.37.out.average,0.100286,very-weak
130.75.2.22_19.19.19.13.out.average,0.584979,moderate
137.189.4.14_19.19.19.15.out.average,-0.037893,very-weak
140.117.11.7_19.19.19.39.out.average,0.405247,moderate
140.128.9.18_19.19.19.38.out.average,-0.095548,very-weak
141.217.0.199_19.19.19.47.out.average,0.014600,very-weak
147.102.222.211_19.19.19.14.out.average,0.168024,very-weak
149.20.37.36_19.19.19.22.out.average,0.112429,very-weak
153.19.251.225_19.19.19.28.out.average,0.022855,very-weak
155.210.4.101_19.19.19.34.out.average,0.436888,moderate
162.213.3.248_19.19.19.49.out.average,0.001244,very-weak
163.1.160.163_19.19.19.46.out.average,0.097523,very-weak
163.178.174.25_19.19.19.6.out.average,0.539134,moderate
185.87.121.190_19.19.19.41.out.average,0.038720,very-weak
192.38.78.162_19.19.19.7.out.average,0.265308,weak
193.136.164.6_19.19.19.29.out.average,0.004374,very-weak
193.166.3.3_19.19.19.9.out.average,0.262235,weak
193.6.176.62_19.19.19.16.out.average,-0.056502,very-weak
194.105.226.20_19.19.19.17.out.average,-0.150623,very-weak
194.116.84.15_19.19.19.18.out.average,0.026683,very-weak
194.2.0.36_19.19.19.10.out.average,-0.044438,very-weak
195.14.50.21_19.19.19.32.out.average,0.252810,weak
202.28.209.254_19.19.19.40.out.average,0.060406,very-weak
202.38.97.230_19.19.19.4.out.average,-0.081756,very-weak
202.8.44.105_19.19.19.23.out.average,-0.107135,very-weak
202.90.159.172_19.19.19.25.out.average,0.024038,very-weak
203.0.178.32_19.19.19.1.out.average,-0.107428,very-weak
203.178.132.80_19.19.19.19.out.average,-0.016894,very-weak
212.110.161.69_19.19.19.45.out.average,0.303808,weak
212.191.2.18_19.19.19.26.out.average,0.047399,very-weak
212.191.2.18_19.19.19.27.out.average,0.346478,weak
212.47.239.32_19.19.19.11.out.average,0.528129,moderate
213.166.187.92_19.19.19.36.out.average,-0.031036,very-weak
213.229.119.169_19.19.19.44.out.average,0.606537,strong
219.216.128.25_19.19.19.5.out.average,-0.044777,very-weak
23.79.234.240_19.19.19.48.out.average,-0.100009,very-weak
31.193.177.85_19.19.19.2.out.average,-0.016335,very-weak
5.101.158.166_19.19.19.31.out.average,0.099405,very-weak
58.28.25.150_19.19.19.24.out.average,0.121037,very-weak
62.44.96.38_19.19.19.3.out.average,0.544083,moderate
78.154.171.62_19.19.19.43.out.average,0.094618,very-weak
78.96.7.8_19.19.19.30.out.average,0.417750,moderate
95.173.191.11_19.19.19.42.out.average,0.487677,moderate
130.236.254.50_19.19.19.37.out.average, 
117.120.2.17_19.19.19.33.out.average,0.353073,weak
122.152.116.24_19.19.19.20.out.average,0.055772,very-weak
130.133.3.130_19.19.19.12.out.average,0.106648,very-weak
130.161.131.20_19.19.19.21.out.average,0.165102,very-weak
130.206.1.5_19.19.19.35.out.average,0.238065,weak
130.225.254.116_19.19.19.8.out.average,0.100362,very-weak
130.236.254.50_19.19.19.37.out.average,0.993663,very-strong
130.75.2.22_19.19.19.13.out.average,-0.012768,very-weak
137.189.4.14_19.19.19.15.out.average,-0.128281,very-weak
140.117.11.7_19.19.19.39.out.average,0.253533,weak
140.128.9.18_19.19.19.38.out.average,0.355113,weak
141.217.0.199_19.19.19.47.out.average,0.363867,weak
147.102.222.211_19.19.19.14.out.average,0.175818,very-weak
149.20.37.36_19.19.19.22.out.average,0.256816,weak
153.19.251.225_19.19.19.28.out.average,0.208747,weak
155.210.4.101_19.19.19.34.out.average,-0.003892,very-weak
162.213.3.248_19.19.19.49.out.average,0.301238,weak
163.1.160.163_19.19.19.46.out.average,0.287403,weak
163.178.174.25_19.19.19.6.out.average,0.106765,very-weak
185.87.121.190_19.19.19.41.out.average,0.326215,weak
192.38.78.162_19.19.19.7.out.average,0.040775,very-weak
193.136.164.6_19.19.19.29.out.average,0.120683,very-weak
193.166.3.3_19.19.19.9.out.average,-0.024284,very-weak
193.6.176.62_19.19.19.16.out.average,0.076540,very-weak
194.105.226.20_19.19.19.17.out.average,0.042208,very-weak
194.116.84.15_19.19.19.18.out.average,-0.035403,very-weak
194.2.0.36_19.19.19.10.out.average,-0.052001,very-weak
195.14.50.21_19.19.19.32.out.average,-0.100053,very-weak
202.28.209.254_19.19.19.40.out.average,0.329886,weak
202.38.97.230_19.19.19.4.out.average,0.233141,weak
202.8.44.105_19.19.19.23.out.average,0.450229,moderate
202.90.159.172_19.19.19.25.out.average,0.026059,very-weak
203.0.178.32_19.19.19.1.out.average,0.181015,very-weak
203.178.132.80_19.19.19.19.out.average,0.053309,very-weak
212.110.161.69_19.19.19.45.out.average,0.246780,weak
212.191.2.18_19.19.19.26.out.average,0.253916,weak
212.191.2.18_19.19.19.27.out.average,-0.089289,very-weak
212.47.239.32_19.19.19.11.out.average,0.009695,very-weak
213.166.187.92_19.19.19.36.out.average,0.049620,very-weak
213.229.119.169_19.19.19.44.out.average,0.002621,very-weak
219.216.128.25_19.19.19.5.out.average,0.006166,very-weak
23.79.234.240_19.19.19.48.out.average,0.353084,weak
31.193.177.85_19.19.19.2.out.average,0.162628,very-weak
5.101.158.166_19.19.19.31.out.average,0.160494,very-weak
58.28.25.150_19.19.19.24.out.average,0.477353,moderate
62.44.96.38_19.19.19.3.out.average,0.063079,very-weak
78.154.171.62_19.19.19.43.out.average,0.360655,weak
78.96.7.8_19.19.19.30.out.average,0.191130,weak
95.173.191.11_19.19.19.42.out.average,0.092847,very-weak
130.75.2.22_19.19.19.13.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.035309,very-weak
122.152.116.24_19.19.19.20.out.average,-0.066523,very-weak
130.133.3.130_19.19.19.12.out.average,0.527481,moderate
130.161.131.20_19.19.19.21.out.average,0.001014,very-weak
130.206.1.5_19.19.19.35.out.average,0.368576,weak
130.225.254.116_19.19.19.8.out.average,0.585994,moderate
130.236.254.50_19.19.19.37.out.average,-0.003840,very-weak
130.75.2.22_19.19.19.13.out.average,0.996392,very-strong
137.189.4.14_19.19.19.15.out.average,0.046539,very-weak
140.117.11.7_19.19.19.39.out.average,0.366737,weak
140.128.9.18_19.19.19.38.out.average,-0.129373,very-weak
141.217.0.199_19.19.19.47.out.average,0.009219,very-weak
147.102.222.211_19.19.19.14.out.average,0.178404,very-weak
149.20.37.36_19.19.19.22.out.average,-0.130937,very-weak
153.19.251.225_19.19.19.28.out.average,-0.075628,very-weak
155.210.4.101_19.19.19.34.out.average,0.438218,moderate
162.213.3.248_19.19.19.49.out.average,-0.027371,very-weak
163.1.160.163_19.19.19.46.out.average,-0.044631,very-weak
163.178.174.25_19.19.19.6.out.average,0.522380,moderate
185.87.121.190_19.19.19.41.out.average,0.020076,very-weak
192.38.78.162_19.19.19.7.out.average,0.252689,weak
193.136.164.6_19.19.19.29.out.average,-0.059908,very-weak
193.166.3.3_19.19.19.9.out.average,0.234886,weak
193.6.176.62_19.19.19.16.out.average,-0.091673,very-weak
194.105.226.20_19.19.19.17.out.average,-0.154501,very-weak
194.116.84.15_19.19.19.18.out.average,0.042821,very-weak
194.2.0.36_19.19.19.10.out.average,-0.114677,very-weak
195.14.50.21_19.19.19.32.out.average,0.189649,very-weak
202.28.209.254_19.19.19.40.out.average,0.109853,very-weak
202.38.97.230_19.19.19.4.out.average,-0.097792,very-weak
202.8.44.105_19.19.19.23.out.average,-0.181338,very-weak
202.90.159.172_19.19.19.25.out.average,-0.106347,very-weak
203.0.178.32_19.19.19.1.out.average,-0.216276,weak
203.178.132.80_19.19.19.19.out.average,0.008743,very-weak
212.110.161.69_19.19.19.45.out.average,0.252785,weak
212.191.2.18_19.19.19.26.out.average,-0.155674,very-weak
212.191.2.18_19.19.19.27.out.average,0.365689,weak
212.47.239.32_19.19.19.11.out.average,0.553687,moderate
213.166.187.92_19.19.19.36.out.average,0.001842,very-weak
213.229.119.169_19.19.19.44.out.average,0.611540,strong
219.216.128.25_19.19.19.5.out.average,-0.026836,very-weak
23.79.234.240_19.19.19.48.out.average,-0.179128,very-weak
31.193.177.85_19.19.19.2.out.average,-0.171845,very-weak
5.101.158.166_19.19.19.31.out.average,-0.107420,very-weak
58.28.25.150_19.19.19.24.out.average,-0.149213,very-weak
62.44.96.38_19.19.19.3.out.average,0.521688,moderate
78.154.171.62_19.19.19.43.out.average,0.147346,very-weak
78.96.7.8_19.19.19.30.out.average,0.356947,weak
95.173.191.11_19.19.19.42.out.average,0.414541,moderate
137.189.4.14_19.19.19.15.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.193018,weak
122.152.116.24_19.19.19.20.out.average,0.044876,very-weak
130.133.3.130_19.19.19.12.out.average,-0.087522,very-weak
130.161.131.20_19.19.19.21.out.average,-0.117316,very-weak
130.206.1.5_19.19.19.35.out.average,-0.176383,very-weak
130.225.254.116_19.19.19.8.out.average,-0.029350,very-weak
130.236.254.50_19.19.19.37.out.average,-0.139396,very-weak
130.75.2.22_19.19.19.13.out.average,0.038451,very-weak
137.189.4.14_19.19.19.15.out.average,0.995453,very-strong
140.117.11.7_19.19.19.39.out.average,-0.174342,very-weak
140.128.9.18_19.19.19.38.out.average,-0.072256,very-weak
141.217.0.199_19.19.19.47.out.average,-0.151183,very-weak
147.102.222.211_19.19.19.14.out.average,0.113979,very-weak
149.20.37.36_19.19.19.22.out.average,0.048938,very-weak
153.19.251.225_19.19.19.28.out.average,0.019027,very-weak
155.210.4.101_19.19.19.34.out.average,-0.129561,very-weak
162.213.3.248_19.19.19.49.out.average,-0.052363,very-weak
163.1.160.163_19.19.19.46.out.average,-0.107509,very-weak
163.178.174.25_19.19.19.6.out.average,-0.067081,very-weak
185.87.121.190_19.19.19.41.out.average,-0.015531,very-weak
192.38.78.162_19.19.19.7.out.average,-0.119687,very-weak
193.136.164.6_19.19.19.29.out.average,0.409865,moderate
193.166.3.3_19.19.19.9.out.average,0.089994,very-weak
193.6.176.62_19.19.19.16.out.average,0.280929,weak
194.105.226.20_19.19.19.17.out.average,0.400977,moderate
194.116.84.15_19.19.19.18.out.average,0.185129,very-weak
194.2.0.36_19.19.19.10.out.average,-0.032935,very-weak
195.14.50.21_19.19.19.32.out.average,0.226840,weak
202.28.209.254_19.19.19.40.out.average,-0.176008,very-weak
202.38.97.230_19.19.19.4.out.average,-0.061484,very-weak
202.8.44.105_19.19.19.23.out.average,-0.054181,very-weak
202.90.159.172_19.19.19.25.out.average,0.442470,moderate
203.0.178.32_19.19.19.1.out.average,-0.052642,very-weak
203.178.132.80_19.19.19.19.out.average,-0.016612,very-weak
212.110.161.69_19.19.19.45.out.average,-0.083866,very-weak
212.191.2.18_19.19.19.26.out.average,-0.106243,very-weak
212.191.2.18_19.19.19.27.out.average,0.084966,very-weak
212.47.239.32_19.19.19.11.out.average,-0.064809,very-weak
213.166.187.92_19.19.19.36.out.average,0.347642,weak
213.229.119.169_19.19.19.44.out.average,-0.008339,very-weak
219.216.128.25_19.19.19.5.out.average,-0.053927,very-weak
23.79.234.240_19.19.19.48.out.average,-0.023300,very-weak
31.193.177.85_19.19.19.2.out.average,-0.075401,very-weak
5.101.158.166_19.19.19.31.out.average,-0.140139,very-weak
58.28.25.150_19.19.19.24.out.average,-0.212477,weak
62.44.96.38_19.19.19.3.out.average,-0.054287,very-weak
78.154.171.62_19.19.19.43.out.average,-0.159818,very-weak
78.96.7.8_19.19.19.30.out.average,-0.060998,very-weak
95.173.191.11_19.19.19.42.out.average,-0.013544,very-weak
140.117.11.7_19.19.19.39.out.average, 
117.120.2.17_19.19.19.33.out.average,0.062238,very-weak
122.152.116.24_19.19.19.20.out.average,0.054929,very-weak
130.133.3.130_19.19.19.12.out.average,0.431832,moderate
130.161.131.20_19.19.19.21.out.average,0.211102,weak
130.206.1.5_19.19.19.35.out.average,0.325944,weak
130.225.254.116_19.19.19.8.out.average,0.411658,moderate
130.236.254.50_19.19.19.37.out.average,0.258430,weak
130.75.2.22_19.19.19.13.out.average,0.386959,weak
137.189.4.14_19.19.19.15.out.average,-0.163644,very-weak
140.117.11.7_19.19.19.39.out.average,0.995549,very-strong
140.128.9.18_19.19.19.38.out.average,0.011618,very-weak
141.217.0.199_19.19.19.47.out.average,-0.021165,very-weak
147.102.222.211_19.19.19.14.out.average,-0.020372,very-weak
149.20.37.36_19.19.19.22.out.average,0.269955,weak
153.19.251.225_19.19.19.28.out.average,0.189301,very-weak
155.210.4.101_19.19.19.34.out.average,0.413573,moderate
162.213.3.248_19.19.19.49.out.average,0.196549,weak
163.1.160.163_19.19.19.46.out.average,0.197427,weak
163.178.174.25_19.19.19.6.out.average,0.445267,moderate
