117.120.2.17_19.19.19.33.out.average, 
203.0.178.32_19.19.19.1.out.average,-0.051803,very-weak
203.178.132.80_19.19.19.19.out.average,-0.075773,very-weak
212.110.161.69_19.19.19.45.out.average,0.210748,weak
212.191.2.18_19.19.19.26.out.average,0.454025,moderate
212.191.2.18_19.19.19.27.out.average,0.019571,very-weak
212.47.239.32_19.19.19.11.out.average,0.035265,very-weak
213.166.187.92_19.19.19.36.out.average,0.174242,very-weak
213.229.119.169_19.19.19.44.out.average,0.387019,weak
219.216.128.25_19.19.19.5.out.average,-0.031209,very-weak
23.79.234.240_19.19.19.48.out.average,0.449132,moderate
31.193.177.85_19.19.19.2.out.average,0.179407,very-weak
5.101.158.166_19.19.19.31.out.average,0.097283,very-weak
58.28.25.150_19.19.19.24.out.average,-0.124670,very-weak
62.44.96.38_19.19.19.3.out.average,0.107554,very-weak
78.154.171.62_19.19.19.43.out.average,0.142003,very-weak
78.96.7.8_19.19.19.30.out.average,-0.128450,very-weak
95.173.191.11_19.19.19.42.out.average,0.097107,very-weak
130.133.3.130_19.19.19.12.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.028309,very-weak
122.152.116.24_19.19.19.20.out.average,0.047033,very-weak
130.133.3.130_19.19.19.12.out.average,1.000000,very-strong
130.161.131.20_19.19.19.21.out.average,0.018923,very-weak
130.206.1.5_19.19.19.35.out.average,0.251300,weak
130.225.254.116_19.19.19.8.out.average,0.220510,weak
130.236.254.50_19.19.19.37.out.average,0.055289,very-weak
130.75.2.22_19.19.19.13.out.average,0.319056,weak
137.189.4.14_19.19.19.15.out.average,0.136750,very-weak
140.117.11.7_19.19.19.39.out.average,-0.027505,very-weak
140.128.9.18_19.19.19.38.out.average,-0.039647,very-weak
141.217.0.199_19.19.19.47.out.average,0.031158,very-weak
147.102.222.211_19.19.19.14.out.average,0.145705,very-weak
149.20.37.36_19.19.19.22.out.average,-0.111179,very-weak
153.19.251.225_19.19.19.28.out.average,0.019456,very-weak
155.210.4.101_19.19.19.34.out.average,0.264767,weak
162.213.3.248_19.19.19.49.out.average,0.046402,very-weak
163.1.160.163_19.19.19.46.out.average,-0.106531,very-weak
163.178.174.25_19.19.19.6.out.average,0.312792,weak
185.87.121.190_19.19.19.41.out.average,0.005840,very-weak
192.38.78.162_19.19.19.7.out.average,0.483603,moderate
193.136.164.6_19.19.19.29.out.average,-0.052629,very-weak
193.166.3.3_19.19.19.9.out.average,0.190071,weak
193.6.176.62_19.19.19.16.out.average,0.090727,very-weak
194.105.226.20_19.19.19.17.out.average,-0.081884,very-weak
194.116.84.15_19.19.19.18.out.average,0.253413,weak
194.2.0.36_19.19.19.10.out.average,-0.023946,very-weak
195.14.50.21_19.19.19.32.out.average,-0.094979,very-weak
202.28.209.254_19.19.19.40.out.average,-0.157642,very-weak
202.38.97.230_19.19.19.4.out.average,-0.054221,very-weak
202.8.44.105_19.19.19.23.out.average,-0.096647,very-weak
202.90.159.172_19.19.19.25.out.average,-0.160649,very-weak
203.0.178.32_19.19.19.1.out.average,0.233982,weak
203.178.132.80_19.19.19.19.out.average,0.145418,very-weak
212.110.161.69_19.19.19.45.out.average,-0.138936,very-weak
212.191.2.18_19.19.19.26.out.average,0.143468,very-weak
212.191.2.18_19.19.19.27.out.average,0.142398,very-weak
212.47.239.32_19.19.19.11.out.average,0.056348,very-weak
213.166.187.92_19.19.19.36.out.average,-0.011336,very-weak
213.229.119.169_19.19.19.44.out.average,-0.086183,very-weak
219.216.128.25_19.19.19.5.out.average,-0.088497,very-weak
23.79.234.240_19.19.19.48.out.average,0.000251,very-weak
31.193.177.85_19.19.19.2.out.average,0.131597,very-weak
5.101.158.166_19.19.19.31.out.average,-0.081702,very-weak
58.28.25.150_19.19.19.24.out.average,0.358475,weak
62.44.96.38_19.19.19.3.out.average,-0.006813,very-weak
78.154.171.62_19.19.19.43.out.average,0.329318,weak
78.96.7.8_19.19.19.30.out.average,0.078309,very-weak
95.173.191.11_19.19.19.42.out.average,-0.057053,very-weak
130.161.131.20_19.19.19.21.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.031814,very-weak
122.152.116.24_19.19.19.20.out.average,0.496623,moderate
130.133.3.130_19.19.19.12.out.average,0.018021,very-weak
130.161.131.20_19.19.19.21.out.average,0.988508,very-strong
130.206.1.5_19.19.19.35.out.average,-0.119749,very-weak
130.225.254.116_19.19.19.8.out.average,-0.029612,very-weak
130.236.254.50_19.19.19.37.out.average,0.020453,very-weak
130.75.2.22_19.19.19.13.out.average,-0.188993,very-weak
137.189.4.14_19.19.19.15.out.average,0.410840,moderate
140.117.11.7_19.19.19.39.out.average,0.084257,very-weak
140.128.9.18_19.19.19.38.out.average,0.043740,very-weak
141.217.0.199_19.19.19.47.out.average,-0.040664,very-weak
147.102.222.211_19.19.19.14.out.average,-0.048469,very-weak
149.20.37.36_19.19.19.22.out.average,0.047897,very-weak
153.19.251.225_19.19.19.28.out.average,0.029022,very-weak
155.210.4.101_19.19.19.34.out.average,0.077967,very-weak
162.213.3.248_19.19.19.49.out.average,0.458504,moderate
163.1.160.163_19.19.19.46.out.average,0.002981,very-weak
163.178.174.25_19.19.19.6.out.average,0.254085,weak
185.87.121.190_19.19.19.41.out.average,0.417163,moderate
192.38.78.162_19.19.19.7.out.average,0.071049,very-weak
193.136.164.6_19.19.19.29.out.average,0.090884,very-weak
193.166.3.3_19.19.19.9.out.average,-0.073427,very-weak
193.6.176.62_19.19.19.16.out.average,0.516097,moderate
194.105.226.20_19.19.19.17.out.average,0.126821,very-weak
194.116.84.15_19.19.19.18.out.average,0.267318,weak
194.2.0.36_19.19.19.10.out.average,0.353478,weak
195.14.50.21_19.19.19.32.out.average,0.170020,very-weak
202.28.209.254_19.19.19.40.out.average,-0.059862,very-weak
202.38.97.230_19.19.19.4.out.average,-0.037556,very-weak
202.8.44.105_19.19.19.23.out.average,0.021602,very-weak
202.90.159.172_19.19.19.25.out.average,0.364779,weak
203.0.178.32_19.19.19.1.out.average,-0.078463,very-weak
203.178.132.80_19.19.19.19.out.average,-0.023276,very-weak
212.110.161.69_19.19.19.45.out.average,0.236744,weak
212.191.2.18_19.19.19.26.out.average,0.484478,moderate
212.191.2.18_19.19.19.27.out.average,-0.082141,very-weak
212.47.239.32_19.19.19.11.out.average,0.126391,very-weak
213.166.187.92_19.19.19.36.out.average,0.035944,very-weak
213.229.119.169_19.19.19.44.out.average,0.374030,weak
219.216.128.25_19.19.19.5.out.average,-0.047698,very-weak
23.79.234.240_19.19.19.48.out.average,0.464260,moderate
31.193.177.85_19.19.19.2.out.average,0.331274,weak
5.101.158.166_19.19.19.31.out.average,0.148467,very-weak
58.28.25.150_19.19.19.24.out.average,-0.006716,very-weak
62.44.96.38_19.19.19.3.out.average,0.105556,very-weak
78.154.171.62_19.19.19.43.out.average,0.118952,very-weak
78.96.7.8_19.19.19.30.out.average,-0.199609,weak
95.173.191.11_19.19.19.42.out.average,0.152931,very-weak
130.206.1.5_19.19.19.35.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.047828,very-weak
122.152.116.24_19.19.19.20.out.average,-0.135455,very-weak
130.133.3.130_19.19.19.12.out.average,0.261360,weak
130.161.131.20_19.19.19.21.out.average,-0.130264,very-weak
130.206.1.5_19.19.19.35.out.average,0.989682,very-strong
130.225.254.116_19.19.19.8.out.average,-0.090621,very-weak
130.236.254.50_19.19.19.37.out.average,0.291336,weak
130.75.2.22_19.19.19.13.out.average,0.464202,moderate
137.189.4.14_19.19.19.15.out.average,-0.074774,very-weak
140.117.11.7_19.19.19.39.out.average,-0.059618,very-weak
140.128.9.18_19.19.19.38.out.average,-0.039520,very-weak
141.217.0.199_19.19.19.47.out.average,0.295682,weak
147.102.222.211_19.19.19.14.out.average,0.029842,very-weak
149.20.37.36_19.19.19.22.out.average,-0.088363,very-weak
153.19.251.225_19.19.19.28.out.average,0.506147,moderate
155.210.4.101_19.19.19.34.out.average,-0.058901,very-weak
162.213.3.248_19.19.19.49.out.average,-0.115117,very-weak
163.1.160.163_19.19.19.46.out.average,-0.107433,very-weak
163.178.174.25_19.19.19.6.out.average,0.050341,very-weak
185.87.121.190_19.19.19.41.out.average,-0.146214,very-weak
192.38.78.162_19.19.19.7.out.average,-0.076862,very-weak
193.136.164.6_19.19.19.29.out.average,-0.015696,very-weak
193.166.3.3_19.19.19.9.out.average,0.541340,moderate
193.6.176.62_19.19.19.16.out.average,-0.222906,weak
194.105.226.20_19.19.19.17.out.average,-0.052803,very-weak
194.116.84.15_19.19.19.18.out.average,0.126612,very-weak
194.2.0.36_19.19.19.10.out.average,0.075052,very-weak
195.14.50.21_19.19.19.32.out.average,-0.062441,very-weak
202.28.209.254_19.19.19.40.out.average,-0.185351,very-weak
202.38.97.230_19.19.19.4.out.average,-0.083413,very-weak
202.8.44.105_19.19.19.23.out.average,-0.079302,very-weak
202.90.159.172_19.19.19.25.out.average,-0.057914,very-weak
203.0.178.32_19.19.19.1.out.average,0.393814,moderate
203.178.132.80_19.19.19.19.out.average,-0.000983,very-weak
212.110.161.69_19.19.19.45.out.average,0.015360,very-weak
212.191.2.18_19.19.19.26.out.average,-0.170296,very-weak
212.191.2.18_19.19.19.27.out.average,0.545181,moderate
212.47.239.32_19.19.19.11.out.average,0.347202,weak
213.166.187.92_19.19.19.36.out.average,0.090734,very-weak
213.229.119.169_19.19.19.44.out.average,-0.060863,very-weak
219.216.128.25_19.19.19.5.out.average,-0.106617,very-weak
23.79.234.240_19.19.19.48.out.average,-0.104160,very-weak
31.193.177.85_19.19.19.2.out.average,0.062247,very-weak
5.101.158.166_19.19.19.31.out.average,0.010265,very-weak
58.28.25.150_19.19.19.24.out.average,-0.009365,very-weak
62.44.96.38_19.19.19.3.out.average,-0.056306,very-weak
78.154.171.62_19.19.19.43.out.average,-0.060538,very-weak
78.96.7.8_19.19.19.30.out.average,0.452140,moderate
95.173.191.11_19.19.19.42.out.average,-0.049173,very-weak
130.225.254.116_19.19.19.8.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.066206,very-weak
122.152.116.24_19.19.19.20.out.average,-0.001572,very-weak
130.133.3.130_19.19.19.12.out.average,0.230565,weak
130.161.131.20_19.19.19.21.out.average,-0.036214,very-weak
130.206.1.5_19.19.19.35.out.average,-0.098574,very-weak
130.225.254.116_19.19.19.8.out.average,0.990403,very-strong
130.236.254.50_19.19.19.37.out.average,-0.107735,very-weak
130.75.2.22_19.19.19.13.out.average,0.239092,weak
137.189.4.14_19.19.19.15.out.average,0.007820,very-weak
140.117.11.7_19.19.19.39.out.average,-0.001470,very-weak
140.128.9.18_19.19.19.38.out.average,0.045061,very-weak
141.217.0.199_19.19.19.47.out.average,0.013265,very-weak
147.102.222.211_19.19.19.14.out.average,0.256012,weak
149.20.37.36_19.19.19.22.out.average,-0.068315,very-weak
153.19.251.225_19.19.19.28.out.average,0.043630,very-weak
155.210.4.101_19.19.19.34.out.average,0.654661,strong
162.213.3.248_19.19.19.49.out.average,-0.082049,very-weak
163.1.160.163_19.19.19.46.out.average,-0.058751,very-weak
163.178.174.25_19.19.19.6.out.average,0.054318,very-weak
185.87.121.190_19.19.19.41.out.average,0.017351,very-weak
192.38.78.162_19.19.19.7.out.average,0.406669,moderate
193.136.164.6_19.19.19.29.out.average,-0.053817,very-weak
193.166.3.3_19.19.19.9.out.average,0.074429,very-weak
193.6.176.62_19.19.19.16.out.average,0.001482,very-weak
194.105.226.20_19.19.19.17.out.average,0.132635,very-weak
194.116.84.15_19.19.19.18.out.average,0.011469,very-weak
194.2.0.36_19.19.19.10.out.average,-0.082827,very-weak
195.14.50.21_19.19.19.32.out.average,-0.026474,very-weak
202.28.209.254_19.19.19.40.out.average,-0.075934,very-weak
202.38.97.230_19.19.19.4.out.average,-0.061337,very-weak
202.8.44.105_19.19.19.23.out.average,0.022295,very-weak
202.90.159.172_19.19.19.25.out.average,-0.095514,very-weak
203.0.178.32_19.19.19.1.out.average,0.262089,weak
203.178.132.80_19.19.19.19.out.average,0.271656,weak
212.110.161.69_19.19.19.45.out.average,0.149926,very-weak
212.191.2.18_19.19.19.26.out.average,-0.037008,very-weak
212.191.2.18_19.19.19.27.out.average,0.078576,very-weak
212.47.239.32_19.19.19.11.out.average,0.069804,very-weak
213.166.187.92_19.19.19.36.out.average,-0.050219,very-weak
213.229.119.169_19.19.19.44.out.average,-0.084254,very-weak
219.216.128.25_19.19.19.5.out.average,0.005233,very-weak
23.79.234.240_19.19.19.48.out.average,-0.089618,very-weak
31.193.177.85_19.19.19.2.out.average,0.268425,weak
5.101.158.166_19.19.19.31.out.average,0.093800,very-weak
58.28.25.150_19.19.19.24.out.average,0.702925,strong
62.44.96.38_19.19.19.3.out.average,0.386418,weak
78.154.171.62_19.19.19.43.out.average,0.408248,moderate
78.96.7.8_19.19.19.30.out.average,-0.135189,very-weak
95.173.191.11_19.19.19.42.out.average,-0.008248,very-weak
130.236.254.50_19.19.19.37.out.average, 
117.120.2.17_19.19.19.33.out.average,0.333170,weak
122.152.116.24_19.19.19.20.out.average,0.021324,very-weak
130.133.3.130_19.19.19.12.out.average,0.070418,very-weak
130.161.131.20_19.19.19.21.out.average,-0.002414,very-weak
130.206.1.5_19.19.19.35.out.average,0.279418,weak
130.225.254.116_19.19.19.8.out.average,-0.092486,very-weak
130.236.254.50_19.19.19.37.out.average,0.985169,very-strong
130.75.2.22_19.19.19.13.out.average,0.007286,very-weak
137.189.4.14_19.19.19.15.out.average,-0.041911,very-weak
140.117.11.7_19.19.19.39.out.average,0.312744,weak
140.128.9.18_19.19.19.38.out.average,0.322428,weak
141.217.0.199_19.19.19.47.out.average,0.361711,weak
147.102.222.211_19.19.19.14.out.average,0.298083,weak
149.20.37.36_19.19.19.22.out.average,0.425232,moderate
153.19.251.225_19.19.19.28.out.average,0.281469,weak
155.210.4.101_19.19.19.34.out.average,-0.040180,very-weak
162.213.3.248_19.19.19.49.out.average,-0.010718,very-weak
163.1.160.163_19.19.19.46.out.average,-0.043027,very-weak
163.178.174.25_19.19.19.6.out.average,-0.012286,very-weak
185.87.121.190_19.19.19.41.out.average,0.262533,weak
192.38.78.162_19.19.19.7.out.average,-0.120743,very-weak
193.136.164.6_19.19.19.29.out.average,0.333995,weak
193.166.3.3_19.19.19.9.out.average,0.250800,weak
193.6.176.62_19.19.19.16.out.average,0.011005,very-weak
194.105.226.20_19.19.19.17.out.average,0.347760,weak
194.116.84.15_19.19.19.18.out.average,0.190589,weak
194.2.0.36_19.19.19.10.out.average,-0.042062,very-weak
195.14.50.21_19.19.19.32.out.average,0.292979,weak
202.28.209.254_19.19.19.40.out.average,0.299730,weak
202.38.97.230_19.19.19.4.out.average,-0.057267,very-weak
202.8.44.105_19.19.19.23.out.average,0.301647,weak
202.90.159.172_19.19.19.25.out.average,0.221415,weak
203.0.178.32_19.19.19.1.out.average,0.211454,weak
203.178.132.80_19.19.19.19.out.average,-0.010394,very-weak
212.110.161.69_19.19.19.45.out.average,0.148252,very-weak
212.191.2.18_19.19.19.26.out.average,-0.012511,very-weak
212.191.2.18_19.19.19.27.out.average,0.268571,weak
212.47.239.32_19.19.19.11.out.average,0.196940,weak
213.166.187.92_19.19.19.36.out.average,0.068059,very-weak
213.229.119.169_19.19.19.44.out.average,0.007695,very-weak
219.216.128.25_19.19.19.5.out.average,0.004727,very-weak
23.79.234.240_19.19.19.48.out.average,0.015619,very-weak
31.193.177.85_19.19.19.2.out.average,0.138025,very-weak
5.101.158.166_19.19.19.31.out.average,0.242566,weak
58.28.25.150_19.19.19.24.out.average,-0.122790,very-weak
62.44.96.38_19.19.19.3.out.average,0.082982,very-weak
78.154.171.62_19.19.19.43.out.average,-0.110419,very-weak
78.96.7.8_19.19.19.30.out.average,0.229830,weak
95.173.191.11_19.19.19.42.out.average,0.307060,weak
130.75.2.22_19.19.19.13.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.066265,very-weak
122.152.116.24_19.19.19.20.out.average,-0.128570,very-weak
130.133.3.130_19.19.19.12.out.average,0.319056,weak
130.161.131.20_19.19.19.21.out.average,-0.192652,weak
130.206.1.5_19.19.19.35.out.average,0.464316,moderate
130.225.254.116_19.19.19.8.out.average,0.233685,weak
130.236.254.50_19.19.19.37.out.average,0.008717,very-weak
130.75.2.22_19.19.19.13.out.average,1.000000,very-strong
137.189.4.14_19.19.19.15.out.average,-0.064531,very-weak
140.117.11.7_19.19.19.39.out.average,-0.046911,very-weak
140.128.9.18_19.19.19.38.out.average,-0.166039,very-weak
141.217.0.199_19.19.19.47.out.average,0.233585,weak
147.102.222.211_19.19.19.14.out.average,0.098282,very-weak
149.20.37.36_19.19.19.22.out.average,-0.153255,very-weak
153.19.251.225_19.19.19.28.out.average,0.395260,moderate
155.210.4.101_19.19.19.34.out.average,0.225072,weak
162.213.3.248_19.19.19.49.out.average,-0.177582,very-weak
163.1.160.163_19.19.19.46.out.average,-0.091171,very-weak
163.178.174.25_19.19.19.6.out.average,-0.055623,very-weak
185.87.121.190_19.19.19.41.out.average,-0.212084,weak
192.38.78.162_19.19.19.7.out.average,0.096670,very-weak
193.136.164.6_19.19.19.29.out.average,-0.212238,weak
193.166.3.3_19.19.19.9.out.average,0.420497,moderate
193.6.176.62_19.19.19.16.out.average,-0.150226,very-weak
194.105.226.20_19.19.19.17.out.average,-0.168448,very-weak
194.116.84.15_19.19.19.18.out.average,0.105575,very-weak
194.2.0.36_19.19.19.10.out.average,-0.071554,very-weak
195.14.50.21_19.19.19.32.out.average,-0.081097,very-weak
202.28.209.254_19.19.19.40.out.average,-0.031081,very-weak
202.38.97.230_19.19.19.4.out.average,0.016357,very-weak
202.8.44.105_19.19.19.23.out.average,-0.001325,very-weak
202.90.159.172_19.19.19.25.out.average,-0.166457,very-weak
203.0.178.32_19.19.19.1.out.average,0.370077,weak
203.178.132.80_19.19.19.19.out.average,0.092577,very-weak
212.110.161.69_19.19.19.45.out.average,-0.095886,very-weak
212.191.2.18_19.19.19.26.out.average,-0.153710,very-weak
212.191.2.18_19.19.19.27.out.average,0.500808,moderate
212.47.239.32_19.19.19.11.out.average,0.290848,weak
213.166.187.92_19.19.19.36.out.average,-0.038376,very-weak
213.229.119.169_19.19.19.44.out.average,-0.026867,very-weak
219.216.128.25_19.19.19.5.out.average,-0.055020,very-weak
23.79.234.240_19.19.19.48.out.average,-0.205775,weak
31.193.177.85_19.19.19.2.out.average,0.069724,very-weak
5.101.158.166_19.19.19.31.out.average,-0.029275,very-weak
58.28.25.150_19.19.19.24.out.average,0.318389,weak
62.44.96.38_19.19.19.3.out.average,0.051253,very-weak
78.154.171.62_19.19.19.43.out.average,0.057672,very-weak
78.96.7.8_19.19.19.30.out.average,0.404320,moderate
95.173.191.11_19.19.19.42.out.average,-0.073060,very-weak
137.189.4.14_19.19.19.15.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.089341,very-weak
122.152.116.24_19.19.19.20.out.average,0.380757,weak
130.133.3.130_19.19.19.12.out.average,0.136750,very-weak
130.161.131.20_19.19.19.21.out.average,0.399756,moderate
130.206.1.5_19.19.19.35.out.average,-0.071126,very-weak
130.225.254.116_19.19.19.8.out.average,0.010557,very-weak
130.236.254.50_19.19.19.37.out.average,-0.018460,very-weak
130.75.2.22_19.19.19.13.out.average,-0.064531,very-weak
137.189.4.14_19.19.19.15.out.average,1.000000,very-strong
140.117.11.7_19.19.19.39.out.average,-0.048719,very-weak
140.128.9.18_19.19.19.38.out.average,-0.104213,very-weak
141.217.0.199_19.19.19.47.out.average,-0.145349,very-weak
147.102.222.211_19.19.19.14.out.average,-0.066261,very-weak
149.20.37.36_19.19.19.22.out.average,-0.140792,very-weak
153.19.251.225_19.19.19.28.out.average,-0.079710,very-weak
155.210.4.101_19.19.19.34.out.average,-0.022482,very-weak
162.213.3.248_19.19.19.49.out.average,0.154879,very-weak
163.1.160.163_19.19.19.46.out.average,-0.026162,very-weak
163.178.174.25_19.19.19.6.out.average,0.170985,very-weak
185.87.121.190_19.19.19.41.out.average,-0.033624,very-weak
192.38.78.162_19.19.19.7.out.average,0.184537,very-weak
193.136.164.6_19.19.19.29.out.average,-0.118918,very-weak
193.166.3.3_19.19.19.9.out.average,-0.006436,very-weak
193.6.176.62_19.19.19.16.out.average,0.335952,weak
194.105.226.20_19.19.19.17.out.average,0.031872,very-weak
194.116.84.15_19.19.19.18.out.average,0.074704,very-weak
194.2.0.36_19.19.19.10.out.average,0.442034,moderate
195.14.50.21_19.19.19.32.out.average,-0.071414,very-weak
202.28.209.254_19.19.19.40.out.average,-0.139699,very-weak
202.38.97.230_19.19.19.4.out.average,-0.036202,very-weak
202.8.44.105_19.19.19.23.out.average,-0.134311,very-weak
202.90.159.172_19.19.19.25.out.average,0.334706,weak
203.0.178.32_19.19.19.1.out.average,-0.029987,very-weak
203.178.132.80_19.19.19.19.out.average,0.001840,very-weak
212.110.161.69_19.19.19.45.out.average,-0.117156,very-weak
212.191.2.18_19.19.19.26.out.average,0.284301,weak
212.191.2.18_19.19.19.27.out.average,-0.108433,very-weak
212.47.239.32_19.19.19.11.out.average,-0.088466,very-weak
213.166.187.92_19.19.19.36.out.average,0.138295,very-weak
213.229.119.169_19.19.19.44.out.average,0.370732,weak
219.216.128.25_19.19.19.5.out.average,-0.026580,very-weak
23.79.234.240_19.19.19.48.out.average,0.467518,moderate
31.193.177.85_19.19.19.2.out.average,0.094240,very-weak
5.101.158.166_19.19.19.31.out.average,-0.101758,very-weak
58.28.25.150_19.19.19.24.out.average,0.087423,very-weak
62.44.96.38_19.19.19.3.out.average,-0.184786,very-weak
78.154.171.62_19.19.19.43.out.average,0.120853,very-weak
78.96.7.8_19.19.19.30.out.average,-0.073938,very-weak
95.173.191.11_19.19.19.42.out.average,-0.064677,very-weak
140.117.11.7_19.19.19.39.out.average, 
117.120.2.17_19.19.19.33.out.average,0.498080,moderate
122.152.116.24_19.19.19.20.out.average,0.042622,very-weak
130.133.3.130_19.19.19.12.out.average,-0.037156,very-weak
130.161.131.20_19.19.19.21.out.average,0.081630,very-weak
130.206.1.5_19.19.19.35.out.average,-0.053840,very-weak
130.225.254.116_19.19.19.8.out.average,0.000403,very-weak
130.236.254.50_19.19.19.37.out.average,0.309423,weak
130.75.2.22_19.19.19.13.out.average,-0.052867,very-weak
137.189.4.14_19.19.19.15.out.average,-0.046195,very-weak
140.117.11.7_19.19.19.39.out.average,0.988103,very-strong
140.128.9.18_19.19.19.38.out.average,0.400196,moderate
141.217.0.199_19.19.19.47.out.average,0.214940,weak
147.102.222.211_19.19.19.14.out.average,0.202875,weak
149.20.37.36_19.19.19.22.out.average,0.408333,moderate
153.19.251.225_19.19.19.28.out.average,0.166368,very-weak
155.210.4.101_19.19.19.34.out.average,0.041995,very-weak
162.213.3.248_19.19.19.49.out.average,0.194180,weak
163.1.160.163_19.19.19.46.out.average,0.024756,very-weak
