117.120.2.17_19.19.19.33.out.average, 
62.44.96.38_19.19.19.3.out.average,0.051446,very-weak
78.154.171.62_19.19.19.43.out.average,0.064094,very-weak
78.96.7.8_19.19.19.30.out.average,0.108097,very-weak
95.173.191.11_19.19.19.42.out.average,-0.010571,very-weak
130.133.3.130_19.19.19.12.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.048433,very-weak
122.152.116.24_19.19.19.20.out.average,0.044615,very-weak
130.133.3.130_19.19.19.12.out.average,0.074175,very-weak
130.161.131.20_19.19.19.21.out.average,0.046629,very-weak
130.206.1.5_19.19.19.35.out.average,0.095471,very-weak
130.225.254.116_19.19.19.8.out.average,-0.000348,very-weak
130.236.254.50_19.19.19.37.out.average,-0.024292,very-weak
130.75.2.22_19.19.19.13.out.average,-0.022964,very-weak
137.189.4.14_19.19.19.15.out.average,-0.072085,very-weak
140.117.11.7_19.19.19.39.out.average,0.085051,very-weak
140.128.9.18_19.19.19.38.out.average,0.087079,very-weak
141.217.0.199_19.19.19.47.out.average,-0.123582,very-weak
147.102.222.211_19.19.19.14.out.average,0.031186,very-weak
149.20.37.36_19.19.19.22.out.average,0.063089,very-weak
153.19.251.225_19.19.19.28.out.average,0.015594,very-weak
155.210.4.101_19.19.19.34.out.average,-0.061386,very-weak
162.213.3.248_19.19.19.49.out.average,0.146799,very-weak
163.1.160.163_19.19.19.46.out.average,0.135747,very-weak
163.178.174.25_19.19.19.6.out.average,-0.068694,very-weak
185.87.121.190_19.19.19.41.out.average,0.008868,very-weak
192.38.78.162_19.19.19.7.out.average,0.196346,weak
193.136.164.6_19.19.19.29.out.average,0.026589,very-weak
193.166.3.3_19.19.19.9.out.average,-0.078942,very-weak
193.6.176.62_19.19.19.16.out.average,0.108654,very-weak
194.105.226.20_19.19.19.17.out.average,-0.081940,very-weak
194.116.84.15_19.19.19.18.out.average,0.028322,very-weak
194.2.0.36_19.19.19.10.out.average,-0.060447,very-weak
195.14.50.21_19.19.19.32.out.average,-0.074694,very-weak
202.28.209.254_19.19.19.40.out.average,0.071427,very-weak
202.38.97.230_19.19.19.4.out.average,-0.020557,very-weak
202.8.44.105_19.19.19.23.out.average,-0.095738,very-weak
202.90.159.172_19.19.19.25.out.average,-0.090969,very-weak
203.0.178.32_19.19.19.1.out.average,-0.034760,very-weak
203.178.132.80_19.19.19.19.out.average,-0.068808,very-weak
212.110.161.69_19.19.19.45.out.average,0.006195,very-weak
212.191.2.18_19.19.19.26.out.average,-0.056557,very-weak
212.191.2.18_19.19.19.27.out.average,-0.049447,very-weak
212.47.239.32_19.19.19.11.out.average,0.138765,very-weak
213.166.187.92_19.19.19.36.out.average,0.036410,very-weak
213.229.119.169_19.19.19.44.out.average,0.030950,very-weak
219.216.128.25_19.19.19.5.out.average,-0.025085,very-weak
23.79.234.240_19.19.19.48.out.average,-0.077819,very-weak
31.193.177.85_19.19.19.2.out.average,0.028528,very-weak
5.101.158.166_19.19.19.31.out.average,-0.098107,very-weak
58.28.25.150_19.19.19.24.out.average,-0.013065,very-weak
62.44.96.38_19.19.19.3.out.average,-0.158803,very-weak
78.154.171.62_19.19.19.43.out.average,-0.026560,very-weak
78.96.7.8_19.19.19.30.out.average,0.042641,very-weak
95.173.191.11_19.19.19.42.out.average,-0.008331,very-weak
130.161.131.20_19.19.19.21.out.average, 
117.120.2.17_19.19.19.33.out.average,0.078298,very-weak
122.152.116.24_19.19.19.20.out.average,-0.033158,very-weak
130.133.3.130_19.19.19.12.out.average,-0.054732,very-weak
130.161.131.20_19.19.19.21.out.average,0.086802,very-weak
130.206.1.5_19.19.19.35.out.average,-0.018638,very-weak
130.225.254.116_19.19.19.8.out.average,-0.002938,very-weak
130.236.254.50_19.19.19.37.out.average,0.020926,very-weak
130.75.2.22_19.19.19.13.out.average,-0.080247,very-weak
137.189.4.14_19.19.19.15.out.average,0.047491,very-weak
140.117.11.7_19.19.19.39.out.average,0.099859,very-weak
140.128.9.18_19.19.19.38.out.average,0.006717,very-weak
141.217.0.199_19.19.19.47.out.average,0.096336,very-weak
147.102.222.211_19.19.19.14.out.average,0.113131,very-weak
149.20.37.36_19.19.19.22.out.average,-0.004586,very-weak
153.19.251.225_19.19.19.28.out.average,-0.048510,very-weak
155.210.4.101_19.19.19.34.out.average,-0.011068,very-weak
162.213.3.248_19.19.19.49.out.average,0.075190,very-weak
163.1.160.163_19.19.19.46.out.average,-0.116632,very-weak
163.178.174.25_19.19.19.6.out.average,0.024386,very-weak
185.87.121.190_19.19.19.41.out.average,0.021695,very-weak
192.38.78.162_19.19.19.7.out.average,0.072656,very-weak
193.136.164.6_19.19.19.29.out.average,-0.058373,very-weak
193.166.3.3_19.19.19.9.out.average,0.099555,very-weak
193.6.176.62_19.19.19.16.out.average,0.018303,very-weak
194.105.226.20_19.19.19.17.out.average,0.043966,very-weak
194.116.84.15_19.19.19.18.out.average,0.023342,very-weak
194.2.0.36_19.19.19.10.out.average,0.202391,weak
195.14.50.21_19.19.19.32.out.average,0.124111,very-weak
202.28.209.254_19.19.19.40.out.average,0.025782,very-weak
202.38.97.230_19.19.19.4.out.average,-0.024215,very-weak
202.8.44.105_19.19.19.23.out.average,-0.025044,very-weak
202.90.159.172_19.19.19.25.out.average,0.034753,very-weak
203.0.178.32_19.19.19.1.out.average,-0.024188,very-weak
203.178.132.80_19.19.19.19.out.average,-0.027625,very-weak
212.110.161.69_19.19.19.45.out.average,0.005060,very-weak
212.191.2.18_19.19.19.26.out.average,0.073370,very-weak
212.191.2.18_19.19.19.27.out.average,0.165019,very-weak
212.47.239.32_19.19.19.11.out.average,-0.005376,very-weak
213.166.187.92_19.19.19.36.out.average,0.016057,very-weak
213.229.119.169_19.19.19.44.out.average,-0.042109,very-weak
219.216.128.25_19.19.19.5.out.average,-0.086983,very-weak
23.79.234.240_19.19.19.48.out.average,0.181759,very-weak
31.193.177.85_19.19.19.2.out.average,0.042025,very-weak
5.101.158.166_19.19.19.31.out.average,0.101203,very-weak
58.28.25.150_19.19.19.24.out.average,0.012434,very-weak
62.44.96.38_19.19.19.3.out.average,-0.046171,very-weak
78.154.171.62_19.19.19.43.out.average,0.111781,very-weak
78.96.7.8_19.19.19.30.out.average,0.095092,very-weak
95.173.191.11_19.19.19.42.out.average,0.047103,very-weak
130.206.1.5_19.19.19.35.out.average, 
117.120.2.17_19.19.19.33.out.average,0.152121,very-weak
122.152.116.24_19.19.19.20.out.average,0.025812,very-weak
130.133.3.130_19.19.19.12.out.average,0.029743,very-weak
130.161.131.20_19.19.19.21.out.average,-0.053297,very-weak
130.206.1.5_19.19.19.35.out.average,0.174579,very-weak
130.225.254.116_19.19.19.8.out.average,0.019538,very-weak
130.236.254.50_19.19.19.37.out.average,-0.063209,very-weak
130.75.2.22_19.19.19.13.out.average,-0.018788,very-weak
137.189.4.14_19.19.19.15.out.average,-0.036019,very-weak
140.117.11.7_19.19.19.39.out.average,0.035079,very-weak
140.128.9.18_19.19.19.38.out.average,0.006336,very-weak
141.217.0.199_19.19.19.47.out.average,0.060394,very-weak
147.102.222.211_19.19.19.14.out.average,0.109534,very-weak
149.20.37.36_19.19.19.22.out.average,0.061350,very-weak
153.19.251.225_19.19.19.28.out.average,-0.066905,very-weak
155.210.4.101_19.19.19.34.out.average,-0.020210,very-weak
162.213.3.248_19.19.19.49.out.average,0.180393,very-weak
163.1.160.163_19.19.19.46.out.average,-0.081723,very-weak
163.178.174.25_19.19.19.6.out.average,0.108723,very-weak
185.87.121.190_19.19.19.41.out.average,-0.037830,very-weak
192.38.78.162_19.19.19.7.out.average,0.032157,very-weak
193.136.164.6_19.19.19.29.out.average,0.043648,very-weak
193.166.3.3_19.19.19.9.out.average,0.019657,very-weak
193.6.176.62_19.19.19.16.out.average,-0.027214,very-weak
194.105.226.20_19.19.19.17.out.average,0.004872,very-weak
194.116.84.15_19.19.19.18.out.average,0.140741,very-weak
194.2.0.36_19.19.19.10.out.average,0.185974,very-weak
195.14.50.21_19.19.19.32.out.average,0.140331,very-weak
202.28.209.254_19.19.19.40.out.average,0.038120,very-weak
202.38.97.230_19.19.19.4.out.average,-0.126521,very-weak
202.8.44.105_19.19.19.23.out.average,0.070142,very-weak
202.90.159.172_19.19.19.25.out.average,0.105525,very-weak
203.0.178.32_19.19.19.1.out.average,-0.059105,very-weak
203.178.132.80_19.19.19.19.out.average,-0.029712,very-weak
212.110.161.69_19.19.19.45.out.average,-0.008145,very-weak
212.191.2.18_19.19.19.26.out.average,0.112421,very-weak
212.191.2.18_19.19.19.27.out.average,0.141145,very-weak
212.47.239.32_19.19.19.11.out.average,0.082914,very-weak
213.166.187.92_19.19.19.36.out.average,0.038740,very-weak
213.229.119.169_19.19.19.44.out.average,-0.026748,very-weak
219.216.128.25_19.19.19.5.out.average,0.007719,very-weak
23.79.234.240_19.19.19.48.out.average,0.043011,very-weak
31.193.177.85_19.19.19.2.out.average,-0.037136,very-weak
5.101.158.166_19.19.19.31.out.average,0.086402,very-weak
58.28.25.150_19.19.19.24.out.average,0.198308,weak
62.44.96.38_19.19.19.3.out.average,0.001151,very-weak
78.154.171.62_19.19.19.43.out.average,0.059105,very-weak
78.96.7.8_19.19.19.30.out.average,0.101141,very-weak
95.173.191.11_19.19.19.42.out.average,0.004984,very-weak
130.225.254.116_19.19.19.8.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.104858,very-weak
122.152.116.24_19.19.19.20.out.average,0.033569,very-weak
130.133.3.130_19.19.19.12.out.average,-0.067872,very-weak
130.161.131.20_19.19.19.21.out.average,-0.025607,very-weak
130.206.1.5_19.19.19.35.out.average,0.050760,very-weak
130.225.254.116_19.19.19.8.out.average,0.160937,very-weak
130.236.254.50_19.19.19.37.out.average,-0.002337,very-weak
130.75.2.22_19.19.19.13.out.average,0.021703,very-weak
137.189.4.14_19.19.19.15.out.average,0.001228,very-weak
140.117.11.7_19.19.19.39.out.average,-0.021130,very-weak
140.128.9.18_19.19.19.38.out.average,0.121828,very-weak
141.217.0.199_19.19.19.47.out.average,0.100892,very-weak
147.102.222.211_19.19.19.14.out.average,-0.065200,very-weak
149.20.37.36_19.19.19.22.out.average,-0.095722,very-weak
153.19.251.225_19.19.19.28.out.average,0.130597,very-weak
155.210.4.101_19.19.19.34.out.average,-0.041173,very-weak
162.213.3.248_19.19.19.49.out.average,0.055204,very-weak
163.1.160.163_19.19.19.46.out.average,-0.010352,very-weak
163.178.174.25_19.19.19.6.out.average,-0.015099,very-weak
185.87.121.190_19.19.19.41.out.average,0.015655,very-weak
192.38.78.162_19.19.19.7.out.average,0.075247,very-weak
193.136.164.6_19.19.19.29.out.average,0.077031,very-weak
193.166.3.3_19.19.19.9.out.average,-0.016349,very-weak
193.6.176.62_19.19.19.16.out.average,0.020316,very-weak
194.105.226.20_19.19.19.17.out.average,-0.045676,very-weak
194.116.84.15_19.19.19.18.out.average,0.151680,very-weak
194.2.0.36_19.19.19.10.out.average,0.097389,very-weak
195.14.50.21_19.19.19.32.out.average,-0.046371,very-weak
202.28.209.254_19.19.19.40.out.average,-0.063377,very-weak
202.38.97.230_19.19.19.4.out.average,-0.116739,very-weak
202.8.44.105_19.19.19.23.out.average,0.021123,very-weak
202.90.159.172_19.19.19.25.out.average,-0.072433,very-weak
203.0.178.32_19.19.19.1.out.average,-0.006567,very-weak
203.178.132.80_19.19.19.19.out.average,0.007060,very-weak
212.110.161.69_19.19.19.45.out.average,-0.018660,very-weak
212.191.2.18_19.19.19.26.out.average,0.096416,very-weak
212.191.2.18_19.19.19.27.out.average,-0.023634,very-weak
212.47.239.32_19.19.19.11.out.average,0.041677,very-weak
213.166.187.92_19.19.19.36.out.average,0.029057,very-weak
213.229.119.169_19.19.19.44.out.average,-0.031419,very-weak
219.216.128.25_19.19.19.5.out.average,0.022448,very-weak
23.79.234.240_19.19.19.48.out.average,-0.053279,very-weak
31.193.177.85_19.19.19.2.out.average,-0.047829,very-weak
5.101.158.166_19.19.19.31.out.average,-0.057444,very-weak
58.28.25.150_19.19.19.24.out.average,0.048232,very-weak
62.44.96.38_19.19.19.3.out.average,-0.023791,very-weak
78.154.171.62_19.19.19.43.out.average,0.013896,very-weak
78.96.7.8_19.19.19.30.out.average,0.059047,very-weak
95.173.191.11_19.19.19.42.out.average,0.019484,very-weak
130.236.254.50_19.19.19.37.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.065102,very-weak
122.152.116.24_19.19.19.20.out.average,-0.006162,very-weak
130.133.3.130_19.19.19.12.out.average,-0.009729,very-weak
130.161.131.20_19.19.19.21.out.average,-0.029687,very-weak
130.206.1.5_19.19.19.35.out.average,0.019274,very-weak
130.225.254.116_19.19.19.8.out.average,-0.016045,very-weak
130.236.254.50_19.19.19.37.out.average,0.049032,very-weak
130.75.2.22_19.19.19.13.out.average,0.012156,very-weak
137.189.4.14_19.19.19.15.out.average,-0.038186,very-weak
140.117.11.7_19.19.19.39.out.average,-0.004499,very-weak
140.128.9.18_19.19.19.38.out.average,0.059345,very-weak
141.217.0.199_19.19.19.47.out.average,0.006443,very-weak
147.102.222.211_19.19.19.14.out.average,0.031221,very-weak
149.20.37.36_19.19.19.22.out.average,-0.014301,very-weak
153.19.251.225_19.19.19.28.out.average,0.029024,very-weak
155.210.4.101_19.19.19.34.out.average,-0.016388,very-weak
162.213.3.248_19.19.19.49.out.average,-0.002461,very-weak
163.1.160.163_19.19.19.46.out.average,0.028110,very-weak
163.178.174.25_19.19.19.6.out.average,0.062896,very-weak
185.87.121.190_19.19.19.41.out.average,-0.187055,very-weak
192.38.78.162_19.19.19.7.out.average,0.082478,very-weak
193.136.164.6_19.19.19.29.out.average,0.031970,very-weak
193.166.3.3_19.19.19.9.out.average,0.047733,very-weak
193.6.176.62_19.19.19.16.out.average,0.028116,very-weak
194.105.226.20_19.19.19.17.out.average,-0.119861,very-weak
194.116.84.15_19.19.19.18.out.average,0.039714,very-weak
194.2.0.36_19.19.19.10.out.average,0.104731,very-weak
195.14.50.21_19.19.19.32.out.average,-0.039652,very-weak
202.28.209.254_19.19.19.40.out.average,0.039304,very-weak
202.38.97.230_19.19.19.4.out.average,-0.124701,very-weak
202.8.44.105_19.19.19.23.out.average,0.149312,very-weak
202.90.159.172_19.19.19.25.out.average,-0.009843,very-weak
203.0.178.32_19.19.19.1.out.average,-0.052444,very-weak
203.178.132.80_19.19.19.19.out.average,0.017225,very-weak
212.110.161.69_19.19.19.45.out.average,-0.015454,very-weak
212.191.2.18_19.19.19.26.out.average,-0.025386,very-weak
212.191.2.18_19.19.19.27.out.average,-0.006090,very-weak
212.47.239.32_19.19.19.11.out.average,0.035477,very-weak
213.166.187.92_19.19.19.36.out.average,-0.029808,very-weak
213.229.119.169_19.19.19.44.out.average,-0.058243,very-weak
219.216.128.25_19.19.19.5.out.average,-0.025051,very-weak
23.79.234.240_19.19.19.48.out.average,0.050342,very-weak
31.193.177.85_19.19.19.2.out.average,0.051827,very-weak
5.101.158.166_19.19.19.31.out.average,-0.038903,very-weak
58.28.25.150_19.19.19.24.out.average,-0.053514,very-weak
62.44.96.38_19.19.19.3.out.average,0.014814,very-weak
78.154.171.62_19.19.19.43.out.average,0.136521,very-weak
78.96.7.8_19.19.19.30.out.average,0.073308,very-weak
95.173.191.11_19.19.19.42.out.average,-0.008756,very-weak
130.75.2.22_19.19.19.13.out.average, 
117.120.2.17_19.19.19.33.out.average,0.092271,very-weak
122.152.116.24_19.19.19.20.out.average,0.122276,very-weak
130.133.3.130_19.19.19.12.out.average,0.001824,very-weak
130.161.131.20_19.19.19.21.out.average,-0.022882,very-weak
130.206.1.5_19.19.19.35.out.average,-0.027393,very-weak
130.225.254.116_19.19.19.8.out.average,0.092062,very-weak
130.236.254.50_19.19.19.37.out.average,0.074444,very-weak
130.75.2.22_19.19.19.13.out.average,0.071840,very-weak
137.189.4.14_19.19.19.15.out.average,0.062535,very-weak
140.117.11.7_19.19.19.39.out.average,0.041403,very-weak
140.128.9.18_19.19.19.38.out.average,-0.159195,very-weak
141.217.0.199_19.19.19.47.out.average,-0.034274,very-weak
147.102.222.211_19.19.19.14.out.average,0.055170,very-weak
149.20.37.36_19.19.19.22.out.average,-0.084906,very-weak
153.19.251.225_19.19.19.28.out.average,0.128643,very-weak
155.210.4.101_19.19.19.34.out.average,-0.035143,very-weak
162.213.3.248_19.19.19.49.out.average,0.029384,very-weak
163.1.160.163_19.19.19.46.out.average,0.046164,very-weak
163.178.174.25_19.19.19.6.out.average,-0.013499,very-weak
185.87.121.190_19.19.19.41.out.average,0.028217,very-weak
192.38.78.162_19.19.19.7.out.average,0.084196,very-weak
193.136.164.6_19.19.19.29.out.average,0.079185,very-weak
193.166.3.3_19.19.19.9.out.average,-0.094808,very-weak
193.6.176.62_19.19.19.16.out.average,0.075544,very-weak
194.105.226.20_19.19.19.17.out.average,0.148139,very-weak
194.116.84.15_19.19.19.18.out.average,0.018771,very-weak
194.2.0.36_19.19.19.10.out.average,0.043722,very-weak
195.14.50.21_19.19.19.32.out.average,0.122007,very-weak
202.28.209.254_19.19.19.40.out.average,0.126466,very-weak
202.38.97.230_19.19.19.4.out.average,-0.058608,very-weak
202.8.44.105_19.19.19.23.out.average,0.006863,very-weak
202.90.159.172_19.19.19.25.out.average,-0.032377,very-weak
203.0.178.32_19.19.19.1.out.average,0.018725,very-weak
203.178.132.80_19.19.19.19.out.average,0.034462,very-weak
212.110.161.69_19.19.19.45.out.average,0.055198,very-weak
212.191.2.18_19.19.19.26.out.average,0.080212,very-weak
212.191.2.18_19.19.19.27.out.average,0.084854,very-weak
212.47.239.32_19.19.19.11.out.average,-0.018313,very-weak
213.166.187.92_19.19.19.36.out.average,0.107357,very-weak
213.229.119.169_19.19.19.44.out.average,0.027159,very-weak
219.216.128.25_19.19.19.5.out.average,-0.046393,very-weak
23.79.234.240_19.19.19.48.out.average,0.024418,very-weak
31.193.177.85_19.19.19.2.out.average,0.013935,very-weak
5.101.158.166_19.19.19.31.out.average,0.114287,very-weak
58.28.25.150_19.19.19.24.out.average,0.163431,very-weak
62.44.96.38_19.19.19.3.out.average,0.037779,very-weak
78.154.171.62_19.19.19.43.out.average,0.009132,very-weak
78.96.7.8_19.19.19.30.out.average,0.117051,very-weak
95.173.191.11_19.19.19.42.out.average,0.069252,very-weak
137.189.4.14_19.19.19.15.out.average, 
117.120.2.17_19.19.19.33.out.average,0.064476,very-weak
122.152.116.24_19.19.19.20.out.average,0.015054,very-weak
130.133.3.130_19.19.19.12.out.average,-0.004973,very-weak
130.161.131.20_19.19.19.21.out.average,-0.134019,very-weak
130.206.1.5_19.19.19.35.out.average,-0.005776,very-weak
130.225.254.116_19.19.19.8.out.average,-0.022996,very-weak
130.236.254.50_19.19.19.37.out.average,-0.004069,very-weak
130.75.2.22_19.19.19.13.out.average,0.170247,very-weak
137.189.4.14_19.19.19.15.out.average,0.218598,weak
140.117.11.7_19.19.19.39.out.average,0.042258,very-weak
140.128.9.18_19.19.19.38.out.average,0.017206,very-weak
141.217.0.199_19.19.19.47.out.average,0.004661,very-weak
147.102.222.211_19.19.19.14.out.average,-0.040043,very-weak
149.20.37.36_19.19.19.22.out.average,-0.010015,very-weak
153.19.251.225_19.19.19.28.out.average,-0.010634,very-weak
155.210.4.101_19.19.19.34.out.average,-0.041918,very-weak
162.213.3.248_19.19.19.49.out.average,0.152635,very-weak
163.1.160.163_19.19.19.46.out.average,-0.026931,very-weak
163.178.174.25_19.19.19.6.out.average,0.150496,very-weak
185.87.121.190_19.19.19.41.out.average,-0.026010,very-weak
192.38.78.162_19.19.19.7.out.average,0.059244,very-weak
193.136.164.6_19.19.19.29.out.average,0.042104,very-weak
193.166.3.3_19.19.19.9.out.average,0.157413,very-weak
193.6.176.62_19.19.19.16.out.average,-0.020103,very-weak
194.105.226.20_19.19.19.17.out.average,0.080016,very-weak
194.116.84.15_19.19.19.18.out.average,0.047664,very-weak
194.2.0.36_19.19.19.10.out.average,0.032042,very-weak
195.14.50.21_19.19.19.32.out.average,0.016866,very-weak
202.28.209.254_19.19.19.40.out.average,0.057619,very-weak
202.38.97.230_19.19.19.4.out.average,0.027177,very-weak
202.8.44.105_19.19.19.23.out.average,0.163192,very-weak
202.90.159.172_19.19.19.25.out.average,0.094654,very-weak
203.0.178.32_19.19.19.1.out.average,0.034466,very-weak
203.178.132.80_19.19.19.19.out.average,0.012237,very-weak
212.110.161.69_19.19.19.45.out.average,-0.035093,very-weak
212.191.2.18_19.19.19.26.out.average,0.011155,very-weak
212.191.2.18_19.19.19.27.out.average,-0.011751,very-weak
212.47.239.32_19.19.19.11.out.average,0.058662,very-weak
213.166.187.92_19.19.19.36.out.average,-0.043301,very-weak
213.229.119.169_19.19.19.44.out.average,0.127504,very-weak
219.216.128.25_19.19.19.5.out.average,-0.059085,very-weak
23.79.234.240_19.19.19.48.out.average,0.107346,very-weak
31.193.177.85_19.19.19.2.out.average,-0.003468,very-weak
5.101.158.166_19.19.19.31.out.average,-0.091724,very-weak
58.28.25.150_19.19.19.24.out.average,0.044887,very-weak
62.44.96.38_19.19.19.3.out.average,0.044766,very-weak
78.154.171.62_19.19.19.43.out.average,0.145035,very-weak
78.96.7.8_19.19.19.30.out.average,0.004737,very-weak
95.173.191.11_19.19.19.42.out.average,-0.061425,very-weak
140.117.11.7_19.19.19.39.out.average, 
117.120.2.17_19.19.19.33.out.average,0.001896,very-weak
122.152.116.24_19.19.19.20.out.average,0.122386,very-weak
130.133.3.130_19.19.19.12.out.average,-0.070743,very-weak
130.161.131.20_19.19.19.21.out.average,-0.020820,very-weak
130.206.1.5_19.19.19.35.out.average,0.008061,very-weak
130.225.254.116_19.19.19.8.out.average,0.039136,very-weak
130.236.254.50_19.19.19.37.out.average,0.060545,very-weak
130.75.2.22_19.19.19.13.out.average,0.151061,very-weak
137.189.4.14_19.19.19.15.out.average,0.044044,very-weak
140.117.11.7_19.19.19.39.out.average,0.183659,very-weak
140.128.9.18_19.19.19.38.out.average,0.066334,very-weak
141.217.0.199_19.19.19.47.out.average,-0.080563,very-weak
