117.120.2.17_19.19.19.33.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.050188,very-weak
122.152.116.24_19.19.19.20.out.average,-0.074653,very-weak
130.133.3.130_19.19.19.12.out.average,-0.097120,very-weak
130.161.131.20_19.19.19.21.out.average,-0.016435,very-weak
130.206.1.5_19.19.19.35.out.average,-0.039993,very-weak
130.225.254.116_19.19.19.8.out.average,0.042769,very-weak
130.236.254.50_19.19.19.37.out.average,0.001198,very-weak
130.75.2.22_19.19.19.13.out.average,-0.045602,very-weak
137.189.4.14_19.19.19.15.out.average,-0.072149,very-weak
140.117.11.7_19.19.19.39.out.average,-0.002800,very-weak
140.128.9.18_19.19.19.38.out.average,-0.032002,very-weak
141.217.0.199_19.19.19.47.out.average,-0.078346,very-weak
147.102.222.211_19.19.19.14.out.average,0.025379,very-weak
149.20.37.36_19.19.19.22.out.average,-0.039636,very-weak
153.19.251.225_19.19.19.28.out.average,-0.030376,very-weak
155.210.4.101_19.19.19.34.out.average,-0.033999,very-weak
162.213.3.248_19.19.19.49.out.average,-0.018534,very-weak
163.1.160.163_19.19.19.46.out.average,-0.026865,very-weak
163.178.174.25_19.19.19.6.out.average,-0.068571,very-weak
185.87.121.190_19.19.19.41.out.average,-0.022833,very-weak
192.38.78.162_19.19.19.7.out.average,-0.002453,very-weak
193.136.164.6_19.19.19.29.out.average,-0.025299,very-weak
193.166.3.3_19.19.19.9.out.average,-0.016964,very-weak
193.6.176.62_19.19.19.16.out.average,0.059538,very-weak
194.105.226.20_19.19.19.17.out.average,-0.019324,very-weak
194.116.84.15_19.19.19.18.out.average,-0.070272,very-weak
194.2.0.36_19.19.19.10.out.average,-0.088362,very-weak
195.14.50.21_19.19.19.32.out.average,-0.093968,very-weak
202.28.209.254_19.19.19.40.out.average,-0.002519,very-weak
202.38.97.230_19.19.19.4.out.average,-0.010015,very-weak
202.8.44.105_19.19.19.23.out.average,-0.043121,very-weak
202.90.159.172_19.19.19.25.out.average,0.066916,very-weak
203.0.178.32_19.19.19.1.out.average,-0.054606,very-weak
203.178.132.80_19.19.19.19.out.average,0.006675,very-weak
212.110.161.69_19.19.19.45.out.average,0.011549,very-weak
212.191.2.18_19.19.19.26.out.average,0.108319,very-weak
212.191.2.18_19.19.19.27.out.average,0.052622,very-weak
212.47.239.32_19.19.19.11.out.average,0.003610,very-weak
213.166.187.92_19.19.19.36.out.average,-0.015232,very-weak
213.229.119.169_19.19.19.44.out.average,0.088465,very-weak
219.216.128.25_19.19.19.5.out.average,-0.016098,very-weak
23.79.234.240_19.19.19.48.out.average,0.028791,very-weak
31.193.177.85_19.19.19.2.out.average,-0.009781,very-weak
5.101.158.166_19.19.19.31.out.average,0.052770,very-weak
58.28.25.150_19.19.19.24.out.average,-0.049459,very-weak
62.44.96.38_19.19.19.3.out.average,-0.130073,very-weak
78.154.171.62_19.19.19.43.out.average,0.073213,very-weak
78.96.7.8_19.19.19.30.out.average,0.065179,very-weak
95.173.191.11_19.19.19.42.out.average,0.085375,very-weak
122.152.116.24_19.19.19.20.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.009703,very-weak
122.152.116.24_19.19.19.20.out.average,-0.084076,very-weak
130.133.3.130_19.19.19.12.out.average,-0.032495,very-weak
130.161.131.20_19.19.19.21.out.average,-0.040246,very-weak
130.206.1.5_19.19.19.35.out.average,0.009844,very-weak
130.225.254.116_19.19.19.8.out.average,0.026941,very-weak
130.236.254.50_19.19.19.37.out.average,-0.054677,very-weak
130.75.2.22_19.19.19.13.out.average,-0.026019,very-weak
137.189.4.14_19.19.19.15.out.average,0.031853,very-weak
140.117.11.7_19.19.19.39.out.average,0.106492,very-weak
140.128.9.18_19.19.19.38.out.average,-0.033483,very-weak
141.217.0.199_19.19.19.47.out.average,-0.017791,very-weak
147.102.222.211_19.19.19.14.out.average,-0.141011,very-weak
149.20.37.36_19.19.19.22.out.average,-0.102708,very-weak
153.19.251.225_19.19.19.28.out.average,-0.020581,very-weak
155.210.4.101_19.19.19.34.out.average,-0.007318,very-weak
162.213.3.248_19.19.19.49.out.average,-0.039542,very-weak
163.1.160.163_19.19.19.46.out.average,-0.022832,very-weak
163.178.174.25_19.19.19.6.out.average,-0.008850,very-weak
185.87.121.190_19.19.19.41.out.average,-0.112255,very-weak
192.38.78.162_19.19.19.7.out.average,-0.097190,very-weak
193.136.164.6_19.19.19.29.out.average,-0.059192,very-weak
193.166.3.3_19.19.19.9.out.average,0.071829,very-weak
193.6.176.62_19.19.19.16.out.average,-0.023144,very-weak
194.105.226.20_19.19.19.17.out.average,-0.007162,very-weak
194.116.84.15_19.19.19.18.out.average,-0.004856,very-weak
194.2.0.36_19.19.19.10.out.average,-0.071931,very-weak
195.14.50.21_19.19.19.32.out.average,-0.030627,very-weak
202.28.209.254_19.19.19.40.out.average,-0.005794,very-weak
202.38.97.230_19.19.19.4.out.average,0.071841,very-weak
202.8.44.105_19.19.19.23.out.average,0.022848,very-weak
202.90.159.172_19.19.19.25.out.average,0.013530,very-weak
203.0.178.32_19.19.19.1.out.average,0.024208,very-weak
203.178.132.80_19.19.19.19.out.average,-0.039472,very-weak
212.110.161.69_19.19.19.45.out.average,0.026276,very-weak
212.191.2.18_19.19.19.26.out.average,0.022113,very-weak
212.191.2.18_19.19.19.27.out.average,0.081810,very-weak
212.47.239.32_19.19.19.11.out.average,0.017410,very-weak
213.166.187.92_19.19.19.36.out.average,-0.008178,very-weak
213.229.119.169_19.19.19.44.out.average,-0.059692,very-weak
219.216.128.25_19.19.19.5.out.average,0.027353,very-weak
23.79.234.240_19.19.19.48.out.average,-0.009045,very-weak
31.193.177.85_19.19.19.2.out.average,0.019374,very-weak
5.101.158.166_19.19.19.31.out.average,-0.089929,very-weak
58.28.25.150_19.19.19.24.out.average,0.023173,very-weak
62.44.96.38_19.19.19.3.out.average,-0.021275,very-weak
78.154.171.62_19.19.19.43.out.average,-0.080360,very-weak
78.96.7.8_19.19.19.30.out.average,0.070445,very-weak
95.173.191.11_19.19.19.42.out.average,-0.099373,very-weak
130.133.3.130_19.19.19.12.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.070290,very-weak
122.152.116.24_19.19.19.20.out.average,-0.003291,very-weak
130.133.3.130_19.19.19.12.out.average,-0.153302,very-weak
130.161.131.20_19.19.19.21.out.average,-0.041652,very-weak
130.206.1.5_19.19.19.35.out.average,0.038965,very-weak
130.225.254.116_19.19.19.8.out.average,0.075854,very-weak
130.236.254.50_19.19.19.37.out.average,-0.068902,very-weak
130.75.2.22_19.19.19.13.out.average,-0.040664,very-weak
137.189.4.14_19.19.19.15.out.average,-0.048841,very-weak
140.117.11.7_19.19.19.39.out.average,0.069080,very-weak
140.128.9.18_19.19.19.38.out.average,0.094659,very-weak
141.217.0.199_19.19.19.47.out.average,-0.096194,very-weak
147.102.222.211_19.19.19.14.out.average,-0.010229,very-weak
149.20.37.36_19.19.19.22.out.average,-0.021119,very-weak
153.19.251.225_19.19.19.28.out.average,-0.029383,very-weak
155.210.4.101_19.19.19.34.out.average,-0.012334,very-weak
162.213.3.248_19.19.19.49.out.average,0.073159,very-weak
163.1.160.163_19.19.19.46.out.average,-0.062643,very-weak
163.178.174.25_19.19.19.6.out.average,-0.000747,very-weak
185.87.121.190_19.19.19.41.out.average,0.006418,very-weak
192.38.78.162_19.19.19.7.out.average,-0.042998,very-weak
193.136.164.6_19.19.19.29.out.average,-0.078350,very-weak
193.166.3.3_19.19.19.9.out.average,0.062720,very-weak
193.6.176.62_19.19.19.16.out.average,-0.023426,very-weak
194.105.226.20_19.19.19.17.out.average,0.100386,very-weak
194.116.84.15_19.19.19.18.out.average,-0.031033,very-weak
194.2.0.36_19.19.19.10.out.average,0.009185,very-weak
195.14.50.21_19.19.19.32.out.average,-0.012325,very-weak
202.28.209.254_19.19.19.40.out.average,-0.033824,very-weak
202.38.97.230_19.19.19.4.out.average,-0.045771,very-weak
202.8.44.105_19.19.19.23.out.average,0.036829,very-weak
202.90.159.172_19.19.19.25.out.average,0.029881,very-weak
203.0.178.32_19.19.19.1.out.average,-0.009453,very-weak
203.178.132.80_19.19.19.19.out.average,-0.021957,very-weak
212.110.161.69_19.19.19.45.out.average,0.009809,very-weak
212.191.2.18_19.19.19.26.out.average,0.039812,very-weak
212.191.2.18_19.19.19.27.out.average,-0.040874,very-weak
212.47.239.32_19.19.19.11.out.average,-0.066573,very-weak
213.166.187.92_19.19.19.36.out.average,-0.001164,very-weak
213.229.119.169_19.19.19.44.out.average,0.089709,very-weak
219.216.128.25_19.19.19.5.out.average,-0.118174,very-weak
23.79.234.240_19.19.19.48.out.average,-0.034878,very-weak
31.193.177.85_19.19.19.2.out.average,-0.033844,very-weak
5.101.158.166_19.19.19.31.out.average,-0.015894,very-weak
58.28.25.150_19.19.19.24.out.average,-0.041863,very-weak
62.44.96.38_19.19.19.3.out.average,-0.133587,very-weak
78.154.171.62_19.19.19.43.out.average,0.044202,very-weak
78.96.7.8_19.19.19.30.out.average,0.056630,very-weak
95.173.191.11_19.19.19.42.out.average,-0.025555,very-weak
130.161.131.20_19.19.19.21.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.119959,very-weak
122.152.116.24_19.19.19.20.out.average,0.050804,very-weak
130.133.3.130_19.19.19.12.out.average,-0.098836,very-weak
130.161.131.20_19.19.19.21.out.average,-0.035926,very-weak
130.206.1.5_19.19.19.35.out.average,-0.040585,very-weak
130.225.254.116_19.19.19.8.out.average,-0.033042,very-weak
130.236.254.50_19.19.19.37.out.average,0.001336,very-weak
130.75.2.22_19.19.19.13.out.average,-0.047280,very-weak
137.189.4.14_19.19.19.15.out.average,0.051001,very-weak
140.117.11.7_19.19.19.39.out.average,-0.117530,very-weak
140.128.9.18_19.19.19.38.out.average,0.035850,very-weak
141.217.0.199_19.19.19.47.out.average,-0.047086,very-weak
147.102.222.211_19.19.19.14.out.average,0.054250,very-weak
149.20.37.36_19.19.19.22.out.average,-0.092451,very-weak
153.19.251.225_19.19.19.28.out.average,-0.106447,very-weak
155.210.4.101_19.19.19.34.out.average,-0.004331,very-weak
162.213.3.248_19.19.19.49.out.average,-0.021195,very-weak
163.1.160.163_19.19.19.46.out.average,-0.059048,very-weak
163.178.174.25_19.19.19.6.out.average,0.009061,very-weak
185.87.121.190_19.19.19.41.out.average,-0.112868,very-weak
192.38.78.162_19.19.19.7.out.average,0.086879,very-weak
193.136.164.6_19.19.19.29.out.average,0.012657,very-weak
193.166.3.3_19.19.19.9.out.average,-0.111057,very-weak
193.6.176.62_19.19.19.16.out.average,-0.052742,very-weak
