117.120.2.17_19.19.19.1.out.average, 
193.6.176.62_19.19.19.16.out.average,0.170856,very-weak
194.105.226.20_19.19.19.17.out.average,0.255859,weak
194.116.84.15_19.19.19.18.out.average,0.282087,weak
194.2.0.36_19.19.19.10.out.average,0.241069,weak
195.14.50.21_19.19.19.32.out.average,0.222757,weak
198.145.20.143_19.19.19.22.out.average,0.248122,weak
202.28.209.254_19.19.19.40.out.average,0.199053,weak
202.38.97.230_19.19.19.4.out.average,0.230440,weak
202.8.44.105_19.19.19.23.out.average,0.193631,weak
202.90.159.172_19.19.19.25.out.average,0.198728,weak
203.0.178.32_19.19.19.1.out.average,0.145205,very-weak
203.178.132.80_19.19.19.19.out.average,0.294577,weak
212.110.161.69_19.19.19.45.out.average,0.217385,weak
212.191.2.18_19.19.19.26.out.average,0.296116,weak
212.191.2.18_19.19.19.27.out.average,0.216793,weak
212.47.239.32_19.19.19.11.out.average,0.241990,weak
213.166.187.92_19.19.19.36.out.average,0.225939,weak
213.229.119.169_19.19.19.44.out.average,0.190466,weak
219.216.128.25_19.19.19.5.out.average,0.284456,weak
23.79.234.240_19.19.19.48.out.average,0.134071,very-weak
31.193.177.85_19.19.19.2.out.average,0.160152,very-weak
5.101.158.166_19.19.19.31.out.average,0.272382,weak
58.28.25.150_19.19.19.24.out.average,0.273670,weak
62.44.96.38_19.19.19.3.out.average,0.270306,weak
78.154.171.62_19.19.19.43.out.average,0.242841,weak
78.96.7.8_19.19.19.30.out.average,0.201838,weak
95.173.191.11_19.19.19.42.out.average,0.238766,weak
122.152.116.24_19.19.19.20.out.average, 
117.120.2.17_19.19.19.33.out.average,0.287805,weak
122.152.116.24_19.19.19.20.out.average,0.999999,very-strong
130.133.3.130_19.19.19.12.out.average,0.261465,weak
130.161.131.20_19.19.19.21.out.average,0.225037,weak
130.206.1.5_19.19.19.35.out.average,0.265931,weak
130.225.254.116_19.19.19.8.out.average,0.358184,weak
130.236.254.50_19.19.19.37.out.average,0.291649,weak
130.75.2.22_19.19.19.13.out.average,0.251030,weak
137.189.4.14_19.19.19.15.out.average,0.267122,weak
140.117.11.7_19.19.19.39.out.average,0.212793,weak
140.128.9.18_19.19.19.38.out.average,0.150925,very-weak
141.217.0.199_19.19.19.47.out.average,0.351184,weak
147.102.222.211_19.19.19.14.out.average,0.271973,weak
153.19.251.225_19.19.19.28.out.average,0.261615,weak
155.210.4.101_19.19.19.34.out.average,0.258638,weak
162.213.3.248_19.19.19.49.out.average,0.302622,weak
163.1.221.67_19.19.19.46.out.average,0.263448,weak
163.178.174.25_19.19.19.6.out.average,0.194201,weak
185.87.121.190_19.19.19.41.out.average,0.186499,very-weak
192.38.78.162_19.19.19.7.out.average,0.229007,weak
193.136.164.6_19.19.19.29.out.average,0.305005,weak
193.166.3.3_19.19.19.9.out.average,0.305839,weak
193.6.176.62_19.19.19.16.out.average,0.163970,very-weak
194.105.226.20_19.19.19.17.out.average,0.314893,weak
194.116.84.15_19.19.19.18.out.average,0.303571,weak
194.2.0.36_19.19.19.10.out.average,0.297094,weak
195.14.50.21_19.19.19.32.out.average,0.278213,weak
198.145.20.143_19.19.19.22.out.average,0.203635,weak
202.28.209.254_19.19.19.40.out.average,0.177218,very-weak
202.38.97.230_19.19.19.4.out.average,0.193095,weak
202.8.44.105_19.19.19.23.out.average,0.297690,weak
202.90.159.172_19.19.19.25.out.average,0.229174,weak
203.0.178.32_19.19.19.1.out.average,0.211315,weak
203.178.132.80_19.19.19.19.out.average,0.352204,weak
212.110.161.69_19.19.19.45.out.average,0.306824,weak
212.191.2.18_19.19.19.26.out.average,0.367495,weak
212.191.2.18_19.19.19.27.out.average,0.295380,weak
212.47.239.32_19.19.19.11.out.average,0.385771,weak
213.166.187.92_19.19.19.36.out.average,0.341622,weak
213.229.119.169_19.19.19.44.out.average,0.144096,very-weak
219.216.128.25_19.19.19.5.out.average,0.230504,weak
23.79.234.240_19.19.19.48.out.average,0.316271,weak
31.193.177.85_19.19.19.2.out.average,0.162514,very-weak
5.101.158.166_19.19.19.31.out.average,0.330567,weak
58.28.25.150_19.19.19.24.out.average,0.171818,very-weak
62.44.96.38_19.19.19.3.out.average,0.294912,weak
78.154.171.62_19.19.19.43.out.average,0.316642,weak
78.96.7.8_19.19.19.30.out.average,0.224785,weak
95.173.191.11_19.19.19.42.out.average,0.262874,weak
130.133.3.130_19.19.19.1.out.average, 
117.120.2.17_19.19.19.33.out.average,0.129846,very-weak
122.152.116.24_19.19.19.20.out.average,0.178898,very-weak
130.133.3.130_19.19.19.12.out.average,0.219730,weak
130.161.131.20_19.19.19.21.out.average,0.214271,weak
130.206.1.5_19.19.19.35.out.average,0.221515,weak
130.225.254.116_19.19.19.8.out.average,0.116949,very-weak
130.236.254.50_19.19.19.37.out.average,0.141632,very-weak
130.75.2.22_19.19.19.13.out.average,0.192043,weak
137.189.4.14_19.19.19.15.out.average,0.303468,weak
140.117.11.7_19.19.19.39.out.average,0.247663,weak
140.128.9.18_19.19.19.38.out.average,0.224387,weak
141.217.0.199_19.19.19.47.out.average,0.232255,weak
147.102.222.211_19.19.19.14.out.average,0.159854,very-weak
153.19.251.225_19.19.19.28.out.average,0.122844,very-weak
155.210.4.101_19.19.19.34.out.average,0.202312,weak
162.213.3.248_19.19.19.49.out.average,0.149854,very-weak
163.1.221.67_19.19.19.46.out.average,0.142739,very-weak
163.178.174.25_19.19.19.6.out.average,0.166829,very-weak
185.87.121.190_19.19.19.41.out.average,0.295848,weak
192.38.78.162_19.19.19.7.out.average,0.177492,very-weak
193.136.164.6_19.19.19.29.out.average,0.202772,weak
193.166.3.3_19.19.19.9.out.average,0.330431,weak
193.6.176.62_19.19.19.16.out.average,0.179707,very-weak
194.105.226.20_19.19.19.17.out.average,0.193088,weak
194.116.84.15_19.19.19.18.out.average,0.199250,weak
194.2.0.36_19.19.19.10.out.average,0.183342,very-weak
195.14.50.21_19.19.19.32.out.average,0.166827,very-weak
198.145.20.143_19.19.19.22.out.average,0.163281,very-weak
202.28.209.254_19.19.19.40.out.average,0.184279,very-weak
202.38.97.230_19.19.19.4.out.average,0.152913,very-weak
202.8.44.105_19.19.19.23.out.average,0.168069,very-weak
202.90.159.172_19.19.19.25.out.average,0.153330,very-weak
203.0.178.32_19.19.19.1.out.average,0.100092,very-weak
203.178.132.80_19.19.19.19.out.average,0.204310,weak
212.110.161.69_19.19.19.45.out.average,0.133302,very-weak
212.191.2.18_19.19.19.26.out.average,0.232500,weak
212.191.2.18_19.19.19.27.out.average,0.184051,very-weak
212.47.239.32_19.19.19.11.out.average,0.183278,very-weak
213.166.187.92_19.19.19.36.out.average,0.083692,very-weak
213.229.119.169_19.19.19.44.out.average,0.238446,weak
219.216.128.25_19.19.19.5.out.average,0.263264,weak
23.79.234.240_19.19.19.48.out.average,0.208340,weak
31.193.177.85_19.19.19.2.out.average,0.129440,very-weak
5.101.158.166_19.19.19.31.out.average,0.203184,weak
58.28.25.150_19.19.19.24.out.average,0.196943,weak
62.44.96.38_19.19.19.3.out.average,0.165656,very-weak
78.154.171.62_19.19.19.43.out.average,0.221372,weak
78.96.7.8_19.19.19.30.out.average,0.134425,very-weak
95.173.191.11_19.19.19.42.out.average,0.134850,very-weak
130.133.3.130_19.19.19.12.out.average, 
117.120.2.17_19.19.19.33.out.average,0.181757,very-weak
122.152.116.24_19.19.19.20.out.average,0.261427,weak
130.133.3.130_19.19.19.12.out.average,1.000000,very-strong
130.161.131.20_19.19.19.21.out.average,0.000378,very-weak
130.206.1.5_19.19.19.35.out.average,0.121709,very-weak
130.225.254.116_19.19.19.8.out.average,0.242070,weak
130.236.254.50_19.19.19.37.out.average,0.133194,very-weak
130.75.2.22_19.19.19.13.out.average,0.126536,very-weak
137.189.4.14_19.19.19.15.out.average,0.210025,weak
140.117.11.7_19.19.19.39.out.average,0.133393,very-weak
140.128.9.18_19.19.19.38.out.average,0.135851,very-weak
141.217.0.199_19.19.19.47.out.average,0.280699,weak
147.102.222.211_19.19.19.14.out.average,0.202104,weak
153.19.251.225_19.19.19.28.out.average,0.101303,very-weak
155.210.4.101_19.19.19.34.out.average,0.188627,very-weak
162.213.3.248_19.19.19.49.out.average,0.137490,very-weak
163.1.221.67_19.19.19.46.out.average,0.224492,weak
163.178.174.25_19.19.19.6.out.average,0.143594,very-weak
185.87.121.190_19.19.19.41.out.average,0.173929,very-weak
192.38.78.162_19.19.19.7.out.average,0.162947,very-weak
193.136.164.6_19.19.19.29.out.average,0.269085,weak
193.166.3.3_19.19.19.9.out.average,0.183200,very-weak
193.6.176.62_19.19.19.16.out.average,0.061845,very-weak
194.105.226.20_19.19.19.17.out.average,0.181409,very-weak
194.116.84.15_19.19.19.18.out.average,0.144650,very-weak
194.2.0.36_19.19.19.10.out.average,0.300144,weak
195.14.50.21_19.19.19.32.out.average,0.226498,weak
198.145.20.143_19.19.19.22.out.average,0.236722,weak
202.28.209.254_19.19.19.40.out.average,0.097861,very-weak
202.38.97.230_19.19.19.4.out.average,0.139546,very-weak
202.8.44.105_19.19.19.23.out.average,0.270301,weak
202.90.159.172_19.19.19.25.out.average,0.242579,weak
203.0.178.32_19.19.19.1.out.average,0.239661,weak
203.178.132.80_19.19.19.19.out.average,0.308297,weak
212.110.161.69_19.19.19.45.out.average,0.221642,weak
212.191.2.18_19.19.19.26.out.average,0.290649,weak
212.191.2.18_19.19.19.27.out.average,0.225651,weak
212.47.239.32_19.19.19.11.out.average,0.187908,very-weak
213.166.187.92_19.19.19.36.out.average,0.140992,very-weak
213.229.119.169_19.19.19.44.out.average,0.083778,very-weak
219.216.128.25_19.19.19.5.out.average,0.118893,very-weak
23.79.234.240_19.19.19.48.out.average,0.299457,weak
31.193.177.85_19.19.19.2.out.average,0.215211,weak
5.101.158.166_19.19.19.31.out.average,-0.011508,very-weak
58.28.25.150_19.19.19.24.out.average,0.024808,very-weak
62.44.96.38_19.19.19.3.out.average,0.171943,very-weak
78.154.171.62_19.19.19.43.out.average,0.136531,very-weak
78.96.7.8_19.19.19.30.out.average,0.138263,very-weak
95.173.191.11_19.19.19.42.out.average,0.007819,very-weak
130.161.131.20_19.19.19.1.out.average, 
117.120.2.17_19.19.19.33.out.average,0.074841,very-weak
122.152.116.24_19.19.19.20.out.average,0.171563,very-weak
130.133.3.130_19.19.19.12.out.average,0.174329,very-weak
130.161.131.20_19.19.19.21.out.average,0.206612,weak
130.206.1.5_19.19.19.35.out.average,0.140414,very-weak
130.225.254.116_19.19.19.8.out.average,0.130774,very-weak
130.236.254.50_19.19.19.37.out.average,0.191163,weak
130.75.2.22_19.19.19.13.out.average,0.194024,weak
137.189.4.14_19.19.19.15.out.average,0.165152,very-weak
140.117.11.7_19.19.19.39.out.average,0.064134,very-weak
140.128.9.18_19.19.19.38.out.average,0.106538,very-weak
141.217.0.199_19.19.19.47.out.average,0.093420,very-weak
147.102.222.211_19.19.19.14.out.average,0.093010,very-weak
153.19.251.225_19.19.19.28.out.average,0.174522,very-weak
155.210.4.101_19.19.19.34.out.average,0.054393,very-weak
162.213.3.248_19.19.19.49.out.average,0.071079,very-weak
163.1.221.67_19.19.19.46.out.average,0.158926,very-weak
163.178.174.25_19.19.19.6.out.average,0.085916,very-weak
185.87.121.190_19.19.19.41.out.average,0.193433,weak
192.38.78.162_19.19.19.7.out.average,0.178637,very-weak
193.136.164.6_19.19.19.29.out.average,0.093494,very-weak
193.166.3.3_19.19.19.9.out.average,0.110055,very-weak
193.6.176.62_19.19.19.16.out.average,0.099157,very-weak
194.105.226.20_19.19.19.17.out.average,0.164157,very-weak
194.116.84.15_19.19.19.18.out.average,0.112389,very-weak
194.2.0.36_19.19.19.10.out.average,0.047008,very-weak
195.14.50.21_19.19.19.32.out.average,0.160336,very-weak
198.145.20.143_19.19.19.22.out.average,0.160089,very-weak
202.28.209.254_19.19.19.40.out.average,0.154402,very-weak
202.38.97.230_19.19.19.4.out.average,0.120584,very-weak
202.8.44.105_19.19.19.23.out.average,0.172171,very-weak
202.90.159.172_19.19.19.25.out.average,0.076128,very-weak
203.0.178.32_19.19.19.1.out.average,0.098830,very-weak
203.178.132.80_19.19.19.19.out.average,0.211410,weak
212.110.161.69_19.19.19.45.out.average,0.153555,very-weak
212.191.2.18_19.19.19.26.out.average,0.167627,very-weak
212.191.2.18_19.19.19.27.out.average,0.110239,very-weak
212.47.239.32_19.19.19.11.out.average,0.195959,weak
213.166.187.92_19.19.19.36.out.average,0.096758,very-weak
213.229.119.169_19.19.19.44.out.average,0.125560,very-weak
219.216.128.25_19.19.19.5.out.average,0.180153,very-weak
23.79.234.240_19.19.19.48.out.average,0.071163,very-weak
31.193.177.85_19.19.19.2.out.average,0.102323,very-weak
5.101.158.166_19.19.19.31.out.average,0.111214,very-weak
58.28.25.150_19.19.19.24.out.average,0.112763,very-weak
62.44.96.38_19.19.19.3.out.average,0.213648,weak
78.154.171.62_19.19.19.43.out.average,0.126980,very-weak
78.96.7.8_19.19.19.30.out.average,0.107566,very-weak
95.173.191.11_19.19.19.42.out.average,0.168975,very-weak
130.161.131.20_19.19.19.21.out.average, 
117.120.2.17_19.19.19.33.out.average,0.045265,very-weak
122.152.116.24_19.19.19.20.out.average,0.224747,weak
130.133.3.130_19.19.19.12.out.average,-0.000112,very-weak
130.161.131.20_19.19.19.21.out.average,0.999985,very-strong
130.206.1.5_19.19.19.35.out.average,0.229986,weak
130.225.254.116_19.19.19.8.out.average,0.066619,very-weak
130.236.254.50_19.19.19.37.out.average,0.101061,very-weak
130.75.2.22_19.19.19.13.out.average,0.128600,very-weak
137.189.4.14_19.19.19.15.out.average,0.232240,weak
140.117.11.7_19.19.19.39.out.average,0.148557,very-weak
140.128.9.18_19.19.19.38.out.average,0.096145,very-weak
141.217.0.199_19.19.19.47.out.average,0.163153,very-weak
147.102.222.211_19.19.19.14.out.average,0.102044,very-weak
153.19.251.225_19.19.19.28.out.average,0.145900,very-weak
155.210.4.101_19.19.19.34.out.average,0.151625,very-weak
162.213.3.248_19.19.19.49.out.average,0.086352,very-weak
163.1.221.67_19.19.19.46.out.average,0.163632,very-weak
163.178.174.25_19.19.19.6.out.average,0.163636,very-weak
185.87.121.190_19.19.19.41.out.average,0.113861,very-weak
192.38.78.162_19.19.19.7.out.average,0.139412,very-weak
193.136.164.6_19.19.19.29.out.average,0.219613,weak
193.166.3.3_19.19.19.9.out.average,0.192947,weak
193.6.176.62_19.19.19.16.out.average,0.122373,very-weak
194.105.226.20_19.19.19.17.out.average,0.127404,very-weak
194.116.84.15_19.19.19.18.out.average,0.121928,very-weak
194.2.0.36_19.19.19.10.out.average,0.160899,very-weak
195.14.50.21_19.19.19.32.out.average,0.068165,very-weak
198.145.20.143_19.19.19.22.out.average,0.187970,very-weak
202.28.209.254_19.19.19.40.out.average,0.265142,weak
202.38.97.230_19.19.19.4.out.average,0.158035,very-weak
202.8.44.105_19.19.19.23.out.average,0.068660,very-weak
202.90.159.172_19.19.19.25.out.average,0.077646,very-weak
203.0.178.32_19.19.19.1.out.average,0.150351,very-weak
203.178.132.80_19.19.19.19.out.average,0.207085,weak
212.110.161.69_19.19.19.45.out.average,0.170892,very-weak
212.191.2.18_19.19.19.26.out.average,0.181929,very-weak
212.191.2.18_19.19.19.27.out.average,0.111696,very-weak
212.47.239.32_19.19.19.11.out.average,0.153494,very-weak
213.166.187.92_19.19.19.36.out.average,0.118945,very-weak
213.229.119.169_19.19.19.44.out.average,0.200636,weak
219.216.128.25_19.19.19.5.out.average,0.272756,weak
23.79.234.240_19.19.19.48.out.average,0.117815,very-weak
31.193.177.85_19.19.19.2.out.average,0.064361,very-weak
5.101.158.166_19.19.19.31.out.average,0.223726,weak
58.28.25.150_19.19.19.24.out.average,0.103964,very-weak
62.44.96.38_19.19.19.3.out.average,0.012160,very-weak
78.154.171.62_19.19.19.43.out.average,0.195838,weak
78.96.7.8_19.19.19.30.out.average,0.237735,weak
95.173.191.11_19.19.19.42.out.average,0.181782,very-weak
130.206.1.5_19.19.19.1.out.average, 
117.120.2.17_19.19.19.33.out.average,0.155182,very-weak
122.152.116.24_19.19.19.20.out.average,0.327999,weak
130.133.3.130_19.19.19.12.out.average,0.155375,very-weak
130.161.131.20_19.19.19.21.out.average,0.254772,weak
130.206.1.5_19.19.19.35.out.average,0.344786,weak
130.225.254.116_19.19.19.8.out.average,0.196388,weak
130.236.254.50_19.19.19.37.out.average,0.172329,very-weak
130.75.2.22_19.19.19.13.out.average,0.182001,very-weak
137.189.4.14_19.19.19.15.out.average,0.268643,weak
140.117.11.7_19.19.19.39.out.average,0.185575,very-weak
140.128.9.18_19.19.19.38.out.average,0.305422,weak
141.217.0.199_19.19.19.47.out.average,0.224503,weak
147.102.222.211_19.19.19.14.out.average,0.189548,very-weak
153.19.251.225_19.19.19.28.out.average,0.251256,weak
155.210.4.101_19.19.19.34.out.average,0.253501,weak
162.213.3.248_19.19.19.49.out.average,0.152177,very-weak
163.1.221.67_19.19.19.46.out.average,0.148294,very-weak
163.178.174.25_19.19.19.6.out.average,0.201994,weak
185.87.121.190_19.19.19.41.out.average,0.225755,weak
192.38.78.162_19.19.19.7.out.average,0.145652,very-weak
193.136.164.6_19.19.19.29.out.average,0.276341,weak
193.166.3.3_19.19.19.9.out.average,0.240080,weak
193.6.176.62_19.19.19.16.out.average,0.172242,very-weak
194.105.226.20_19.19.19.17.out.average,0.263162,weak
194.116.84.15_19.19.19.18.out.average,0.195043,weak
194.2.0.36_19.19.19.10.out.average,0.218016,weak
195.14.50.21_19.19.19.32.out.average,0.220510,weak
198.145.20.143_19.19.19.22.out.average,0.181759,very-weak
202.28.209.254_19.19.19.40.out.average,0.189563,very-weak
202.38.97.230_19.19.19.4.out.average,0.164480,very-weak
202.8.44.105_19.19.19.23.out.average,0.146500,very-weak
202.90.159.172_19.19.19.25.out.average,0.142740,very-weak
203.0.178.32_19.19.19.1.out.average,0.244764,weak
203.178.132.80_19.19.19.19.out.average,0.258707,weak
212.110.161.69_19.19.19.45.out.average,0.290523,weak
212.191.2.18_19.19.19.26.out.average,0.236582,weak
212.191.2.18_19.19.19.27.out.average,0.245094,weak
212.47.239.32_19.19.19.11.out.average,0.265483,weak
213.166.187.92_19.19.19.36.out.average,0.189687,very-weak
213.229.119.169_19.19.19.44.out.average,0.255963,weak
219.216.128.25_19.19.19.5.out.average,0.228241,weak
23.79.234.240_19.19.19.48.out.average,0.123187,very-weak
31.193.177.85_19.19.19.2.out.average,0.176172,very-weak
5.101.158.166_19.19.19.31.out.average,0.258236,weak
58.28.25.150_19.19.19.24.out.average,0.185857,very-weak
62.44.96.38_19.19.19.3.out.average,0.211219,weak
78.154.171.62_19.19.19.43.out.average,0.245448,weak
78.96.7.8_19.19.19.30.out.average,0.128861,very-weak
95.173.191.11_19.19.19.42.out.average,0.202281,weak
130.206.1.5_19.19.19.35.out.average, 
117.120.2.17_19.19.19.33.out.average,0.139203,very-weak
122.152.116.24_19.19.19.20.out.average,0.256682,weak
130.133.3.130_19.19.19.12.out.average,0.134794,very-weak
130.161.131.20_19.19.19.21.out.average,0.219952,weak
130.206.1.5_19.19.19.35.out.average,0.986822,very-strong
130.225.254.116_19.19.19.8.out.average,0.163026,very-weak
130.236.254.50_19.19.19.37.out.average,0.124232,very-weak
130.75.2.22_19.19.19.13.out.average,0.124987,very-weak
137.189.4.14_19.19.19.15.out.average,0.227637,weak
140.117.11.7_19.19.19.39.out.average,0.125265,very-weak
140.128.9.18_19.19.19.38.out.average,0.186269,very-weak
141.217.0.199_19.19.19.47.out.average,0.128929,very-weak
147.102.222.211_19.19.19.14.out.average,0.105813,very-weak
153.19.251.225_19.19.19.28.out.average,0.214756,weak
155.210.4.101_19.19.19.34.out.average,0.231117,weak
162.213.3.248_19.19.19.49.out.average,0.065203,very-weak
163.1.221.67_19.19.19.46.out.average,0.167187,very-weak
163.178.174.25_19.19.19.6.out.average,0.245164,weak
185.87.121.190_19.19.19.41.out.average,0.242283,weak
192.38.78.162_19.19.19.7.out.average,0.182411,very-weak
193.136.164.6_19.19.19.29.out.average,0.183975,very-weak
193.166.3.3_19.19.19.9.out.average,0.211445,weak
193.6.176.62_19.19.19.16.out.average,0.201730,weak
194.105.226.20_19.19.19.17.out.average,0.281173,weak
194.116.84.15_19.19.19.18.out.average,0.191250,weak
194.2.0.36_19.19.19.10.out.average,0.102658,very-weak
195.14.50.21_19.19.19.32.out.average,0.166660,very-weak
198.145.20.143_19.19.19.22.out.average,0.283577,weak
202.28.209.254_19.19.19.40.out.average,0.131144,very-weak
202.38.97.230_19.19.19.4.out.average,0.166740,very-weak
202.8.44.105_19.19.19.23.out.average,0.133563,very-weak
202.90.159.172_19.19.19.25.out.average,0.135023,very-weak
