117.120.2.17_19.19.19.33.out.average, 
195.14.50.21_19.19.19.32.out.average,-0.006422,very-weak
202.28.209.254_19.19.19.40.out.average,-0.077304,very-weak
202.38.97.230_19.19.19.4.out.average,-0.090127,very-weak
202.8.44.105_19.19.19.23.out.average,0.097817,very-weak
202.90.159.172_19.19.19.25.out.average,0.131475,very-weak
203.0.178.32_19.19.19.1.out.average,0.071260,very-weak
203.178.132.80_19.19.19.19.out.average,0.114797,very-weak
212.110.161.69_19.19.19.45.out.average,-0.030693,very-weak
212.191.2.18_19.19.19.26.out.average,0.195506,weak
212.191.2.18_19.19.19.27.out.average,0.059897,very-weak
212.47.239.32_19.19.19.11.out.average,0.121487,very-weak
213.166.187.92_19.19.19.36.out.average,0.103319,very-weak
213.229.119.169_19.19.19.44.out.average,0.143503,very-weak
219.216.128.25_19.19.19.5.out.average,-0.036260,very-weak
23.79.234.240_19.19.19.48.out.average,-0.081467,very-weak
31.193.177.85_19.19.19.2.out.average,-0.080574,very-weak
5.101.158.166_19.19.19.31.out.average,0.057551,very-weak
58.28.25.150_19.19.19.24.out.average,0.019598,very-weak
62.44.96.38_19.19.19.3.out.average,-0.035949,very-weak
78.154.171.62_19.19.19.43.out.average,0.036486,very-weak
78.96.7.8_19.19.19.30.out.average,0.013649,very-weak
95.173.191.11_19.19.19.42.out.average,0.020651,very-weak
130.133.3.130_19.19.19.12.out.average, 
117.120.2.17_19.19.19.33.out.average,0.124497,very-weak
122.152.116.24_19.19.19.20.out.average,0.055569,very-weak
130.133.3.130_19.19.19.12.out.average,0.623772,strong
130.161.131.20_19.19.19.21.out.average,0.024779,very-weak
130.206.1.5_19.19.19.35.out.average,0.009903,very-weak
130.225.254.116_19.19.19.8.out.average,0.112514,very-weak
130.236.254.50_19.19.19.37.out.average,-0.047070,very-weak
130.75.2.22_19.19.19.13.out.average,-0.007739,very-weak
137.189.4.14_19.19.19.15.out.average,-0.042139,very-weak
140.117.11.7_19.19.19.39.out.average,-0.010631,very-weak
140.128.9.18_19.19.19.38.out.average,0.026291,very-weak
141.217.0.199_19.19.19.47.out.average,0.047379,very-weak
147.102.222.211_19.19.19.14.out.average,-0.032886,very-weak
149.20.37.36_19.19.19.22.out.average,-0.054940,very-weak
153.19.251.225_19.19.19.28.out.average,0.025017,very-weak
155.210.4.101_19.19.19.34.out.average,-0.003231,very-weak
162.213.3.248_19.19.19.49.out.average,-0.037046,very-weak
163.1.160.163_19.19.19.46.out.average,-0.078380,very-weak
163.178.174.25_19.19.19.6.out.average,-0.078426,very-weak
185.87.121.190_19.19.19.41.out.average,-0.131688,very-weak
192.38.78.162_19.19.19.7.out.average,-0.086873,very-weak
193.136.164.6_19.19.19.29.out.average,0.000821,very-weak
193.166.3.3_19.19.19.9.out.average,0.135802,very-weak
193.6.176.62_19.19.19.16.out.average,0.000208,very-weak
194.105.226.20_19.19.19.17.out.average,-0.085762,very-weak
194.116.84.15_19.19.19.18.out.average,0.104127,very-weak
194.2.0.36_19.19.19.10.out.average,-0.101031,very-weak
195.14.50.21_19.19.19.32.out.average,-0.000075,very-weak
202.28.209.254_19.19.19.40.out.average,-0.033538,very-weak
202.38.97.230_19.19.19.4.out.average,-0.046460,very-weak
202.8.44.105_19.19.19.23.out.average,0.106250,very-weak
202.90.159.172_19.19.19.25.out.average,-0.003297,very-weak
203.0.178.32_19.19.19.1.out.average,-0.038931,very-weak
203.178.132.80_19.19.19.19.out.average,0.054974,very-weak
212.110.161.69_19.19.19.45.out.average,-0.035908,very-weak
212.191.2.18_19.19.19.26.out.average,-0.050184,very-weak
212.191.2.18_19.19.19.27.out.average,-0.091178,very-weak
212.47.239.32_19.19.19.11.out.average,-0.068632,very-weak
213.166.187.92_19.19.19.36.out.average,0.024969,very-weak
213.229.119.169_19.19.19.44.out.average,0.061885,very-weak
219.216.128.25_19.19.19.5.out.average,-0.006870,very-weak
23.79.234.240_19.19.19.48.out.average,0.041207,very-weak
31.193.177.85_19.19.19.2.out.average,0.073810,very-weak
5.101.158.166_19.19.19.31.out.average,0.022816,very-weak
58.28.25.150_19.19.19.24.out.average,-0.032666,very-weak
62.44.96.38_19.19.19.3.out.average,0.006582,very-weak
78.154.171.62_19.19.19.43.out.average,0.015147,very-weak
78.96.7.8_19.19.19.30.out.average,-0.069211,very-weak
95.173.191.11_19.19.19.42.out.average,0.130453,very-weak
130.161.131.20_19.19.19.21.out.average, 
117.120.2.17_19.19.19.33.out.average,0.029652,very-weak
122.152.116.24_19.19.19.20.out.average,0.058681,very-weak
130.133.3.130_19.19.19.12.out.average,0.072113,very-weak
130.161.131.20_19.19.19.21.out.average,0.651835,strong
130.206.1.5_19.19.19.35.out.average,0.070404,very-weak
130.225.254.116_19.19.19.8.out.average,0.000696,very-weak
130.236.254.50_19.19.19.37.out.average,0.067421,very-weak
130.75.2.22_19.19.19.13.out.average,0.035239,very-weak
137.189.4.14_19.19.19.15.out.average,-0.016261,very-weak
140.117.11.7_19.19.19.39.out.average,-0.046866,very-weak
140.128.9.18_19.19.19.38.out.average,0.096766,very-weak
141.217.0.199_19.19.19.47.out.average,0.091910,very-weak
147.102.222.211_19.19.19.14.out.average,0.022710,very-weak
149.20.37.36_19.19.19.22.out.average,-0.014385,very-weak
153.19.251.225_19.19.19.28.out.average,-0.017915,very-weak
155.210.4.101_19.19.19.34.out.average,0.018316,very-weak
162.213.3.248_19.19.19.49.out.average,0.021978,very-weak
163.1.160.163_19.19.19.46.out.average,0.128987,very-weak
163.178.174.25_19.19.19.6.out.average,0.161072,very-weak
185.87.121.190_19.19.19.41.out.average,0.122343,very-weak
192.38.78.162_19.19.19.7.out.average,-0.107906,very-weak
193.136.164.6_19.19.19.29.out.average,0.197534,weak
193.166.3.3_19.19.19.9.out.average,-0.018943,very-weak
193.6.176.62_19.19.19.16.out.average,0.008184,very-weak
194.105.226.20_19.19.19.17.out.average,0.107389,very-weak
194.116.84.15_19.19.19.18.out.average,0.045854,very-weak
194.2.0.36_19.19.19.10.out.average,0.004884,very-weak
195.14.50.21_19.19.19.32.out.average,0.066745,very-weak
202.28.209.254_19.19.19.40.out.average,0.057425,very-weak
202.38.97.230_19.19.19.4.out.average,-0.074569,very-weak
202.8.44.105_19.19.19.23.out.average,0.026576,very-weak
202.90.159.172_19.19.19.25.out.average,0.199411,weak
203.0.178.32_19.19.19.1.out.average,0.027456,very-weak
203.178.132.80_19.19.19.19.out.average,0.083118,very-weak
212.110.161.69_19.19.19.45.out.average,-0.073850,very-weak
212.191.2.18_19.19.19.26.out.average,0.046897,very-weak
212.191.2.18_19.19.19.27.out.average,0.056639,very-weak
212.47.239.32_19.19.19.11.out.average,0.175381,very-weak
213.166.187.92_19.19.19.36.out.average,0.077111,very-weak
213.229.119.169_19.19.19.44.out.average,0.016589,very-weak
219.216.128.25_19.19.19.5.out.average,0.045818,very-weak
23.79.234.240_19.19.19.48.out.average,0.028992,very-weak
31.193.177.85_19.19.19.2.out.average,-0.038607,very-weak
5.101.158.166_19.19.19.31.out.average,-0.078879,very-weak
58.28.25.150_19.19.19.24.out.average,0.010941,very-weak
62.44.96.38_19.19.19.3.out.average,0.217307,weak
78.154.171.62_19.19.19.43.out.average,0.041083,very-weak
78.96.7.8_19.19.19.30.out.average,0.171127,very-weak
95.173.191.11_19.19.19.42.out.average,0.113049,very-weak
130.206.1.5_19.19.19.35.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.041549,very-weak
122.152.116.24_19.19.19.20.out.average,0.026580,very-weak
130.133.3.130_19.19.19.12.out.average,0.064688,very-weak
130.161.131.20_19.19.19.21.out.average,-0.000811,very-weak
130.206.1.5_19.19.19.35.out.average,0.645872,strong
130.225.254.116_19.19.19.8.out.average,-0.008325,very-weak
130.236.254.50_19.19.19.37.out.average,-0.036316,very-weak
130.75.2.22_19.19.19.13.out.average,0.050440,very-weak
137.189.4.14_19.19.19.15.out.average,0.038910,very-weak
140.117.11.7_19.19.19.39.out.average,-0.058470,very-weak
140.128.9.18_19.19.19.38.out.average,0.124972,very-weak
141.217.0.199_19.19.19.47.out.average,0.062977,very-weak
147.102.222.211_19.19.19.14.out.average,0.038547,very-weak
149.20.37.36_19.19.19.22.out.average,0.062564,very-weak
153.19.251.225_19.19.19.28.out.average,-0.014966,very-weak
155.210.4.101_19.19.19.34.out.average,0.123928,very-weak
162.213.3.248_19.19.19.49.out.average,0.105030,very-weak
163.1.160.163_19.19.19.46.out.average,0.003508,very-weak
163.178.174.25_19.19.19.6.out.average,0.011602,very-weak
185.87.121.190_19.19.19.41.out.average,0.052945,very-weak
192.38.78.162_19.19.19.7.out.average,-0.025751,very-weak
193.136.164.6_19.19.19.29.out.average,-0.008221,very-weak
193.166.3.3_19.19.19.9.out.average,0.008108,very-weak
193.6.176.62_19.19.19.16.out.average,0.036790,very-weak
194.105.226.20_19.19.19.17.out.average,0.064166,very-weak
194.116.84.15_19.19.19.18.out.average,0.052911,very-weak
194.2.0.36_19.19.19.10.out.average,0.140409,very-weak
195.14.50.21_19.19.19.32.out.average,0.067459,very-weak
202.28.209.254_19.19.19.40.out.average,0.078286,very-weak
202.38.97.230_19.19.19.4.out.average,-0.014319,very-weak
202.8.44.105_19.19.19.23.out.average,0.056405,very-weak
202.90.159.172_19.19.19.25.out.average,0.134426,very-weak
203.0.178.32_19.19.19.1.out.average,0.013707,very-weak
203.178.132.80_19.19.19.19.out.average,0.076074,very-weak
212.110.161.69_19.19.19.45.out.average,0.088611,very-weak
212.191.2.18_19.19.19.26.out.average,0.121010,very-weak
212.191.2.18_19.19.19.27.out.average,-0.063300,very-weak
212.47.239.32_19.19.19.11.out.average,0.100269,very-weak
213.166.187.92_19.19.19.36.out.average,0.019950,very-weak
213.229.119.169_19.19.19.44.out.average,0.056578,very-weak
219.216.128.25_19.19.19.5.out.average,0.063947,very-weak
23.79.234.240_19.19.19.48.out.average,-0.023020,very-weak
31.193.177.85_19.19.19.2.out.average,-0.030181,very-weak
5.101.158.166_19.19.19.31.out.average,0.131733,very-weak
58.28.25.150_19.19.19.24.out.average,0.070662,very-weak
62.44.96.38_19.19.19.3.out.average,0.016448,very-weak
78.154.171.62_19.19.19.43.out.average,0.114952,very-weak
78.96.7.8_19.19.19.30.out.average,0.072536,very-weak
95.173.191.11_19.19.19.42.out.average,0.082448,very-weak
130.225.254.116_19.19.19.8.out.average, 
117.120.2.17_19.19.19.33.out.average,0.109398,very-weak
122.152.116.24_19.19.19.20.out.average,0.016439,very-weak
130.133.3.130_19.19.19.12.out.average,0.056573,very-weak
130.161.131.20_19.19.19.21.out.average,-0.078384,very-weak
130.206.1.5_19.19.19.35.out.average,-0.071412,very-weak
130.225.254.116_19.19.19.8.out.average,0.603787,strong
130.236.254.50_19.19.19.37.out.average,0.000680,very-weak
130.75.2.22_19.19.19.13.out.average,-0.086707,very-weak
137.189.4.14_19.19.19.15.out.average,-0.000926,very-weak
140.117.11.7_19.19.19.39.out.average,0.067299,very-weak
140.128.9.18_19.19.19.38.out.average,-0.077133,very-weak
141.217.0.199_19.19.19.47.out.average,-0.018816,very-weak
147.102.222.211_19.19.19.14.out.average,-0.052433,very-weak
149.20.37.36_19.19.19.22.out.average,-0.056518,very-weak
153.19.251.225_19.19.19.28.out.average,-0.035238,very-weak
155.210.4.101_19.19.19.34.out.average,0.077967,very-weak
162.213.3.248_19.19.19.49.out.average,0.005562,very-weak
163.1.160.163_19.19.19.46.out.average,0.116969,very-weak
163.178.174.25_19.19.19.6.out.average,0.037478,very-weak
185.87.121.190_19.19.19.41.out.average,-0.089310,very-weak
192.38.78.162_19.19.19.7.out.average,-0.050489,very-weak
193.136.164.6_19.19.19.29.out.average,0.012509,very-weak
193.166.3.3_19.19.19.9.out.average,0.173644,very-weak
193.6.176.62_19.19.19.16.out.average,-0.066766,very-weak
194.105.226.20_19.19.19.17.out.average,-0.040201,very-weak
194.116.84.15_19.19.19.18.out.average,0.028648,very-weak
194.2.0.36_19.19.19.10.out.average,0.065981,very-weak
195.14.50.21_19.19.19.32.out.average,-0.028453,very-weak
202.28.209.254_19.19.19.40.out.average,-0.042752,very-weak
202.38.97.230_19.19.19.4.out.average,-0.134465,very-weak
202.8.44.105_19.19.19.23.out.average,0.021866,very-weak
202.90.159.172_19.19.19.25.out.average,-0.055660,very-weak
203.0.178.32_19.19.19.1.out.average,0.105157,very-weak
203.178.132.80_19.19.19.19.out.average,-0.009185,very-weak
212.110.161.69_19.19.19.45.out.average,-0.131275,very-weak
212.191.2.18_19.19.19.26.out.average,-0.072359,very-weak
212.191.2.18_19.19.19.27.out.average,0.051599,very-weak
212.47.239.32_19.19.19.11.out.average,-0.081679,very-weak
213.166.187.92_19.19.19.36.out.average,0.162659,very-weak
213.229.119.169_19.19.19.44.out.average,-0.041163,very-weak
219.216.128.25_19.19.19.5.out.average,-0.133890,very-weak
23.79.234.240_19.19.19.48.out.average,0.084008,very-weak
31.193.177.85_19.19.19.2.out.average,-0.038422,very-weak
5.101.158.166_19.19.19.31.out.average,0.039532,very-weak
58.28.25.150_19.19.19.24.out.average,-0.019027,very-weak
62.44.96.38_19.19.19.3.out.average,-0.082644,very-weak
78.154.171.62_19.19.19.43.out.average,0.036026,very-weak
78.96.7.8_19.19.19.30.out.average,-0.061390,very-weak
95.173.191.11_19.19.19.42.out.average,-0.057116,very-weak
130.236.254.50_19.19.19.37.out.average, 
117.120.2.17_19.19.19.33.out.average,0.036687,very-weak
122.152.116.24_19.19.19.20.out.average,0.071248,very-weak
130.133.3.130_19.19.19.12.out.average,0.059950,very-weak
130.161.131.20_19.19.19.21.out.average,0.009736,very-weak
130.206.1.5_19.19.19.35.out.average,0.084830,very-weak
130.225.254.116_19.19.19.8.out.average,0.070532,very-weak
130.236.254.50_19.19.19.37.out.average,0.671791,strong
130.75.2.22_19.19.19.13.out.average,0.052285,very-weak
137.189.4.14_19.19.19.15.out.average,0.036832,very-weak
140.117.11.7_19.19.19.39.out.average,-0.012794,very-weak
140.128.9.18_19.19.19.38.out.average,0.229499,weak
141.217.0.199_19.19.19.47.out.average,0.016830,very-weak
147.102.222.211_19.19.19.14.out.average,0.029644,very-weak
149.20.37.36_19.19.19.22.out.average,0.104812,very-weak
153.19.251.225_19.19.19.28.out.average,0.061346,very-weak
155.210.4.101_19.19.19.34.out.average,0.080996,very-weak
162.213.3.248_19.19.19.49.out.average,0.088300,very-weak
163.1.160.163_19.19.19.46.out.average,0.064045,very-weak
163.178.174.25_19.19.19.6.out.average,0.075355,very-weak
185.87.121.190_19.19.19.41.out.average,0.100069,very-weak
192.38.78.162_19.19.19.7.out.average,-0.048318,very-weak
193.136.164.6_19.19.19.29.out.average,0.014493,very-weak
193.166.3.3_19.19.19.9.out.average,-0.055060,very-weak
193.6.176.62_19.19.19.16.out.average,0.120320,very-weak
194.105.226.20_19.19.19.17.out.average,0.139126,very-weak
194.116.84.15_19.19.19.18.out.average,0.085246,very-weak
194.2.0.36_19.19.19.10.out.average,0.104182,very-weak
195.14.50.21_19.19.19.32.out.average,0.147661,very-weak
202.28.209.254_19.19.19.40.out.average,0.114471,very-weak
202.38.97.230_19.19.19.4.out.average,-0.014072,very-weak
202.8.44.105_19.19.19.23.out.average,0.044861,very-weak
202.90.159.172_19.19.19.25.out.average,0.196265,weak
203.0.178.32_19.19.19.1.out.average,0.216853,weak
203.178.132.80_19.19.19.19.out.average,0.107994,very-weak
212.110.161.69_19.19.19.45.out.average,0.099205,very-weak
212.191.2.18_19.19.19.26.out.average,0.049930,very-weak
212.191.2.18_19.19.19.27.out.average,0.046086,very-weak
212.47.239.32_19.19.19.11.out.average,0.063459,very-weak
213.166.187.92_19.19.19.36.out.average,0.122394,very-weak
213.229.119.169_19.19.19.44.out.average,-0.076826,very-weak
219.216.128.25_19.19.19.5.out.average,0.077622,very-weak
23.79.234.240_19.19.19.48.out.average,0.108839,very-weak
31.193.177.85_19.19.19.2.out.average,0.053607,very-weak
5.101.158.166_19.19.19.31.out.average,0.067636,very-weak
58.28.25.150_19.19.19.24.out.average,0.057254,very-weak
62.44.96.38_19.19.19.3.out.average,-0.022301,very-weak
78.154.171.62_19.19.19.43.out.average,0.107445,very-weak
78.96.7.8_19.19.19.30.out.average,0.015632,very-weak
95.173.191.11_19.19.19.42.out.average,0.042974,very-weak
130.75.2.22_19.19.19.13.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.061526,very-weak
122.152.116.24_19.19.19.20.out.average,0.096827,very-weak
130.133.3.130_19.19.19.12.out.average,-0.011966,very-weak
130.161.131.20_19.19.19.21.out.average,0.033736,very-weak
130.206.1.5_19.19.19.35.out.average,-0.034507,very-weak
130.225.254.116_19.19.19.8.out.average,-0.073161,very-weak
130.236.254.50_19.19.19.37.out.average,-0.074812,very-weak
130.75.2.22_19.19.19.13.out.average,0.590062,strong
137.189.4.14_19.19.19.15.out.average,-0.007703,very-weak
140.117.11.7_19.19.19.39.out.average,-0.090221,very-weak
140.128.9.18_19.19.19.38.out.average,-0.050901,very-weak
141.217.0.199_19.19.19.47.out.average,0.008833,very-weak
147.102.222.211_19.19.19.14.out.average,0.055235,very-weak
149.20.37.36_19.19.19.22.out.average,0.026619,very-weak
153.19.251.225_19.19.19.28.out.average,0.020722,very-weak
155.210.4.101_19.19.19.34.out.average,0.101009,very-weak
162.213.3.248_19.19.19.49.out.average,0.008831,very-weak
163.1.160.163_19.19.19.46.out.average,-0.085131,very-weak
163.178.174.25_19.19.19.6.out.average,0.027786,very-weak
185.87.121.190_19.19.19.41.out.average,0.007201,very-weak
192.38.78.162_19.19.19.7.out.average,-0.072216,very-weak
193.136.164.6_19.19.19.29.out.average,0.142660,very-weak
193.166.3.3_19.19.19.9.out.average,0.017891,very-weak
193.6.176.62_19.19.19.16.out.average,0.092153,very-weak
194.105.226.20_19.19.19.17.out.average,0.164255,very-weak
194.116.84.15_19.19.19.18.out.average,-0.009322,very-weak
194.2.0.36_19.19.19.10.out.average,-0.017084,very-weak
195.14.50.21_19.19.19.32.out.average,0.030264,very-weak
202.28.209.254_19.19.19.40.out.average,-0.040699,very-weak
202.38.97.230_19.19.19.4.out.average,0.039227,very-weak
202.8.44.105_19.19.19.23.out.average,0.010977,very-weak
202.90.159.172_19.19.19.25.out.average,0.007394,very-weak
203.0.178.32_19.19.19.1.out.average,0.018242,very-weak
203.178.132.80_19.19.19.19.out.average,0.137233,very-weak
212.110.161.69_19.19.19.45.out.average,0.069815,very-weak
212.191.2.18_19.19.19.26.out.average,0.112077,very-weak
212.191.2.18_19.19.19.27.out.average,0.116768,very-weak
212.47.239.32_19.19.19.11.out.average,-0.009887,very-weak
213.166.187.92_19.19.19.36.out.average,0.089664,very-weak
213.229.119.169_19.19.19.44.out.average,0.100376,very-weak
219.216.128.25_19.19.19.5.out.average,0.103235,very-weak
23.79.234.240_19.19.19.48.out.average,-0.106909,very-weak
31.193.177.85_19.19.19.2.out.average,-0.110329,very-weak
5.101.158.166_19.19.19.31.out.average,-0.008643,very-weak
58.28.25.150_19.19.19.24.out.average,0.059414,very-weak
62.44.96.38_19.19.19.3.out.average,0.061050,very-weak
78.154.171.62_19.19.19.43.out.average,-0.071178,very-weak
78.96.7.8_19.19.19.30.out.average,-0.148115,very-weak
95.173.191.11_19.19.19.42.out.average,-0.072764,very-weak
137.189.4.14_19.19.19.15.out.average, 
117.120.2.17_19.19.19.33.out.average,0.135676,very-weak
122.152.116.24_19.19.19.20.out.average,-0.088133,very-weak
130.133.3.130_19.19.19.12.out.average,-0.000130,very-weak
130.161.131.20_19.19.19.21.out.average,-0.036102,very-weak
130.206.1.5_19.19.19.35.out.average,0.044112,very-weak
130.225.254.116_19.19.19.8.out.average,-0.005825,very-weak
130.236.254.50_19.19.19.37.out.average,-0.060039,very-weak
130.75.2.22_19.19.19.13.out.average,-0.040336,very-weak
137.189.4.14_19.19.19.15.out.average,0.549935,moderate
140.117.11.7_19.19.19.39.out.average,0.027266,very-weak
140.128.9.18_19.19.19.38.out.average,-0.070020,very-weak
141.217.0.199_19.19.19.47.out.average,-0.067973,very-weak
147.102.222.211_19.19.19.14.out.average,0.085660,very-weak
149.20.37.36_19.19.19.22.out.average,0.113291,very-weak
153.19.251.225_19.19.19.28.out.average,-0.044974,very-weak
155.210.4.101_19.19.19.34.out.average,-0.053223,very-weak
162.213.3.248_19.19.19.49.out.average,0.070306,very-weak
163.1.160.163_19.19.19.46.out.average,-0.073216,very-weak
163.178.174.25_19.19.19.6.out.average,-0.059398,very-weak
185.87.121.190_19.19.19.41.out.average,-0.091113,very-weak
192.38.78.162_19.19.19.7.out.average,0.015887,very-weak
193.136.164.6_19.19.19.29.out.average,0.000117,very-weak
193.166.3.3_19.19.19.9.out.average,-0.113811,very-weak
193.6.176.62_19.19.19.16.out.average,-0.021114,very-weak
194.105.226.20_19.19.19.17.out.average,-0.038676,very-weak
194.116.84.15_19.19.19.18.out.average,0.040384,very-weak
194.2.0.36_19.19.19.10.out.average,0.037704,very-weak
195.14.50.21_19.19.19.32.out.average,0.018686,very-weak
202.28.209.254_19.19.19.40.out.average,0.057877,very-weak
202.38.97.230_19.19.19.4.out.average,-0.057180,very-weak
202.8.44.105_19.19.19.23.out.average,0.009021,very-weak
202.90.159.172_19.19.19.25.out.average,-0.114152,very-weak
203.0.178.32_19.19.19.1.out.average,0.204503,weak
203.178.132.80_19.19.19.19.out.average,0.107442,very-weak
212.110.161.69_19.19.19.45.out.average,0.013483,very-weak
212.191.2.18_19.19.19.26.out.average,0.018713,very-weak
212.191.2.18_19.19.19.27.out.average,-0.043132,very-weak
212.47.239.32_19.19.19.11.out.average,-0.037035,very-weak
213.166.187.92_19.19.19.36.out.average,-0.057653,very-weak
213.229.119.169_19.19.19.44.out.average,-0.066330,very-weak
219.216.128.25_19.19.19.5.out.average,-0.067824,very-weak
23.79.234.240_19.19.19.48.out.average,-0.031791,very-weak
31.193.177.85_19.19.19.2.out.average,0.079527,very-weak
5.101.158.166_19.19.19.31.out.average,-0.041455,very-weak
58.28.25.150_19.19.19.24.out.average,0.010183,very-weak
62.44.96.38_19.19.19.3.out.average,0.000233,very-weak
78.154.171.62_19.19.19.43.out.average,0.004776,very-weak
78.96.7.8_19.19.19.30.out.average,0.091562,very-weak
95.173.191.11_19.19.19.42.out.average,-0.006010,very-weak
140.117.11.7_19.19.19.39.out.average, 
117.120.2.17_19.19.19.33.out.average,0.007548,very-weak
122.152.116.24_19.19.19.20.out.average,-0.054520,very-weak
130.133.3.130_19.19.19.12.out.average,0.013304,very-weak
130.161.131.20_19.19.19.21.out.average,-0.091368,very-weak
130.206.1.5_19.19.19.35.out.average,-0.112570,very-weak
130.225.254.116_19.19.19.8.out.average,-0.040418,very-weak
130.236.254.50_19.19.19.37.out.average,-0.029917,very-weak
130.75.2.22_19.19.19.13.out.average,-0.013998,very-weak
137.189.4.14_19.19.19.15.out.average,0.167062,very-weak
140.117.11.7_19.19.19.39.out.average,0.624463,strong
140.128.9.18_19.19.19.38.out.average,0.049516,very-weak
141.217.0.199_19.19.19.47.out.average,-0.068590,very-weak
