117.120.2.17_19.19.19.33.out.average, 
212.191.2.18_19.19.19.26.out.average,0.120988,very-weak
212.191.2.18_19.19.19.27.out.average,0.216342,weak
212.47.239.32_19.19.19.11.out.average,0.242819,weak
213.166.187.92_19.19.19.36.out.average,0.221540,weak
213.229.119.169_19.19.19.44.out.average,0.198206,weak
219.216.128.25_19.19.19.5.out.average,0.185689,very-weak
23.79.234.240_19.19.19.48.out.average,0.190740,weak
31.193.177.85_19.19.19.2.out.average,0.281456,weak
5.101.158.166_19.19.19.31.out.average,0.307539,weak
58.28.25.150_19.19.19.24.out.average,0.184089,very-weak
62.44.96.38_19.19.19.3.out.average,0.235382,weak
78.154.171.62_19.19.19.43.out.average,0.179866,very-weak
78.96.7.8_19.19.19.30.out.average,0.192432,weak
95.173.191.11_19.19.19.42.out.average,0.076135,very-weak
122.152.116.24_19.19.19.20.out.average, 
117.120.2.17_19.19.19.33.out.average,0.280612,weak
122.152.116.24_19.19.19.20.out.average,0.459121,moderate
130.133.3.130_19.19.19.12.out.average,0.227042,weak
130.161.131.20_19.19.19.21.out.average,0.177944,very-weak
130.206.1.5_19.19.19.35.out.average,0.153047,very-weak
130.225.254.116_19.19.19.8.out.average,0.287362,weak
130.236.254.50_19.19.19.37.out.average,0.218610,weak
130.75.2.22_19.19.19.13.out.average,0.123859,very-weak
137.189.4.14_19.19.19.15.out.average,0.108686,very-weak
140.117.11.7_19.19.19.39.out.average,0.230181,weak
140.128.9.18_19.19.19.38.out.average,0.289529,weak
141.217.0.199_19.19.19.47.out.average,0.245690,weak
147.102.222.211_19.19.19.14.out.average,0.218523,weak
149.20.37.36_19.19.19.22.out.average,0.171504,very-weak
153.19.251.225_19.19.19.28.out.average,0.268601,weak
155.210.4.101_19.19.19.34.out.average,0.286592,weak
162.213.3.248_19.19.19.49.out.average,0.279313,weak
163.1.160.163_19.19.19.46.out.average,0.187571,very-weak
163.178.174.25_19.19.19.6.out.average,0.277445,weak
185.87.121.190_19.19.19.41.out.average,0.280261,weak
192.38.78.162_19.19.19.7.out.average,0.170651,very-weak
193.136.164.6_19.19.19.29.out.average,0.320332,weak
193.166.3.3_19.19.19.9.out.average,0.212743,weak
193.6.176.62_19.19.19.16.out.average,0.280605,weak
194.105.226.20_19.19.19.17.out.average,0.250953,weak
194.116.84.15_19.19.19.18.out.average,0.192335,weak
194.2.0.36_19.19.19.10.out.average,0.246611,weak
195.14.50.21_19.19.19.32.out.average,0.268571,weak
202.28.209.254_19.19.19.40.out.average,0.235173,weak
202.38.97.230_19.19.19.4.out.average,0.255958,weak
202.8.44.105_19.19.19.23.out.average,0.150269,very-weak
202.90.159.172_19.19.19.25.out.average,0.233579,weak
203.0.178.32_19.19.19.1.out.average,0.201455,weak
203.178.132.80_19.19.19.19.out.average,0.266043,weak
212.110.161.69_19.19.19.45.out.average,0.228622,weak
212.191.2.18_19.19.19.26.out.average,0.223997,weak
212.191.2.18_19.19.19.27.out.average,0.278104,weak
212.47.239.32_19.19.19.11.out.average,0.287177,weak
213.166.187.92_19.19.19.36.out.average,0.260630,weak
213.229.119.169_19.19.19.44.out.average,0.233270,weak
219.216.128.25_19.19.19.5.out.average,0.243473,weak
23.79.234.240_19.19.19.48.out.average,0.245388,weak
31.193.177.85_19.19.19.2.out.average,0.321613,weak
5.101.158.166_19.19.19.31.out.average,0.236588,weak
58.28.25.150_19.19.19.24.out.average,0.253027,weak
62.44.96.38_19.19.19.3.out.average,0.275377,weak
78.154.171.62_19.19.19.43.out.average,0.177243,very-weak
78.96.7.8_19.19.19.30.out.average,0.172020,very-weak
95.173.191.11_19.19.19.42.out.average,0.321867,weak
130.133.3.130_19.19.19.12.out.average, 
117.120.2.17_19.19.19.33.out.average,0.183961,very-weak
122.152.116.24_19.19.19.20.out.average,0.174427,very-weak
130.133.3.130_19.19.19.12.out.average,0.265810,weak
130.161.131.20_19.19.19.21.out.average,0.150963,very-weak
130.206.1.5_19.19.19.35.out.average,0.138898,very-weak
130.225.254.116_19.19.19.8.out.average,0.105542,very-weak
130.236.254.50_19.19.19.37.out.average,0.146058,very-weak
130.75.2.22_19.19.19.13.out.average,0.095479,very-weak
137.189.4.14_19.19.19.15.out.average,0.120353,very-weak
140.117.11.7_19.19.19.39.out.average,0.118531,very-weak
140.128.9.18_19.19.19.38.out.average,0.261757,weak
141.217.0.199_19.19.19.47.out.average,0.213841,weak
147.102.222.211_19.19.19.14.out.average,0.198479,weak
149.20.37.36_19.19.19.22.out.average,0.164062,very-weak
153.19.251.225_19.19.19.28.out.average,0.124307,very-weak
155.210.4.101_19.19.19.34.out.average,0.159981,very-weak
162.213.3.248_19.19.19.49.out.average,0.107764,very-weak
163.1.160.163_19.19.19.46.out.average,0.178676,very-weak
163.178.174.25_19.19.19.6.out.average,0.028552,very-weak
185.87.121.190_19.19.19.41.out.average,0.039859,very-weak
192.38.78.162_19.19.19.7.out.average,0.166639,very-weak
193.136.164.6_19.19.19.29.out.average,0.126632,very-weak
193.166.3.3_19.19.19.9.out.average,0.083375,very-weak
193.6.176.62_19.19.19.16.out.average,0.136584,very-weak
194.105.226.20_19.19.19.17.out.average,0.109486,very-weak
194.116.84.15_19.19.19.18.out.average,0.164684,very-weak
194.2.0.36_19.19.19.10.out.average,0.103766,very-weak
195.14.50.21_19.19.19.32.out.average,0.126536,very-weak
202.28.209.254_19.19.19.40.out.average,0.155532,very-weak
202.38.97.230_19.19.19.4.out.average,0.127985,very-weak
202.8.44.105_19.19.19.23.out.average,0.114868,very-weak
202.90.159.172_19.19.19.25.out.average,0.201320,weak
203.0.178.32_19.19.19.1.out.average,0.175752,very-weak
203.178.132.80_19.19.19.19.out.average,0.149795,very-weak
212.110.161.69_19.19.19.45.out.average,0.132362,very-weak
212.191.2.18_19.19.19.26.out.average,0.141936,very-weak
212.191.2.18_19.19.19.27.out.average,0.142814,very-weak
212.47.239.32_19.19.19.11.out.average,0.188171,very-weak
213.166.187.92_19.19.19.36.out.average,0.217161,weak
213.229.119.169_19.19.19.44.out.average,0.116989,very-weak
219.216.128.25_19.19.19.5.out.average,0.268137,weak
23.79.234.240_19.19.19.48.out.average,0.109792,very-weak
31.193.177.85_19.19.19.2.out.average,0.165863,very-weak
5.101.158.166_19.19.19.31.out.average,0.234568,weak
58.28.25.150_19.19.19.24.out.average,0.151735,very-weak
62.44.96.38_19.19.19.3.out.average,0.138295,very-weak
78.154.171.62_19.19.19.43.out.average,0.103696,very-weak
78.96.7.8_19.19.19.30.out.average,0.135965,very-weak
95.173.191.11_19.19.19.42.out.average,0.109255,very-weak
130.161.131.20_19.19.19.21.out.average, 
117.120.2.17_19.19.19.33.out.average,0.144358,very-weak
122.152.116.24_19.19.19.20.out.average,0.238617,weak
130.133.3.130_19.19.19.12.out.average,0.165067,very-weak
130.161.131.20_19.19.19.21.out.average,0.227161,weak
130.206.1.5_19.19.19.35.out.average,0.152265,very-weak
130.225.254.116_19.19.19.8.out.average,0.098660,very-weak
130.236.254.50_19.19.19.37.out.average,0.067443,very-weak
130.75.2.22_19.19.19.13.out.average,0.180511,very-weak
137.189.4.14_19.19.19.15.out.average,0.127451,very-weak
140.117.11.7_19.19.19.39.out.average,0.241853,weak
140.128.9.18_19.19.19.38.out.average,0.214622,weak
141.217.0.199_19.19.19.47.out.average,0.246844,weak
147.102.222.211_19.19.19.14.out.average,0.079089,very-weak
149.20.37.36_19.19.19.22.out.average,0.162984,very-weak
153.19.251.225_19.19.19.28.out.average,0.145995,very-weak
155.210.4.101_19.19.19.34.out.average,0.159055,very-weak
162.213.3.248_19.19.19.49.out.average,0.109271,very-weak
163.1.160.163_19.19.19.46.out.average,0.074298,very-weak
163.178.174.25_19.19.19.6.out.average,0.172537,very-weak
185.87.121.190_19.19.19.41.out.average,0.119402,very-weak
192.38.78.162_19.19.19.7.out.average,0.126049,very-weak
193.136.164.6_19.19.19.29.out.average,0.162522,very-weak
193.166.3.3_19.19.19.9.out.average,0.203425,weak
193.6.176.62_19.19.19.16.out.average,0.260948,weak
194.105.226.20_19.19.19.17.out.average,0.214059,weak
194.116.84.15_19.19.19.18.out.average,0.115011,very-weak
194.2.0.36_19.19.19.10.out.average,0.131101,very-weak
195.14.50.21_19.19.19.32.out.average,0.181132,very-weak
202.28.209.254_19.19.19.40.out.average,0.083416,very-weak
202.38.97.230_19.19.19.4.out.average,0.234436,weak
202.8.44.105_19.19.19.23.out.average,0.118112,very-weak
202.90.159.172_19.19.19.25.out.average,0.109765,very-weak
203.0.178.32_19.19.19.1.out.average,0.092941,very-weak
203.178.132.80_19.19.19.19.out.average,0.320330,weak
212.110.161.69_19.19.19.45.out.average,0.177076,very-weak
212.191.2.18_19.19.19.26.out.average,0.133004,very-weak
212.191.2.18_19.19.19.27.out.average,0.144115,very-weak
212.47.239.32_19.19.19.11.out.average,0.149442,very-weak
213.166.187.92_19.19.19.36.out.average,0.209847,weak
213.229.119.169_19.19.19.44.out.average,0.071222,very-weak
219.216.128.25_19.19.19.5.out.average,0.091813,very-weak
23.79.234.240_19.19.19.48.out.average,0.145665,very-weak
31.193.177.85_19.19.19.2.out.average,0.242409,weak
5.101.158.166_19.19.19.31.out.average,0.192585,weak
58.28.25.150_19.19.19.24.out.average,0.097121,very-weak
62.44.96.38_19.19.19.3.out.average,0.134082,very-weak
78.154.171.62_19.19.19.43.out.average,0.144404,very-weak
78.96.7.8_19.19.19.30.out.average,0.155292,very-weak
95.173.191.11_19.19.19.42.out.average,0.207511,weak
130.206.1.5_19.19.19.35.out.average, 
117.120.2.17_19.19.19.33.out.average,0.165838,very-weak
122.152.116.24_19.19.19.20.out.average,0.120967,very-weak
130.133.3.130_19.19.19.12.out.average,0.127507,very-weak
130.161.131.20_19.19.19.21.out.average,0.047906,very-weak
130.206.1.5_19.19.19.35.out.average,0.436231,moderate
130.225.254.116_19.19.19.8.out.average,0.119990,very-weak
130.236.254.50_19.19.19.37.out.average,0.111483,very-weak
130.75.2.22_19.19.19.13.out.average,-0.002784,very-weak
137.189.4.14_19.19.19.15.out.average,0.140366,very-weak
140.117.11.7_19.19.19.39.out.average,0.043170,very-weak
140.128.9.18_19.19.19.38.out.average,0.164278,very-weak
141.217.0.199_19.19.19.47.out.average,0.232853,weak
147.102.222.211_19.19.19.14.out.average,0.262369,weak
149.20.37.36_19.19.19.22.out.average,0.231716,weak
153.19.251.225_19.19.19.28.out.average,0.085209,very-weak
155.210.4.101_19.19.19.34.out.average,0.159282,very-weak
162.213.3.248_19.19.19.49.out.average,0.262725,weak
163.1.160.163_19.19.19.46.out.average,0.182504,very-weak
163.178.174.25_19.19.19.6.out.average,0.141379,very-weak
185.87.121.190_19.19.19.41.out.average,0.138658,very-weak
192.38.78.162_19.19.19.7.out.average,0.103160,very-weak
193.136.164.6_19.19.19.29.out.average,0.177894,very-weak
193.166.3.3_19.19.19.9.out.average,0.301771,weak
193.6.176.62_19.19.19.16.out.average,0.186447,very-weak
194.105.226.20_19.19.19.17.out.average,0.108875,very-weak
194.116.84.15_19.19.19.18.out.average,0.080952,very-weak
194.2.0.36_19.19.19.10.out.average,0.192517,weak
195.14.50.21_19.19.19.32.out.average,0.187283,very-weak
202.28.209.254_19.19.19.40.out.average,0.094290,very-weak
202.38.97.230_19.19.19.4.out.average,0.104256,very-weak
202.8.44.105_19.19.19.23.out.average,0.139243,very-weak
202.90.159.172_19.19.19.25.out.average,0.158566,very-weak
203.0.178.32_19.19.19.1.out.average,0.131708,very-weak
203.178.132.80_19.19.19.19.out.average,0.250274,weak
212.110.161.69_19.19.19.45.out.average,0.126883,very-weak
212.191.2.18_19.19.19.26.out.average,0.170244,very-weak
212.191.2.18_19.19.19.27.out.average,0.105314,very-weak
212.47.239.32_19.19.19.11.out.average,0.164653,very-weak
213.166.187.92_19.19.19.36.out.average,0.149718,very-weak
213.229.119.169_19.19.19.44.out.average,0.074264,very-weak
219.216.128.25_19.19.19.5.out.average,0.156596,very-weak
23.79.234.240_19.19.19.48.out.average,0.149143,very-weak
31.193.177.85_19.19.19.2.out.average,0.096825,very-weak
5.101.158.166_19.19.19.31.out.average,0.195886,weak
58.28.25.150_19.19.19.24.out.average,0.238496,weak
62.44.96.38_19.19.19.3.out.average,0.142738,very-weak
78.154.171.62_19.19.19.43.out.average,0.030233,very-weak
78.96.7.8_19.19.19.30.out.average,0.111748,very-weak
95.173.191.11_19.19.19.42.out.average,0.116746,very-weak
130.225.254.116_19.19.19.8.out.average, 
117.120.2.17_19.19.19.33.out.average,0.234563,weak
122.152.116.24_19.19.19.20.out.average,0.246947,weak
130.133.3.130_19.19.19.12.out.average,0.158935,very-weak
130.161.131.20_19.19.19.21.out.average,0.125860,very-weak
130.206.1.5_19.19.19.35.out.average,0.106210,very-weak
130.225.254.116_19.19.19.8.out.average,0.228645,weak
130.236.254.50_19.19.19.37.out.average,0.061972,very-weak
130.75.2.22_19.19.19.13.out.average,0.095258,very-weak
137.189.4.14_19.19.19.15.out.average,0.167995,very-weak
140.117.11.7_19.19.19.39.out.average,0.131529,very-weak
140.128.9.18_19.19.19.38.out.average,0.181588,very-weak
141.217.0.199_19.19.19.47.out.average,0.197363,weak
147.102.222.211_19.19.19.14.out.average,0.224330,weak
149.20.37.36_19.19.19.22.out.average,0.182884,very-weak
153.19.251.225_19.19.19.28.out.average,0.058847,very-weak
155.210.4.101_19.19.19.34.out.average,0.174683,very-weak
162.213.3.248_19.19.19.49.out.average,0.252043,weak
163.1.160.163_19.19.19.46.out.average,0.102544,very-weak
163.178.174.25_19.19.19.6.out.average,0.194485,weak
185.87.121.190_19.19.19.41.out.average,0.142845,very-weak
192.38.78.162_19.19.19.7.out.average,0.123834,very-weak
193.136.164.6_19.19.19.29.out.average,0.177673,very-weak
193.166.3.3_19.19.19.9.out.average,0.211451,weak
193.6.176.62_19.19.19.16.out.average,0.169222,very-weak
194.105.226.20_19.19.19.17.out.average,0.182307,very-weak
194.116.84.15_19.19.19.18.out.average,0.093284,very-weak
194.2.0.36_19.19.19.10.out.average,0.210027,weak
195.14.50.21_19.19.19.32.out.average,0.157653,very-weak
202.28.209.254_19.19.19.40.out.average,0.166921,very-weak
202.38.97.230_19.19.19.4.out.average,0.180175,very-weak
202.8.44.105_19.19.19.23.out.average,0.067397,very-weak
202.90.159.172_19.19.19.25.out.average,0.178282,very-weak
203.0.178.32_19.19.19.1.out.average,0.177399,very-weak
203.178.132.80_19.19.19.19.out.average,0.293489,weak
212.110.161.69_19.19.19.45.out.average,0.215542,weak
212.191.2.18_19.19.19.26.out.average,0.158653,very-weak
212.191.2.18_19.19.19.27.out.average,0.205256,weak
212.47.239.32_19.19.19.11.out.average,0.243807,weak
213.166.187.92_19.19.19.36.out.average,0.209509,weak
213.229.119.169_19.19.19.44.out.average,0.139758,very-weak
219.216.128.25_19.19.19.5.out.average,0.274569,weak
23.79.234.240_19.19.19.48.out.average,0.169185,very-weak
31.193.177.85_19.19.19.2.out.average,0.213927,weak
5.101.158.166_19.19.19.31.out.average,0.212493,weak
58.28.25.150_19.19.19.24.out.average,0.252794,weak
62.44.96.38_19.19.19.3.out.average,0.176188,very-weak
78.154.171.62_19.19.19.43.out.average,0.007945,very-weak
78.96.7.8_19.19.19.30.out.average,0.182343,very-weak
95.173.191.11_19.19.19.42.out.average,0.242366,weak
130.236.254.50_19.19.19.37.out.average, 
117.120.2.17_19.19.19.33.out.average,0.154862,very-weak
122.152.116.24_19.19.19.20.out.average,0.173104,very-weak
130.133.3.130_19.19.19.12.out.average,0.134059,very-weak
130.161.131.20_19.19.19.21.out.average,0.097000,very-weak
130.206.1.5_19.19.19.35.out.average,0.129281,very-weak
130.225.254.116_19.19.19.8.out.average,0.117837,very-weak
130.236.254.50_19.19.19.37.out.average,0.281699,weak
130.75.2.22_19.19.19.13.out.average,0.080735,very-weak
137.189.4.14_19.19.19.15.out.average,0.110891,very-weak
140.117.11.7_19.19.19.39.out.average,0.102732,very-weak
140.128.9.18_19.19.19.38.out.average,0.216089,weak
141.217.0.199_19.19.19.47.out.average,0.185530,very-weak
147.102.222.211_19.19.19.14.out.average,0.175650,very-weak
149.20.37.36_19.19.19.22.out.average,0.074736,very-weak
153.19.251.225_19.19.19.28.out.average,0.116011,very-weak
155.210.4.101_19.19.19.34.out.average,0.187526,very-weak
162.213.3.248_19.19.19.49.out.average,0.119875,very-weak
163.1.160.163_19.19.19.46.out.average,0.111203,very-weak
163.178.174.25_19.19.19.6.out.average,0.187207,very-weak
185.87.121.190_19.19.19.41.out.average,0.138077,very-weak
192.38.78.162_19.19.19.7.out.average,0.099502,very-weak
193.136.164.6_19.19.19.29.out.average,0.229343,weak
193.166.3.3_19.19.19.9.out.average,0.166075,very-weak
193.6.176.62_19.19.19.16.out.average,0.126063,very-weak
194.105.226.20_19.19.19.17.out.average,0.118492,very-weak
194.116.84.15_19.19.19.18.out.average,0.145891,very-weak
194.2.0.36_19.19.19.10.out.average,0.107136,very-weak
195.14.50.21_19.19.19.32.out.average,0.229090,weak
202.28.209.254_19.19.19.40.out.average,0.158590,very-weak
202.38.97.230_19.19.19.4.out.average,0.143807,very-weak
202.8.44.105_19.19.19.23.out.average,0.122511,very-weak
202.90.159.172_19.19.19.25.out.average,0.172381,very-weak
203.0.178.32_19.19.19.1.out.average,0.087691,very-weak
203.178.132.80_19.19.19.19.out.average,0.173947,very-weak
212.110.161.69_19.19.19.45.out.average,0.138988,very-weak
212.191.2.18_19.19.19.26.out.average,0.099049,very-weak
212.191.2.18_19.19.19.27.out.average,0.123670,very-weak
212.47.239.32_19.19.19.11.out.average,0.244530,weak
213.166.187.92_19.19.19.36.out.average,0.202901,weak
213.229.119.169_19.19.19.44.out.average,0.189115,very-weak
219.216.128.25_19.19.19.5.out.average,0.221006,weak
23.79.234.240_19.19.19.48.out.average,0.137923,very-weak
31.193.177.85_19.19.19.2.out.average,0.167639,very-weak
5.101.158.166_19.19.19.31.out.average,0.201838,weak
58.28.25.150_19.19.19.24.out.average,0.107731,very-weak
62.44.96.38_19.19.19.3.out.average,0.189144,very-weak
78.154.171.62_19.19.19.43.out.average,0.066128,very-weak
78.96.7.8_19.19.19.30.out.average,0.268034,weak
95.173.191.11_19.19.19.42.out.average,0.183932,very-weak
130.75.2.22_19.19.19.13.out.average, 
117.120.2.17_19.19.19.33.out.average,0.143275,very-weak
122.152.116.24_19.19.19.20.out.average,0.139988,very-weak
130.133.3.130_19.19.19.12.out.average,0.013955,very-weak
130.161.131.20_19.19.19.21.out.average,0.178241,very-weak
130.206.1.5_19.19.19.35.out.average,0.132263,very-weak
130.225.254.116_19.19.19.8.out.average,0.170875,very-weak
130.236.254.50_19.19.19.37.out.average,0.096985,very-weak
130.75.2.22_19.19.19.13.out.average,0.238853,weak
137.189.4.14_19.19.19.15.out.average,0.078499,very-weak
140.117.11.7_19.19.19.39.out.average,0.158327,very-weak
140.128.9.18_19.19.19.38.out.average,0.078235,very-weak
141.217.0.199_19.19.19.47.out.average,0.037908,very-weak
147.102.222.211_19.19.19.14.out.average,0.247012,weak
149.20.37.36_19.19.19.22.out.average,0.121153,very-weak
153.19.251.225_19.19.19.28.out.average,0.124188,very-weak
155.210.4.101_19.19.19.34.out.average,0.174933,very-weak
162.213.3.248_19.19.19.49.out.average,0.149991,very-weak
163.1.160.163_19.19.19.46.out.average,0.188070,very-weak
163.178.174.25_19.19.19.6.out.average,0.212855,weak
185.87.121.190_19.19.19.41.out.average,0.069868,very-weak
192.38.78.162_19.19.19.7.out.average,0.191705,weak
193.136.164.6_19.19.19.29.out.average,0.158056,very-weak
193.166.3.3_19.19.19.9.out.average,0.206277,weak
193.6.176.62_19.19.19.16.out.average,0.154733,very-weak
194.105.226.20_19.19.19.17.out.average,0.141372,very-weak
194.116.84.15_19.19.19.18.out.average,0.074784,very-weak
194.2.0.36_19.19.19.10.out.average,0.127932,very-weak
195.14.50.21_19.19.19.32.out.average,0.162054,very-weak
202.28.209.254_19.19.19.40.out.average,0.093036,very-weak
202.38.97.230_19.19.19.4.out.average,0.084022,very-weak
202.8.44.105_19.19.19.23.out.average,0.096141,very-weak
202.90.159.172_19.19.19.25.out.average,0.116516,very-weak
203.0.178.32_19.19.19.1.out.average,0.165429,very-weak
203.178.132.80_19.19.19.19.out.average,0.075383,very-weak
212.110.161.69_19.19.19.45.out.average,0.111684,very-weak
212.191.2.18_19.19.19.26.out.average,0.127639,very-weak
212.191.2.18_19.19.19.27.out.average,0.120165,very-weak
212.47.239.32_19.19.19.11.out.average,0.133563,very-weak
213.166.187.92_19.19.19.36.out.average,0.143339,very-weak
213.229.119.169_19.19.19.44.out.average,0.136605,very-weak
219.216.128.25_19.19.19.5.out.average,0.196526,weak
23.79.234.240_19.19.19.48.out.average,0.154365,very-weak
31.193.177.85_19.19.19.2.out.average,0.159880,very-weak
5.101.158.166_19.19.19.31.out.average,0.213071,weak
58.28.25.150_19.19.19.24.out.average,0.159438,very-weak
62.44.96.38_19.19.19.3.out.average,0.115215,very-weak
78.154.171.62_19.19.19.43.out.average,0.146014,very-weak
78.96.7.8_19.19.19.30.out.average,0.135425,very-weak
95.173.191.11_19.19.19.42.out.average,0.098388,very-weak
137.189.4.14_19.19.19.15.out.average, 
117.120.2.17_19.19.19.33.out.average,0.051102,very-weak
122.152.116.24_19.19.19.20.out.average,0.172550,very-weak
130.133.3.130_19.19.19.12.out.average,0.067030,very-weak
130.161.131.20_19.19.19.21.out.average,0.093753,very-weak
130.206.1.5_19.19.19.35.out.average,0.128853,very-weak
130.225.254.116_19.19.19.8.out.average,0.161267,very-weak
130.236.254.50_19.19.19.37.out.average,0.106367,very-weak
130.75.2.22_19.19.19.13.out.average,0.154368,very-weak
137.189.4.14_19.19.19.15.out.average,0.334885,weak
140.117.11.7_19.19.19.39.out.average,0.126969,very-weak
140.128.9.18_19.19.19.38.out.average,0.144067,very-weak
141.217.0.199_19.19.19.47.out.average,0.128268,very-weak
147.102.222.211_19.19.19.14.out.average,0.167233,very-weak
149.20.37.36_19.19.19.22.out.average,0.149443,very-weak
153.19.251.225_19.19.19.28.out.average,0.201476,weak
155.210.4.101_19.19.19.34.out.average,0.214858,weak
162.213.3.248_19.19.19.49.out.average,0.185707,very-weak
163.1.160.163_19.19.19.46.out.average,0.149174,very-weak
163.178.174.25_19.19.19.6.out.average,0.186453,very-weak
185.87.121.190_19.19.19.41.out.average,0.119564,very-weak
192.38.78.162_19.19.19.7.out.average,0.090719,very-weak
193.136.164.6_19.19.19.29.out.average,0.178607,very-weak
193.166.3.3_19.19.19.9.out.average,0.196173,weak
193.6.176.62_19.19.19.16.out.average,0.232550,weak
194.105.226.20_19.19.19.17.out.average,0.126172,very-weak
194.116.84.15_19.19.19.18.out.average,0.193480,weak
194.2.0.36_19.19.19.10.out.average,0.064768,very-weak
195.14.50.21_19.19.19.32.out.average,0.060748,very-weak
202.28.209.254_19.19.19.40.out.average,0.179323,very-weak
202.38.97.230_19.19.19.4.out.average,0.110286,very-weak
202.8.44.105_19.19.19.23.out.average,0.068828,very-weak
202.90.159.172_19.19.19.25.out.average,0.237854,weak
203.0.178.32_19.19.19.1.out.average,0.189388,very-weak
203.178.132.80_19.19.19.19.out.average,0.186098,very-weak
212.110.161.69_19.19.19.45.out.average,0.200283,weak
212.191.2.18_19.19.19.26.out.average,0.065135,very-weak
212.191.2.18_19.19.19.27.out.average,0.095830,very-weak
212.47.239.32_19.19.19.11.out.average,0.140818,very-weak
213.166.187.92_19.19.19.36.out.average,0.207386,weak
213.229.119.169_19.19.19.44.out.average,0.109803,very-weak
219.216.128.25_19.19.19.5.out.average,0.197513,weak
23.79.234.240_19.19.19.48.out.average,0.105251,very-weak
31.193.177.85_19.19.19.2.out.average,0.268227,weak
5.101.158.166_19.19.19.31.out.average,0.225362,weak
58.28.25.150_19.19.19.24.out.average,0.216981,weak
62.44.96.38_19.19.19.3.out.average,0.073322,very-weak
78.154.171.62_19.19.19.43.out.average,0.165878,very-weak
78.96.7.8_19.19.19.30.out.average,0.147261,very-weak
95.173.191.11_19.19.19.42.out.average,0.199713,weak
140.117.11.7_19.19.19.39.out.average, 
117.120.2.17_19.19.19.33.out.average,0.128038,very-weak
122.152.116.24_19.19.19.20.out.average,0.237234,weak
130.133.3.130_19.19.19.12.out.average,0.065584,very-weak
130.161.131.20_19.19.19.21.out.average,0.076930,very-weak
130.206.1.5_19.19.19.35.out.average,0.077094,very-weak
130.225.254.116_19.19.19.8.out.average,0.167178,very-weak
130.236.254.50_19.19.19.37.out.average,0.096645,very-weak
130.75.2.22_19.19.19.13.out.average,0.144694,very-weak
137.189.4.14_19.19.19.15.out.average,0.180873,very-weak
140.117.11.7_19.19.19.39.out.average,0.266814,weak
140.128.9.18_19.19.19.38.out.average,0.158151,very-weak
141.217.0.199_19.19.19.47.out.average,0.114014,very-weak
147.102.222.211_19.19.19.14.out.average,0.157353,very-weak
149.20.37.36_19.19.19.22.out.average,0.017597,very-weak
153.19.251.225_19.19.19.28.out.average,0.143126,very-weak
155.210.4.101_19.19.19.34.out.average,0.310149,weak
162.213.3.248_19.19.19.49.out.average,0.156431,very-weak
163.1.160.163_19.19.19.46.out.average,0.104980,very-weak
163.178.174.25_19.19.19.6.out.average,0.223433,weak
185.87.121.190_19.19.19.41.out.average,0.180897,very-weak
192.38.78.162_19.19.19.7.out.average,0.108815,very-weak
193.136.164.6_19.19.19.29.out.average,0.183088,very-weak
193.166.3.3_19.19.19.9.out.average,0.189726,very-weak
193.6.176.62_19.19.19.16.out.average,0.184823,very-weak
194.105.226.20_19.19.19.17.out.average,0.220942,weak
194.116.84.15_19.19.19.18.out.average,0.206071,weak
194.2.0.36_19.19.19.10.out.average,0.218550,weak
195.14.50.21_19.19.19.32.out.average,0.206501,weak
