117.120.2.17_19.19.19.33.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.064181,very-weak
122.152.116.24_19.19.19.20.out.average,-0.032018,very-weak
130.133.3.130_19.19.19.12.out.average,1.000000,very-strong
130.161.131.20_19.19.19.21.out.average,-0.072918,very-weak
130.206.1.5_19.19.19.35.out.average,0.204222,weak
130.225.254.116_19.19.19.8.out.average,-0.165842,very-weak
130.236.254.50_19.19.19.37.out.average,0.071195,very-weak
130.75.2.22_19.19.19.13.out.average,0.295285,weak
137.189.4.14_19.19.19.15.out.average,0.067307,very-weak
140.117.11.7_19.19.19.39.out.average,0.221789,weak
140.128.9.18_19.19.19.38.out.average,-0.057527,very-weak
141.217.0.199_19.19.19.47.out.average,0.083624,very-weak
147.102.222.211_19.19.19.14.out.average,-0.030525,very-weak
149.20.37.36_19.19.19.22.out.average,-0.138680,very-weak
153.19.251.225_19.19.19.28.out.average,-0.067817,very-weak
155.210.4.101_19.19.19.34.out.average,-0.131682,very-weak
162.213.3.248_19.19.19.49.out.average,-0.109607,very-weak
163.1.160.163_19.19.19.46.out.average,-0.055810,very-weak
163.178.174.25_19.19.19.6.out.average,-0.124616,very-weak
185.87.121.190_19.19.19.41.out.average,-0.145048,very-weak
192.38.78.162_19.19.19.7.out.average,0.223002,weak
193.136.164.6_19.19.19.29.out.average,0.267821,weak
193.166.3.3_19.19.19.9.out.average,0.337627,weak
193.6.176.62_19.19.19.16.out.average,0.264994,weak
194.105.226.20_19.19.19.17.out.average,0.297746,weak
194.116.84.15_19.19.19.18.out.average,-0.058492,very-weak
194.2.0.36_19.19.19.10.out.average,0.258201,weak
195.14.50.21_19.19.19.32.out.average,0.068523,very-weak
202.28.209.254_19.19.19.40.out.average,-0.049503,very-weak
202.38.97.230_19.19.19.4.out.average,-0.000646,very-weak
202.8.44.105_19.19.19.23.out.average,-0.063881,very-weak
202.90.159.172_19.19.19.25.out.average,-0.058151,very-weak
203.0.178.32_19.19.19.1.out.average,-0.152315,very-weak
203.178.132.80_19.19.19.19.out.average,0.028232,very-weak
212.110.161.69_19.19.19.45.out.average,-0.108521,very-weak
212.191.2.18_19.19.19.26.out.average,-0.165581,very-weak
212.191.2.18_19.19.19.27.out.average,-0.173860,very-weak
212.47.239.32_19.19.19.11.out.average,0.022494,very-weak
213.166.187.92_19.19.19.36.out.average,-0.201190,weak
213.229.119.169_19.19.19.44.out.average,-0.062888,very-weak
219.216.128.25_19.19.19.5.out.average,0.240367,weak
23.79.234.240_19.19.19.48.out.average,-0.142827,very-weak
31.193.177.85_19.19.19.2.out.average,-0.049904,very-weak
5.101.158.166_19.19.19.31.out.average,-0.042827,very-weak
58.28.25.150_19.19.19.24.out.average,-0.016893,very-weak
62.44.96.38_19.19.19.3.out.average,-0.220927,weak
78.154.171.62_19.19.19.43.out.average,-0.033096,very-weak
78.96.7.8_19.19.19.30.out.average,-0.147170,very-weak
95.173.191.11_19.19.19.42.out.average,-0.093035,very-weak
130.161.131.20_19.19.19.21.out.average, 
117.120.2.17_19.19.19.33.out.average,0.275611,weak
122.152.116.24_19.19.19.20.out.average,-0.053498,very-weak
130.133.3.130_19.19.19.12.out.average,-0.073371,very-weak
130.161.131.20_19.19.19.21.out.average,0.991557,very-strong
130.206.1.5_19.19.19.35.out.average,0.258853,weak
130.225.254.116_19.19.19.8.out.average,-0.003993,very-weak
130.236.254.50_19.19.19.37.out.average,0.268325,weak
130.75.2.22_19.19.19.13.out.average,-0.020637,very-weak
137.189.4.14_19.19.19.15.out.average,-0.173195,very-weak
140.117.11.7_19.19.19.39.out.average,0.286842,weak
140.128.9.18_19.19.19.38.out.average,-0.020586,very-weak
141.217.0.199_19.19.19.47.out.average,0.226146,weak
147.102.222.211_19.19.19.14.out.average,0.057234,very-weak
149.20.37.36_19.19.19.22.out.average,0.553285,moderate
153.19.251.225_19.19.19.28.out.average,0.159886,very-weak
155.210.4.101_19.19.19.34.out.average,0.136203,very-weak
162.213.3.248_19.19.19.49.out.average,0.537773,moderate
163.1.160.163_19.19.19.46.out.average,-0.034739,very-weak
163.178.174.25_19.19.19.6.out.average,0.315428,weak
185.87.121.190_19.19.19.41.out.average,0.402454,moderate
192.38.78.162_19.19.19.7.out.average,-0.086678,very-weak
193.136.164.6_19.19.19.29.out.average,0.187659,very-weak
193.166.3.3_19.19.19.9.out.average,0.019803,very-weak
193.6.176.62_19.19.19.16.out.average,0.091591,very-weak
194.105.226.20_19.19.19.17.out.average,0.160227,very-weak
194.116.84.15_19.19.19.18.out.average,0.055866,very-weak
194.2.0.36_19.19.19.10.out.average,0.241847,weak
195.14.50.21_19.19.19.32.out.average,0.186371,very-weak
202.28.209.254_19.19.19.40.out.average,0.363696,weak
202.38.97.230_19.19.19.4.out.average,0.119136,very-weak
202.8.44.105_19.19.19.23.out.average,0.416435,moderate
202.90.159.172_19.19.19.25.out.average,-0.028374,very-weak
203.0.178.32_19.19.19.1.out.average,-0.031022,very-weak
203.178.132.80_19.19.19.19.out.average,0.278012,weak
212.110.161.69_19.19.19.45.out.average,0.579300,moderate
212.191.2.18_19.19.19.26.out.average,0.593368,strong
212.191.2.18_19.19.19.27.out.average,0.570514,moderate
212.47.239.32_19.19.19.11.out.average,0.589401,moderate
213.166.187.92_19.19.19.36.out.average,-0.036171,very-weak
213.229.119.169_19.19.19.44.out.average,0.644881,strong
219.216.128.25_19.19.19.5.out.average,-0.090504,very-weak
23.79.234.240_19.19.19.48.out.average,0.482069,moderate
31.193.177.85_19.19.19.2.out.average,0.521207,moderate
5.101.158.166_19.19.19.31.out.average,0.597841,strong
58.28.25.150_19.19.19.24.out.average,0.548057,moderate
62.44.96.38_19.19.19.3.out.average,0.462914,moderate
78.154.171.62_19.19.19.43.out.average,0.260054,weak
78.96.7.8_19.19.19.30.out.average,0.202100,weak
95.173.191.11_19.19.19.42.out.average,0.344499,weak
130.206.1.5_19.19.19.35.out.average, 
117.120.2.17_19.19.19.33.out.average,0.079055,very-weak
122.152.116.24_19.19.19.20.out.average,-0.069048,very-weak
130.133.3.130_19.19.19.12.out.average,0.193566,weak
130.161.131.20_19.19.19.21.out.average,0.261347,weak
130.206.1.5_19.19.19.35.out.average,0.993145,very-strong
130.225.254.116_19.19.19.8.out.average,-0.033395,very-weak
130.236.254.50_19.19.19.37.out.average,0.498086,moderate
130.75.2.22_19.19.19.13.out.average,0.439071,moderate
137.189.4.14_19.19.19.15.out.average,-0.144966,very-weak
140.117.11.7_19.19.19.39.out.average,0.491082,moderate
140.128.9.18_19.19.19.38.out.average,-0.098871,very-weak
141.217.0.199_19.19.19.47.out.average,-0.036238,very-weak
147.102.222.211_19.19.19.14.out.average,0.015942,very-weak
149.20.37.36_19.19.19.22.out.average,0.057232,very-weak
153.19.251.225_19.19.19.28.out.average,-0.005248,very-weak
155.210.4.101_19.19.19.34.out.average,-0.100493,very-weak
162.213.3.248_19.19.19.49.out.average,0.017597,very-weak
163.1.160.163_19.19.19.46.out.average,-0.032212,very-weak
163.178.174.25_19.19.19.6.out.average,0.020188,very-weak
185.87.121.190_19.19.19.41.out.average,0.191482,weak
192.38.78.162_19.19.19.7.out.average,0.246197,weak
193.136.164.6_19.19.19.29.out.average,0.665967,strong
193.166.3.3_19.19.19.9.out.average,-0.043396,very-weak
193.6.176.62_19.19.19.16.out.average,0.273492,weak
194.105.226.20_19.19.19.17.out.average,0.583328,moderate
194.116.84.15_19.19.19.18.out.average,-0.115974,very-weak
194.2.0.36_19.19.19.10.out.average,-0.035825,very-weak
195.14.50.21_19.19.19.32.out.average,-0.108312,very-weak
202.28.209.254_19.19.19.40.out.average,0.037508,very-weak
202.38.97.230_19.19.19.4.out.average,0.010080,very-weak
202.8.44.105_19.19.19.23.out.average,-0.086524,very-weak
202.90.159.172_19.19.19.25.out.average,-0.060992,very-weak
203.0.178.32_19.19.19.1.out.average,-0.132988,very-weak
203.178.132.80_19.19.19.19.out.average,0.060985,very-weak
212.110.161.69_19.19.19.45.out.average,0.084366,very-weak
212.191.2.18_19.19.19.26.out.average,0.222384,weak
212.191.2.18_19.19.19.27.out.average,0.228824,weak
212.47.239.32_19.19.19.11.out.average,0.133045,very-weak
213.166.187.92_19.19.19.36.out.average,-0.065554,very-weak
213.229.119.169_19.19.19.44.out.average,0.077928,very-weak
219.216.128.25_19.19.19.5.out.average,-0.041884,very-weak
23.79.234.240_19.19.19.48.out.average,0.126148,very-weak
31.193.177.85_19.19.19.2.out.average,0.350565,weak
5.101.158.166_19.19.19.31.out.average,0.209749,weak
58.28.25.150_19.19.19.24.out.average,0.107107,very-weak
62.44.96.38_19.19.19.3.out.average,0.019400,very-weak
78.154.171.62_19.19.19.43.out.average,0.183308,very-weak
78.96.7.8_19.19.19.30.out.average,-0.101241,very-weak
95.173.191.11_19.19.19.42.out.average,0.253532,weak
130.225.254.116_19.19.19.8.out.average, 
117.120.2.17_19.19.19.33.out.average,0.336706,weak
122.152.116.24_19.19.19.20.out.average,0.516777,moderate
130.133.3.130_19.19.19.12.out.average,-0.171511,very-weak
130.161.131.20_19.19.19.21.out.average,-0.000959,very-weak
130.206.1.5_19.19.19.35.out.average,-0.021311,very-weak
130.225.254.116_19.19.19.8.out.average,0.989168,very-strong
130.236.254.50_19.19.19.37.out.average,0.057252,very-weak
130.75.2.22_19.19.19.13.out.average,-0.048311,very-weak
137.189.4.14_19.19.19.15.out.average,-0.169079,very-weak
140.117.11.7_19.19.19.39.out.average,-0.134007,very-weak
140.128.9.18_19.19.19.38.out.average,0.419627,moderate
141.217.0.199_19.19.19.47.out.average,-0.009689,very-weak
147.102.222.211_19.19.19.14.out.average,0.061763,very-weak
149.20.37.36_19.19.19.22.out.average,-0.031077,very-weak
153.19.251.225_19.19.19.28.out.average,-0.025865,very-weak
155.210.4.101_19.19.19.34.out.average,0.013636,very-weak
162.213.3.248_19.19.19.49.out.average,0.009982,very-weak
163.1.160.163_19.19.19.46.out.average,-0.078866,very-weak
163.178.174.25_19.19.19.6.out.average,0.424532,moderate
185.87.121.190_19.19.19.41.out.average,0.192305,weak
192.38.78.162_19.19.19.7.out.average,-0.157983,very-weak
193.136.164.6_19.19.19.29.out.average,0.080069,very-weak
193.166.3.3_19.19.19.9.out.average,-0.007503,very-weak
193.6.176.62_19.19.19.16.out.average,-0.040404,very-weak
194.105.226.20_19.19.19.17.out.average,-0.057292,very-weak
194.116.84.15_19.19.19.18.out.average,0.265275,weak
194.2.0.36_19.19.19.10.out.average,-0.040247,very-weak
195.14.50.21_19.19.19.32.out.average,0.305666,weak
202.28.209.254_19.19.19.40.out.average,0.341328,weak
202.38.97.230_19.19.19.4.out.average,0.245810,weak
202.8.44.105_19.19.19.23.out.average,0.324719,weak
202.90.159.172_19.19.19.25.out.average,0.536290,moderate
203.0.178.32_19.19.19.1.out.average,0.288415,weak
203.178.132.80_19.19.19.19.out.average,0.085572,very-weak
212.110.161.69_19.19.19.45.out.average,0.076624,very-weak
212.191.2.18_19.19.19.26.out.average,-0.057069,very-weak
212.191.2.18_19.19.19.27.out.average,0.071265,very-weak
212.47.239.32_19.19.19.11.out.average,-0.016712,very-weak
213.166.187.92_19.19.19.36.out.average,0.529481,moderate
213.229.119.169_19.19.19.44.out.average,-0.092752,very-weak
219.216.128.25_19.19.19.5.out.average,-0.040660,very-weak
23.79.234.240_19.19.19.48.out.average,0.410122,moderate
31.193.177.85_19.19.19.2.out.average,0.159762,very-weak
5.101.158.166_19.19.19.31.out.average,0.038030,very-weak
58.28.25.150_19.19.19.24.out.average,0.042961,very-weak
62.44.96.38_19.19.19.3.out.average,0.205326,weak
78.154.171.62_19.19.19.43.out.average,0.146264,very-weak
78.96.7.8_19.19.19.30.out.average,0.457291,moderate
95.173.191.11_19.19.19.42.out.average,0.108657,very-weak
130.236.254.50_19.19.19.37.out.average, 
117.120.2.17_19.19.19.33.out.average,0.153576,very-weak
122.152.116.24_19.19.19.20.out.average,-0.031453,very-weak
130.133.3.130_19.19.19.12.out.average,0.060957,very-weak
130.161.131.20_19.19.19.21.out.average,0.261131,weak
130.206.1.5_19.19.19.35.out.average,0.474066,moderate
130.225.254.116_19.19.19.8.out.average,0.032993,very-weak
130.236.254.50_19.19.19.37.out.average,0.988895,very-strong
130.75.2.22_19.19.19.13.out.average,0.377641,weak
137.189.4.14_19.19.19.15.out.average,-0.131719,very-weak
140.117.11.7_19.19.19.39.out.average,0.467369,moderate
140.128.9.18_19.19.19.38.out.average,-0.033518,very-weak
141.217.0.199_19.19.19.47.out.average,0.028641,very-weak
147.102.222.211_19.19.19.14.out.average,0.122534,very-weak
149.20.37.36_19.19.19.22.out.average,0.186439,very-weak
153.19.251.225_19.19.19.28.out.average,0.121614,very-weak
155.210.4.101_19.19.19.34.out.average,0.078779,very-weak
162.213.3.248_19.19.19.49.out.average,0.149696,very-weak
163.1.160.163_19.19.19.46.out.average,-0.024455,very-weak
163.178.174.25_19.19.19.6.out.average,0.208916,weak
185.87.121.190_19.19.19.41.out.average,0.352525,weak
192.38.78.162_19.19.19.7.out.average,0.152928,very-weak
193.136.164.6_19.19.19.29.out.average,0.454102,moderate
193.166.3.3_19.19.19.9.out.average,-0.019027,very-weak
193.6.176.62_19.19.19.16.out.average,0.094140,very-weak
194.105.226.20_19.19.19.17.out.average,0.429811,moderate
194.116.84.15_19.19.19.18.out.average,-0.031499,very-weak
194.2.0.36_19.19.19.10.out.average,-0.029625,very-weak
195.14.50.21_19.19.19.32.out.average,0.095120,very-weak
202.28.209.254_19.19.19.40.out.average,0.086695,very-weak
202.38.97.230_19.19.19.4.out.average,0.110423,very-weak
202.8.44.105_19.19.19.23.out.average,0.114050,very-weak
202.90.159.172_19.19.19.25.out.average,-0.058548,very-weak
203.0.178.32_19.19.19.1.out.average,0.049877,very-weak
203.178.132.80_19.19.19.19.out.average,0.099104,very-weak
212.110.161.69_19.19.19.45.out.average,0.131406,very-weak
212.191.2.18_19.19.19.26.out.average,0.386256,weak
212.191.2.18_19.19.19.27.out.average,0.296911,weak
212.47.239.32_19.19.19.11.out.average,0.311621,weak
213.166.187.92_19.19.19.36.out.average,0.098179,very-weak
213.229.119.169_19.19.19.44.out.average,0.167913,very-weak
219.216.128.25_19.19.19.5.out.average,-0.048365,very-weak
23.79.234.240_19.19.19.48.out.average,0.174839,very-weak
31.193.177.85_19.19.19.2.out.average,0.306700,weak
5.101.158.166_19.19.19.31.out.average,0.300278,weak
58.28.25.150_19.19.19.24.out.average,0.132694,very-weak
62.44.96.38_19.19.19.3.out.average,0.175117,very-weak
78.154.171.62_19.19.19.43.out.average,0.170393,very-weak
78.96.7.8_19.19.19.30.out.average,0.034444,very-weak
95.173.191.11_19.19.19.42.out.average,0.223835,weak
130.75.2.22_19.19.19.13.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.063640,very-weak
122.152.116.24_19.19.19.20.out.average,-0.023696,very-weak
130.133.3.130_19.19.19.12.out.average,0.305210,weak
130.161.131.20_19.19.19.21.out.average,-0.017056,very-weak
130.206.1.5_19.19.19.35.out.average,0.456990,moderate
130.225.254.116_19.19.19.8.out.average,-0.056071,very-weak
130.236.254.50_19.19.19.37.out.average,0.377250,weak
130.75.2.22_19.19.19.13.out.average,0.986640,very-strong
137.189.4.14_19.19.19.15.out.average,-0.028348,very-weak
140.117.11.7_19.19.19.39.out.average,0.343235,weak
140.128.9.18_19.19.19.38.out.average,-0.044011,very-weak
141.217.0.199_19.19.19.47.out.average,0.183425,very-weak
147.102.222.211_19.19.19.14.out.average,0.004463,very-weak
149.20.37.36_19.19.19.22.out.average,-0.135526,very-weak
153.19.251.225_19.19.19.28.out.average,-0.045748,very-weak
155.210.4.101_19.19.19.34.out.average,-0.097298,very-weak
162.213.3.248_19.19.19.49.out.average,-0.187567,very-weak
163.1.160.163_19.19.19.46.out.average,0.033763,very-weak
163.178.174.25_19.19.19.6.out.average,-0.139179,very-weak
185.87.121.190_19.19.19.41.out.average,0.058538,very-weak
192.38.78.162_19.19.19.7.out.average,0.527082,moderate
193.136.164.6_19.19.19.29.out.average,0.503210,moderate
193.166.3.3_19.19.19.9.out.average,-0.134799,very-weak
193.6.176.62_19.19.19.16.out.average,0.359399,weak
194.105.226.20_19.19.19.17.out.average,0.458634,moderate
194.116.84.15_19.19.19.18.out.average,-0.124825,very-weak
194.2.0.36_19.19.19.10.out.average,-0.206225,weak
195.14.50.21_19.19.19.32.out.average,-0.026235,very-weak
202.28.209.254_19.19.19.40.out.average,-0.117574,very-weak
202.38.97.230_19.19.19.4.out.average,0.020332,very-weak
202.8.44.105_19.19.19.23.out.average,-0.173759,very-weak
202.90.159.172_19.19.19.25.out.average,-0.126685,very-weak
203.0.178.32_19.19.19.1.out.average,-0.085174,very-weak
203.178.132.80_19.19.19.19.out.average,0.023249,very-weak
212.110.161.69_19.19.19.45.out.average,-0.149922,very-weak
212.191.2.18_19.19.19.26.out.average,0.030294,very-weak
212.191.2.18_19.19.19.27.out.average,-0.033073,very-weak
212.47.239.32_19.19.19.11.out.average,0.156156,very-weak
213.166.187.92_19.19.19.36.out.average,-0.051990,very-weak
213.229.119.169_19.19.19.44.out.average,-0.101776,very-weak
219.216.128.25_19.19.19.5.out.average,0.021642,very-weak
23.79.234.240_19.19.19.48.out.average,-0.114984,very-weak
31.193.177.85_19.19.19.2.out.average,0.130053,very-weak
5.101.158.166_19.19.19.31.out.average,-0.040243,very-weak
58.28.25.150_19.19.19.24.out.average,-0.075544,very-weak
62.44.96.38_19.19.19.3.out.average,-0.197543,weak
78.154.171.62_19.19.19.43.out.average,0.068264,very-weak
78.96.7.8_19.19.19.30.out.average,-0.136860,very-weak
95.173.191.11_19.19.19.42.out.average,0.015626,very-weak
137.189.4.14_19.19.19.15.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.014123,very-weak
122.152.116.24_19.19.19.20.out.average,-0.125404,very-weak
130.133.3.130_19.19.19.12.out.average,0.067307,very-weak
130.161.131.20_19.19.19.21.out.average,-0.170023,very-weak
130.206.1.5_19.19.19.35.out.average,-0.144819,very-weak
130.225.254.116_19.19.19.8.out.average,-0.159487,very-weak
130.236.254.50_19.19.19.37.out.average,-0.125606,very-weak
130.75.2.22_19.19.19.13.out.average,-0.028663,very-weak
137.189.4.14_19.19.19.15.out.average,1.000000,very-strong
140.117.11.7_19.19.19.39.out.average,-0.127451,very-weak
140.128.9.18_19.19.19.38.out.average,-0.162770,very-weak
141.217.0.199_19.19.19.47.out.average,-0.065665,very-weak
147.102.222.211_19.19.19.14.out.average,0.223308,weak
149.20.37.36_19.19.19.22.out.average,-0.080899,very-weak
153.19.251.225_19.19.19.28.out.average,-0.141102,very-weak
155.210.4.101_19.19.19.34.out.average,-0.126182,very-weak
162.213.3.248_19.19.19.49.out.average,-0.115562,very-weak
163.1.160.163_19.19.19.46.out.average,0.204792,weak
163.178.174.25_19.19.19.6.out.average,-0.132095,very-weak
185.87.121.190_19.19.19.41.out.average,-0.171107,very-weak
192.38.78.162_19.19.19.7.out.average,0.097654,very-weak
193.136.164.6_19.19.19.29.out.average,-0.071705,very-weak
193.166.3.3_19.19.19.9.out.average,0.137901,very-weak
193.6.176.62_19.19.19.16.out.average,-0.042721,very-weak
194.105.226.20_19.19.19.17.out.average,-0.167850,very-weak
194.116.84.15_19.19.19.18.out.average,0.185213,very-weak
194.2.0.36_19.19.19.10.out.average,-0.005414,very-weak
195.14.50.21_19.19.19.32.out.average,-0.108930,very-weak
202.28.209.254_19.19.19.40.out.average,-0.083547,very-weak
202.38.97.230_19.19.19.4.out.average,-0.066075,very-weak
202.8.44.105_19.19.19.23.out.average,-0.180399,very-weak
202.90.159.172_19.19.19.25.out.average,-0.171214,very-weak
203.0.178.32_19.19.19.1.out.average,-0.086365,very-weak
203.178.132.80_19.19.19.19.out.average,-0.079833,very-weak
212.110.161.69_19.19.19.45.out.average,-0.113222,very-weak
212.191.2.18_19.19.19.26.out.average,-0.179428,very-weak
212.191.2.18_19.19.19.27.out.average,-0.054901,very-weak
212.47.239.32_19.19.19.11.out.average,-0.061957,very-weak
213.166.187.92_19.19.19.36.out.average,-0.070050,very-weak
213.229.119.169_19.19.19.44.out.average,-0.139720,very-weak
219.216.128.25_19.19.19.5.out.average,0.045730,very-weak
23.79.234.240_19.19.19.48.out.average,-0.217375,weak
31.193.177.85_19.19.19.2.out.average,-0.148616,very-weak
5.101.158.166_19.19.19.31.out.average,-0.134706,very-weak
58.28.25.150_19.19.19.24.out.average,-0.110892,very-weak
62.44.96.38_19.19.19.3.out.average,-0.116419,very-weak
78.154.171.62_19.19.19.43.out.average,-0.087335,very-weak
78.96.7.8_19.19.19.30.out.average,-0.087530,very-weak
95.173.191.11_19.19.19.42.out.average,0.031586,very-weak
140.117.11.7_19.19.19.39.out.average, 
117.120.2.17_19.19.19.33.out.average,0.156917,very-weak
122.152.116.24_19.19.19.20.out.average,-0.214365,weak
130.133.3.130_19.19.19.12.out.average,0.240089,weak
130.161.131.20_19.19.19.21.out.average,0.295515,weak
130.206.1.5_19.19.19.35.out.average,0.490002,moderate
130.225.254.116_19.19.19.8.out.average,-0.139368,very-weak
130.236.254.50_19.19.19.37.out.average,0.461690,moderate
130.75.2.22_19.19.19.13.out.average,0.356054,weak
137.189.4.14_19.19.19.15.out.average,-0.130999,very-weak
140.117.11.7_19.19.19.39.out.average,0.990382,very-strong
140.128.9.18_19.19.19.38.out.average,-0.191576,weak
141.217.0.199_19.19.19.47.out.average,0.177487,very-weak
147.102.222.211_19.19.19.14.out.average,0.001189,very-weak
149.20.37.36_19.19.19.22.out.average,0.311358,weak
153.19.251.225_19.19.19.28.out.average,-0.011297,very-weak
155.210.4.101_19.19.19.34.out.average,0.003123,very-weak
162.213.3.248_19.19.19.49.out.average,0.314190,weak
163.1.160.163_19.19.19.46.out.average,-0.107991,very-weak
163.178.174.25_19.19.19.6.out.average,0.159300,very-weak
