10.0.2.2_19.19.19.12.out.average, 
192.38.78.162_19.19.19.7.out.average,-0.842516,very-strong
193.136.164.6_19.19.19.29.out.average,-0.832826,very-strong
193.166.3.3_19.19.19.9.out.average,-0.817857,very-strong
193.6.176.62_19.19.19.16.out.average,-0.837466,very-strong
194.105.226.20_19.19.19.17.out.average,-0.833173,very-strong
194.116.84.15_19.19.19.18.out.average,-0.858609,very-strong
194.2.0.36_19.19.19.10.out.average,-0.852971,very-strong
195.14.50.21_19.19.19.32.out.average,-0.854191,very-strong
202.28.209.254_19.19.19.40.out.average,-0.878137,very-strong
202.38.97.230_19.19.19.4.out.average,-0.843656,very-strong
202.8.44.105_19.19.19.23.out.average,-0.870811,very-strong
202.90.159.172_19.19.19.25.out.average,-0.860418,very-strong
203.0.178.32_19.19.19.1.out.average,-0.807009,very-strong
203.178.132.80_19.19.19.19.out.average,-0.864464,very-strong
212.110.161.69_19.19.19.45.out.average,-0.840308,very-strong
212.191.2.18_19.19.19.26.out.average,-0.865472,very-strong
212.191.2.18_19.19.19.27.out.average,-0.867847,very-strong
212.47.239.32_19.19.19.11.out.average,-0.835215,very-strong
213.166.187.92_19.19.19.36.out.average,-0.862595,very-strong
213.229.119.169_19.19.19.44.out.average,-0.856895,very-strong
219.216.128.25_19.19.19.5.out.average,-0.862224,very-strong
23.79.234.240_19.19.19.48.out.average,-0.841618,very-strong
31.193.177.85_19.19.19.2.out.average,-0.858875,very-strong
5.101.158.166_19.19.19.31.out.average,-0.835587,very-strong
58.28.25.150_19.19.19.24.out.average,-0.845797,very-strong
62.44.96.38_19.19.19.3.out.average,-0.870528,very-strong
78.154.171.62_19.19.19.43.out.average,-0.880545,very-strong
78.96.7.8_19.19.19.30.out.average,-0.868509,very-strong
95.173.191.11_19.19.19.42.out.average,-0.883743,very-strong
10.0.2.2_19.19.19.7.out.average, 
10.0.2.2_19.19.19.12.out.average,0.999933,very-strong
10.0.2.2_19.19.19.15.out.average,0.999736,very-strong
10.0.2.2_19.19.19.7.out.average,1.000000,very-strong
117.120.2.17_19.19.19.33.out.average,-0.820143,very-strong
122.152.116.24_19.19.19.20.out.average,-0.806054,very-strong
130.133.3.130_19.19.19.12.out.average,-0.831386,very-strong
130.161.131.20_19.19.19.21.out.average,-0.830022,very-strong
130.206.1.5_19.19.19.35.out.average,-0.821919,very-strong
130.225.254.116_19.19.19.8.out.average,-0.809252,very-strong
130.236.254.50_19.19.19.37.out.average,-0.816906,very-strong
130.75.2.22_19.19.19.13.out.average,-0.820574,very-strong
137.189.4.14_19.19.19.15.out.average,-0.805741,very-strong
140.117.11.7_19.19.19.39.out.average,-0.823382,very-strong
140.128.9.18_19.19.19.38.out.average,-0.836120,very-strong
141.217.0.199_19.19.19.47.out.average,-0.826006,very-strong
147.102.222.211_19.19.19.14.out.average,-0.810217,very-strong
149.20.37.36_19.19.19.22.out.average,-0.810185,very-strong
153.19.251.225_19.19.19.28.out.average,-0.821580,very-strong
155.210.4.101_19.19.19.34.out.average,-0.823114,very-strong
162.213.3.248_19.19.19.49.out.average,-0.820277,very-strong
163.1.160.163_19.19.19.46.out.average,-0.827323,very-strong
163.1.221.67_19.19.19.46.out.average,0.999736,very-strong
163.178.174.25_19.19.19.6.out.average,-0.809894,very-strong
185.87.121.190_19.19.19.41.out.average,-0.808143,very-strong
192.38.78.162_19.19.19.7.out.average,-0.806690,very-strong
193.136.164.6_19.19.19.29.out.average,-0.797405,very-strong
193.166.3.3_19.19.19.9.out.average,-0.782419,strong
193.6.176.62_19.19.19.16.out.average,-0.802095,very-strong
194.105.226.20_19.19.19.17.out.average,-0.797179,very-strong
194.116.84.15_19.19.19.18.out.average,-0.822951,very-strong
194.2.0.36_19.19.19.10.out.average,-0.816506,very-strong
195.14.50.21_19.19.19.32.out.average,-0.817638,very-strong
202.28.209.254_19.19.19.40.out.average,-0.841539,very-strong
202.38.97.230_19.19.19.4.out.average,-0.807468,very-strong
202.8.44.105_19.19.19.23.out.average,-0.834386,very-strong
202.90.159.172_19.19.19.25.out.average,-0.824077,very-strong
203.0.178.32_19.19.19.1.out.average,-0.772674,strong
203.178.132.80_19.19.19.19.out.average,-0.827880,very-strong
212.110.161.69_19.19.19.45.out.average,-0.804223,very-strong
212.191.2.18_19.19.19.26.out.average,-0.828539,very-strong
212.191.2.18_19.19.19.27.out.average,-0.830963,very-strong
212.47.239.32_19.19.19.11.out.average,-0.800017,very-strong
213.166.187.92_19.19.19.36.out.average,-0.825705,very-strong
213.229.119.169_19.19.19.44.out.average,-0.821067,very-strong
219.216.128.25_19.19.19.5.out.average,-0.825622,very-strong
23.79.234.240_19.19.19.48.out.average,-0.805928,very-strong
31.193.177.85_19.19.19.2.out.average,-0.822968,very-strong
5.101.158.166_19.19.19.31.out.average,-0.799771,very-strong
58.28.25.150_19.19.19.24.out.average,-0.809814,very-strong
62.44.96.38_19.19.19.3.out.average,-0.833934,very-strong
78.154.171.62_19.19.19.43.out.average,-0.844344,very-strong
78.96.7.8_19.19.19.30.out.average,-0.831649,very-strong
95.173.191.11_19.19.19.42.out.average,-0.846874,very-strong
117.120.2.17_19.19.19.33.out.average, 
10.0.2.2_19.19.19.12.out.average,-0.838231,very-strong
10.0.2.2_19.19.19.15.out.average,-0.856600,very-strong
10.0.2.2_19.19.19.7.out.average,-0.820143,very-strong
117.120.2.17_19.19.19.33.out.average,1.000000,very-strong
122.152.116.24_19.19.19.20.out.average,0.119884,very-weak
130.133.3.130_19.19.19.12.out.average,0.123630,very-weak
130.161.131.20_19.19.19.21.out.average,0.090832,very-weak
130.206.1.5_19.19.19.35.out.average,-0.076116,very-weak
130.225.254.116_19.19.19.8.out.average,0.023370,very-weak
130.236.254.50_19.19.19.37.out.average,0.157368,very-weak
130.75.2.22_19.19.19.13.out.average,0.098191,very-weak
137.189.4.14_19.19.19.15.out.average,0.023997,very-weak
140.117.11.7_19.19.19.39.out.average,0.036091,very-weak
140.128.9.18_19.19.19.38.out.average,0.080239,very-weak
141.217.0.199_19.19.19.47.out.average,0.175309,very-weak
147.102.222.211_19.19.19.14.out.average,0.179215,very-weak
149.20.37.36_19.19.19.22.out.average,0.144648,very-weak
153.19.251.225_19.19.19.28.out.average,0.115127,very-weak
155.210.4.101_19.19.19.34.out.average,0.145063,very-weak
162.213.3.248_19.19.19.49.out.average,0.087876,very-weak
163.1.160.163_19.19.19.46.out.average,-0.025375,very-weak
163.1.221.67_19.19.19.46.out.average,-0.856600,very-strong
163.178.174.25_19.19.19.6.out.average,0.046126,very-weak
185.87.121.190_19.19.19.41.out.average,0.021760,very-weak
192.38.78.162_19.19.19.7.out.average,0.042047,very-weak
193.136.164.6_19.19.19.29.out.average,0.027092,very-weak
193.166.3.3_19.19.19.9.out.average,0.107113,very-weak
193.6.176.62_19.19.19.16.out.average,0.085629,very-weak
194.105.226.20_19.19.19.17.out.average,0.064094,very-weak
194.116.84.15_19.19.19.18.out.average,0.184951,very-weak
194.2.0.36_19.19.19.10.out.average,0.185847,very-weak
195.14.50.21_19.19.19.32.out.average,0.078380,very-weak
202.28.209.254_19.19.19.40.out.average,0.122631,very-weak
202.38.97.230_19.19.19.4.out.average,-0.072233,very-weak
202.8.44.105_19.19.19.23.out.average,-0.017367,very-weak
202.90.159.172_19.19.19.25.out.average,0.064798,very-weak
203.0.178.32_19.19.19.1.out.average,0.071984,very-weak
203.178.132.80_19.19.19.19.out.average,0.003933,very-weak
212.110.161.69_19.19.19.45.out.average,0.153600,very-weak
212.191.2.18_19.19.19.26.out.average,0.128539,very-weak
212.191.2.18_19.19.19.27.out.average,-0.021285,very-weak
212.47.239.32_19.19.19.11.out.average,0.161976,very-weak
213.166.187.92_19.19.19.36.out.average,0.252181,weak
213.229.119.169_19.19.19.44.out.average,0.150508,very-weak
219.216.128.25_19.19.19.5.out.average,0.118140,very-weak
23.79.234.240_19.19.19.48.out.average,-0.033951,very-weak
31.193.177.85_19.19.19.2.out.average,-0.019755,very-weak
5.101.158.166_19.19.19.31.out.average,0.118249,very-weak
58.28.25.150_19.19.19.24.out.average,0.131334,very-weak
62.44.96.38_19.19.19.3.out.average,0.067119,very-weak
78.154.171.62_19.19.19.43.out.average,0.025553,very-weak
78.96.7.8_19.19.19.30.out.average,0.051802,very-weak
95.173.191.11_19.19.19.42.out.average,0.055140,very-weak
122.152.116.24_19.19.19.20.out.average, 
10.0.2.2_19.19.19.12.out.average,-0.822157,very-strong
10.0.2.2_19.19.19.15.out.average,-0.840190,very-strong
10.0.2.2_19.19.19.7.out.average,-0.804506,very-strong
117.120.2.17_19.19.19.33.out.average,0.119235,very-weak
122.152.116.24_19.19.19.20.out.average,0.999944,very-strong
130.133.3.130_19.19.19.12.out.average,0.004364,very-weak
130.161.131.20_19.19.19.21.out.average,-0.047157,very-weak
130.206.1.5_19.19.19.35.out.average,0.029868,very-weak
130.225.254.116_19.19.19.8.out.average,-0.060934,very-weak
130.236.254.50_19.19.19.37.out.average,0.114707,very-weak
130.75.2.22_19.19.19.13.out.average,0.059030,very-weak
137.189.4.14_19.19.19.15.out.average,0.089288,very-weak
140.117.11.7_19.19.19.39.out.average,0.000350,very-weak
140.128.9.18_19.19.19.38.out.average,0.043272,very-weak
141.217.0.199_19.19.19.47.out.average,0.112619,very-weak
147.102.222.211_19.19.19.14.out.average,0.136510,very-weak
149.20.37.36_19.19.19.22.out.average,0.123050,very-weak
153.19.251.225_19.19.19.28.out.average,0.169657,very-weak
155.210.4.101_19.19.19.34.out.average,0.175432,very-weak
162.213.3.248_19.19.19.49.out.average,0.019422,very-weak
163.1.160.163_19.19.19.46.out.average,-0.008705,very-weak
163.1.221.67_19.19.19.46.out.average,-0.840190,very-strong
163.178.174.25_19.19.19.6.out.average,0.033183,very-weak
185.87.121.190_19.19.19.41.out.average,0.032059,very-weak
192.38.78.162_19.19.19.7.out.average,0.105317,very-weak
193.136.164.6_19.19.19.29.out.average,0.100051,very-weak
193.166.3.3_19.19.19.9.out.average,0.045536,very-weak
193.6.176.62_19.19.19.16.out.average,-0.022004,very-weak
194.105.226.20_19.19.19.17.out.average,0.036515,very-weak
194.116.84.15_19.19.19.18.out.average,0.017727,very-weak
194.2.0.36_19.19.19.10.out.average,0.214375,weak
195.14.50.21_19.19.19.32.out.average,0.050019,very-weak
202.28.209.254_19.19.19.40.out.average,0.118520,very-weak
202.38.97.230_19.19.19.4.out.average,0.004678,very-weak
202.8.44.105_19.19.19.23.out.average,0.053498,very-weak
202.90.159.172_19.19.19.25.out.average,0.061848,very-weak
203.0.178.32_19.19.19.1.out.average,0.186959,very-weak
203.178.132.80_19.19.19.19.out.average,-0.018224,very-weak
212.110.161.69_19.19.19.45.out.average,0.071468,very-weak
212.191.2.18_19.19.19.26.out.average,0.088031,very-weak
212.191.2.18_19.19.19.27.out.average,0.131914,very-weak
212.47.239.32_19.19.19.11.out.average,0.122711,very-weak
213.166.187.92_19.19.19.36.out.average,0.013148,very-weak
213.229.119.169_19.19.19.44.out.average,0.118439,very-weak
219.216.128.25_19.19.19.5.out.average,0.055754,very-weak
23.79.234.240_19.19.19.48.out.average,-0.067289,very-weak
31.193.177.85_19.19.19.2.out.average,-0.044719,very-weak
5.101.158.166_19.19.19.31.out.average,0.048637,very-weak
58.28.25.150_19.19.19.24.out.average,-0.033452,very-weak
62.44.96.38_19.19.19.3.out.average,0.046182,very-weak
78.154.171.62_19.19.19.43.out.average,0.075847,very-weak
78.96.7.8_19.19.19.30.out.average,0.120140,very-weak
95.173.191.11_19.19.19.42.out.average,0.136748,very-weak
130.133.3.130_19.19.19.12.out.average, 
10.0.2.2_19.19.19.12.out.average,-0.849490,very-strong
10.0.2.2_19.19.19.15.out.average,-0.867828,very-strong
10.0.2.2_19.19.19.7.out.average,-0.831461,very-strong
117.120.2.17_19.19.19.33.out.average,0.123473,very-weak
122.152.116.24_19.19.19.20.out.average,0.006664,very-weak
130.133.3.130_19.19.19.12.out.average,0.999999,very-strong
130.161.131.20_19.19.19.21.out.average,0.044548,very-weak
130.206.1.5_19.19.19.35.out.average,0.000272,very-weak
130.225.254.116_19.19.19.8.out.average,0.076149,very-weak
130.236.254.50_19.19.19.37.out.average,0.082676,very-weak
130.75.2.22_19.19.19.13.out.average,0.099434,very-weak
137.189.4.14_19.19.19.15.out.average,0.061477,very-weak
140.117.11.7_19.19.19.39.out.average,0.001979,very-weak
140.128.9.18_19.19.19.38.out.average,0.045884,very-weak
141.217.0.199_19.19.19.47.out.average,0.066303,very-weak
147.102.222.211_19.19.19.14.out.average,-0.036069,very-weak
149.20.37.36_19.19.19.22.out.average,0.130344,very-weak
153.19.251.225_19.19.19.28.out.average,-0.020646,very-weak
155.210.4.101_19.19.19.34.out.average,0.020565,very-weak
162.213.3.248_19.19.19.49.out.average,0.052301,very-weak
163.1.160.163_19.19.19.46.out.average,-0.052836,very-weak
163.1.221.67_19.19.19.46.out.average,-0.867828,very-strong
163.178.174.25_19.19.19.6.out.average,0.068957,very-weak
185.87.121.190_19.19.19.41.out.average,0.089235,very-weak
192.38.78.162_19.19.19.7.out.average,0.035870,very-weak
193.136.164.6_19.19.19.29.out.average,0.093663,very-weak
193.166.3.3_19.19.19.9.out.average,0.116492,very-weak
193.6.176.62_19.19.19.16.out.average,-0.002624,very-weak
194.105.226.20_19.19.19.17.out.average,-0.059157,very-weak
194.116.84.15_19.19.19.18.out.average,0.004584,very-weak
194.2.0.36_19.19.19.10.out.average,-0.004303,very-weak
195.14.50.21_19.19.19.32.out.average,0.204552,weak
202.28.209.254_19.19.19.40.out.average,0.112403,very-weak
202.38.97.230_19.19.19.4.out.average,-0.079843,very-weak
202.8.44.105_19.19.19.23.out.average,0.036107,very-weak
202.90.159.172_19.19.19.25.out.average,0.038802,very-weak
203.0.178.32_19.19.19.1.out.average,0.019343,very-weak
203.178.132.80_19.19.19.19.out.average,0.143124,very-weak
212.110.161.69_19.19.19.45.out.average,0.001661,very-weak
212.191.2.18_19.19.19.26.out.average,0.028959,very-weak
212.191.2.18_19.19.19.27.out.average,-0.009021,very-weak
212.47.239.32_19.19.19.11.out.average,0.069747,very-weak
213.166.187.92_19.19.19.36.out.average,0.067154,very-weak
213.229.119.169_19.19.19.44.out.average,0.008313,very-weak
219.216.128.25_19.19.19.5.out.average,0.017779,very-weak
23.79.234.240_19.19.19.48.out.average,0.113719,very-weak
31.193.177.85_19.19.19.2.out.average,0.066746,very-weak
5.101.158.166_19.19.19.31.out.average,-0.020604,very-weak
58.28.25.150_19.19.19.24.out.average,0.062185,very-weak
62.44.96.38_19.19.19.3.out.average,0.029534,very-weak
78.154.171.62_19.19.19.43.out.average,-0.022607,very-weak
78.96.7.8_19.19.19.30.out.average,-0.005419,very-weak
95.173.191.11_19.19.19.42.out.average,-0.026496,very-weak
130.161.131.20_19.19.19.21.out.average, 
10.0.2.2_19.19.19.12.out.average,-0.848328,very-strong
10.0.2.2_19.19.19.15.out.average,-0.866851,very-strong
10.0.2.2_19.19.19.7.out.average,-0.830153,very-strong
117.120.2.17_19.19.19.33.out.average,0.090583,very-weak
122.152.116.24_19.19.19.20.out.average,-0.044308,very-weak
130.133.3.130_19.19.19.12.out.average,0.044694,very-weak
130.161.131.20_19.19.19.21.out.average,0.999995,very-strong
130.206.1.5_19.19.19.35.out.average,-0.177345,very-weak
130.225.254.116_19.19.19.8.out.average,-0.043750,very-weak
130.236.254.50_19.19.19.37.out.average,0.031129,very-weak
130.75.2.22_19.19.19.13.out.average,0.042934,very-weak
137.189.4.14_19.19.19.15.out.average,-0.052050,very-weak
140.117.11.7_19.19.19.39.out.average,-0.012581,very-weak
140.128.9.18_19.19.19.38.out.average,0.012662,very-weak
141.217.0.199_19.19.19.47.out.average,0.030212,very-weak
147.102.222.211_19.19.19.14.out.average,0.031402,very-weak
149.20.37.36_19.19.19.22.out.average,-0.024644,very-weak
153.19.251.225_19.19.19.28.out.average,0.007759,very-weak
155.210.4.101_19.19.19.34.out.average,-0.040453,very-weak
162.213.3.248_19.19.19.49.out.average,0.025214,very-weak
163.1.160.163_19.19.19.46.out.average,-0.097990,very-weak
163.1.221.67_19.19.19.46.out.average,-0.866851,very-strong
163.178.174.25_19.19.19.6.out.average,0.008983,very-weak
185.87.121.190_19.19.19.41.out.average,0.005581,very-weak
192.38.78.162_19.19.19.7.out.average,0.027685,very-weak
193.136.164.6_19.19.19.29.out.average,-0.087639,very-weak
193.166.3.3_19.19.19.9.out.average,0.041617,very-weak
193.6.176.62_19.19.19.16.out.average,0.141241,very-weak
194.105.226.20_19.19.19.17.out.average,-0.044335,very-weak
194.116.84.15_19.19.19.18.out.average,0.004375,very-weak
194.2.0.36_19.19.19.10.out.average,0.100026,very-weak
195.14.50.21_19.19.19.32.out.average,0.048345,very-weak
202.28.209.254_19.19.19.40.out.average,0.057276,very-weak
202.38.97.230_19.19.19.4.out.average,-0.028296,very-weak
202.8.44.105_19.19.19.23.out.average,0.000515,very-weak
202.90.159.172_19.19.19.25.out.average,-0.022304,very-weak
203.0.178.32_19.19.19.1.out.average,-0.056695,very-weak
203.178.132.80_19.19.19.19.out.average,0.019700,very-weak
212.110.161.69_19.19.19.45.out.average,0.126797,very-weak
212.191.2.18_19.19.19.26.out.average,0.108185,very-weak
212.191.2.18_19.19.19.27.out.average,0.060718,very-weak
212.47.239.32_19.19.19.11.out.average,0.007924,very-weak
213.166.187.92_19.19.19.36.out.average,0.055357,very-weak
213.229.119.169_19.19.19.44.out.average,-0.064356,very-weak
219.216.128.25_19.19.19.5.out.average,-0.065567,very-weak
23.79.234.240_19.19.19.48.out.average,-0.143711,very-weak
31.193.177.85_19.19.19.2.out.average,0.037333,very-weak
5.101.158.166_19.19.19.31.out.average,0.062374,very-weak
58.28.25.150_19.19.19.24.out.average,-0.001464,very-weak
62.44.96.38_19.19.19.3.out.average,0.048325,very-weak
78.154.171.62_19.19.19.43.out.average,0.027693,very-weak
78.96.7.8_19.19.19.30.out.average,-0.056010,very-weak
95.173.191.11_19.19.19.42.out.average,-0.046385,very-weak
130.206.1.5_19.19.19.35.out.average, 
10.0.2.2_19.19.19.12.out.average,-0.839820,very-strong
10.0.2.2_19.19.19.15.out.average,-0.857954,very-strong
10.0.2.2_19.19.19.7.out.average,-0.821919,very-strong
117.120.2.17_19.19.19.33.out.average,-0.076116,very-weak
122.152.116.24_19.19.19.20.out.average,0.031095,very-weak
130.133.3.130_19.19.19.12.out.average,0.000430,very-weak
130.161.131.20_19.19.19.21.out.average,-0.177353,very-weak
130.206.1.5_19.19.19.35.out.average,1.000000,very-strong
130.225.254.116_19.19.19.8.out.average,-0.045406,very-weak
130.236.254.50_19.19.19.37.out.average,0.012803,very-weak
130.75.2.22_19.19.19.13.out.average,-0.033200,very-weak
137.189.4.14_19.19.19.15.out.average,-0.022428,very-weak
140.117.11.7_19.19.19.39.out.average,-0.124660,very-weak
140.128.9.18_19.19.19.38.out.average,-0.022939,very-weak
141.217.0.199_19.19.19.47.out.average,0.025144,very-weak
147.102.222.211_19.19.19.14.out.average,-0.002370,very-weak
149.20.37.36_19.19.19.22.out.average,0.013557,very-weak
153.19.251.225_19.19.19.28.out.average,-0.037634,very-weak
155.210.4.101_19.19.19.34.out.average,0.233325,weak
162.213.3.248_19.19.19.49.out.average,-0.021152,very-weak
163.1.160.163_19.19.19.46.out.average,-0.007181,very-weak
163.1.221.67_19.19.19.46.out.average,-0.857954,very-strong
163.178.174.25_19.19.19.6.out.average,-0.023702,very-weak
185.87.121.190_19.19.19.41.out.average,-0.046708,very-weak
192.38.78.162_19.19.19.7.out.average,0.019087,very-weak
193.136.164.6_19.19.19.29.out.average,0.006167,very-weak
193.166.3.3_19.19.19.9.out.average,-0.042730,very-weak
193.6.176.62_19.19.19.16.out.average,-0.057273,very-weak
194.105.226.20_19.19.19.17.out.average,-0.070159,very-weak
194.116.84.15_19.19.19.18.out.average,0.013077,very-weak
194.2.0.36_19.19.19.10.out.average,-0.024514,very-weak
195.14.50.21_19.19.19.32.out.average,-0.028303,very-weak
202.28.209.254_19.19.19.40.out.average,-0.020037,very-weak
202.38.97.230_19.19.19.4.out.average,-0.069346,very-weak
202.8.44.105_19.19.19.23.out.average,0.006572,very-weak
202.90.159.172_19.19.19.25.out.average,0.040523,very-weak
203.0.178.32_19.19.19.1.out.average,0.056298,very-weak
203.178.132.80_19.19.19.19.out.average,0.057838,very-weak
212.110.161.69_19.19.19.45.out.average,-0.083618,very-weak
212.191.2.18_19.19.19.26.out.average,0.074080,very-weak
212.191.2.18_19.19.19.27.out.average,-0.114497,very-weak
212.47.239.32_19.19.19.11.out.average,0.040807,very-weak
213.166.187.92_19.19.19.36.out.average,0.120333,very-weak
213.229.119.169_19.19.19.44.out.average,-0.227051,weak
219.216.128.25_19.19.19.5.out.average,-0.018055,very-weak
23.79.234.240_19.19.19.48.out.average,-0.004815,very-weak
31.193.177.85_19.19.19.2.out.average,-0.075955,very-weak
5.101.158.166_19.19.19.31.out.average,-0.078965,very-weak
58.28.25.150_19.19.19.24.out.average,-0.059931,very-weak
62.44.96.38_19.19.19.3.out.average,0.061566,very-weak
78.154.171.62_19.19.19.43.out.average,0.009457,very-weak
78.96.7.8_19.19.19.30.out.average,0.105735,very-weak
95.173.191.11_19.19.19.42.out.average,-0.118556,very-weak
130.225.254.116_19.19.19.8.out.average, 
10.0.2.2_19.19.19.12.out.average,-0.826527,very-strong
10.0.2.2_19.19.19.15.out.average,-0.844552,very-strong
10.0.2.2_19.19.19.7.out.average,-0.808857,very-strong
117.120.2.17_19.19.19.33.out.average,0.038744,very-weak
122.152.116.24_19.19.19.20.out.average,-0.055684,very-weak
130.133.3.130_19.19.19.12.out.average,0.070829,very-weak
130.161.131.20_19.19.19.21.out.average,-0.038053,very-weak
130.206.1.5_19.19.19.35.out.average,-0.049086,very-weak
130.225.254.116_19.19.19.8.out.average,0.983366,very-strong
130.236.254.50_19.19.19.37.out.average,0.093023,very-weak
130.75.2.22_19.19.19.13.out.average,0.017479,very-weak
137.189.4.14_19.19.19.15.out.average,-0.024601,very-weak
140.117.11.7_19.19.19.39.out.average,-0.094070,very-weak
140.128.9.18_19.19.19.38.out.average,0.059422,very-weak
141.217.0.199_19.19.19.47.out.average,-0.033561,very-weak
147.102.222.211_19.19.19.14.out.average,0.061176,very-weak
149.20.37.36_19.19.19.22.out.average,0.028712,very-weak
153.19.251.225_19.19.19.28.out.average,0.016129,very-weak
155.210.4.101_19.19.19.34.out.average,-0.116730,very-weak
162.213.3.248_19.19.19.49.out.average,-0.047829,very-weak
163.1.160.163_19.19.19.46.out.average,-0.083510,very-weak
163.1.221.67_19.19.19.46.out.average,-0.844552,very-strong
163.178.174.25_19.19.19.6.out.average,-0.047965,very-weak
185.87.121.190_19.19.19.41.out.average,0.111824,very-weak
192.38.78.162_19.19.19.7.out.average,-0.036046,very-weak
193.136.164.6_19.19.19.29.out.average,0.008638,very-weak
193.166.3.3_19.19.19.9.out.average,-0.067374,very-weak
