117.120.2.17_19.19.19.33.out.average, 
192.38.78.162_19.19.19.7.out.average,-0.104099,very-weak
193.136.164.6_19.19.19.29.out.average,0.309683,weak
193.166.3.3_19.19.19.9.out.average,0.386104,weak
193.6.176.62_19.19.19.16.out.average,0.081300,very-weak
194.105.226.20_19.19.19.17.out.average,0.108289,very-weak
194.116.84.15_19.19.19.18.out.average,0.223554,weak
194.2.0.36_19.19.19.10.out.average,-0.042315,very-weak
195.14.50.21_19.19.19.32.out.average,-0.077312,very-weak
202.28.209.254_19.19.19.40.out.average,0.089344,very-weak
202.38.97.230_19.19.19.4.out.average,0.263796,weak
202.8.44.105_19.19.19.23.out.average,0.008638,very-weak
202.90.159.172_19.19.19.25.out.average,0.261096,weak
203.0.178.32_19.19.19.1.out.average,-0.006249,very-weak
203.178.132.80_19.19.19.19.out.average,0.110531,very-weak
212.110.161.69_19.19.19.45.out.average,0.328648,weak
212.191.2.18_19.19.19.26.out.average,0.039989,very-weak
212.191.2.18_19.19.19.27.out.average,0.282454,weak
212.47.239.32_19.19.19.11.out.average,0.060823,very-weak
213.166.187.92_19.19.19.36.out.average,0.294004,weak
213.229.119.169_19.19.19.44.out.average,0.302157,weak
219.216.128.25_19.19.19.5.out.average,0.185453,very-weak
23.79.234.240_19.19.19.48.out.average,0.027695,very-weak
31.193.177.85_19.19.19.2.out.average,0.225249,weak
5.101.158.166_19.19.19.31.out.average,0.157122,very-weak
58.28.25.150_19.19.19.24.out.average,0.332743,weak
62.44.96.38_19.19.19.3.out.average,0.454372,moderate
78.154.171.62_19.19.19.43.out.average,0.238880,weak
78.96.7.8_19.19.19.30.out.average,0.460709,moderate
95.173.191.11_19.19.19.42.out.average,0.075809,very-weak
130.225.254.116_19.19.19.8.out.average, 
117.120.2.17_19.19.19.33.out.average,0.036480,very-weak
122.152.116.24_19.19.19.20.out.average,-0.115710,very-weak
130.133.3.130_19.19.19.12.out.average,-0.044810,very-weak
130.161.131.20_19.19.19.21.out.average,-0.025135,very-weak
130.206.1.5_19.19.19.35.out.average,0.018671,very-weak
130.225.254.116_19.19.19.8.out.average,0.997751,very-strong
130.236.254.50_19.19.19.37.out.average,-0.082098,very-weak
130.75.2.22_19.19.19.13.out.average,-0.111390,very-weak
137.189.4.14_19.19.19.15.out.average,0.014758,very-weak
140.117.11.7_19.19.19.39.out.average,0.428610,moderate
140.128.9.18_19.19.19.38.out.average,0.163357,very-weak
141.217.0.199_19.19.19.47.out.average,0.023075,very-weak
147.102.222.211_19.19.19.14.out.average,-0.154777,very-weak
149.20.37.36_19.19.19.22.out.average,0.184678,very-weak
153.19.251.225_19.19.19.28.out.average,-0.010672,very-weak
155.210.4.101_19.19.19.34.out.average,0.063401,very-weak
162.213.3.248_19.19.19.49.out.average,0.100431,very-weak
163.1.160.163_19.19.19.46.out.average,-0.108105,very-weak
163.178.174.25_19.19.19.6.out.average,0.034763,very-weak
185.87.121.190_19.19.19.41.out.average,-0.177774,very-weak
192.38.78.162_19.19.19.7.out.average,0.122510,very-weak
193.136.164.6_19.19.19.29.out.average,-0.083765,very-weak
193.166.3.3_19.19.19.9.out.average,-0.079634,very-weak
193.6.176.62_19.19.19.16.out.average,0.287030,weak
194.105.226.20_19.19.19.17.out.average,-0.061087,very-weak
194.116.84.15_19.19.19.18.out.average,0.185771,very-weak
194.2.0.36_19.19.19.10.out.average,0.445081,moderate
195.14.50.21_19.19.19.32.out.average,0.039492,very-weak
202.28.209.254_19.19.19.40.out.average,-0.082760,very-weak
202.38.97.230_19.19.19.4.out.average,0.056296,very-weak
202.8.44.105_19.19.19.23.out.average,0.429553,moderate
202.90.159.172_19.19.19.25.out.average,0.042110,very-weak
203.0.178.32_19.19.19.1.out.average,-0.151661,very-weak
203.178.132.80_19.19.19.19.out.average,0.028976,very-weak
212.110.161.69_19.19.19.45.out.average,0.083404,very-weak
212.191.2.18_19.19.19.26.out.average,-0.134936,very-weak
212.191.2.18_19.19.19.27.out.average,-0.009803,very-weak
212.47.239.32_19.19.19.11.out.average,-0.110022,very-weak
213.166.187.92_19.19.19.36.out.average,0.130445,very-weak
213.229.119.169_19.19.19.44.out.average,-0.099536,very-weak
219.216.128.25_19.19.19.5.out.average,-0.022456,very-weak
23.79.234.240_19.19.19.48.out.average,0.214973,weak
31.193.177.85_19.19.19.2.out.average,0.149251,very-weak
5.101.158.166_19.19.19.31.out.average,0.148203,very-weak
58.28.25.150_19.19.19.24.out.average,-0.017182,very-weak
62.44.96.38_19.19.19.3.out.average,0.153476,very-weak
78.154.171.62_19.19.19.43.out.average,0.070794,very-weak
78.96.7.8_19.19.19.30.out.average,-0.010932,very-weak
95.173.191.11_19.19.19.42.out.average,0.146981,very-weak
130.236.254.50_19.19.19.37.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.025545,very-weak
122.152.116.24_19.19.19.20.out.average,0.003369,very-weak
130.133.3.130_19.19.19.12.out.average,0.435065,moderate
130.161.131.20_19.19.19.21.out.average,0.259299,weak
130.206.1.5_19.19.19.35.out.average,0.215218,weak
130.225.254.116_19.19.19.8.out.average,-0.088902,very-weak
130.236.254.50_19.19.19.37.out.average,0.997172,very-strong
130.75.2.22_19.19.19.13.out.average,0.312455,weak
137.189.4.14_19.19.19.15.out.average,-0.138709,very-weak
140.117.11.7_19.19.19.39.out.average,-0.067693,very-weak
140.128.9.18_19.19.19.38.out.average,0.349890,weak
141.217.0.199_19.19.19.47.out.average,-0.048082,very-weak
147.102.222.211_19.19.19.14.out.average,-0.084482,very-weak
149.20.37.36_19.19.19.22.out.average,0.050798,very-weak
153.19.251.225_19.19.19.28.out.average,-0.021495,very-weak
155.210.4.101_19.19.19.34.out.average,0.026770,very-weak
162.213.3.248_19.19.19.49.out.average,0.072988,very-weak
163.1.160.163_19.19.19.46.out.average,0.070388,very-weak
163.178.174.25_19.19.19.6.out.average,0.158705,very-weak
185.87.121.190_19.19.19.41.out.average,0.064638,very-weak
192.38.78.162_19.19.19.7.out.average,-0.112884,very-weak
193.136.164.6_19.19.19.29.out.average,0.227027,weak
193.166.3.3_19.19.19.9.out.average,0.060654,very-weak
193.6.176.62_19.19.19.16.out.average,-0.049701,very-weak
194.105.226.20_19.19.19.17.out.average,0.457137,moderate
194.116.84.15_19.19.19.18.out.average,0.043011,very-weak
194.2.0.36_19.19.19.10.out.average,-0.198857,weak
195.14.50.21_19.19.19.32.out.average,0.051226,very-weak
202.28.209.254_19.19.19.40.out.average,0.472958,moderate
202.38.97.230_19.19.19.4.out.average,-0.015303,very-weak
202.8.44.105_19.19.19.23.out.average,0.008813,very-weak
202.90.159.172_19.19.19.25.out.average,0.033566,very-weak
203.0.178.32_19.19.19.1.out.average,0.054174,very-weak
203.178.132.80_19.19.19.19.out.average,0.121823,very-weak
212.110.161.69_19.19.19.45.out.average,0.085480,very-weak
212.191.2.18_19.19.19.26.out.average,0.016029,very-weak
212.191.2.18_19.19.19.27.out.average,0.430917,moderate
212.47.239.32_19.19.19.11.out.average,0.536087,moderate
213.166.187.92_19.19.19.36.out.average,0.115545,very-weak
213.229.119.169_19.19.19.44.out.average,-0.068003,very-weak
219.216.128.25_19.19.19.5.out.average,0.286008,weak
23.79.234.240_19.19.19.48.out.average,-0.012712,very-weak
31.193.177.85_19.19.19.2.out.average,-0.012266,very-weak
5.101.158.166_19.19.19.31.out.average,-0.071081,very-weak
58.28.25.150_19.19.19.24.out.average,0.264386,weak
62.44.96.38_19.19.19.3.out.average,-0.031899,very-weak
78.154.171.62_19.19.19.43.out.average,0.093140,very-weak
78.96.7.8_19.19.19.30.out.average,0.181046,very-weak
95.173.191.11_19.19.19.42.out.average,-0.085566,very-weak
130.75.2.22_19.19.19.13.out.average, 
117.120.2.17_19.19.19.33.out.average,0.182947,very-weak
122.152.116.24_19.19.19.20.out.average,-0.072478,very-weak
130.133.3.130_19.19.19.12.out.average,0.297583,weak
130.161.131.20_19.19.19.21.out.average,0.108868,very-weak
130.206.1.5_19.19.19.35.out.average,-0.011420,very-weak
130.225.254.116_19.19.19.8.out.average,-0.108293,very-weak
130.236.254.50_19.19.19.37.out.average,0.320048,weak
130.75.2.22_19.19.19.13.out.average,0.997497,very-strong
137.189.4.14_19.19.19.15.out.average,-0.146396,very-weak
140.117.11.7_19.19.19.39.out.average,-0.166021,very-weak
140.128.9.18_19.19.19.38.out.average,0.128898,very-weak
141.217.0.199_19.19.19.47.out.average,0.203242,weak
147.102.222.211_19.19.19.14.out.average,-0.039298,very-weak
149.20.37.36_19.19.19.22.out.average,-0.073497,very-weak
153.19.251.225_19.19.19.28.out.average,0.434838,moderate
155.210.4.101_19.19.19.34.out.average,0.303227,weak
162.213.3.248_19.19.19.49.out.average,-0.122961,very-weak
163.1.160.163_19.19.19.46.out.average,0.028481,very-weak
163.178.174.25_19.19.19.6.out.average,0.123093,very-weak
185.87.121.190_19.19.19.41.out.average,0.448655,moderate
192.38.78.162_19.19.19.7.out.average,-0.050464,very-weak
193.136.164.6_19.19.19.29.out.average,0.052825,very-weak
193.166.3.3_19.19.19.9.out.average,0.020269,very-weak
193.6.176.62_19.19.19.16.out.average,-0.110814,very-weak
194.105.226.20_19.19.19.17.out.average,0.314497,weak
194.116.84.15_19.19.19.18.out.average,0.014186,very-weak
194.2.0.36_19.19.19.10.out.average,-0.032028,very-weak
195.14.50.21_19.19.19.32.out.average,0.446535,moderate
202.28.209.254_19.19.19.40.out.average,0.354707,weak
202.38.97.230_19.19.19.4.out.average,-0.069871,very-weak
202.8.44.105_19.19.19.23.out.average,-0.002775,very-weak
202.90.159.172_19.19.19.25.out.average,0.029381,very-weak
203.0.178.32_19.19.19.1.out.average,-0.146502,very-weak
203.178.132.80_19.19.19.19.out.average,0.113528,very-weak
212.110.161.69_19.19.19.45.out.average,-0.081177,very-weak
212.191.2.18_19.19.19.26.out.average,0.435934,moderate
212.191.2.18_19.19.19.27.out.average,0.300937,weak
212.47.239.32_19.19.19.11.out.average,0.314507,weak
213.166.187.92_19.19.19.36.out.average,-0.108298,very-weak
213.229.119.169_19.19.19.44.out.average,0.097527,very-weak
219.216.128.25_19.19.19.5.out.average,0.162602,very-weak
23.79.234.240_19.19.19.48.out.average,-0.049848,very-weak
31.193.177.85_19.19.19.2.out.average,-0.137577,very-weak
5.101.158.166_19.19.19.31.out.average,-0.087913,very-weak
58.28.25.150_19.19.19.24.out.average,0.087337,very-weak
62.44.96.38_19.19.19.3.out.average,-0.136730,very-weak
78.154.171.62_19.19.19.43.out.average,-0.046451,very-weak
78.96.7.8_19.19.19.30.out.average,-0.044035,very-weak
95.173.191.11_19.19.19.42.out.average,-0.127179,very-weak
137.189.4.14_19.19.19.15.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.249259,weak
122.152.116.24_19.19.19.20.out.average,0.173189,very-weak
130.133.3.130_19.19.19.12.out.average,-0.026027,very-weak
130.161.131.20_19.19.19.21.out.average,-0.227178,weak
130.206.1.5_19.19.19.35.out.average,-0.125742,very-weak
130.225.254.116_19.19.19.8.out.average,0.006127,very-weak
130.236.254.50_19.19.19.37.out.average,-0.132252,very-weak
130.75.2.22_19.19.19.13.out.average,-0.146751,very-weak
137.189.4.14_19.19.19.15.out.average,0.997595,very-strong
140.117.11.7_19.19.19.39.out.average,0.079385,very-weak
140.128.9.18_19.19.19.38.out.average,-0.082553,very-weak
141.217.0.199_19.19.19.47.out.average,-0.112360,very-weak
147.102.222.211_19.19.19.14.out.average,0.251121,weak
149.20.37.36_19.19.19.22.out.average,-0.124400,very-weak
153.19.251.225_19.19.19.28.out.average,-0.073121,very-weak
155.210.4.101_19.19.19.34.out.average,-0.023642,very-weak
162.213.3.248_19.19.19.49.out.average,-0.136811,very-weak
163.1.160.163_19.19.19.46.out.average,-0.104980,very-weak
163.178.174.25_19.19.19.6.out.average,-0.186061,very-weak
185.87.121.190_19.19.19.41.out.average,-0.065655,very-weak
192.38.78.162_19.19.19.7.out.average,-0.033456,very-weak
193.136.164.6_19.19.19.29.out.average,-0.160702,very-weak
193.166.3.3_19.19.19.9.out.average,0.025876,very-weak
193.6.176.62_19.19.19.16.out.average,-0.014836,very-weak
194.105.226.20_19.19.19.17.out.average,-0.098129,very-weak
194.116.84.15_19.19.19.18.out.average,-0.185562,very-weak
194.2.0.36_19.19.19.10.out.average,0.118349,very-weak
195.14.50.21_19.19.19.32.out.average,-0.121826,very-weak
202.28.209.254_19.19.19.40.out.average,-0.100740,very-weak
202.38.97.230_19.19.19.4.out.average,-0.004707,very-weak
202.8.44.105_19.19.19.23.out.average,0.201905,weak
202.90.159.172_19.19.19.25.out.average,-0.095849,very-weak
203.0.178.32_19.19.19.1.out.average,0.300804,weak
203.178.132.80_19.19.19.19.out.average,-0.054415,very-weak
212.110.161.69_19.19.19.45.out.average,-0.096825,very-weak
212.191.2.18_19.19.19.26.out.average,-0.070721,very-weak
212.191.2.18_19.19.19.27.out.average,0.005878,very-weak
212.47.239.32_19.19.19.11.out.average,-0.051583,very-weak
213.166.187.92_19.19.19.36.out.average,-0.071078,very-weak
213.229.119.169_19.19.19.44.out.average,-0.076178,very-weak
219.216.128.25_19.19.19.5.out.average,-0.091538,very-weak
23.79.234.240_19.19.19.48.out.average,-0.081388,very-weak
31.193.177.85_19.19.19.2.out.average,-0.183420,very-weak
5.101.158.166_19.19.19.31.out.average,-0.067196,very-weak
58.28.25.150_19.19.19.24.out.average,-0.137806,very-weak
62.44.96.38_19.19.19.3.out.average,-0.103723,very-weak
78.154.171.62_19.19.19.43.out.average,0.173590,very-weak
78.96.7.8_19.19.19.30.out.average,-0.000169,very-weak
95.173.191.11_19.19.19.42.out.average,-0.011279,very-weak
140.117.11.7_19.19.19.39.out.average, 
117.120.2.17_19.19.19.33.out.average,0.008898,very-weak
122.152.116.24_19.19.19.20.out.average,0.181157,very-weak
130.133.3.130_19.19.19.12.out.average,-0.057596,very-weak
130.161.131.20_19.19.19.21.out.average,-0.082914,very-weak
130.206.1.5_19.19.19.35.out.average,0.001956,very-weak
130.225.254.116_19.19.19.8.out.average,0.431677,moderate
130.236.254.50_19.19.19.37.out.average,-0.066724,very-weak
130.75.2.22_19.19.19.13.out.average,-0.173487,very-weak
137.189.4.14_19.19.19.15.out.average,0.081610,very-weak
140.117.11.7_19.19.19.39.out.average,0.998186,very-strong
140.128.9.18_19.19.19.38.out.average,0.251673,weak
141.217.0.199_19.19.19.47.out.average,0.124709,very-weak
147.102.222.211_19.19.19.14.out.average,0.085919,very-weak
149.20.37.36_19.19.19.22.out.average,0.344251,weak
153.19.251.225_19.19.19.28.out.average,-0.022297,very-weak
155.210.4.101_19.19.19.34.out.average,0.053300,very-weak
162.213.3.248_19.19.19.49.out.average,0.268515,weak
