117.120.2.17_19.19.19.33.out.average, 
130.206.1.5_19.19.19.35.out.average,0.003564,very-weak
130.225.254.116_19.19.19.8.out.average,0.104104,very-weak
130.236.254.50_19.19.19.37.out.average,0.421180,moderate
130.75.2.22_19.19.19.13.out.average,0.081830,very-weak
137.189.4.14_19.19.19.15.out.average,-0.099967,very-weak
140.128.9.18_19.19.19.38.out.average,0.013718,very-weak
141.217.0.199_19.19.19.47.out.average,0.200876,weak
147.102.222.211_19.19.19.14.out.average,0.422200,moderate
149.20.37.36_19.19.19.22.out.average,0.313302,weak
153.19.251.225_19.19.19.28.out.average,0.212873,weak
155.210.4.101_19.19.19.34.out.average,0.099962,very-weak
162.213.3.248_19.19.19.49.out.average,0.256073,weak
163.1.221.67_19.19.19.46.out.average,0.087792,very-weak
163.178.174.25_19.19.19.6.out.average,-0.052959,very-weak
185.87.121.190_19.19.19.41.out.average,0.093565,very-weak
192.38.78.162_19.19.19.7.out.average,-0.047381,very-weak
193.136.164.6_19.19.19.29.out.average,0.005788,very-weak
193.166.3.3_19.19.19.9.out.average,0.126427,very-weak
193.6.176.62_19.19.19.16.out.average,0.581992,moderate
194.105.226.20_19.19.19.17.out.average,0.217535,weak
194.116.84.15_19.19.19.18.out.average,0.050759,very-weak
194.2.0.36_19.19.19.10.out.average,0.033830,very-weak
195.14.50.21_19.19.19.32.out.average,-0.040906,very-weak
202.28.209.254_19.19.19.40.out.average,0.028173,very-weak
202.38.97.230_19.19.19.4.out.average,-0.067314,very-weak
202.8.44.105_19.19.19.23.out.average,-0.098796,very-weak
202.90.159.172_19.19.19.25.out.average,-0.020117,very-weak
203.0.178.32_19.19.19.1.out.average,0.295342,weak
203.178.132.80_19.19.19.19.out.average,0.018057,very-weak
212.110.161.69_19.19.19.45.out.average,0.405427,moderate
212.191.2.18_19.19.19.26.out.average,0.218285,weak
212.191.2.18_19.19.19.27.out.average,0.346945,weak
212.47.239.32_19.19.19.11.out.average,0.622175,strong
213.166.187.92_19.19.19.36.out.average,0.032641,very-weak
213.229.119.169_19.19.19.44.out.average,0.670934,strong
219.216.128.25_19.19.19.5.out.average,0.006535,very-weak
23.79.234.240_19.19.19.48.out.average,0.283750,weak
31.193.177.85_19.19.19.2.out.average,0.149430,very-weak
5.101.158.166_19.19.19.31.out.average,0.565918,moderate
58.28.25.150_19.19.19.24.out.average,0.122513,very-weak
62.44.96.38_19.19.19.3.out.average,0.123431,very-weak
78.154.171.62_19.19.19.43.out.average,0.094976,very-weak
78.96.7.8_19.19.19.30.out.average,0.156297,very-weak
95.173.191.11_19.19.19.42.out.average,0.395109,moderate
130.206.1.5_19.19.19.35.out.average, 
117.120.2.17_19.19.19.33.out.average,0.457865,moderate
122.152.116.24_19.19.19.20.out.average,0.228695,weak
130.133.3.130_19.19.19.12.out.average,-0.102981,very-weak
130.161.131.20_19.19.19.21.out.average,0.000705,very-weak
130.206.1.5_19.19.19.35.out.average,0.991119,very-strong
130.225.254.116_19.19.19.8.out.average,0.561544,moderate
130.236.254.50_19.19.19.37.out.average,0.109347,very-weak
130.75.2.22_19.19.19.13.out.average,-0.040195,very-weak
137.189.4.14_19.19.19.15.out.average,-0.104529,very-weak
140.128.9.18_19.19.19.38.out.average,-0.025054,very-weak
141.217.0.199_19.19.19.47.out.average,0.011114,very-weak
147.102.222.211_19.19.19.14.out.average,0.156367,very-weak
149.20.37.36_19.19.19.22.out.average,0.076402,very-weak
153.19.251.225_19.19.19.28.out.average,0.421756,moderate
155.210.4.101_19.19.19.34.out.average,-0.036430,very-weak
162.213.3.248_19.19.19.49.out.average,0.043008,very-weak
163.1.221.67_19.19.19.46.out.average,0.616259,strong
163.178.174.25_19.19.19.6.out.average,0.262310,weak
185.87.121.190_19.19.19.41.out.average,0.064963,very-weak
192.38.78.162_19.19.19.7.out.average,-0.074599,very-weak
193.136.164.6_19.19.19.29.out.average,-0.082422,very-weak
193.166.3.3_19.19.19.9.out.average,0.588210,moderate
193.6.176.62_19.19.19.16.out.average,-0.013210,very-weak
194.105.226.20_19.19.19.17.out.average,0.447743,moderate
194.116.84.15_19.19.19.18.out.average,0.155530,very-weak
194.2.0.36_19.19.19.10.out.average,0.021388,very-weak
195.14.50.21_19.19.19.32.out.average,-0.090847,very-weak
202.28.209.254_19.19.19.40.out.average,0.431983,moderate
202.38.97.230_19.19.19.4.out.average,0.018436,very-weak
202.8.44.105_19.19.19.23.out.average,-0.004002,very-weak
202.90.159.172_19.19.19.25.out.average,-0.114155,very-weak
203.0.178.32_19.19.19.1.out.average,0.016720,very-weak
203.178.132.80_19.19.19.19.out.average,0.201422,weak
212.110.161.69_19.19.19.45.out.average,0.183151,very-weak
212.191.2.18_19.19.19.26.out.average,0.454300,moderate
212.191.2.18_19.19.19.27.out.average,0.499776,moderate
212.47.239.32_19.19.19.11.out.average,0.003351,very-weak
213.166.187.92_19.19.19.36.out.average,-0.051533,very-weak
213.229.119.169_19.19.19.44.out.average,-0.076575,very-weak
219.216.128.25_19.19.19.5.out.average,-0.040833,very-weak
23.79.234.240_19.19.19.48.out.average,0.003662,very-weak
31.193.177.85_19.19.19.2.out.average,-0.029843,very-weak
5.101.158.166_19.19.19.31.out.average,-0.029515,very-weak
58.28.25.150_19.19.19.24.out.average,0.572654,moderate
62.44.96.38_19.19.19.3.out.average,0.012913,very-weak
78.154.171.62_19.19.19.43.out.average,0.475230,moderate
78.96.7.8_19.19.19.30.out.average,0.494184,moderate
95.173.191.11_19.19.19.42.out.average,0.433554,moderate
130.225.254.116_19.19.19.8.out.average, 
117.120.2.17_19.19.19.33.out.average,0.410548,moderate
122.152.116.24_19.19.19.20.out.average,0.373883,weak
130.133.3.130_19.19.19.12.out.average,-0.189631,very-weak
130.161.131.20_19.19.19.21.out.average,0.089312,very-weak
130.206.1.5_19.19.19.35.out.average,0.569596,moderate
130.225.254.116_19.19.19.8.out.average,0.989499,very-strong
130.236.254.50_19.19.19.37.out.average,0.179477,very-weak
130.75.2.22_19.19.19.13.out.average,-0.148664,very-weak
137.189.4.14_19.19.19.15.out.average,-0.157206,very-weak
140.128.9.18_19.19.19.38.out.average,0.057584,very-weak
141.217.0.199_19.19.19.47.out.average,0.174419,very-weak
147.102.222.211_19.19.19.14.out.average,0.068851,very-weak
149.20.37.36_19.19.19.22.out.average,0.269289,weak
153.19.251.225_19.19.19.28.out.average,0.372526,weak
155.210.4.101_19.19.19.34.out.average,-0.009394,very-weak
162.213.3.248_19.19.19.49.out.average,0.280167,weak
163.1.221.67_19.19.19.46.out.average,0.528173,moderate
163.178.174.25_19.19.19.6.out.average,0.196756,weak
185.87.121.190_19.19.19.41.out.average,-0.114300,very-weak
192.38.78.162_19.19.19.7.out.average,-0.139158,very-weak
193.136.164.6_19.19.19.29.out.average,0.010873,very-weak
193.166.3.3_19.19.19.9.out.average,0.508506,moderate
193.6.176.62_19.19.19.16.out.average,0.030389,very-weak
194.105.226.20_19.19.19.17.out.average,0.437522,moderate
194.116.84.15_19.19.19.18.out.average,0.210685,weak
194.2.0.36_19.19.19.10.out.average,0.066915,very-weak
195.14.50.21_19.19.19.32.out.average,-0.112957,very-weak
202.28.209.254_19.19.19.40.out.average,0.366629,weak
202.38.97.230_19.19.19.4.out.average,-0.111830,very-weak
202.8.44.105_19.19.19.23.out.average,-0.088694,very-weak
202.90.159.172_19.19.19.25.out.average,0.099991,very-weak
203.0.178.32_19.19.19.1.out.average,-0.045063,very-weak
203.178.132.80_19.19.19.19.out.average,0.159836,very-weak
212.110.161.69_19.19.19.45.out.average,0.098900,very-weak
212.191.2.18_19.19.19.26.out.average,0.310937,weak
212.191.2.18_19.19.19.27.out.average,0.362981,weak
212.47.239.32_19.19.19.11.out.average,0.133143,very-weak
213.166.187.92_19.19.19.36.out.average,-0.019283,very-weak
213.229.119.169_19.19.19.44.out.average,-0.018667,very-weak
219.216.128.25_19.19.19.5.out.average,-0.047396,very-weak
23.79.234.240_19.19.19.48.out.average,0.127691,very-weak
31.193.177.85_19.19.19.2.out.average,0.115914,very-weak
5.101.158.166_19.19.19.31.out.average,0.021221,very-weak
58.28.25.150_19.19.19.24.out.average,0.503379,moderate
62.44.96.38_19.19.19.3.out.average,0.207905,weak
78.154.171.62_19.19.19.43.out.average,0.401639,moderate
78.96.7.8_19.19.19.30.out.average,0.476893,moderate
95.173.191.11_19.19.19.42.out.average,0.443635,moderate
130.236.254.50_19.19.19.37.out.average, 
117.120.2.17_19.19.19.33.out.average,0.192187,weak
122.152.116.24_19.19.19.20.out.average,0.078002,very-weak
130.133.3.130_19.19.19.12.out.average,0.398884,moderate
130.161.131.20_19.19.19.21.out.average,0.406750,moderate
130.206.1.5_19.19.19.35.out.average,0.106039,very-weak
130.225.254.116_19.19.19.8.out.average,0.152603,very-weak
130.236.254.50_19.19.19.37.out.average,0.985413,very-strong
130.75.2.22_19.19.19.13.out.average,0.326891,weak
137.189.4.14_19.19.19.15.out.average,-0.203105,weak
140.128.9.18_19.19.19.38.out.average,0.074952,very-weak
141.217.0.199_19.19.19.47.out.average,0.147054,very-weak
147.102.222.211_19.19.19.14.out.average,0.346132,weak
149.20.37.36_19.19.19.22.out.average,0.130312,very-weak
153.19.251.225_19.19.19.28.out.average,0.122450,very-weak
155.210.4.101_19.19.19.34.out.average,0.110384,very-weak
162.213.3.248_19.19.19.49.out.average,0.192468,weak
163.1.221.67_19.19.19.46.out.average,0.144014,very-weak
163.178.174.25_19.19.19.6.out.average,-0.017829,very-weak
185.87.121.190_19.19.19.41.out.average,0.140728,very-weak
192.38.78.162_19.19.19.7.out.average,-0.096315,very-weak
193.136.164.6_19.19.19.29.out.average,-0.034163,very-weak
193.166.3.3_19.19.19.9.out.average,0.015267,very-weak
193.6.176.62_19.19.19.16.out.average,0.336757,weak
194.105.226.20_19.19.19.17.out.average,0.062501,very-weak
194.116.84.15_19.19.19.18.out.average,0.098301,very-weak
194.2.0.36_19.19.19.10.out.average,0.040595,very-weak
195.14.50.21_19.19.19.32.out.average,0.116233,very-weak
202.28.209.254_19.19.19.40.out.average,0.081376,very-weak
202.38.97.230_19.19.19.4.out.average,-0.066328,very-weak
202.8.44.105_19.19.19.23.out.average,0.231195,weak
202.90.159.172_19.19.19.25.out.average,-0.054144,very-weak
203.0.178.32_19.19.19.1.out.average,0.339002,weak
203.178.132.80_19.19.19.19.out.average,0.042325,very-weak
212.110.161.69_19.19.19.45.out.average,0.335074,weak
212.191.2.18_19.19.19.26.out.average,0.127261,very-weak
212.191.2.18_19.19.19.27.out.average,0.172666,very-weak
212.47.239.32_19.19.19.11.out.average,0.398209,moderate
213.166.187.92_19.19.19.36.out.average,0.303740,weak
213.229.119.169_19.19.19.44.out.average,0.366015,weak
219.216.128.25_19.19.19.5.out.average,-0.025496,very-weak
23.79.234.240_19.19.19.48.out.average,0.042803,very-weak
31.193.177.85_19.19.19.2.out.average,0.024043,very-weak
5.101.158.166_19.19.19.31.out.average,0.352721,weak
58.28.25.150_19.19.19.24.out.average,0.132284,very-weak
62.44.96.38_19.19.19.3.out.average,0.076218,very-weak
78.154.171.62_19.19.19.43.out.average,0.220420,weak
78.96.7.8_19.19.19.30.out.average,0.175977,very-weak
95.173.191.11_19.19.19.42.out.average,0.137161,very-weak
130.75.2.22_19.19.19.13.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.090284,very-weak
122.152.116.24_19.19.19.20.out.average,-0.196120,weak
130.133.3.130_19.19.19.12.out.average,0.485167,moderate
130.161.131.20_19.19.19.21.out.average,0.092018,very-weak
130.206.1.5_19.19.19.35.out.average,-0.050442,very-weak
130.225.254.116_19.19.19.8.out.average,-0.142928,very-weak
130.236.254.50_19.19.19.37.out.average,0.295487,weak
130.75.2.22_19.19.19.13.out.average,0.999973,very-strong
137.189.4.14_19.19.19.15.out.average,0.036256,very-weak
140.128.9.18_19.19.19.38.out.average,0.256412,weak
141.217.0.199_19.19.19.47.out.average,-0.110848,very-weak
147.102.222.211_19.19.19.14.out.average,0.156253,very-weak
149.20.37.36_19.19.19.22.out.average,-0.165113,very-weak
153.19.251.225_19.19.19.28.out.average,-0.089440,very-weak
155.210.4.101_19.19.19.34.out.average,0.431341,moderate
162.213.3.248_19.19.19.49.out.average,-0.113661,very-weak
163.1.221.67_19.19.19.46.out.average,0.037336,very-weak
163.178.174.25_19.19.19.6.out.average,-0.103954,very-weak
185.87.121.190_19.19.19.41.out.average,0.421088,moderate
192.38.78.162_19.19.19.7.out.average,-0.043705,very-weak
193.136.164.6_19.19.19.29.out.average,-0.121333,very-weak
193.166.3.3_19.19.19.9.out.average,-0.097829,very-weak
193.6.176.62_19.19.19.16.out.average,0.150596,very-weak
194.105.226.20_19.19.19.17.out.average,-0.121945,very-weak
194.116.84.15_19.19.19.18.out.average,-0.098233,very-weak
194.2.0.36_19.19.19.10.out.average,-0.073524,very-weak
195.14.50.21_19.19.19.32.out.average,0.294978,weak
202.28.209.254_19.19.19.40.out.average,-0.101137,very-weak
202.38.97.230_19.19.19.4.out.average,-0.098103,very-weak
202.8.44.105_19.19.19.23.out.average,0.572072,moderate
202.90.159.172_19.19.19.25.out.average,-0.025396,very-weak
203.0.178.32_19.19.19.1.out.average,0.335839,weak
203.178.132.80_19.19.19.19.out.average,0.030094,very-weak
212.110.161.69_19.19.19.45.out.average,0.029997,very-weak
212.191.2.18_19.19.19.26.out.average,-0.075747,very-weak
212.191.2.18_19.19.19.27.out.average,-0.040276,very-weak
212.47.239.32_19.19.19.11.out.average,0.016541,very-weak
213.166.187.92_19.19.19.36.out.average,0.529955,moderate
213.229.119.169_19.19.19.44.out.average,0.099895,very-weak
219.216.128.25_19.19.19.5.out.average,0.003167,very-weak
23.79.234.240_19.19.19.48.out.average,-0.069218,very-weak
31.193.177.85_19.19.19.2.out.average,-0.147101,very-weak
5.101.158.166_19.19.19.31.out.average,0.200325,weak
58.28.25.150_19.19.19.24.out.average,-0.011852,very-weak
62.44.96.38_19.19.19.3.out.average,-0.077793,very-weak
78.154.171.62_19.19.19.43.out.average,0.045452,very-weak
78.96.7.8_19.19.19.30.out.average,-0.107446,very-weak
95.173.191.11_19.19.19.42.out.average,-0.116391,very-weak
137.189.4.14_19.19.19.15.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.155769,very-weak
122.152.116.24_19.19.19.20.out.average,-0.137704,very-weak
130.133.3.130_19.19.19.12.out.average,-0.112764,very-weak
130.161.131.20_19.19.19.21.out.average,-0.093111,very-weak
130.206.1.5_19.19.19.35.out.average,-0.103486,very-weak
130.225.254.116_19.19.19.8.out.average,-0.144224,very-weak
130.236.254.50_19.19.19.37.out.average,-0.201953,weak
130.75.2.22_19.19.19.13.out.average,0.036793,very-weak
137.189.4.14_19.19.19.15.out.average,1.000000,very-strong
140.128.9.18_19.19.19.38.out.average,-0.052334,very-weak
141.217.0.199_19.19.19.47.out.average,-0.095303,very-weak
147.102.222.211_19.19.19.14.out.average,-0.127022,very-weak
149.20.37.36_19.19.19.22.out.average,-0.121449,very-weak
153.19.251.225_19.19.19.28.out.average,-0.097562,very-weak
155.210.4.101_19.19.19.34.out.average,0.061140,very-weak
162.213.3.248_19.19.19.49.out.average,-0.135796,very-weak
163.1.221.67_19.19.19.46.out.average,-0.026701,very-weak
163.178.174.25_19.19.19.6.out.average,0.281627,weak
185.87.121.190_19.19.19.41.out.average,0.003455,very-weak
192.38.78.162_19.19.19.7.out.average,0.099031,very-weak
193.136.164.6_19.19.19.29.out.average,0.097961,very-weak
193.166.3.3_19.19.19.9.out.average,-0.069552,very-weak
193.6.176.62_19.19.19.16.out.average,0.029302,very-weak
194.105.226.20_19.19.19.17.out.average,-0.023095,very-weak
194.116.84.15_19.19.19.18.out.average,-0.072359,very-weak
194.2.0.36_19.19.19.10.out.average,0.130136,very-weak
195.14.50.21_19.19.19.32.out.average,-0.007408,very-weak
202.28.209.254_19.19.19.40.out.average,0.055441,very-weak
202.38.97.230_19.19.19.4.out.average,-0.055577,very-weak
202.8.44.105_19.19.19.23.out.average,-0.081574,very-weak
202.90.159.172_19.19.19.25.out.average,0.292005,weak
203.0.178.32_19.19.19.1.out.average,-0.061167,very-weak
203.178.132.80_19.19.19.19.out.average,-0.025490,very-weak
212.110.161.69_19.19.19.45.out.average,-0.049613,very-weak
212.191.2.18_19.19.19.26.out.average,-0.124564,very-weak
212.191.2.18_19.19.19.27.out.average,-0.093820,very-weak
212.47.239.32_19.19.19.11.out.average,-0.074830,very-weak
213.166.187.92_19.19.19.36.out.average,-0.044080,very-weak
213.229.119.169_19.19.19.44.out.average,-0.054903,very-weak
219.216.128.25_19.19.19.5.out.average,-0.049414,very-weak
23.79.234.240_19.19.19.48.out.average,-0.010704,very-weak
31.193.177.85_19.19.19.2.out.average,0.126422,very-weak
5.101.158.166_19.19.19.31.out.average,-0.026606,very-weak
58.28.25.150_19.19.19.24.out.average,-0.060127,very-weak
62.44.96.38_19.19.19.3.out.average,0.116630,very-weak
78.154.171.62_19.19.19.43.out.average,-0.186045,very-weak
78.96.7.8_19.19.19.30.out.average,-0.113453,very-weak
95.173.191.11_19.19.19.42.out.average,-0.136967,very-weak
140.128.9.18_19.19.19.38.out.average, 
117.120.2.17_19.19.19.33.out.average,-0.093574,very-weak
122.152.116.24_19.19.19.20.out.average,0.082372,very-weak
130.133.3.130_19.19.19.12.out.average,0.165836,very-weak
130.161.131.20_19.19.19.21.out.average,0.024195,very-weak
130.206.1.5_19.19.19.35.out.average,-0.022956,very-weak
130.225.254.116_19.19.19.8.out.average,0.083095,very-weak
130.236.254.50_19.19.19.37.out.average,0.074651,very-weak
130.75.2.22_19.19.19.13.out.average,0.252281,weak
137.189.4.14_19.19.19.15.out.average,-0.054935,very-weak
140.128.9.18_19.19.19.38.out.average,0.987423,very-strong
141.217.0.199_19.19.19.47.out.average,0.113055,very-weak
147.102.222.211_19.19.19.14.out.average,-0.052583,very-weak
149.20.37.36_19.19.19.22.out.average,0.104071,very-weak
153.19.251.225_19.19.19.28.out.average,-0.079300,very-weak
155.210.4.101_19.19.19.34.out.average,0.366179,weak
162.213.3.248_19.19.19.49.out.average,0.048820,very-weak
163.1.221.67_19.19.19.46.out.average,0.081475,very-weak
163.178.174.25_19.19.19.6.out.average,-0.119960,very-weak
185.87.121.190_19.19.19.41.out.average,0.393940,moderate
192.38.78.162_19.19.19.7.out.average,0.341389,weak
193.136.164.6_19.19.19.29.out.average,-0.053742,very-weak
193.166.3.3_19.19.19.9.out.average,-0.058746,very-weak
193.6.176.62_19.19.19.16.out.average,0.079725,very-weak
194.105.226.20_19.19.19.17.out.average,-0.079840,very-weak
194.116.84.15_19.19.19.18.out.average,0.282847,weak
194.2.0.36_19.19.19.10.out.average,-0.167038,very-weak
195.14.50.21_19.19.19.32.out.average,0.326918,weak
202.28.209.254_19.19.19.40.out.average,-0.165830,very-weak
