117.120.2.17_19.19.19.33.out.average, 
192.38.78.162_19.19.19.7.out.average,0.221106,weak
193.136.164.6_19.19.19.29.out.average,0.791658,very-strong
193.166.3.3_19.19.19.9.out.average,0.883035,very-strong
193.6.176.62_19.19.19.16.out.average,0.924748,very-strong
194.105.226.20_19.19.19.17.out.average,0.920794,very-strong
194.116.84.15_19.19.19.18.out.average,0.628077,strong
194.2.0.36_19.19.19.10.out.average,0.935121,very-strong
195.14.50.21_19.19.19.32.out.average,0.872900,very-strong
202.28.209.254_19.19.19.40.out.average,0.558390,moderate
202.38.97.230_19.19.19.4.out.average,0.687404,strong
202.8.44.105_19.19.19.23.out.average,0.312087,weak
202.90.159.172_19.19.19.25.out.average,0.909984,very-strong
203.0.178.32_19.19.19.1.out.average,0.875496,very-strong
203.178.132.80_19.19.19.19.out.average,0.347395,weak
212.110.161.69_19.19.19.45.out.average,0.757807,strong
212.191.2.18_19.19.19.26.out.average,0.896068,very-strong
212.191.2.18_19.19.19.27.out.average,0.666638,strong
212.47.239.32_19.19.19.11.out.average,0.401473,moderate
213.166.187.92_19.19.19.36.out.average,0.528998,moderate
213.229.119.169_19.19.19.44.out.average,0.436640,moderate
219.216.128.25_19.19.19.5.out.average,0.926215,very-strong
23.79.234.240_19.19.19.48.out.average,0.735836,strong
31.193.177.85_19.19.19.2.out.average,0.938393,very-strong
5.101.158.166_19.19.19.31.out.average,0.398532,moderate
58.28.25.150_19.19.19.24.out.average,0.833181,very-strong
62.44.96.38_19.19.19.3.out.average,0.245049,weak
78.154.171.62_19.19.19.43.out.average,0.700546,strong
78.96.7.8_19.19.19.30.out.average,0.507968,moderate
95.173.191.11_19.19.19.42.out.average,0.489623,moderate
130.133.3.130_19.19.19.12.out.average, 
117.120.2.17_19.19.19.33.out.average,0.581443,moderate
122.152.116.24_19.19.19.20.out.average,0.484273,moderate
130.133.3.130_19.19.19.12.out.average,1.000000,very-strong
130.161.131.20_19.19.19.21.out.average,0.540639,moderate
130.206.1.5_19.19.19.35.out.average,0.476017,moderate
130.225.254.116_19.19.19.8.out.average,0.598826,strong
130.236.254.50_19.19.19.37.out.average,0.321383,weak
130.75.2.22_19.19.19.13.out.average,0.378480,weak
137.189.4.14_19.19.19.15.out.average,0.333002,weak
140.117.11.7_19.19.19.39.out.average,0.486162,moderate
140.128.9.18_19.19.19.38.out.average,0.569506,moderate
141.217.0.199_19.19.19.47.out.average,0.570733,moderate
147.102.222.211_19.19.19.14.out.average,0.530314,moderate
149.20.37.36_19.19.19.22.out.average,0.583300,moderate
153.19.251.225_19.19.19.28.out.average,0.576298,moderate
155.210.4.101_19.19.19.34.out.average,0.453480,moderate
162.213.3.248_19.19.19.49.out.average,0.511426,moderate
163.1.160.163_19.19.19.46.out.average,0.547255,moderate
163.178.174.25_19.19.19.6.out.average,0.479733,moderate
185.87.121.190_19.19.19.41.out.average,0.514407,moderate
192.38.78.162_19.19.19.7.out.average,0.340148,weak
193.136.164.6_19.19.19.29.out.average,0.565561,moderate
193.166.3.3_19.19.19.9.out.average,0.550229,moderate
193.6.176.62_19.19.19.16.out.average,0.466273,moderate
194.105.226.20_19.19.19.17.out.average,0.505235,moderate
194.116.84.15_19.19.19.18.out.average,0.546910,moderate
194.2.0.36_19.19.19.10.out.average,0.437572,moderate
195.14.50.21_19.19.19.32.out.average,0.537551,moderate
202.28.209.254_19.19.19.40.out.average,0.475735,moderate
202.38.97.230_19.19.19.4.out.average,0.542009,moderate
202.8.44.105_19.19.19.23.out.average,0.375296,weak
202.90.159.172_19.19.19.25.out.average,0.533666,moderate
203.0.178.32_19.19.19.1.out.average,0.560696,moderate
203.178.132.80_19.19.19.19.out.average,0.424795,moderate
212.110.161.69_19.19.19.45.out.average,0.576210,moderate
212.191.2.18_19.19.19.26.out.average,0.526807,moderate
212.191.2.18_19.19.19.27.out.average,0.527823,moderate
212.47.239.32_19.19.19.11.out.average,0.387903,weak
213.166.187.92_19.19.19.36.out.average,0.467665,moderate
213.229.119.169_19.19.19.44.out.average,0.423632,moderate
219.216.128.25_19.19.19.5.out.average,0.461995,moderate
23.79.234.240_19.19.19.48.out.average,0.581989,moderate
31.193.177.85_19.19.19.2.out.average,0.474469,moderate
5.101.158.166_19.19.19.31.out.average,0.406945,moderate
58.28.25.150_19.19.19.24.out.average,0.577726,moderate
62.44.96.38_19.19.19.3.out.average,0.342400,weak
78.154.171.62_19.19.19.43.out.average,0.536207,moderate
78.96.7.8_19.19.19.30.out.average,0.401568,moderate
95.173.191.11_19.19.19.42.out.average,0.442676,moderate
130.161.131.20_19.19.19.21.out.average, 
117.120.2.17_19.19.19.33.out.average,0.836555,very-strong
122.152.116.24_19.19.19.20.out.average,0.891407,very-strong
130.133.3.130_19.19.19.12.out.average,0.540644,moderate
130.161.131.20_19.19.19.21.out.average,1.000000,very-strong
130.206.1.5_19.19.19.35.out.average,0.650201,strong
130.225.254.116_19.19.19.8.out.average,0.661927,strong
130.236.254.50_19.19.19.37.out.average,0.384807,weak
130.75.2.22_19.19.19.13.out.average,0.409894,moderate
137.189.4.14_19.19.19.15.out.average,0.367604,weak
140.117.11.7_19.19.19.39.out.average,0.515865,moderate
140.128.9.18_19.19.19.38.out.average,0.856270,very-strong
141.217.0.199_19.19.19.47.out.average,0.779188,strong
147.102.222.211_19.19.19.14.out.average,0.869480,very-strong
149.20.37.36_19.19.19.22.out.average,0.784580,strong
153.19.251.225_19.19.19.28.out.average,0.780939,strong
155.210.4.101_19.19.19.34.out.average,0.622348,strong
162.213.3.248_19.19.19.49.out.average,0.689443,strong
163.1.160.163_19.19.19.46.out.average,0.750431,strong
163.178.174.25_19.19.19.6.out.average,0.890363,very-strong
185.87.121.190_19.19.19.41.out.average,0.614619,strong
192.38.78.162_19.19.19.7.out.average,0.317762,weak
193.136.164.6_19.19.19.29.out.average,0.823258,very-strong
193.166.3.3_19.19.19.9.out.average,0.874943,very-strong
193.6.176.62_19.19.19.16.out.average,0.884637,very-strong
194.105.226.20_19.19.19.17.out.average,0.868042,very-strong
194.116.84.15_19.19.19.18.out.average,0.643579,strong
194.2.0.36_19.19.19.10.out.average,0.866151,very-strong
195.14.50.21_19.19.19.32.out.average,0.860965,very-strong
202.28.209.254_19.19.19.40.out.average,0.635580,strong
202.38.97.230_19.19.19.4.out.average,0.744125,strong
202.8.44.105_19.19.19.23.out.average,0.427181,moderate
202.90.159.172_19.19.19.25.out.average,0.875604,very-strong
203.0.178.32_19.19.19.1.out.average,0.850950,very-strong
203.178.132.80_19.19.19.19.out.average,0.437186,moderate
212.110.161.69_19.19.19.45.out.average,0.771420,strong
212.191.2.18_19.19.19.26.out.average,0.863068,very-strong
212.191.2.18_19.19.19.27.out.average,0.733332,strong
212.47.239.32_19.19.19.11.out.average,0.454843,moderate
213.166.187.92_19.19.19.36.out.average,0.591840,strong
213.229.119.169_19.19.19.44.out.average,0.520172,moderate
219.216.128.25_19.19.19.5.out.average,0.884646,very-strong
23.79.234.240_19.19.19.48.out.average,0.769783,strong
31.193.177.85_19.19.19.2.out.average,0.876164,very-strong
5.101.158.166_19.19.19.31.out.average,0.473827,moderate
58.28.25.150_19.19.19.24.out.average,0.838937,very-strong
62.44.96.38_19.19.19.3.out.average,0.368178,weak
78.154.171.62_19.19.19.43.out.average,0.747892,strong
78.96.7.8_19.19.19.30.out.average,0.590453,strong
95.173.191.11_19.19.19.42.out.average,0.562491,moderate
130.206.1.5_19.19.19.35.out.average, 
117.120.2.17_19.19.19.33.out.average,0.631329,strong
122.152.116.24_19.19.19.20.out.average,0.577057,moderate
130.133.3.130_19.19.19.12.out.average,0.475995,moderate
130.161.131.20_19.19.19.21.out.average,0.650201,strong
130.206.1.5_19.19.19.35.out.average,1.000000,very-strong
130.225.254.116_19.19.19.8.out.average,0.547779,moderate
130.236.254.50_19.19.19.37.out.average,0.487778,moderate
130.75.2.22_19.19.19.13.out.average,0.407206,moderate
137.189.4.14_19.19.19.15.out.average,0.353887,weak
140.117.11.7_19.19.19.39.out.average,0.525647,moderate
140.128.9.18_19.19.19.38.out.average,0.642190,strong
141.217.0.199_19.19.19.47.out.average,0.612765,strong
147.102.222.211_19.19.19.14.out.average,0.638863,strong
149.20.37.36_19.19.19.22.out.average,0.624433,strong
153.19.251.225_19.19.19.28.out.average,0.629454,strong
155.210.4.101_19.19.19.34.out.average,0.605594,strong
162.213.3.248_19.19.19.49.out.average,0.610679,strong
163.1.160.163_19.19.19.46.out.average,0.594600,strong
163.178.174.25_19.19.19.6.out.average,0.606027,strong
185.87.121.190_19.19.19.41.out.average,0.595652,strong
192.38.78.162_19.19.19.7.out.average,0.346876,weak
193.136.164.6_19.19.19.29.out.average,0.611620,strong
193.166.3.3_19.19.19.9.out.average,0.646624,strong
193.6.176.62_19.19.19.16.out.average,0.579247,moderate
194.105.226.20_19.19.19.17.out.average,0.573429,moderate
194.116.84.15_19.19.19.18.out.average,0.543905,moderate
194.2.0.36_19.19.19.10.out.average,0.541360,moderate
195.14.50.21_19.19.19.32.out.average,0.638470,strong
202.28.209.254_19.19.19.40.out.average,0.639596,strong
202.38.97.230_19.19.19.4.out.average,0.578478,moderate
202.8.44.105_19.19.19.23.out.average,0.419187,moderate
202.90.159.172_19.19.19.25.out.average,0.617762,strong
203.0.178.32_19.19.19.1.out.average,0.592407,strong
203.178.132.80_19.19.19.19.out.average,0.411665,moderate
212.110.161.69_19.19.19.45.out.average,0.577409,moderate
212.191.2.18_19.19.19.26.out.average,0.619515,strong
212.191.2.18_19.19.19.27.out.average,0.630550,strong
212.47.239.32_19.19.19.11.out.average,0.547732,moderate
213.166.187.92_19.19.19.36.out.average,0.558588,moderate
213.229.119.169_19.19.19.44.out.average,0.534100,moderate
219.216.128.25_19.19.19.5.out.average,0.596793,strong
23.79.234.240_19.19.19.48.out.average,0.604265,strong
31.193.177.85_19.19.19.2.out.average,0.568139,moderate
5.101.158.166_19.19.19.31.out.average,0.463863,moderate
58.28.25.150_19.19.19.24.out.average,0.665314,strong
62.44.96.38_19.19.19.3.out.average,0.431413,moderate
78.154.171.62_19.19.19.43.out.average,0.627960,strong
78.96.7.8_19.19.19.30.out.average,0.543561,moderate
95.173.191.11_19.19.19.42.out.average,0.576575,moderate
130.225.254.116_19.19.19.8.out.average, 
117.120.2.17_19.19.19.33.out.average,0.642156,strong
122.152.116.24_19.19.19.20.out.average,0.575416,moderate
130.133.3.130_19.19.19.12.out.average,0.598859,strong
130.161.131.20_19.19.19.21.out.average,0.661927,strong
130.206.1.5_19.19.19.35.out.average,0.547779,moderate
130.225.254.116_19.19.19.8.out.average,1.000000,very-strong
130.236.254.50_19.19.19.37.out.average,0.441482,moderate
130.75.2.22_19.19.19.13.out.average,0.396918,moderate
137.189.4.14_19.19.19.15.out.average,0.368000,weak
140.117.11.7_19.19.19.39.out.average,0.491481,moderate
140.128.9.18_19.19.19.38.out.average,0.643332,strong
141.217.0.199_19.19.19.47.out.average,0.649607,strong
147.102.222.211_19.19.19.14.out.average,0.616232,strong
149.20.37.36_19.19.19.22.out.average,0.661994,strong
153.19.251.225_19.19.19.28.out.average,0.652701,strong
155.210.4.101_19.19.19.34.out.average,0.518635,moderate
162.213.3.248_19.19.19.49.out.average,0.598801,strong
163.1.160.163_19.19.19.46.out.average,0.624471,strong
163.178.174.25_19.19.19.6.out.average,0.591490,strong
185.87.121.190_19.19.19.41.out.average,0.584941,moderate
192.38.78.162_19.19.19.7.out.average,0.391231,moderate
193.136.164.6_19.19.19.29.out.average,0.655828,strong
193.166.3.3_19.19.19.9.out.average,0.641584,strong
193.6.176.62_19.19.19.16.out.average,0.586739,moderate
194.105.226.20_19.19.19.17.out.average,0.600643,strong
194.116.84.15_19.19.19.18.out.average,0.629460,strong
194.2.0.36_19.19.19.10.out.average,0.524387,moderate
195.14.50.21_19.19.19.32.out.average,0.646365,strong
202.28.209.254_19.19.19.40.out.average,0.538439,moderate
202.38.97.230_19.19.19.4.out.average,0.603824,strong
202.8.44.105_19.19.19.23.out.average,0.328834,weak
202.90.159.172_19.19.19.25.out.average,0.618854,strong
203.0.178.32_19.19.19.1.out.average,0.650669,strong
203.178.132.80_19.19.19.19.out.average,0.477396,moderate
212.110.161.69_19.19.19.45.out.average,0.645671,strong
212.191.2.18_19.19.19.26.out.average,0.635998,strong
212.191.2.18_19.19.19.27.out.average,0.614727,strong
212.47.239.32_19.19.19.11.out.average,0.471303,moderate
213.166.187.92_19.19.19.36.out.average,0.519828,moderate
213.229.119.169_19.19.19.44.out.average,0.499016,moderate
219.216.128.25_19.19.19.5.out.average,0.569021,moderate
23.79.234.240_19.19.19.48.out.average,0.621943,strong
31.193.177.85_19.19.19.2.out.average,0.564323,moderate
5.101.158.166_19.19.19.31.out.average,0.446282,moderate
58.28.25.150_19.19.19.24.out.average,0.633776,strong
62.44.96.38_19.19.19.3.out.average,0.432577,moderate
78.154.171.62_19.19.19.43.out.average,0.652287,strong
78.96.7.8_19.19.19.30.out.average,0.488151,moderate
95.173.191.11_19.19.19.42.out.average,0.537485,moderate
130.236.254.50_19.19.19.37.out.average, 
117.120.2.17_19.19.19.33.out.average,0.434400,moderate
122.152.116.24_19.19.19.20.out.average,0.289599,weak
130.133.3.130_19.19.19.12.out.average,0.322044,weak
130.161.131.20_19.19.19.21.out.average,0.384973,weak
130.206.1.5_19.19.19.35.out.average,0.488398,moderate
130.225.254.116_19.19.19.8.out.average,0.441580,moderate
130.236.254.50_19.19.19.37.out.average,0.999923,very-strong
130.75.2.22_19.19.19.13.out.average,0.323573,weak
137.189.4.14_19.19.19.15.out.average,0.366605,weak
140.117.11.7_19.19.19.39.out.average,0.459076,moderate
140.128.9.18_19.19.19.38.out.average,0.455051,moderate
141.217.0.199_19.19.19.47.out.average,0.470943,moderate
147.102.222.211_19.19.19.14.out.average,0.378058,weak
149.20.37.36_19.19.19.22.out.average,0.448634,moderate
153.19.251.225_19.19.19.28.out.average,0.458583,moderate
155.210.4.101_19.19.19.34.out.average,0.460787,moderate
162.213.3.248_19.19.19.49.out.average,0.491151,moderate
163.1.160.163_19.19.19.46.out.average,0.435833,moderate
163.178.174.25_19.19.19.6.out.average,0.339405,weak
185.87.121.190_19.19.19.41.out.average,0.409591,moderate
192.38.78.162_19.19.19.7.out.average,0.237813,weak
193.136.164.6_19.19.19.29.out.average,0.417774,moderate
193.166.3.3_19.19.19.9.out.average,0.379312,weak
193.6.176.62_19.19.19.16.out.average,0.300943,weak
194.105.226.20_19.19.19.17.out.average,0.331487,weak
194.116.84.15_19.19.19.18.out.average,0.413689,moderate
194.2.0.36_19.19.19.10.out.average,0.245450,weak
195.14.50.21_19.19.19.32.out.average,0.431844,moderate
202.28.209.254_19.19.19.40.out.average,0.494335,moderate
202.38.97.230_19.19.19.4.out.average,0.425953,moderate
202.8.44.105_19.19.19.23.out.average,0.243089,weak
202.90.159.172_19.19.19.25.out.average,0.357802,weak
203.0.178.32_19.19.19.1.out.average,0.423636,moderate
203.178.132.80_19.19.19.19.out.average,0.291082,weak
212.110.161.69_19.19.19.45.out.average,0.459381,moderate
212.191.2.18_19.19.19.26.out.average,0.393230,moderate
212.191.2.18_19.19.19.27.out.average,0.469263,moderate
212.47.239.32_19.19.19.11.out.average,0.404367,moderate
213.166.187.92_19.19.19.36.out.average,0.457746,moderate
213.229.119.169_19.19.19.44.out.average,0.518761,moderate
219.216.128.25_19.19.19.5.out.average,0.330947,weak
23.79.234.240_19.19.19.48.out.average,0.440075,moderate
31.193.177.85_19.19.19.2.out.average,0.306501,weak
5.101.158.166_19.19.19.31.out.average,0.367263,weak
58.28.25.150_19.19.19.24.out.average,0.468753,moderate
62.44.96.38_19.19.19.3.out.average,0.262946,weak
78.154.171.62_19.19.19.43.out.average,0.509396,moderate
78.96.7.8_19.19.19.30.out.average,0.337622,weak
95.173.191.11_19.19.19.42.out.average,0.534737,moderate
130.75.2.22_19.19.19.13.out.average, 
117.120.2.17_19.19.19.33.out.average,0.451162,moderate
122.152.116.24_19.19.19.20.out.average,0.315100,weak
130.133.3.130_19.19.19.12.out.average,0.378185,weak
130.161.131.20_19.19.19.21.out.average,0.410419,moderate
130.206.1.5_19.19.19.35.out.average,0.407344,moderate
130.225.254.116_19.19.19.8.out.average,0.396815,moderate
130.236.254.50_19.19.19.37.out.average,0.322832,weak
130.75.2.22_19.19.19.13.out.average,0.999876,very-strong
137.189.4.14_19.19.19.15.out.average,0.275156,weak
140.117.11.7_19.19.19.39.out.average,0.404996,moderate
140.128.9.18_19.19.19.38.out.average,0.392341,moderate
141.217.0.199_19.19.19.47.out.average,0.445704,moderate
147.102.222.211_19.19.19.14.out.average,0.415930,moderate
149.20.37.36_19.19.19.22.out.average,0.447230,moderate
153.19.251.225_19.19.19.28.out.average,0.463610,moderate
155.210.4.101_19.19.19.34.out.average,0.432280,moderate
162.213.3.248_19.19.19.49.out.average,0.443777,moderate
163.1.160.163_19.19.19.46.out.average,0.459269,moderate
163.178.174.25_19.19.19.6.out.average,0.343969,weak
185.87.121.190_19.19.19.41.out.average,0.419616,moderate
192.38.78.162_19.19.19.7.out.average,0.277890,weak
193.136.164.6_19.19.19.29.out.average,0.446410,moderate
193.166.3.3_19.19.19.9.out.average,0.399657,moderate
193.6.176.62_19.19.19.16.out.average,0.300660,weak
194.105.226.20_19.19.19.17.out.average,0.329571,weak
194.116.84.15_19.19.19.18.out.average,0.453935,moderate
194.2.0.36_19.19.19.10.out.average,0.274485,weak
195.14.50.21_19.19.19.32.out.average,0.416603,moderate
202.28.209.254_19.19.19.40.out.average,0.442648,moderate
202.38.97.230_19.19.19.4.out.average,0.454922,moderate
202.8.44.105_19.19.19.23.out.average,0.348398,weak
202.90.159.172_19.19.19.25.out.average,0.393793,moderate
203.0.178.32_19.19.19.1.out.average,0.399653,moderate
203.178.132.80_19.19.19.19.out.average,0.319462,weak
212.110.161.69_19.19.19.45.out.average,0.478841,moderate
212.191.2.18_19.19.19.26.out.average,0.367089,weak
212.191.2.18_19.19.19.27.out.average,0.407820,moderate
212.47.239.32_19.19.19.11.out.average,0.366761,weak
213.166.187.92_19.19.19.36.out.average,0.440688,moderate
213.229.119.169_19.19.19.44.out.average,0.399924,moderate
219.216.128.25_19.19.19.5.out.average,0.327643,weak
23.79.234.240_19.19.19.48.out.average,0.476024,moderate
31.193.177.85_19.19.19.2.out.average,0.319201,weak
5.101.158.166_19.19.19.31.out.average,0.382516,weak
58.28.25.150_19.19.19.24.out.average,0.431140,moderate
62.44.96.38_19.19.19.3.out.average,0.174159,very-weak
78.154.171.62_19.19.19.43.out.average,0.447125,moderate
78.96.7.8_19.19.19.30.out.average,0.423651,moderate
95.173.191.11_19.19.19.42.out.average,0.426420,moderate
137.189.4.14_19.19.19.15.out.average, 
117.120.2.17_19.19.19.33.out.average,0.462825,moderate
122.152.116.24_19.19.19.20.out.average,0.301664,weak
130.133.3.130_19.19.19.12.out.average,0.333047,weak
130.161.131.20_19.19.19.21.out.average,0.367581,weak
130.206.1.5_19.19.19.35.out.average,0.353674,weak
130.225.254.116_19.19.19.8.out.average,0.367711,weak
130.236.254.50_19.19.19.37.out.average,0.366529,weak
130.75.2.22_19.19.19.13.out.average,0.274392,weak
137.189.4.14_19.19.19.15.out.average,0.999995,very-strong
140.117.11.7_19.19.19.39.out.average,0.407997,moderate
140.128.9.18_19.19.19.38.out.average,0.403275,moderate
141.217.0.199_19.19.19.47.out.average,0.395510,moderate
147.102.222.211_19.19.19.14.out.average,0.375396,weak
149.20.37.36_19.19.19.22.out.average,0.453114,moderate
153.19.251.225_19.19.19.28.out.average,0.442089,moderate
155.210.4.101_19.19.19.34.out.average,0.397610,moderate
162.213.3.248_19.19.19.49.out.average,0.412769,moderate
163.1.160.163_19.19.19.46.out.average,0.401478,moderate
163.178.174.25_19.19.19.6.out.average,0.294799,weak
185.87.121.190_19.19.19.41.out.average,0.409683,moderate
192.38.78.162_19.19.19.7.out.average,0.282217,weak
193.136.164.6_19.19.19.29.out.average,0.459850,moderate
193.166.3.3_19.19.19.9.out.average,0.388505,weak
193.6.176.62_19.19.19.16.out.average,0.275145,weak
194.105.226.20_19.19.19.17.out.average,0.284429,weak
194.116.84.15_19.19.19.18.out.average,0.401147,moderate
194.2.0.36_19.19.19.10.out.average,0.230822,weak
195.14.50.21_19.19.19.32.out.average,0.343313,weak
202.28.209.254_19.19.19.40.out.average,0.352517,weak
202.38.97.230_19.19.19.4.out.average,0.446156,moderate
202.8.44.105_19.19.19.23.out.average,0.259852,weak
202.90.159.172_19.19.19.25.out.average,0.340563,weak
203.0.178.32_19.19.19.1.out.average,0.381063,weak
203.178.132.80_19.19.19.19.out.average,0.357589,weak
212.110.161.69_19.19.19.45.out.average,0.443119,moderate
212.191.2.18_19.19.19.26.out.average,0.376243,weak
212.191.2.18_19.19.19.27.out.average,0.462277,moderate
212.47.239.32_19.19.19.11.out.average,0.332601,weak
213.166.187.92_19.19.19.36.out.average,0.388575,weak
213.229.119.169_19.19.19.44.out.average,0.313612,weak
219.216.128.25_19.19.19.5.out.average,0.278951,weak
23.79.234.240_19.19.19.48.out.average,0.432005,moderate
31.193.177.85_19.19.19.2.out.average,0.293812,weak
5.101.158.166_19.19.19.31.out.average,0.372414,weak
58.28.25.150_19.19.19.24.out.average,0.470622,moderate
62.44.96.38_19.19.19.3.out.average,0.208093,weak
78.154.171.62_19.19.19.43.out.average,0.458620,moderate
78.96.7.8_19.19.19.30.out.average,0.382669,weak
95.173.191.11_19.19.19.42.out.average,0.444864,moderate
140.117.11.7_19.19.19.39.out.average, 
117.120.2.17_19.19.19.33.out.average,0.571463,moderate
122.152.116.24_19.19.19.20.out.average,0.462370,moderate
130.133.3.130_19.19.19.12.out.average,0.486147,moderate
130.161.131.20_19.19.19.21.out.average,0.515865,moderate
130.206.1.5_19.19.19.35.out.average,0.525647,moderate
130.225.254.116_19.19.19.8.out.average,0.491481,moderate
130.236.254.50_19.19.19.37.out.average,0.458574,moderate
130.75.2.22_19.19.19.13.out.average,0.405133,moderate
137.189.4.14_19.19.19.15.out.average,0.408144,moderate
140.117.11.7_19.19.19.39.out.average,1.000000,very-strong
140.128.9.18_19.19.19.38.out.average,0.546438,moderate
141.217.0.199_19.19.19.47.out.average,0.570894,moderate
147.102.222.211_19.19.19.14.out.average,0.549332,moderate
149.20.37.36_19.19.19.22.out.average,0.533417,moderate
153.19.251.225_19.19.19.28.out.average,0.603728,strong
155.210.4.101_19.19.19.34.out.average,0.539861,moderate
162.213.3.248_19.19.19.49.out.average,0.510736,moderate
163.1.160.163_19.19.19.46.out.average,0.514488,moderate
163.178.174.25_19.19.19.6.out.average,0.471041,moderate
185.87.121.190_19.19.19.41.out.average,0.512884,moderate
192.38.78.162_19.19.19.7.out.average,0.327521,weak
193.136.164.6_19.19.19.29.out.average,0.542951,moderate
193.166.3.3_19.19.19.9.out.average,0.536782,moderate
193.6.176.62_19.19.19.16.out.average,0.433776,moderate
194.105.226.20_19.19.19.17.out.average,0.466584,moderate
194.116.84.15_19.19.19.18.out.average,0.477173,moderate
194.2.0.36_19.19.19.10.out.average,0.407854,moderate
195.14.50.21_19.19.19.32.out.average,0.493017,moderate
202.28.209.254_19.19.19.40.out.average,0.504150,moderate
202.38.97.230_19.19.19.4.out.average,0.478908,moderate
202.8.44.105_19.19.19.23.out.average,0.357437,weak
202.90.159.172_19.19.19.25.out.average,0.478090,moderate
203.0.178.32_19.19.19.1.out.average,0.552561,moderate
203.178.132.80_19.19.19.19.out.average,0.451858,moderate
212.110.161.69_19.19.19.45.out.average,0.598798,strong
212.191.2.18_19.19.19.26.out.average,0.519252,moderate
212.191.2.18_19.19.19.27.out.average,0.538658,moderate
