10.0.2.2_19.19.19.12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10.0.2.2_19.19.19.13,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10.0.2.2_19.19.19.15,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10.0.2.2_19.19.19.7,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117.120.2.17_19.19.19.33,144864,248734,31246,284920,97484,64516,82420,12008,106436,47924,34442,103542,58512,48032,56984,40500,103488,59986,43502,47978,108018,47978,59986,43502,44922,103488,64516,43502,51034,97484,50980,54036,51034,94374,46450,50980,47924,52508,103488,50980,49506,51034,97430,51034,50980,50980,88370,47978,49506,44922,101960,52508,50980,49452,50980,51034,98958,49506,47924,92954,54036,47978,50980,49452,102014,46450,51034,47978,105016,47978,54036,54036,92900,50980,50980,46450,103542,47978,50980,54036,92900,49506,41920,49452,94374,49506,47978,85476,63042,44976,51034,99012,44922,51034,100540,52508,52508,49452,50980,101960,46450,52508,54036,97430,49452,49506,47978,102014,50980,52508,54036,49452,50980,101960,49452,54036,47978,100540,47978,51034,47978,100486,49506,52508,49506,101960,54036,54036,54036,54036,100432,46450,50980,44922,100486,46504,50980,46504,98958,50980,47978,54036,95902,49452,52508,46396,52508,92954,46396,44868,49452,97430,49506,49452,54036,103488,46396,50980,52508,46450,99012,49506,47924,54036,52508,103488,47924,49452,54036,50980,100486,49452,50980,54036,100540,49506,49506,49452,105016,49506,47978,49452,101960,49452,49506,51034,97430,49452,46450,50980,49452,103542,54036,52508,49506,106544,49506,50980,49452,49452,50980,94428,44976,54036,49452,92846,49452,54036,49506,97484,47978,54036,50980,101960,47978,52508,52508,50980,101960,46504,49452,49452,103488,50980,49452,50980,54036,100486,47924,46450,50980,100486,49506,49506,44922,100486,46450,46450,46396,100486,47924,50980,49506,98958,47978,52508,52508,98958,52508,49506,49506,102014,44922,49506,54036,102014,43448,49452,46396,103542,0,103488,49452,47924,52508,95902,49506,43394,57038,94482,47978,52508,102014,55510,47978,52508,54036,50980,95902,54036,49452,46450,103488,49506,51034,52508,103542,51034,52508,41920,98958,52508,52508,44976,95902,49452,51034,52508,94536,43448,
122.152.116.24_19.19.19.20,332,139024,25436,18012,0,26964,500394,94536,62988,43502,47978,102014,71994,81000,49506,49506,54036,89844,55510,52508,52508,52508,52508,105016,52508,49452,50980,105016,47924,50980,49506,52508,103488,52508,49452,44976,100486,49452,50980,52508,50980,105016,54036,47978,52508,100540,51034,50980,52508,100432,52508,52508,50980,51034,46450,105016,49452,43448,47978,85422,49506,99012,51034,50980,50980,95902,49506,52508,52508,101960,49506,47978,49452,95956,0,100540,48032,100486,49506,44922,54036,97538,46450,52508,44976,100486,52508,49506,52508,95902,46396,40446,47978,102014,47978,54036,50980,102014,54036,47978,44922,97430,46450,46450,49506,91372,51034,52508,46450,103488,47978,46450,50980,100432,50980,52508,76416,44976,47978,54036,94428,50980,50980,54036,49452,100486,52508,52508,49452,100486,49506,46450,50980,105016,0,97430,49452,50980,52508,95902,46450,49506,52508,106544,52508,43394,50980,95902,49506,47924,49452,54036,105070,52508,47978,47924,97430,47924,50980,49506,102014,47978,49506,52508,100486,49506,49506,49452,102014,49506,54036,52508,47978,97430,46504,49506,50980,98958,50980,54036,52508,95956,47978,54036,49506,102014,49452,54036,44922,95956,54036,52508,44976,97430,50980,49506,51034,103542,49452,47924,47978,94482,50980,52508,49506,99012,49506,50980,52508,98958,47924,51034,52508,99066,50980,52508,50980,50980,97430,49506,49506,50980,102014,49506,49452,49452,98958,46450,54036,54036,100486,47978,44922,52508,50980,50980,103542,79526,50980,50980,52508,54036,95956,46450,52508,47978,98958,50980,49452,44922,99012,54036,50980,50980,95956,47978,44922,54036,95902,52508,47978,49452,47978,52508,100486,52508,49452,52508,99012,47978,50980,46450,94428,49452,47924,52508,103488,46450,49452,49452,54036,105070,50980,54036,54036,97484,46396,50980,49452,98958,54036,50980,47924,50980,95902,50980,47978,49506,102014,52508,
130.133.3.130_19.19.19.12,2568,31260,531000,61460,49506,97484,52508,51034,47978,102014,46450,49452,49506,103488,50980,49506,50980,103488,43448,49452,52508,103542,46396,50980,52508,50980,52508,100486,50980,50980,50980,105016,50980,49506,52508,49452,105016,46450,52508,47978,98904,49452,54036,54036,54036,102014,46450,49452,49452,97376,54036,54036,47978,95902,0,100432,54036,54036,49506,100432,46396,46504,50980,101960,52508,46396,49506,52508,95902,49452,50980,49506,98958,49506,41920,54036,102014,49506,52508,49506,92846,49506,47978,49506,97376,49506,46504,93008,49506,49506,85476,64516,49506,46450,98958,51034,52508,52508,52508,54036,103488,47924,50980,52508,105016,50980,46450,51034,97484,50980,50980,50980,52508,106544,47924,50980,50980,54036,98958,47978,51034,94482,46450,54036,49452,97484,50980,52508,52508,97484,47978,52508,54036,44976,103488,54036,49506,50980,98958,47978,50980,49506,97484,46396,51034,52508,94428,50980,47924,46396,99012,52508,52508,50980,49506,44922,106544,54036,50980,52508,98904,50980,52508,52508,54036,92900,47978,50980,46504,95848,49506,49452,47978,97430,49506,43394,52508,105016,49452,50980,52508,52508,100486,52508,54036,50980,98904,47978,50980,50980,94428,0,101960,51034,46450,94428,52508,47978,49452,49452,103488,46450,52508,44922,102014,52508,49506,50980,47924,97376,50980,50980,50980,98958,44868,49452,50980,54036,100432,50980,49506,49452,101960,49506,50980,52508,98958,0,105016,47978,99012,49506,51034,46450,50980,54036,101960,50980,52508,50980,103488,49452,47978,49506,54036,103542,47978,44922,97484,54036,46396,49506,46504,100486,50980,52508,49452,105016,49452,52508,54036,52508,102014,50980,43448,52508,97376,49506,54036,51034,100432,52508,52508,52508,47978,103488,52508,49452,50980,105016,52508,52508,50980,47924,96010,52508,47978,91426,43502,49506,49506,97430,51034,50980,49452,103488,52508,50980,49506,47978,
130.161.131.20_19.19.19.21,35550,330700,278068,43502,58458,74942,58404,46504,97538,51034,47978,49452,103488,51034,61460,41974,102014,52508,47978,50980,50980,97430,49452,51034,47978,100540,58512,46396,49506,101960,46450,50980,47978,98958,0,101960,50980,47924,49452,100432,47924,49452,50980,49452,100486,47978,49506,47978,94374,46504,48032,97430,46504,49506,50980,98958,50980,52508,47978,54036,97430,49452,48032,52508,97484,49506,50980,50980,106544,52508,50980,51034,103488,50980,46450,52508,50980,105016,49452,50980,54036,97430,0,103488,47924,50980,97538,46450,52508,54036,49452,95956,46450,46504,50980,94374,49506,54036,49452,102014,52508,47924,54036,49452,100486,47978,44922,95902,41866,52508,47978,52508,102014,49506,54036,52508,98958,54036,49506,49506,103488,47978,51034,46450,94428,47978,49506,50980,92846,44922,44922,52508,96010,43502,49506,52508,105016,47924,54036,51034,99012,46450,52508,54036,100486,54036,54036,54036,94428,47978,47924,49452,49452,103488,50980,52508,51034,103488,49506,50980,49452,92900,46450,47978,47978,102014,52508,52508,47924,47924,49452,92900,47924,49452,50980,95956,43394,46450,49452,103542,47978,54036,47978,98958,54036,46450,44922,102014,50980,52508,46396,50980,106544,52508,47978,49506,98958,38972,91426,49506,51034,54036,98958,54036,50980,49452,52508,49452,94428,50980,52508,52508,103488,50980,52508,49506,50980,105016,46396,54036,43394,106544,54036,49452,44868,49452,97430,49506,47978,49506,97484,50980,47978,46450,102014,54036,47978,49452,100486,51034,47924,51034,100486,54036,50980,49506,100432,47978,54036,50980,52508,52508,95956,47978,50980,47978,98958,47978,50980,50980,91372,50980,51034,46504,103488,46450,47978,46450,106544,51034,49506,49452,103488,49506,46450,44922,100432,49452,54036,52508,44922,92846,46450,52508,47924,97484,52508,44976,52508,95956,54036,47978,52508,100486,52508,52508,49452,100486,50980,47978,
130.206.1.5_19.19.19.35,148453,358042,176956,59986,91534,50980,62988,42028,102014,46450,50980,52508,54036,105016,49452,50980,52508,98904,49452,46450,46450,94374,52508,50980,41920,52508,100432,52508,54036,49506,97430,54036,46450,49506,99012,46504,46504,47978,106544,50980,54036,49452,101960,49452,50980,49452,52508,52508,94374,49506,46450,46450,100432,52508,50980,50980,96010,47978,47978,46450,100486,49506,50980,49452,100432,50980,49506,49506,52508,100486,46450,49506,52508,103488,52508,54036,50980,50980,98958,50980,44868,51034,97484,52508,44922,52508,97484,49452,47978,50980,94428,51034,49506,94482,52508,47978,46450,97484,46396,50980,49452,49506,102014,51034,50980,50980,98904,52508,54036,52508,54036,54036,103542,52508,52508,49506,103542,49506,46450,51034,106544,46450,49452,46396,95956,47978,50980,46450,98958,49506,49506,46450,94374,51034,50980,46504,98958,50980,51034,49506,97430,49452,46450,49452,95902,46450,54036,49506,50980,102014,46396,52508,49506,100486,49506,46504,54036,106544,50980,43448,46450,100540,54036,50980,91426,43394,49452,52508,50980,94428,54036,52508,50980,95956,46450,51034,54036,102014,51034,49506,54036,97484,47978,52508,41866,98958,52508,49506,47978,100432,52508,46450,51034,94482,46450,47978,44922,100486,46504,49452,52508,98958,46450,47978,47978,105070,47978,52508,54036,103488,50980,54036,52508,44922,105016,52508,47924,50980,99012,54036,47924,52508,50980,92900,52508,50980,49506,94428,46504,44922,49452,105016,49506,44976,46396,102014,54036,46450,44976,100432,47978,49506,47978,97484,49452,51034,51034,95902,49506,49506,49452,97430,47978,51034,99012,47978,47978,40500,97430,49452,47924,46504,99012,49506,49452,49452,98958,49506,48032,50980,100486,50980,51034,47978,106544,49452,50980,52508,49452,100432,52508,49506,47924,102014,49506,50980,52508,94482,47978,47978,46450,92954,47924,46450,47978,101960,47978,49452,49452,100486,
130.225.254.116_19.19.19.8,160036,22488,3002,0,161394,422954,38918,52346,106544,43502,47978,64516,91480,52508,52508,46504,49452,103488,46396,49506,46450,100432,49506,47978,49506,91426,49452,52508,52508,100432,52508,50980,50980,95956,49452,52508,50980,54036,105016,52508,49506,46450,94482,49506,46504,49452,102014,52508,51034,50980,100432,46450,47924,52508,52508,49452,100486,50980,46450,51034,100486,51034,52508,97484,48032,47978,102014,0,102014,49506,47924,50980,100486,46504,50980,50980,101960,52508,49452,50980,49452,97430,47978,49506,100486,47978,50980,50980,47978,103488,49452,49506,50980,98958,50980,51034,47978,101960,52508,47924,54036,50980,101960,46450,49452,46450,95956,49506,52508,52508,106544,0,103488,50980,47978,50980,97376,46450,44922,44868,101960,44922,54036,49506,98958,52508,54036,47924,50980,91318,50980,49452,47978,100486,49506,50980,51034,99012,49452,54036,50980,94428,52508,49506,54036,49452,100432,49452,49452,49506,95956,46396,44976,49452,101960,50980,54036,51034,89898,47924,54036,49506,100486,49452,51034,52508,44922,100432,47978,51034,47978,101960,50980,50980,52508,95902,52508,49452,49452,47978,50980,97376,52508,46396,54036,52508,101960,46450,41866,50980,97430,51034,49506,52508,102014,52508,52508,47978,101960,50980,52508,50980,50980,101960,50980,50980,52508,49452,52508,105016,46450,47924,52508,98904,46396,54036,50980,88532,47978,49506,46450,101960,47978,54036,50980,102014,50980,50980,46450,98958,50980,50980,52508,52508,100432,51034,49506,50980,103488,54036,49506,49506,102014,47978,54036,49452,51034,100486,49452,54036,50980,100432,50980,50980,50980,51034,50980,106544,47978,40392,49452,94428,49452,49506,46450,106544,52508,52508,49452,97484,49452,51034,50980,99012,50980,52508,51034,52508,105016,50980,54036,54036,92900,47924,52508,46396,52508,103488,51034,46504,52508,97430,49452,52508,49506,103542,50980,54036,46450,100540,
