193.136.164.6_19.19.19.29,152066,452042,0,0,0,1514,867584,731262,1514,158970,0,0,0,0,0,0,1514,281604,4542,228614,0,9084,3028,3028,0,4542,45420,27252,4542,723692,673730,667674,817560,83270,269492,0,0,0,13626,707038,1382282,1321722,0,0,9084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,0,0,0,0,0,0,0,0,0,0,0,4542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6056,0,0,0,0,0,0,0,0,0,0,0,36336,4542,0,0,0,0,0,0,54,0,0,1514,0,
193.166.3.3_19.19.19.9,96672,449216,47168,29480,0,0,207834,800382,527692,0,0,0,1474,110550,14740,0,0,0,1474,23584,7370,1474,8844,5896,4422,1474,168036,4422,50116,166562,319858,4422,19162,294800,1111408,373642,0,10318,144452,0,1474,0,0,0,0,10318,0,8844,392084,609286,8844,339020,486420,11792,10318,154770,0,0,0,14740,470206,505582,0,129712,162140,0,0,0,0,0,0,5896,0,0,0,0,0,13266,103180,253528,232892,0,247632,431882,536536,100232,266794,0,0,0,0,0,28006,169510,0,5896,0,8844,0,0,0,0,231418,198990,29480,362604,246158,4422,0,10318,35376,595496,687470,0,48642,29480,8844,0,0,0,
193.6.176.62_19.19.19.16,285742,25058,20636,0,0,405174,846198,1133506,0,299222,894718,1217524,804804,546854,0,84018,0,10318,150348,568964,339020,532114,496738,5896,0,185724,10318,0,271216,313962,0,349338,122342,0,0,0,0,0,0,10318,0,170984,999372,369974,173932,204886,160666,695728,551276,436304,109076,430408,250580,116446,257950,0,0,277112,210782,120868,81070,0,50116,51590,0,330176,364078,0,0,35376,107602,60434,0,89914,453992,453992,193094,63382,343442,0,5896,132660,539484,336072,720786,206360,229944,850498,0,7370,0,0,201938,0,0,0,0,0,129712,26532,0,542432,64856,128238,387662,0,312488,271216,0,598444,745844,58960,224048,882926,284482,0,11792,5896,0,0,
194.105.226.20_19.19.19.17,64714,29736,2948,0,4422,244060,1474,91388,151822,649090,187198,0,4422,436304,172458,0,0,0,8844,19162,10318,5896,2948,5896,7370,2948,8844,8844,219626,10318,529166,587208,16214,752146,2948,0,0,0,258477,487894,1474,0,0,0,103180,13266,0,0,0,0,10318,14740,501160,0,14740,305118,196042,1474,446622,381766,154770,22110,182776,19162,109076,0,26532,106128,0,5896,0,1474,0,0,0,5896,0,0,0,0,0,0,0,5896,0,0,0,0,10318,56012,873184,506194,0,0,0,0,5896,7370,0,154770,0,260898,720262,706046,84018,8844,5896,0,8844,8844,0,150348,0,206360,142978,17688,0,0,0,0,
194.116.84.15_19.19.19.18,29385,34736,18228,78198,7534,34429,1474,167460,16464,14740,0,0,240412,19354,171976,826368,1474,269742,676566,4422,352286,614658,977262,729630,449570,411246,896192,4422,4422,82544,1474,0,0,11792,0,0,0,14740,358182,200464,331650,816596,405350,0,0,0,10318,1474,234366,0,13266,648560,554224,543906,561594,458414,490842,667722,23584,14740,532114,263846,200464,25467,47168,256476,492316,0,0,0,0,0,0,0,79596,1474,0,0,29480,262372,0,0,0,2948,0,0,0,0,0,57486,647566,31260,411246,655930,1043264,966944,470206,129712,0,42746,650034,256476,14740,0,249106,596970,756162,107602,8844,10318,0,1474,0,0,350812,480354,5896,0,291852,588126,
194.2.0.36_19.19.19.10,231,0,0,0,0,149720,354294,556078,1291294,0,55613,0,231,197996,0,0,510004,591490,0,29480,0,0,0,0,555698,10318,2948,0,395032,571912,190146,0,8844,1474,0,0,44220,1474,26532,228470,316910,0,1474,622028,423862,1474,75174,5896,1474,14740,11792,4422,667722,7370,0,219626,411246,126764,219626,474628,459888,546854,522270,0,4422,94336,5896,2948,2948,191620,753452,74022,0,0,0,198990,535062,674822,13266,203412,514426,169510,8844,252054,198990,0,0,0,8844,79596,0,0,0,5896,26532,458414,7370,0,0,0,0,5896,0,0,0,0,0,219626,39798,185724,520322,676992,679514,0,8844,0,5896,25058,215204,33902,
198.145.20.143_19.19.19.22,2243026,0,30954,0,0,708994,907984,0,89914,172458,109076,372922,85492,619080,0,0,0,0,0,0,0,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570438,1025904,0,114972,33902,456940,271216,112024,362604,56012,10318,0,0,0,0,163614,0,268268,0,339020,725208,445148,535062,86966,0,8844,0,4422,0,0,0,69278,0,433356,508530,0,0,0,0,0,1474,0,0,0,0,0,0,0,229944,1049488,907984,767954,0,1474,0,0,428934,843128,706046,461362,393558,0,5896,4422,0,4422,0,0,154770,0,5896,7370,0,390610,545380,543906,694254,
202.38.97.230_19.19.19.4,231,0,0,0,79276,415044,65362,511458,113016,238788,420090,0,395032,464310,0,128238,8844,0,1474,0,0,60434,10318,0,26532,8844,0,78122,157718,474628,663208,0,428934,319858,0,0,0,1474,11792,0,0,0,42746,1474,7370,0,0,0,228701,1250742,6906,0,0,0,6423,0,0,0,0,0,129434,0,1474,0,0,1474,0,0,0,0,0,190146,571912,451044,0,5896,0,7370,8844,265320,408298,728156,162140,0,0,0,14740,367026,436304,806137,257950,5896,0,142978,30954,738474,78122,0,0,0,274164,576334,517374,849024,341968,11792,123816,5896,0,1474,0,0,8844,8844,0,244684,200464,14740,387662,14740,
202.8.44.105_19.19.19.23,89104,0,38518,0,0,240173,0,5896,0,365552,0,237979,0,187198,163614,586652,381000,0,817458,210696,157718,669196,846076,0,428934,605814,424512,196042,0,181302,0,11792,193094,369974,0,0,402402,0,523270,361130,0,0,425986,1474,505582,1474,119394,249106,341968,1474,69278,78122,1474,182776,0,4422,0,0,0,194568,511478,19162,224048,172458,135608,0,0,8844,0,0,0,0,144452,293326,4422,129712,4422,614658,934516,431882,160666,274164,103180,66330,8844,540958,869660,0,297748,713416,734052,853446,897666,536536,26532,188672,287430,0,16214,260898,14740,448096,483472,0,23584,595496,809226,1474,257950,204886,10318,0,7370,16214,188672,22110,89914,7370,0,1474,
202.90.159.172_19.19.19.25,79792,138556,184738,91388,766982,735526,0,11792,0,275638,163614,0,53064,153296,0,0,0,0,0,0,4422,0,10318,0,226996,0,364078,806278,0,1474,0,0,157718,103180,185724,0,95810,162140,0,4422,0,0,0,0,79596,1143824,445148,0,402402,956626,178354,8844,0,269742,337546,75174,0,29480,58960,175406,0,0,213730,552750,448096,0,8844,17688,0,231418,0,113498,78122,327228,0,262372,568964,629398,38324,36850,92862,652982,719312,225522,163614,72226,0,112024,406824,0,182776,598444,0,0,0,0,38324,82544,70752,0,5896,0,94336,617606,397980,0,8844,4422,0,10318,116446,92862,1474,0,0,101706,117920,0,0,0,
203.0.178.32_19.19.19.1,231,0,0,0,3170,30364,173864,59570,210782,367228,0,442200,454223,0,22110,0,0,7370,0,0,0,0,0,7370,120868,492316,242564,0,0,0,0,10318,5896,0,1474,0,0,490842,297296,0,0,0,1474,4422,0,0,0,0,4422,53064,303644,104654,173932,0,11792,4422,104654,4422,4422,0,0,0,119394,437778,232892,4422,296274,427460,381766,570438,567490,442200,315854,0,0,0,4422,334598,790064,30954,4422,0,0,8844,7370,2948,163614,0,1474,0,0,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5896,4422,0,4422,0,0,1474,0,0,0,0,
203.178.132.80_19.19.19.19,260680,8954,42746,0,0,29889,10318,0,333124,0,0,0,0,14740,103180,443134,54,43358,187198,230494,151822,927648,1045066,0,0,456940,548328,701624,168036,114972,431882,0,305118,0,0,660352,751740,602866,0,14740,0,504108,663300,412720,28006,0,10318,162140,288904,0,0,79596,113498,402402,0,328702,39798,0,134134,294800,0,365552,14740,135608,517374,797434,451044,16214,194568,448096,0,13266,157718,700150,510004,446622,393558,44220,0,228470,0,393558,259424,0,219626,1474,4422,216678,585178,697202,4422,714890,405350,1474,846076,841654,837232,542432,487894,596970,566016,834284,38324,196042,116446,1474,0,0,215204,651508,737000,322806,7370,344916,495264,723734,228470,154770,803330,296274,
212.191.2.18_19.19.19.26,4654,214774,126276,192278,734228,493324,1514,561694,19682,0,274034,870640,545502,4542,484480,257380,4542,522222,302800,9084,301286,4542,542012,319454,1514,0,0,6056,1514,266464,528386,535956,37850,328538,1112790,900830,15140,958362,419378,10598,0,231642,292202,10598,0,128690,552610,605600,0,51476,9084,445116,484480,367902,4542,0,248296,322482,18168,566236,813018,825130,519302,585918,457228,548068,0,178652,0,0,13626,0,177138,557152,248296,0,218016,142316,0,302800,643450,767598,0,0,0,7570,0,327024,0,351248,704010,965932,0,32474,0,0,258894,461770,610142,205904,37850,635880,891746,925054,614684,25738,0,230128,205904,34822,579862,481452,168054,56018,3082,1514,0,0,0,1514,
212.191.2.18_19.19.19.27,207664,56018,22710,1514,610142,10598,0,1514,0,0,0,0,10598,4542,460256,343678,0,6056,4542,4542,7570,4542,481452,1514,3028,428462,784252,349734,0,0,0,9084,24224,289174,929596,567510,16654,1130958,193792,452686,0,0,0,0,239320,333080,431490,15140,158970,0,216502,392126,440574,83270,208932,749430,330052,211960,255866,0,0,0,25738,181680,0,4542,0,0,0,0,9084,0,195306,869036,528386,670702,0,158970,526872,440574,584404,40878,454200,746402,595002,45420,105980,295230,299772,6056,0,1514,0,0,293716,33308,210446,0,1514,0,0,0,10598,0,305828,57532,307342,351248,363360,366388,0,246782,950792,595002,861466,0,1514,0,0,0,
212.47.239.32_19.19.19.11,78434,200518,151364,95810,58960,395032,229944,51590,467258,0,268268,0,0,274164,443674,691306,1021014,0,178354,222574,5896,0,257950,70752,0,417142,103180,79596,616132,226996,0,140030,673618,84018,490842,316910,107602,0,44220,165088,850498,996424,0,0,147400,4422,0,0,86966,614658,822492,377344,0,393558,306592,0,0,56012,109076,571912,473154,157718,0,104654,64856,0,112024,82544,0,153296,591074,661826,0,114972,57486,0,11792,0,7370,0,467258,446622,0,5896,129712,579282,1018534,972840,119394,226996,938938,0,352286,0,594022,387662,0,5896,94336,0,226996,0,1474,0,0,0,119394,204886,0,10318,0,427460,501160,535062,527692,543906,126764,0,0,0,
219.216.128.25_19.19.19.5,231,0,0,112,151172,135210,396091,1047552,0,36850,10318,0,510235,610236,22110,278586,159192,170984,257950,0,0,0,0,23584,10318,0,545380,666248,635294,552750,197516,187198,521796,504108,1474,11792,1474,153296,142978,1474,552750,1474,216678,29480,288904,29480,4422,831336,1030326,418616,4422,16214,221100,689832,1045066,176880,1474,0,0,0,0,0,0,0,0,4422,406824,162140,4422,30954,213730,145926,10318,2948,0,0,8844,372922,305118,0,8844,1474,10318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10318,0,169510,28006,8844,26532,201938,4422,0,8844,1474,0,0,8844,0,2948,
31.193.177.85_19.19.19.2,231,0,0,0,132911,8844,17688,0,0,266588,0,554684,46944,40742,0,0,7370,0,334598,467258,762152,0,855222,0,510004,328702,0,188672,0,213730,73700,154770,0,334598,561594,423038,222574,349338,0,0,0,1474,372922,1474,449570,1474,678040,69278,76879,4422,889622,44942,198990,865238,650536,61908,4422,414194,190146,0,0,0,4422,430408,384714,160666,0,4422,4422,4422,293326,564542,451044,364078,8844,2948,209308,378818,417142,0,0,237314,172458,2948,0,0,14740,344916,350812,395032,0,23584,527692,168036,465784,546854,48642,259424,955552,908102,451044,235840,0,224048,440726,16214,337546,664774,311014,4422,0,0,10318,0,196042,47168,255002,112024,173932,0,
58.28.25.150_19.19.19.24,146058,4784,51590,56012,0,281956,10540,197516,76648,445148,0,0,390610,501244,0,26532,84018,169510,153296,695966,786054,0,206360,0,271216,201938,147400,700502,0,0,339020,604654,0,300613,0,396506,442200,440726,113498,693394,0,0,0,0,229944,0,0,61908,101706,703098,168572,0,382104,409772,411246,131186,113498,467258,299222,0,0,343442,325754,0,265320,0,361130,437778,383240,850832,683936,542432,85492,0,0,0,8844,0,179828,0,7370,140030,284482,0,0,477576,617376,0,570438,81070,231418,353760,0,0,0,125290,393558,588126,499686,204886,197516,502634,0,285956,362604,505582,0,1474,0,0,0,168036,489368,368500,140030,172458,539484,829862,495264,0,
62.44.96.38_19.19.19.3,231,0,0,0,112,224800,80510,345440,102400,115111,0,543897,28556,18097,0,0,10318,0,400928,226996,212256,711942,253528,187198,107602,7370,0,268268,0,170984,0,556032,313962,0,0,5896,1705,520322,383240,1474,107602,259424,184250,197516,819544,717838,8844,1474,657404,308066,234366,4422,262372,0,250580,257950,4422,67804,144452,375870,5896,0,132660,5896,0,69278,1474,0,0,4422,137082,0,10318,7370,1474,153296,574860,303644,400928,10318,421564,655930,414194,647086,256476,250580,48642,138556,1474,147400,20636,821018,524744,36850,123816,5896,0,299222,137082,229944,33902,259424,390610,680988,349338,8844,0,243210,762058,0,141504,0,243210,175406,188672,574860,462836,0,0,225522,
78.96.7.8_19.19.19.30,72316,1514,178546,1514,0,0,1514,4542,0,0,0,0,1514,462508,24104,19682,0,0,161998,31794,6056,4542,243754,0,54504,9084,599544,273292,10598,345872,10598,843304,21136,0,1514,0,0,0,0,400728,664490,16654,205904,7570,1514,9084,13626,410294,366388,255866,16654,42392,245268,419378,292202,0,10598,15140,425434,349734,620740,623768,735804,803934,451172,16654,171082,15140,433004,0,9084,22710,481452,551096,272520,0,261922,705524,799392,514760,0,1514,0,0,0,307342,542012,0,48448,425434,0,33308,124148,52990,222558,0,228614,478424,27252,228614,0,4542,0,9084,45420,69644,6056,43906,81756,320968,747916,700176,0,68184,1514,0,0,0,1514,0,
