16468573	58
16470007	54
16626984	1474
16627107	1045
16629624	54
16785650	1474
16785755	1474
16785852	1115
16788522	54
16953746	665
16958764	54
17115444	1474
17115585	1044
17117371	54
17274122	1474
17274239	1044
17276451	54
17432962	1474
17433064	1044
17434668	54
17591325	1474
17591448	1044
17593178	54
17749242	1165
17752184	1474
17752294	1474
17752420	1474
17752518	1474
17752615	1474
17752741	1474
17752903	465
17754576	54
17918472	1057
17919978	54
18080622	1474
18080723	1474
18080824	1474
18080920	1474
18081027	1474
18081131	1474
18081229	1474
18081352	946
18085442	54
18241026	834
18243115	54
18524122	1474
18524321	1474
18524458	1474
18524547	1474
18524655	1474
18524863	1298
18525022	1474
18525258	1474
18525376	1474
18525743	1474
18525879	1474
18525978	973
18526191	1474
18526352	1474
18526606	1474
18526705	138
18526810	1474
18527050	1474
18527186	110
18675429	1474
18675550	1474
18675646	1474
18675789	1474
18675901	1474
18675995	1474
18676100	1474
18676401	1474
18676554	1474
18676646	1474
18677065	1474
18677263	1474
18677378	1474
18677625	1474
18677791	446
18677889	1474
18678148	1474
18678296	1474
18678466	1474
18678644	1474
18678740	1474
18678954	1474
18679074	1474
18679314	1474
18679648	1474
18679753	1474
18679991	1389
18680139	1474
18680264	1474
18680597	1474
18680821	1474
18681011	1474
18681288	1474
18681559	1474
18681832	1054
18831134	1474
18831358	1474
18831632	1474
18831896	1474
18832006	1474
18832278	1474
18832669	1474
18832960	1474
18833109	1474
18833223	1474
18833321	1474
18833785	1474
18833976	1474
18834257	1474
18834429	1474
18834628	1474
18834806	1474
18835432	1474
18835926	1474
18836265	1474
18836543	1474
18836747	1474
18836967	1474
18837226	1474
18837487	726
18837733	1474
18837983	1474
18838198	1474
18838496	1474
18838692	1474
18838995	1474
18839189	1474
18839578	1474
18839819	1474
18840055	1474
18840426	1474
18840680	362
18840888	1474
18841162	1474
18841362	1474
18841916	1474
18842115	1474
18842370	1474
18842681	1474
18843050	1474
18843242	1474
18843608	306
18987191	1474
18987706	1474
18987843	1474
18988088	1474
18988189	1474
18988348	1474
18988515	1474
18989622	1474
18989819	1474
18989990	1474
18990089	1474
18990330	1474
18990441	1474
18990667	1474
18990772	1474
18990962	1474
18991141	1474
18991242	1474
18991736	1474
18992038	1474
18992187	1474
18992499	1474
18992716	1474
18992832	698
18993220	1474
18993334	1474
18993531	1474
18993628	1474
18993745	1474
18993991	1474
18994186	1474
18994380	1474
18994676	1474
18994948	1474
18995189	1474
18995634	1474
18995858	1474
18996154	1474
18996372	1474
18996594	1474
18996965	1474
18997162	1474
18997473	1474
18997668	1474
18997759	1474
18997859	1474
18997975	1474
18998257	1474
18998442	1474
18998621	754
19143934	1474
19144036	1474
19144256	1474
19144425	1474
19144533	1474
19144825	1474
19145872	1474
19145981	1474
19146244	1474
19146369	1474
19146678	1474
19146779	1474
19146878	1474
19146985	1474
19147257	1474
19147384	1474
19147825	1474
19147980	1474
19148070	1474
19148312	1474
19148472	1474
19148578	1474
19148876	1474
19148978	1474
19149269	726
19149372	1474
19149723	1474
19149880	1474
19149989	1474
19150695	1474
19150864	1474
19150970	1474
19151283	1474
19151491	1474
19151667	1474
19151762	1474
19151963	1474
19152085	1474
19152282	1474
19152398	1474
19153061	1474
19153169	1474
19153969	1474
19154076	1474
19154346	1474
19154508	1474
19154781	1474
19154886	1474
19155130	1474
19155252	1474
19155749	1474
19155987	1474
19156103	1474
19156214	1474
19156329	1474
19156647	1474
19156797	1474
19156906	950
19306734	1474
19306886	1474
19307101	1474
19307265	1474
19307640	1474
19308495	1474
19308645	1474
19308735	1474
19308827	1474
19308938	1474
19309303	1474
19309503	1474
19309677	1474
19309837	1474
19310010	1474
19310168	1474
19310273	1474
19310568	1474
19310715	1474
