10.0.2.2_19.19.19.12,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10.0.2.2_19.19.19.13,162,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10.0.2.2_19.19.19.15,102,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10.0.2.2_19.19.19.7,165,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117.120.2.17_19.19.19.33,84602,225018,35376,38324,33902,29480,44220,30954,14740,45694,32428,22110,25058,54538,25058,25058,23584,54538,25058,26532,26532,25058,53064,25058,25058,26532,50116,26532,23584,50116,26532,23584,22110,50116,26532,26532,26532,51590,22110,25058,23584,53064,26532,26532,23584,50116,26532,26532,47168,25058,25058,32428,44220,26532,26532,25058,48642,26532,26532,25058,26532,51590,26532,26532,25058,50116,26532,25058,26532,51590,25058,26532,25058,53064,26532,25058,25058,50116,26532,26532,26532,48642,26532,26532,26532,26532,53064,26532,26532,25058,51590,23584,25058,23584,51590,26532,25058,23584,51590,26532,26532,25058,50116,25058,23584,50116,26532,25058,26532,26532,53064,26532,26532,26532,26532,26532,51590,25058,50116,25058,23584,25058,50116,23584,25058,26532,51590,26532,25058,26532,53064,26532,26532,26532,26532,25058,51590,25058,25058,25058,53064,26532,26532,26532,53064,26532,23584,26532,26532,50116,26532,25058,26532,50116,26532,23584,45694,25058,26532,26532,53064,25058,25058,26532,51590,26532,26532,26532,26532,51590,26532,26532,26532,26532,53064,25058,26532,26532,53064,26532,26532,26532,26532,26532,51590,26532,25058,25058,51590,26532,26532,26532,53064,26532,26532,23584,48642,25058,23584,26532,53064,26532,26532,25058,51590,26532,26532,25058,25058,51590,25058,26532,26532,53064,25058,26532,25058,50116,26532,26532,25058,50116,25058,25058,26532,53064,25058,26532,26532,26532,51590,26532,26532,26532,53064,26532,25058,26532,26532,25058,53064,26532,26532,26532,53064,25058,26532,26532,47168,23584,25058,26532,53064,25058,26532,26532,50116,26532,25058,25058,26532,53064,25058,25058,50116,25058,25058,26532,48642,26532,26532,25058,50116,23584,25058,26532,50116,26532,26532,25058,51590,23584,25058,23584,51590,26532,25058,26532,53064,23584,25058,26532,50116,23584,25058,26532,53064,25058,25058,26532,
122.152.116.24_19.19.19.20,80406,47276,0,0,121416,169466,53064,23584,29480,23584,45694,39798,23584,45694,25058,25058,25058,32428,45694,26532,25058,26532,53064,26532,26532,26532,50116,26532,26532,26532,26532,51590,26532,26532,26532,26532,53064,25058,25058,48642,26532,26532,26532,50116,23584,25058,26532,48642,25058,26532,26532,53064,26532,25058,26532,25058,51590,26532,26532,26532,50116,26532,26532,26532,50116,26532,26532,26532,26532,26532,53064,26532,26532,26532,26532,51590,26532,26532,26532,51590,25058,25058,25058,53064,26532,26532,26532,26532,53064,26532,25058,25058,51590,25058,25058,26532,44220,25058,25058,53064,26532,25058,25058,50116,26532,26532,26532,26532,51590,26532,26532,26532,53064,26532,25058,26532,26532,25058,53064,25058,26532,26532,53064,26532,25058,25058,53064,26532,25058,25058,51590,25058,26532,26532,26532,51590,25058,26532,26532,51590,25058,26532,26532,51590,25058,25058,25058,26532,51590,26532,26532,25058,51590,26532,26532,25058,50116,26532,26532,26532,51590,25058,26532,25058,48642,23584,25058,25058,48642,26532,25058,26532,53064,25058,25058,26532,51590,26532,26532,26532,53064,0,53064,25058,26532,26532,53064,23584,26532,25058,50116,25058,25058,26532,51590,25058,45694,25058,25058,26532,26532,26532,53064,26532,26532,26532,47168,26532,25058,26532,53064,26532,25058,26532,51590,25058,25058,26532,26532,53064,26532,26532,26532,51590,25058,26532,25058,53064,0,51590,26532,50116,25058,26532,25058,26532,26532,51590,26532,26532,26532,51590,26532,26532,26532,26532,51590,26532,26532,26532,51590,26532,26532,25058,26532,53064,26532,25058,25058,51590,23584,25058,26532,51590,26532,26532,26532,53064,26532,26532,26532,25058,26532,50116,25058,25058,26532,53064,26532,25058,26532,53064,26532,25058,26532,26532,51590,25058,26532,48642,25058,25058,25058,26532,53064,25058,25058,26532,50116,25058,
130.133.3.130_19.19.19.12,926,15969,75036,138101,133211,30954,32428,47168,26532,26532,26532,58960,22110,25058,26532,26532,53064,26532,25058,25058,51590,25058,26532,26532,51590,25058,25058,25058,51590,26532,26532,25058,26532,53064,26532,26532,26532,26532,51590,26532,25058,26532,25058,50116,26532,25058,26532,53064,26532,26532,26532,48642,26532,26532,23584,51590,26532,44220,25058,26532,26532,26532,50116,25058,26532,25058,50116,26532,26532,26532,26532,53064,26532,26532,25058,26532,53064,25058,25058,47168,25058,26532,26532,26532,53064,25058,26532,25058,47168,26532,23584,51590,25058,25058,26532,50116,23584,47168,25058,25058,25058,50116,26532,25058,25058,48642,25058,25058,26532,51590,25058,26532,26532,51590,25058,26532,26532,26532,26532,53064,26532,26532,26532,50116,25058,26532,26532,50116,26532,26532,25058,26532,53064,26532,26532,25058,51590,16214,23584,50116,26532,26532,26532,51590,25058,26532,26532,26532,51590,26532,26532,25058,51590,26532,26532,26532,53064,26532,26532,26532,26532,50116,25058,26532,26532,50116,25058,23584,26532,53064,26532,26532,26532,51590,25058,26532,26532,26532,26532,53064,26532,25058,26532,53064,25058,26532,26532,26532,51590,26532,25058,26532,50116,25058,26532,25058,50116,25058,26532,25058,53064,26532,26532,26532,26532,39798,39798,25058,26532,26532,48642,25058,25058,26532,50116,26532,26532,45694,25058,26532,26532,26532,51590,26532,25058,26532,50116,26532,26532,26532,51590,25058,25058,26532,53064,25058,25058,25058,48642,25058,26532,26532,53064,26532,26532,26532,23584,53064,26532,26532,26532,53064,25058,25058,25058,50116,25058,25058,26532,51590,26532,25058,26532,26532,53064,26532,25058,26532,47168,25058,26532,25058,53064,25058,25058,26532,51590,25058,26532,48642,25058,25058,26532,48642,26532,26532,26532,26532,53064,26532,26532,26532,48642,25058,26532,26532,51590,23584,23584,26532,
130.161.131.20_19.19.19.21,101202,26532,0,0,145249,162499,25058,32428,22110,25058,54538,23584,48642,29480,26532,26532,45694,30954,26532,26532,26532,26532,53064,26532,26532,26532,50116,25058,23584,26532,26532,53064,26532,26532,26532,51590,23584,26532,25058,51590,26532,25058,26532,50116,26532,25058,25058,51590,25058,26532,25058,48642,25058,26532,25058,50116,26532,25058,26532,53064,20636,23584,26532,53064,25058,26532,26532,53064,26532,25058,26532,26532,51590,26532,26532,26532,50116,25058,25058,26532,51590,25058,26532,26532,53064,26532,26532,25058,25058,26532,53064,26532,25058,25058,53064,26532,26532,23584,51590,26532,26532,26532,26532,53064,26532,25058,25058,50116,26532,25058,26532,53064,26532,26532,25058,51590,23584,25058,23584,51590,26532,26532,26532,26532,53064,26532,26532,26532,51590,26532,26532,25058,26532,26532,51590,25058,25058,26532,53064,25058,25058,25058,50116,26532,26532,26532,53064,25058,26532,25058,26532,53064,23584,26532,26532,53064,26532,26532,25058,50116,25058,25058,26532,50116,23584,25058,50116,25058,25058,25058,48642,26532,25058,25058,51590,26532,26532,20636,51590,26532,26532,26532,53064,25058,25058,25058,51590,25058,26532,26532,26532,53064,26532,26532,26532,26532,51590,26532,26532,26532,26532,51590,26532,26532,26532,51590,26532,26532,26532,26532,53064,26532,25058,23584,50116,25058,26532,26532,51590,26532,26532,26532,26532,53064,26532,20636,50116,26532,26532,25058,26532,51590,26532,25058,25058,51590,26532,26532,26532,51590,26532,25058,26532,26532,26532,51590,26532,25058,26532,51590,26532,25058,25058,51590,26532,26532,25058,48642,25058,23584,26532,53064,23584,25058,23584,51590,26532,26532,26532,51590,25058,25058,26532,53064,26532,26532,26532,50116,25058,25058,25058,51590,25058,25058,26532,26532,51590,26532,25058,25058,51590,26532,23584,51590,25058,25058,26532,26532,53064,25058,
130.206.1.5_19.19.19.35,29924,0,275118,53064,25058,30954,23584,51590,25058,26532,23584,50116,26532,26532,26532,53064,25058,26532,26532,25058,51590,26532,25058,48642,26532,25058,26532,26532,53064,26532,26532,26532,51590,26532,23584,26532,26532,53064,26532,25058,26532,53064,26532,26532,26532,26532,26532,50116,26532,26532,26532,50116,26532,25058,25058,51590,26532,26532,25058,50116,26532,26532,25058,50116,25058,25058,23584,51590,26532,25058,26532,53064,26532,23584,26532,48642,26532,26532,26532,26532,51590,25058,26532,25058,53064,26532,25058,25058,51590,23584,23584,26532,51590,26532,26532,26532,44220,23584,23584,50116,26532,25058,26532,53064,26532,26532,25058,26532,53064,26532,25058,26532,53064,26532,26532,26532,39798,23584,25058,51590,26532,26532,26532,26532,53064,25058,25058,26532,51590,25058,25058,26532,51590,26532,25058,26532,53064,25058,23584,26532,50116,26532,26532,26532,26532,53064,26532,26532,26532,51590,26532,26532,25058,51590,25058,25058,26532,26532,50116,26532,25058,26532,50116,26532,26532,48642,0,50116,25058,51590,26532,26532,26532,26532,25058,51590,26532,26532,25058,51590,26532,26532,26532,26532,50116,25058,25058,26532,53064,26532,23584,26532,51590,25058,26532,26532,48642,25058,23584,26532,51590,26532,26532,25058,51590,25058,26532,26532,53064,25058,26532,26532,50116,23584,25058,26532,50116,25058,25058,25058,50116,25058,25058,25058,51590,26532,26532,26532,51590,25058,26532,25058,51590,25058,26532,25058,50116,26532,26532,25058,51590,0,53064,25058,26532,26532,51590,26532,26532,26532,26532,53064,26532,26532,26532,51590,26532,25058,25058,51590,26532,25058,25058,51590,23584,26532,26532,26532,53064,25058,26532,26532,50116,25058,26532,26532,51590,26532,25058,26532,53064,23584,26532,25058,51590,26532,26532,26532,25058,26532,51590,26532,23584,26532,53064,25058,26532,23584,53064,23584,
130.225.254.116_19.19.19.8,72304,0,0,270952,23584,30954,53064,20636,25058,32428,47168,32428,22110,25058,26532,53064,25058,25058,25058,53064,25058,25058,26532,51590,26532,25058,25058,53064,25058,26532,26532,26532,50116,25058,25058,51590,26532,26532,25058,25058,51590,26532,26532,25058,50116,26532,25058,25058,53064,26532,25058,25058,48642,25058,25058,26532,51590,26532,23584,26532,53064,26532,25058,25058,50116,25058,25058,26532,53064,25058,26532,26532,26532,26532,51590,25058,23584,26532,50116,25058,26532,25058,53064,25058,26532,25058,51590,26532,26532,26532,53064,26532,23584,25058,51590,26532,42746,23584,26532,26532,26532,25058,48642,26532,26532,50116,25058,26532,25058,51590,26532,26532,38324,35376,26532,26532,25058,26532,51590,25058,23584,50116,26532,26532,26532,26532,51590,26532,26532,26532,26532,53064,25058,26532,25058,53064,26532,26532,26532,47168,26532,26532,26532,51590,26532,26532,26532,48642,26532,26532,25058,26532,26532,47168,25058,53064,25058,25058,26532,26532,26532,51590,26532,26532,26532,53064,25058,25058,26532,26532,51590,23584,26532,26532,50116,25058,26532,50116,26532,25058,26532,26532,51590,23584,23584,26532,51590,25058,25058,25058,50116,25058,26532,26532,53064,26532,25058,26532,50116,26532,26532,26532,53064,26532,25058,26532,48642,25058,26532,25058,51590,26532,26532,26532,26532,50116,23584,26532,26532,51590,25058,23584,50116,26532,26532,25058,26532,53064,25058,26532,26532,53064,0,53064,26532,25058,25058,53064,26532,26532,26532,51590,23584,25058,26532,48642,23584,26532,25058,51590,25058,26532,23584,50116,26532,26532,26532,51590,26532,26532,23584,53064,25058,26532,25058,51590,26532,26532,25058,50116,26532,26532,26532,26532,53064,25058,26532,25058,51590,26532,25058,25058,51590,25058,26532,25058,51590,26532,25058,26532,25058,53064,23584,25058,50116,26532,25058,26532,47168,25058,
